date,/m/05sfr2
2020-06-16,2.0
2020-06-17,8.0
2020-06-18,6.0
2020-06-19,4.0
2020-06-20,10.0
2020-06-21,5.0
2020-06-22,9.0
2020-06-23,9.0
2020-06-24,5.0
2020-06-25,7.0
2020-06-26,4.0
2020-06-27,5.0
2020-06-28,4.0
2020-06-29,7.0
2020-06-30,9.0
2020-07-01,4.0
2020-07-02,11.0
2020-07-03,7.0
2020-07-04,12.0
2020-07-05,5.0
2020-07-06,2.0
2020-07-07,2.0
2020-07-08,2.0
2020-07-09,0.0
2020-07-10,5.0
2020-07-11,3.0
2020-07-12,0.0
2020-07-13,0.0
2020-07-14,5.0
2020-07-15,5.0
2020-07-16,0.0
2020-07-17,5.0
2020-07-18,3.0
2020-07-19,11.0
2020-07-20,7.0
2020-07-21,5.0
2020-07-22,2.0
2020-07-23,7.0
2020-07-24,3.0
2020-07-25,13.0
2020-07-26,10.0
2020-07-27,2.0
2020-07-28,2.0
2020-07-29,10.0
2020-07-30,2.0
2020-07-31,8.0
2020-08-01,3.0
2020-08-02,13.0
2020-08-03,12.0
2020-08-04,7.0
2020-08-05,5.0
2020-08-06,5.0
2020-08-07,8.0
2020-08-08,3.0
2020-08-09,3.0
2020-08-10,2.0
2020-08-11,5.0
2020-08-12,0.0
2020-08-13,16.0
2020-08-14,2.0
2020-08-15,5.0
2020-08-16,5.0
2020-08-17,5.0
2020-08-18,2.0
2020-08-19,9.0
2020-08-20,7.0
2020-08-21,12.0
2020-08-22,8.0
2020-08-23,5.0
2020-08-24,5.0
2020-08-25,2.0
2020-08-26,7.0
2020-08-27,9.0
2020-08-28,10.0
2020-08-29,0.0
2020-08-30,3.0
2020-08-31,0.0
2020-09-01,2.0
2020-09-02,14.0
2020-09-03,5.0
2020-09-04,3.0
2020-09-05,3.0
2020-09-06,11.0
2020-09-07,5.0
2020-09-08,0.0
2020-09-09,15.0
2020-09-10,7.0
2020-09-11,5.0
2020-09-12,13.0
2020-09-13,5.0
2020-09-14,10.0
2020-09-15,12.0
2020-09-16,7.0
2020-09-17,7.0
2020-09-18,15.0
2020-09-19,8.0
2020-09-20,13.0
2020-09-21,7.0
2020-09-22,19.0
2020-09-23,12.0
2020-09-24,5.0
2020-09-25,13.0
2020-09-26,13.0
2020-09-27,16.0
2020-09-28,12.0
2020-09-29,12.0
2020-09-30,14.0
2020-10-01,14.0
2020-10-02,10.0
2020-10-03,10.0
2020-10-04,17.0
2020-10-05,19.0
2020-10-06,12.0
2020-10-07,12.0
2020-10-08,17.0
2020-10-09,16.0
2020-10-10,11.0
2020-10-11,20.0
2020-10-12,12.0
2020-10-13,23.0
2020-10-14,10.0
2020-10-15,16.0
2020-10-16,11.0
2020-10-17,8.0
2020-10-18,22.0
2020-10-19,13.0
2020-10-20,15.0
2020-10-21,20.0
2020-10-22,11.0
2020-10-23,13.0
2020-10-24,8.0
2020-10-25,21.0
2020-10-26,8.0
2020-10-27,15.0
2020-10-28,20.630102282491116
2020-10-29,13.488913030859576
2020-10-30,28.16802427032441
2020-10-31,0.0
2020-11-01,17.85297312907885
2020-11-02,17.4562403928771
2020-11-03,23.803964172105136
2020-11-04,13.092180294657824
2020-11-05,31.34188615993843
2020-11-06,3.173861889614018
2020-11-07,9.918318405043806
2020-11-08,10.315051141245558
2020-11-09,16.662774920473595
2020-11-10,13.488913030859576
2020-11-11,16.662774920473595
2020-11-12,13.488913030859576
2020-11-13,10.315051141245558
2020-11-14,30.548420687534925
2020-11-15,23.803964172105136
2020-11-16,29.75495521513142
2020-11-17,0.0
2020-11-18,13.488913030859576
2020-11-19,23.010498699701632
2020-11-20,13.488913030859576
2020-11-21,20.630102282491116
2020-11-22,27.771291534122657
2020-11-23,23.010498699701632
2020-11-24,13.092180294657824
2020-11-25,19.83663681008761
2020-11-26,6.347723779228036
2020-11-27,3.173861889614018
2020-11-28,27.374558797920905
2020-11-29,3.57059462581577
2020-11-30,6.347723779228036
2020-12-01,0.0
2020-12-02,9.918318405043806
2020-12-03,6.744456515429788
2020-12-04,0.0
2020-12-05,14.679111239464833
2020-12-06,24.994162380710392
2020-12-07,10.315051141245558
2020-12-08,10.315051141245558
2020-12-09,17.059507656675347
2020-12-10,20.630102282491116
2020-12-11,13.885645767061328
2020-12-12,7.14118925163154
2020-12-13,14.28237850326308
2020-12-14,33.72228257714894
2020-12-15,35.309213521955954
2020-12-16,21.026835018692868
2020-12-17,28.56475700652616
2020-12-18,11.108516613649064
2020-12-19,21.820300491096376
2020-12-20,26.18436058931565
2020-12-21,39.67327362017522
2020-12-22,22.61376596349988
2020-12-23,22.61376596349988
2020-12-24,17.059507656675347
2020-12-25,23.803964172105136
2020-12-26,21.423567754894624
2020-12-27,21.026835018692868
2020-12-28,38.086342675368215
2020-12-29,6.744456515429788
2020-12-30,26.977826061719153
2020-12-31,22.217033227298128
2021-01-01,25.390895116912144
2021-01-02,28.16802427032441
2021-01-03,14.28237850326308
2021-01-04,12.695447558456072
2021-01-05,23.010498699701632
2021-01-06,9.918318405043806
2021-01-07,38.87980814777172
2021-01-08,26.18436058931565
2021-01-09,21.026835018692868
2021-01-10,24.59742964450864
2021-01-11,22.61376596349988
2021-01-12,13.092180294657824
2021-01-13,28.961489742727913
2021-01-14,25.787627853113896
2021-01-15,23.407231435903384
2021-01-16,10.315051141245558
2021-01-17,21.026835018692868
2021-01-18,9.918318405043806
2021-01-19,15.86930944807009
2021-01-20,24.994162380710392
2021-01-21,19.83663681008761
2021-01-22,19.83663681008761
2021-01-23,17.4562403928771
2021-01-24,17.85297312907885
2021-01-25,3.173861889614018
2021-01-26,12.695447558456072
2021-01-27,3.173861889614018
2021-01-28,13.092180294657824
2021-01-29,3.173861889614018
2021-01-30,13.885645767061328
2021-01-31,10.711783877447312
2021-02-01,9.918318405043806
2021-02-02,19.43990407388586
2021-02-03,9.521585668842054
2021-02-04,13.092180294657824
2021-02-05,9.918318405043806
2021-02-06,3.57059462581577
2021-02-07,10.711783877447312
2021-02-08,16.266042184271843
2021-02-09,3.173861889614018
2021-02-10,13.488913030859576
2021-02-11,9.918318405043806
2021-02-12,13.885645767061328
2021-02-13,7.14118925163154
2021-02-14,3.57059462581577
2021-02-15,10.315051141245558
2021-02-16,6.744456515429788
2021-02-17,10.315051141245558
2021-02-18,6.744456515429788
2021-02-19,6.744456515429788
2021-02-20,17.85297312907885
2021-02-21,11.108516613649064
2021-02-22,15.86930944807009
2021-02-23,9.918318405043806
2021-02-24,6.347723779228036
2021-02-25,6.744456515429788
2021-02-26,13.885645767061328
2021-02-27,7.537921987833293
2021-02-28,3.57059462581577
2021-03-01,9.918318405043806
2021-03-02,0.0
2021-03-03,6.347723779228036
2021-03-04,0.0
2021-03-05,0.0
2021-03-06,3.57059462581577
2021-03-07,18.646438601482355
2021-03-08,3.57059462581577
2021-03-09,3.57059462581577
2021-03-10,3.57059462581577
2021-03-11,3.57059462581577
2021-03-12,10.711783877447312
2021-03-13,10.711783877447312
2021-03-14,7.537921987833293
2021-03-15,2.777129153412266
2021-03-16,3.173861889614018
2021-03-17,0.0
2021-03-18,7.14118925163154
2021-03-19,0.0
2021-03-20,7.14118925163154
2021-03-21,18.249705865280603
2021-03-22,0.0
2021-03-23,3.57059462581577
2021-03-24,0.0
2021-03-25,0.0
2021-03-26,7.14118925163154
2021-03-27,3.57059462581577
2021-03-28,3.57059462581577
2021-03-29,11.108516613649064
2021-03-30,11.901982086052568
2021-03-31,0.0
2021-04-01,11.108516613649064
2021-04-02,3.9673273620175227
2021-04-03,3.9673273620175227
2021-04-04,3.9673273620175227
2021-04-05,0.0
2021-04-06,3.57059462581577
2021-04-07,3.57059462581577
2021-04-08,0.0
2021-04-09,7.14118925163154
2021-04-10,10.711783877447312
2021-04-11,7.537921987833293
2021-04-12,7.14118925163154
2021-04-13,0.0
2021-04-14,14.679111239464833
2021-04-15,3.57059462581577
2021-04-16,7.537921987833293
2021-04-17,0.0
2021-04-18,3.9673273620175227
2021-04-19,14.679111239464833
2021-04-20,3.57059462581577
2021-04-21,7.14118925163154
2021-04-22,0.0
2021-04-23,0.0
2021-04-24,3.9673273620175227
2021-04-25,7.934654724035045
2021-04-26,7.14118925163154
2021-04-27,0.0
2021-04-28,10.711783877447312
2021-04-29,3.57059462581577
2021-04-30,3.57059462581577
2021-05-01,11.505249349850816
2021-05-02,3.9673273620175227
2021-05-03,3.57059462581577
2021-05-04,0.0
2021-05-05,3.57059462581577
2021-05-06,0.0
2021-05-07,3.57059462581577
2021-05-08,7.14118925163154
2021-05-09,7.537921987833293
2021-05-10,0.0
2021-05-11,6.744456515429788
2021-05-12,10.315051141245558
2021-05-13,0.0
2021-05-14,3.57059462581577
2021-05-15,0.0
2021-05-16,0.0
2021-05-17,3.57059462581577
2021-05-18,3.57059462581577
2021-05-19,10.711783877447312
2021-05-20,3.57059462581577
2021-05-21,7.14118925163154
2021-05-22,3.9673273620175227
2021-05-23,7.537921987833293
2021-05-24,7.14118925163154
2021-05-25,0.0
2021-05-26,11.108516613649064
2021-05-27,7.537921987833293
2021-05-28,0.0
2021-05-29,17.059507656675347
2021-05-30,12.591813030069513
2021-05-31,11.718031704562831
