date,/g/11j4xt9hdf
2020-05-26,6.0
2020-05-27,7.0
2020-05-28,7.0
2020-05-29,0.0
2020-05-30,8.0
2020-05-31,0.0
2020-06-01,7.0
2020-06-02,6.0
2020-06-03,6.0
2020-06-04,6.0
2020-06-05,0.0
2020-06-06,13.0
2020-06-07,0.0
2020-06-08,12.0
2020-06-09,6.0
2020-06-10,12.0
2020-06-11,6.0
2020-06-12,6.0
2020-06-13,0.0
2020-06-14,0.0
2020-06-15,6.0
2020-06-16,0.0
2020-06-17,18.0
2020-06-18,6.0
2020-06-19,0.0
2020-06-20,7.0
2020-06-21,0.0
2020-06-22,0.0
2020-06-23,6.0
2020-06-24,13.0
2020-06-25,0.0
2020-06-26,6.0
2020-06-27,0.0
2020-06-28,0.0
2020-06-29,0.0
2020-06-30,0.0
2020-07-01,6.0
2020-07-02,0.0
2020-07-03,0.0
2020-07-04,14.0
2020-07-05,7.0
2020-07-06,6.0
2020-07-07,18.0
2020-07-08,6.0
2020-07-09,13.0
2020-07-10,0.0
2020-07-11,0.0
2020-07-12,0.0
2020-07-13,6.0
2020-07-14,6.0
2020-07-15,13.0
2020-07-16,7.0
2020-07-17,14.0
2020-07-18,0.0
2020-07-19,8.0
2020-07-20,0.0
2020-07-21,7.0
2020-07-22,6.0
2020-07-23,13.0
2020-07-24,0.0
2020-07-25,0.0
2020-07-26,0.0
2020-07-27,0.0
2020-07-28,13.0
2020-07-29,6.0
2020-07-30,20.0
2020-07-31,0.0
2020-08-01,8.0
2020-08-02,0.0
2020-08-03,7.0
2020-08-04,0.0
2020-08-05,6.0
2020-08-06,13.0
2020-08-07,7.0
2020-08-08,8.0
2020-08-09,0.0
2020-08-10,7.0
2020-08-11,7.0
2020-08-12,14.0
2020-08-13,0.0
2020-08-14,7.0
2020-08-15,15.0
2020-08-16,14.0
2020-08-17,6.0
2020-08-18,13.0
2020-08-19,19.0
2020-08-20,26.0
2020-08-21,20.0
2020-08-22,7.0
2020-08-23,7.0
2020-08-24,7.0
2020-08-25,0.0
2020-08-26,0.0
2020-08-27,0.0
2020-08-28,7.0
2020-08-29,15.0
2020-08-30,0.0
2020-08-31,0.0
2020-09-01,0.0
2020-09-02,0.0
2020-09-03,7.0
2020-09-04,7.0
2020-09-05,7.0
2020-09-06,22.0
2020-09-07,6.0
2020-09-08,0.0
2020-09-09,0.0
2020-09-10,7.0
2020-09-11,20.0
2020-09-12,0.0
2020-09-13,7.0
2020-09-14,0.0
2020-09-15,13.0
2020-09-16,7.0
2020-09-17,13.0
2020-09-18,0.0
2020-09-19,7.0
2020-09-20,0.0
2020-09-21,7.0
2020-09-22,6.0
2020-09-23,0.0
2020-09-24,0.0
2020-09-25,7.0
2020-09-26,0.0
2020-09-27,0.0
2020-09-28,7.0
2020-09-29,7.0
2020-09-30,7.0
2020-10-01,0.0
2020-10-02,0.0
2020-10-03,7.0
2020-10-04,7.0
2020-10-05,18.0
2020-10-06,0.0
2020-10-07,0.0
2020-10-08,0.0
2020-10-09,0.0
2020-10-10,15.0
2020-10-11,8.0
2020-10-12,0.0
2020-10-13,0.0
2020-10-14,7.0
2020-10-15,7.0
2020-10-16,7.0
2020-10-17,22.0
2020-10-18,7.0
2020-10-19,6.0
2020-10-20,0.0
2020-10-21,0.0
2020-10-22,0.0
2020-10-23,7.0
2020-10-24,14.0
2020-10-25,21.0
2020-10-26,7.0
2020-10-27,20.0
2020-10-28,0.0
2020-10-29,7.4859017420986875
2020-10-30,0.0
2020-10-31,7.92624890339861
2020-11-01,0.0
2020-11-02,0.0
2020-11-03,7.4859017420986875
2020-11-04,6.605207419498842
2020-11-05,13.650762000297608
2020-11-06,14.09110916159753
2020-11-07,0.0
2020-11-08,0.0
2020-11-09,0.0
2020-11-10,0.0
2020-11-11,0.0
2020-11-12,0.0
2020-11-13,0.0
2020-11-14,7.92624890339861
2020-11-15,7.92624890339861
2020-11-16,0.0
2020-11-17,0.0
2020-11-18,7.4859017420986875
2020-11-19,0.0
2020-11-20,0.0
2020-11-21,0.0
2020-11-22,0.0
2020-11-23,7.4859017420986875
2020-11-24,7.045554580798765
2020-11-25,0.0
2020-11-26,7.4859017420986875
2020-11-27,0.0
2020-11-28,0.0
2020-11-29,0.0
2020-11-30,0.0
2020-12-01,0.0
2020-12-02,0.0
2020-12-03,0.0
2020-12-04,7.92624890339861
2020-12-05,8.806943225998456
2020-12-06,0.0
2020-12-07,0.0
2020-12-08,7.4859017420986875
2020-12-09,0.0
2020-12-10,0.0
2020-12-11,0.0
2020-12-12,0.0
2020-12-13,0.0
2020-12-14,0.0
2020-12-15,0.0
2020-12-16,0.0
2020-12-17,8.366596064698534
2020-12-18,0.0
2020-12-19,18.494580774596756
2020-12-20,18.054233613296834
2020-12-21,33.906731420094054
2020-12-22,25.980482516695446
2020-12-23,9.247290387298378
2020-12-24,10.127984709898225
2020-12-25,44.034716129992276
2020-12-26,17.17353929069699
2020-12-27,0.0
2020-12-28,0.0
2020-12-29,7.92624890339861
2020-12-30,15.85249780679722
2020-12-31,8.366596064698534
2021-01-01,8.366596064698534
2021-01-02,7.92624890339861
2021-01-03,0.0
2021-01-04,14.971803484197375
2021-01-05,22.457705226296063
2021-01-06,7.4859017420986875
2021-01-07,7.4859017420986875
2021-01-08,14.971803484197375
2021-01-09,0.0
2021-01-10,0.0
2021-01-11,14.09110916159753
2021-01-12,7.045554580798765
2021-01-13,0.0
2021-01-14,7.4859017420986875
2021-01-15,14.531456322897451
2021-01-16,7.92624890339861
2021-01-17,7.92624890339861
2021-01-18,14.09110916159753
2021-01-19,0.0
2021-01-20,0.0
2021-01-21,7.045554580798765
2021-01-22,7.4859017420986875
2021-01-23,0.0
2021-01-24,7.92624890339861
2021-01-25,0.0
2021-01-26,0.0
2021-01-27,0.0
2021-01-28,14.09110916159753
2021-01-29,0.0
2021-01-30,0.0
2021-01-31,0.0
2021-02-01,7.045554580798765
2021-02-02,0.0
2021-02-03,14.09110916159753
2021-02-04,7.4859017420986875
2021-02-05,7.4859017420986875
2021-02-06,0.0
2021-02-07,0.0
2021-02-08,7.045554580798765
2021-02-09,0.0
2021-02-10,0.0
2021-02-11,14.531456322897451
2021-02-12,7.4859017420986875
2021-02-13,0.0
2021-02-14,7.92624890339861
2021-02-15,0.0
2021-02-16,15.412150645497299
2021-02-17,0.0
2021-02-18,15.412150645497299
2021-02-19,7.4859017420986875
2021-02-20,15.85249780679722
2021-02-21,8.366596064698534
2021-02-22,7.045554580798765
2021-02-23,0.0
2021-02-24,0.0
2021-02-25,0.0
2021-02-26,0.0
2021-02-27,0.0
2021-02-28,8.366596064698534
2021-03-01,7.4859017420986875
2021-03-02,0.0
2021-03-03,7.4859017420986875
2021-03-04,0.0
2021-03-05,0.0
2021-03-06,0.0
2021-03-07,0.0
2021-03-08,0.0
2021-03-09,7.045554580798765
2021-03-10,7.045554580798765
2021-03-11,0.0
2021-03-12,15.412150645497299
2021-03-13,0.0
2021-03-14,0.0
2021-03-15,0.0
2021-03-16,0.0
2021-03-17,0.0
2021-03-18,7.92624890339861
2021-03-19,0.0
2021-03-20,0.0
2021-03-21,0.0
2021-03-22,0.0
2021-03-23,0.0
2021-03-24,0.0
2021-03-25,0.0
2021-03-26,7.4859017420986875
2021-03-27,0.0
2021-03-28,7.92624890339861
2021-03-29,0.0
2021-03-30,8.366596064698534
2021-03-31,0.0
2021-04-01,0.0
2021-04-02,8.806943225998456
2021-04-03,0.0
2021-04-04,0.0
2021-04-05,0.0
2021-04-06,7.4859017420986875
2021-04-07,15.412150645497299
2021-04-08,0.0
2021-04-09,0.0
2021-04-10,7.92624890339861
2021-04-11,0.0
2021-04-12,7.92624890339861
2021-04-13,7.92624890339861
2021-04-14,0.0
2021-04-15,0.0
2021-04-16,7.92624890339861
2021-04-17,8.806943225998456
2021-04-18,0.0
2021-04-19,7.4859017420986875
2021-04-20,0.0
2021-04-21,0.0
2021-04-22,8.366596064698534
2021-04-23,8.366596064698534
2021-04-24,9.687637548598302
2021-04-25,0.0
2021-04-26,16.292844968097143
2021-04-27,7.4859017420986875
2021-04-28,0.0
2021-04-29,0.0
2021-04-30,31.26464845229452
2021-05-01,8.806943225998456
2021-05-02,0.0
2021-05-03,0.0
2021-05-04,7.4859017420986875
2021-05-05,0.0
2021-05-06,0.0
2021-05-07,7.92624890339861
2021-05-08,0.0
2021-05-09,0.0
2021-05-10,14.971803484197375
2021-05-11,7.4859017420986875
2021-05-12,7.4859017420986875
2021-05-13,0.0
2021-05-14,0.0
2021-05-15,0.0
2021-05-16,0.0
2021-05-17,7.92624890339861
2021-05-18,0.0
2021-05-19,0.0
2021-05-20,0.0
2021-05-21,0.0
2021-05-22,9.247290387298378
2021-05-23,0.0
2021-05-24,0.0
2021-05-25,0.0
2021-05-26,0.0
2021-05-27,0.0
2021-05-28,8.366596064698534
2021-05-29,0.0
2021-05-30,6.226304048147746
2021-05-31,8.690882733872895
