date,/g/11j4xt9hdf
2020-11-26,13.783815391355473
2020-11-27,7.558866504936873
2020-11-28,0.0
2020-11-29,15.562372216046501
2020-11-30,7.114227298764115
2020-12-01,7.558866504936873
2020-12-02,21.342681896292348
2020-12-03,7.114227298764115
2020-12-04,0.0
2020-12-05,7.558866504936873
2020-12-06,14.22845459752823
2020-12-07,21.342681896292348
2020-12-08,0.0
2020-12-09,28.45690919505646
2020-12-10,0.0
2020-12-11,0.0
2020-12-12,16.00701142221926
2020-12-13,7.558866504936873
2020-12-14,0.0
2020-12-15,21.787321102465103
2020-12-16,7.114227298764115
2020-12-17,0.0
2020-12-18,8.00350571110963
2020-12-19,8.448144917282386
2020-12-20,41.35144617406642
2020-12-21,22.67659951481062
2020-12-22,31.569383638265762
2020-12-23,15.562372216046501
2020-12-24,10.671340948146174
2020-12-25,19.564125071601318
2020-12-26,17.34092904073753
2020-12-27,15.562372216046501
2020-12-28,7.114227298764115
2020-12-29,14.22845459752823
2020-12-30,8.00350571110963
2020-12-31,44.46392061727572
2021-01-01,8.448144917282386
2021-01-02,0.0
2021-01-03,22.67659951481062
2021-01-04,7.114227298764115
2021-01-05,14.673093803700988
2021-01-06,14.673093803700988
2021-01-07,29.346187607401976
2021-01-08,14.673093803700988
2021-01-09,24.899795545674404
2021-01-10,16.451650628392017
2021-01-11,14.673093803700988
2021-01-12,14.673093803700988
2021-01-13,22.23196030863786
2021-01-14,23.121238720983374
2021-01-15,7.114227298764115
2021-01-16,33.792579669129545
2021-01-17,16.451650628392017
2021-01-18,14.22845459752823
2021-01-19,13.783815391355473
2021-01-20,39.572889349375394
2021-01-21,6.669588092591358
2021-01-22,14.22845459752823
2021-01-23,15.117733009873746
2021-01-24,15.117733009873746
2021-01-25,6.224948886418601
2021-01-26,13.339176185182716
2021-01-27,13.783815391355473
2021-01-28,13.783815391355473
2021-01-29,14.22845459752823
2021-01-30,23.121238720983374
2021-01-31,15.117733009873746
2021-02-01,32.458662050611274
2021-02-02,20.453403483946833
2021-02-03,20.89804269011959
2021-02-04,13.783815391355473
2021-02-05,20.89804269011959
2021-02-06,0.0
2021-02-07,14.673093803700988
2021-02-08,12.449897772837202
2021-02-09,6.224948886418601
2021-02-10,26.233713164192675
2021-02-11,19.119485865428558
2021-02-12,0.0
2021-02-13,24.455156339501645
2021-02-14,8.00350571110963
2021-02-15,0.0
2021-02-16,0.0
2021-02-17,6.669588092591358
2021-02-18,0.0
2021-02-19,13.783815391355473
2021-02-20,0.0
2021-02-21,15.117733009873746
2021-02-22,12.89453697900996
2021-02-23,0.0
2021-02-24,20.453403483946833
2021-02-25,6.224948886418601
2021-02-26,13.783815391355473
2021-02-27,8.448144917282386
2021-02-28,8.00350571110963
2021-03-01,0.0
2021-03-02,0.0
2021-03-03,6.669588092591358
2021-03-04,6.669588092591358
2021-03-05,14.22845459752823
2021-03-06,17.34092904073753
2021-03-07,0.0
2021-03-08,13.339176185182716
2021-03-09,27.12299157653819
2021-03-10,13.783815391355473
2021-03-11,6.669588092591358
2021-03-12,14.22845459752823
2021-03-13,8.448144917282386
2021-03-14,0.0
2021-03-15,0.0
2021-03-16,0.0
2021-03-17,7.114227298764115
2021-03-18,0.0
2021-03-19,0.0
2021-03-20,0.0
2021-03-21,16.896289834564772
2021-03-22,0.0
2021-03-23,0.0
2021-03-24,7.114227298764115
2021-03-25,14.673093803700988
2021-03-26,22.67659951481062
2021-03-27,17.785568246910287
2021-03-28,17.34092904073753
2021-03-29,14.22845459752823
2021-03-30,0.0
2021-03-31,21.787321102465103
2021-04-01,0.0
2021-04-02,0.0
2021-04-03,8.448144917282386
2021-04-04,8.892784123455144
2021-04-05,14.673093803700988
2021-04-06,0.0
2021-04-07,7.114227298764115
2021-04-08,14.22845459752823
2021-04-09,0.0
2021-04-10,0.0
2021-04-11,0.0
2021-04-12,7.114227298764115
2021-04-13,0.0
2021-04-14,0.0
2021-04-15,14.22845459752823
2021-04-16,15.117733009873746
2021-04-17,0.0
2021-04-18,8.448144917282386
2021-04-19,7.114227298764115
2021-04-20,7.114227298764115
2021-04-21,20.008764277774073
2021-04-22,27.567630782710946
2021-04-23,0.0
2021-04-24,8.00350571110963
2021-04-25,7.558866504936873
2021-04-26,0.0
2021-04-27,13.783815391355473
2021-04-28,0.0
2021-04-29,21.787321102465103
2021-04-30,0.0
2021-05-01,25.34443475184716
2021-05-02,0.0
2021-05-03,0.0
2021-05-04,7.114227298764115
2021-05-05,0.0
2021-05-06,7.114227298764115
2021-05-07,0.0
2021-05-08,26.67835237036543
2021-05-09,8.00350571110963
2021-05-10,6.669588092591358
2021-05-11,6.669588092591358
2021-05-12,7.114227298764115
2021-05-13,0.0
2021-05-14,7.558866504936873
2021-05-15,0.0
2021-05-16,0.0
2021-05-17,0.0
2021-05-18,7.114227298764115
2021-05-19,0.0
2021-05-20,14.673093803700988
2021-05-21,0.0
2021-05-22,0.0
2021-05-23,8.448144917282386
2021-05-24,0.0
2021-05-25,22.23196030863786
2021-05-26,0.0
2021-05-27,7.114227298764115
2021-05-28,8.00350571110963
2021-05-29,0.0
2021-05-30,12.435549007122521
2021-05-31,11.326530747715395
