date,/g/11j4xt9hdf
2020-07-23,13.0
2020-07-24,11.0
2020-07-25,13.0
2020-07-26,15.0
2020-07-27,12.0
2020-07-28,16.0
2020-07-29,16.0
2020-07-30,20.0
2020-07-31,19.0
2020-08-01,12.0
2020-08-02,12.0
2020-08-03,10.0
2020-08-04,13.0
2020-08-05,12.0
2020-08-06,17.0
2020-08-07,15.0
2020-08-08,8.0
2020-08-09,10.0
2020-08-10,2.0
2020-08-11,13.0
2020-08-12,8.0
2020-08-13,14.0
2020-08-14,12.0
2020-08-15,10.0
2020-08-16,10.0
2020-08-17,9.0
2020-08-18,9.0
2020-08-19,16.0
2020-08-20,7.0
2020-08-21,11.0
2020-08-22,11.0
2020-08-23,10.0
2020-08-24,11.0
2020-08-25,10.0
2020-08-26,8.0
2020-08-27,13.0
2020-08-28,4.0
2020-08-29,10.0
2020-08-30,8.0
2020-08-31,5.0
2020-09-01,11.0
2020-09-02,7.0
2020-09-03,8.0
2020-09-04,9.0
2020-09-05,12.0
2020-09-06,17.0
2020-09-07,6.0
2020-09-08,12.0
2020-09-09,34.0
2020-09-10,25.0
2020-09-11,16.0
2020-09-12,11.0
2020-09-13,21.0
2020-09-14,15.0
2020-09-15,14.0
2020-09-16,14.0
2020-09-17,15.0
2020-09-18,15.0
2020-09-19,9.0
2020-09-20,15.0
2020-09-21,10.0
2020-09-22,34.0
2020-09-23,24.0
2020-09-24,15.0
2020-09-25,16.0
2020-09-26,9.0
2020-09-27,3.0
2020-09-28,11.0
2020-09-29,16.0
2020-09-30,15.0
2020-10-01,10.0
2020-10-02,15.0
2020-10-03,16.0
2020-10-04,11.0
2020-10-05,12.0
2020-10-06,22.0
2020-10-07,16.0
2020-10-08,5.0
2020-10-09,10.0
2020-10-10,14.0
2020-10-11,19.0
2020-10-12,23.0
2020-10-13,17.0
2020-10-14,17.0
2020-10-15,7.0
2020-10-16,25.0
2020-10-17,9.0
2020-10-18,15.0
2020-10-19,5.0
2020-10-20,6.0
2020-10-21,12.0
2020-10-22,5.0
2020-10-23,8.0
2020-10-24,10.0
2020-10-25,3.0
2020-10-26,13.0
2020-10-27,15.0
2020-10-28,7.473454062940769
2020-10-29,24.021816630881045
2020-10-30,11.743999241764067
2020-10-31,17.615998862646098
2020-11-01,7.473454062940769
2020-11-02,19.217453304704836
2020-11-03,11.743999241764067
2020-11-04,6.939635915587857
2020-11-05,6.939635915587857
2020-11-06,13.879271831175714
2020-11-07,5.8719996208820335
2020-11-08,14.413089978528626
2020-11-09,13.345453683822802
2020-11-10,9.074908504999506
2020-11-11,7.473454062940769
2020-11-12,5.338181473529121
2020-11-13,5.338181473529121
2020-11-14,9.608726652352418
2020-11-15,6.405817768234945
2020-11-16,14.413089978528626
2020-11-17,11.210181094411155
2020-11-18,15.48072627323445
2020-11-19,13.345453683822802
2020-11-20,9.074908504999506
2020-11-21,4.270545178823297
2020-11-22,6.405817768234945
2020-11-23,6.939635915587857
2020-11-24,8.007272210293682
2020-11-25,8.007272210293682
2020-11-26,9.608726652352418
2020-11-27,10.676362947058243
2020-11-28,4.270545178823297
2020-11-29,3.2029088841174724
2020-11-30,8.007272210293682
2020-12-01,3.2029088841174724
2020-12-02,5.338181473529121
2020-12-03,11.210181094411155
2020-12-04,6.405817768234945
2020-12-05,10.14254479970533
2020-12-06,4.270545178823297
2020-12-07,14.946908125881539
2020-12-08,5.338181473529121
2020-12-09,10.676362947058243
2020-12-10,4.270545178823297
2020-12-11,9.608726652352418
2020-12-12,3.2029088841174724
2020-12-13,8.541090357646594
2020-12-14,28.826179957057253
2020-12-15,20.81890774676357
2020-12-16,19.217453304704836
2020-12-17,15.48072627323445
2020-12-18,10.14254479970533
2020-12-19,52.8479965879383
2020-12-20,51.78036029323248
2020-12-21,42.17163364088006
2020-12-22,53.38181473529121
2020-12-23,24.55563477823396
2020-12-24,19.751271452057747
2020-12-25,7.473454062940769
2020-12-26,10.14254479970533
2020-12-27,16.014544420587363
2020-12-28,22.42036218882231
2020-12-29,20.81890774676357
2020-12-30,28.826179957057253
2020-12-31,20.28508959941066
2021-01-01,16.548362567940277
2021-01-02,10.676362947058243
2021-01-03,19.751271452057747
2021-01-04,45.90836067235044
2021-01-05,25.62327107293978
2021-01-06,12.81163553646989
2021-01-07,11.210181094411155
2021-01-08,13.879271831175714
2021-01-09,7.473454062940769
2021-01-10,14.946908125881539
2021-01-11,14.946908125881539
2021-01-12,19.751271452057747
2021-01-13,14.946908125881539
2021-01-14,17.082180715293187
2021-01-15,12.27781738911698
2021-01-16,11.743999241764067
2021-01-17,14.946908125881539
2021-01-18,13.879271831175714
2021-01-19,12.81163553646989
2021-01-20,18.149817009999012
2021-01-21,8.007272210293682
2021-01-22,9.074908504999506
2021-01-23,8.541090357646594
2021-01-24,5.338181473529121
2021-01-25,9.074908504999506
2021-01-26,22.42036218882231
2021-01-27,10.14254479970533
2021-01-28,10.676362947058243
2021-01-29,13.345453683822802
2021-01-30,9.608726652352418
2021-01-31,10.14254479970533
2021-02-01,6.939635915587857
2021-02-02,16.014544420587363
2021-02-03,11.743999241764067
2021-02-04,12.27781738911698
2021-02-05,14.413089978528626
2021-02-06,7.473454062940769
2021-02-07,8.541090357646594
2021-02-08,9.074908504999506
2021-02-09,4.270545178823297
2021-02-10,12.27781738911698
2021-02-11,9.074908504999506
2021-02-12,9.608726652352418
2021-02-13,11.743999241764067
2021-02-14,4.270545178823297
2021-02-15,6.405817768234945
2021-02-16,8.541090357646594
2021-02-17,8.541090357646594
2021-02-18,9.608726652352418
2021-02-19,13.879271831175714
2021-02-20,6.405817768234945
2021-02-21,4.270545178823297
2021-02-22,4.804363326176209
2021-02-23,11.210181094411155
2021-02-24,8.007272210293682
2021-02-25,9.074908504999506
2021-02-26,5.338181473529121
2021-02-27,4.804363326176209
2021-02-28,5.8719996208820335
2021-03-01,4.804363326176209
2021-03-02,6.405817768234945
2021-03-03,8.007272210293682
2021-03-04,5.8719996208820335
2021-03-05,2.1352725894116484
2021-03-06,4.804363326176209
2021-03-07,9.074908504999506
2021-03-08,6.405817768234945
2021-03-09,7.473454062940769
2021-03-10,3.2029088841174724
2021-03-11,4.270545178823297
2021-03-12,8.541090357646594
2021-03-13,3.2029088841174724
2021-03-14,5.8719996208820335
2021-03-15,9.608726652352418
2021-03-16,8.007272210293682
2021-03-17,4.270545178823297
2021-03-18,7.473454062940769
2021-03-19,8.007272210293682
2021-03-20,5.338181473529121
2021-03-21,3.2029088841174724
2021-03-22,11.743999241764067
2021-03-23,17.615998862646098
2021-03-24,3.2029088841174724
2021-03-25,11.743999241764067
2021-03-26,6.405817768234945
2021-03-27,5.8719996208820335
2021-03-28,6.939635915587857
2021-03-29,11.210181094411155
2021-03-30,8.541090357646594
2021-03-31,4.804363326176209
2021-04-01,9.074908504999506
2021-04-02,5.8719996208820335
2021-04-03,4.804363326176209
2021-04-04,10.14254479970533
2021-04-05,6.939635915587857
2021-04-06,6.405817768234945
2021-04-07,6.405817768234945
2021-04-08,4.270545178823297
2021-04-09,9.608726652352418
2021-04-10,3.2029088841174724
2021-04-11,2.1352725894116484
2021-04-12,5.338181473529121
2021-04-13,8.007272210293682
2021-04-14,11.210181094411155
2021-04-15,8.007272210293682
2021-04-16,6.939635915587857
2021-04-17,4.804363326176209
2021-04-18,8.541090357646594
2021-04-19,5.8719996208820335
2021-04-20,8.007272210293682
2021-04-21,6.939635915587857
2021-04-22,6.939635915587857
2021-04-23,6.939635915587857
2021-04-24,2.6690907367645607
2021-04-25,3.7367270314703847
2021-04-26,4.270545178823297
2021-04-27,10.14254479970533
2021-04-28,4.270545178823297
2021-04-29,7.473454062940769
2021-04-30,4.270545178823297
2021-05-01,5.8719996208820335
2021-05-02,9.608726652352418
2021-05-03,7.473454062940769
2021-05-04,8.541090357646594
2021-05-05,6.405817768234945
2021-05-06,5.338181473529121
2021-05-07,1.0676362947058242
2021-05-08,6.405817768234945
2021-05-09,1.0676362947058242
2021-05-10,8.541090357646594
2021-05-11,7.473454062940769
2021-05-12,7.473454062940769
2021-05-13,6.405817768234945
2021-05-14,9.074908504999506
2021-05-15,4.804363326176209
2021-05-16,5.8719996208820335
2021-05-17,5.338181473529121
2021-05-18,6.405817768234945
2021-05-19,6.405817768234945
2021-05-20,10.676362947058243
2021-05-21,6.405817768234945
2021-05-22,3.7367270314703847
2021-05-23,2.1352725894116484
2021-05-24,7.473454062940769
2021-05-25,3.2029088841174724
2021-05-26,4.270545178823297
2021-05-27,5.8719996208820335
2021-05-28,2.1352725894116484
2021-05-29,6.405817768234945
2021-05-30,5.106004401773295
2021-05-31,5.209329954591642
