date,/g/11j4xt9hdf
2020-07-06,6.0
2020-07-07,6.0
2020-07-08,18.0
2020-07-09,6.0
2020-07-10,6.0
2020-07-11,7.0
2020-07-12,0.0
2020-07-13,6.0
2020-07-14,6.0
2020-07-15,6.0
2020-07-16,7.0
2020-07-17,7.0
2020-07-18,7.0
2020-07-19,7.0
2020-07-20,18.0
2020-07-21,0.0
2020-07-22,7.0
2020-07-23,13.0
2020-07-24,0.0
2020-07-25,0.0
2020-07-26,7.0
2020-07-27,13.0
2020-07-28,12.0
2020-07-29,31.0
2020-07-30,6.0
2020-07-31,7.0
2020-08-01,8.0
2020-08-02,7.0
2020-08-03,6.0
2020-08-04,6.0
2020-08-05,12.0
2020-08-06,0.0
2020-08-07,0.0
2020-08-08,0.0
2020-08-09,0.0
2020-08-10,0.0
2020-08-11,0.0
2020-08-12,6.0
2020-08-13,6.0
2020-08-14,0.0
2020-08-15,0.0
2020-08-16,0.0
2020-08-17,19.0
2020-08-18,12.0
2020-08-19,19.0
2020-08-20,12.0
2020-08-21,12.0
2020-08-22,0.0
2020-08-23,7.0
2020-08-24,17.0
2020-08-25,6.0
2020-08-26,6.0
2020-08-27,6.0
2020-08-28,0.0
2020-08-29,0.0
2020-08-30,13.0
2020-08-31,0.0
2020-09-01,0.0
2020-09-02,12.0
2020-09-03,6.0
2020-09-04,6.0
2020-09-05,7.0
2020-09-06,13.0
2020-09-07,0.0
2020-09-08,0.0
2020-09-09,0.0
2020-09-10,6.0
2020-09-11,0.0
2020-09-12,6.0
2020-09-13,7.0
2020-09-14,6.0
2020-09-15,0.0
2020-09-16,12.0
2020-09-17,0.0
2020-09-18,6.0
2020-09-19,7.0
2020-09-20,7.0
2020-09-21,0.0
2020-09-22,6.0
2020-09-23,0.0
2020-09-24,0.0
2020-09-25,0.0
2020-09-26,7.0
2020-09-27,0.0
2020-09-28,6.0
2020-09-29,12.0
2020-09-30,0.0
2020-10-01,12.0
2020-10-02,6.0
2020-10-03,0.0
2020-10-04,0.0
2020-10-05,6.0
2020-10-06,0.0
2020-10-07,6.0
2020-10-08,24.0
2020-10-09,7.0
2020-10-10,15.0
2020-10-11,0.0
2020-10-12,13.0
2020-10-13,0.0
2020-10-14,13.0
2020-10-15,14.0
2020-10-16,0.0
2020-10-17,0.0
2020-10-18,0.0
2020-10-19,0.0
2020-10-20,0.0
2020-10-21,7.0
2020-10-22,7.0
2020-10-23,7.0
2020-10-24,0.0
2020-10-25,7.0
2020-10-26,0.0
2020-10-27,6.0
2020-10-28,0.0
2020-10-29,0.0
2020-10-30,31.599607735814633
2020-10-31,0.0
2020-11-01,0.0
2020-11-02,14.460837438423646
2020-11-03,21.9590494435322
2020-11-04,13.925250866630178
2020-11-05,13.925250866630178
2020-11-06,13.925250866630178
2020-11-07,14.996424010217114
2020-11-08,24.101395730706077
2020-11-09,7.498212005108557
2020-11-10,0.0
2020-11-11,29.45726144864076
2020-11-12,29.992848020434227
2020-11-13,0.0
2020-11-14,8.033798576902026
2020-11-15,16.06759715380405
2020-11-16,21.423462871738735
2020-11-17,28.92167487684729
2020-11-18,14.996424010217114
2020-11-19,7.498212005108557
2020-11-20,30.528434592227697
2020-11-21,0.0
2020-11-22,23.565809158912607
2020-11-23,0.0
2020-11-24,0.0
2020-11-25,14.460837438423646
2020-11-26,6.962625433315089
2020-11-27,0.0
2020-11-28,8.033798576902026
2020-11-29,0.0
2020-11-30,6.962625433315089
2020-12-01,29.45726144864076
2020-12-02,36.95547345374931
2020-12-03,14.996424010217114
2020-12-04,14.996424010217114
2020-12-05,16.06759715380405
2020-12-06,16.06759715380405
2020-12-07,0.0
2020-12-08,35.88430031016238
2020-12-09,0.0
2020-12-10,0.0
2020-12-11,15.532010582010582
2020-12-12,16.06759715380405
2020-12-13,16.06759715380405
2020-12-14,27.850501733260355
2020-12-15,14.460837438423646
2020-12-16,0.0
2020-12-17,29.992848020434227
2020-12-18,8.033798576902026
2020-12-19,32.67078087940157
2020-12-20,49.27396460499909
2020-12-21,53.55865717934684
2020-12-22,7.498212005108557
2020-12-23,8.033798576902026
2020-12-24,0.0
2020-12-25,8.569385148695494
2020-12-26,8.033798576902026
2020-12-27,30.528434592227697
2020-12-28,0.0
2020-12-29,22.49463601532567
2020-12-30,7.498212005108557
2020-12-31,17.674356869184457
2021-01-01,17.138770297390987
2021-01-02,8.033798576902026
2021-01-03,0.0
2021-01-04,21.9590494435322
2021-01-05,7.498212005108557
2021-01-06,8.033798576902026
2021-01-07,14.460837438423646
2021-01-08,7.498212005108557
2021-01-09,24.636982302499543
2021-01-10,8.033798576902026
2021-01-11,7.498212005108557
2021-01-12,0.0
2021-01-13,14.996424010217114
2021-01-14,14.996424010217114
2021-01-15,7.498212005108557
2021-01-16,8.033798576902026
2021-01-17,8.033798576902026
2021-01-18,7.498212005108557
2021-01-19,7.498212005108557
2021-01-20,6.962625433315089
2021-01-21,14.460837438423646
2021-01-22,7.498212005108557
2021-01-23,0.0
2021-01-24,8.033798576902026
2021-01-25,6.962625433315089
2021-01-26,0.0
2021-01-27,7.498212005108557
2021-01-28,7.498212005108557
2021-01-29,7.498212005108557
2021-01-30,16.06759715380405
2021-01-31,16.603183725597518
2021-02-01,0.0
2021-02-02,7.498212005108557
2021-02-03,14.996424010217114
2021-02-04,30.528434592227697
2021-02-05,8.033798576902026
2021-02-06,0.0
2021-02-07,0.0
2021-02-08,7.498212005108557
2021-02-09,0.0
2021-02-10,14.996424010217114
2021-02-11,15.532010582010582
2021-02-12,0.0
2021-02-13,16.603183725597518
2021-02-14,8.569385148695494
2021-02-15,14.996424010217114
2021-02-16,0.0
2021-02-17,0.0
2021-02-18,7.498212005108557
2021-02-19,14.996424010217114
2021-02-20,24.101395730706077
2021-02-21,0.0
2021-02-22,14.460837438423646
2021-02-23,7.498212005108557
2021-02-24,7.498212005108557
2021-02-25,7.498212005108557
2021-02-26,31.064021164021163
2021-02-27,0.0
2021-02-28,8.033798576902026
2021-03-01,0.0
2021-03-02,7.498212005108557
2021-03-03,7.498212005108557
2021-03-04,14.996424010217114
2021-03-05,7.498212005108557
2021-03-06,0.0
2021-03-07,16.06759715380405
2021-03-08,0.0
2021-03-09,7.498212005108557
2021-03-10,7.498212005108557
2021-03-11,0.0
2021-03-12,14.996424010217114
2021-03-13,0.0
2021-03-14,0.0
2021-03-15,11.782904579456304
2021-03-16,0.0
2021-03-17,7.498212005108557
2021-03-18,7.498212005108557
2021-03-19,7.498212005108557
2021-03-20,8.033798576902026
2021-03-21,16.06759715380405
2021-03-22,0.0
2021-03-23,14.996424010217114
2021-03-24,7.498212005108557
2021-03-25,21.9590494435322
2021-03-26,22.49463601532567
2021-03-27,23.565809158912607
2021-03-28,8.033798576902026
2021-03-29,0.0
2021-03-30,7.498212005108557
2021-03-31,14.996424010217114
2021-04-01,23.565809158912607
2021-04-02,8.569385148695494
2021-04-03,0.0
2021-04-04,0.0
2021-04-05,16.06759715380405
2021-04-06,21.9590494435322
2021-04-07,22.49463601532567
2021-04-08,14.996424010217114
2021-04-09,6.962625433315089
2021-04-10,16.06759715380405
2021-04-11,8.033798576902026
2021-04-12,6.962625433315089
2021-04-13,14.460837438423646
2021-04-14,22.49463601532567
2021-04-15,0.0
2021-04-16,23.03022258711914
2021-04-17,0.0
2021-04-18,0.0
2021-04-19,14.996424010217114
2021-04-20,37.49106002554279
2021-04-21,7.498212005108557
2021-04-22,14.460837438423646
2021-04-23,0.0
2021-04-24,15.532010582010582
2021-04-25,0.0
2021-04-26,0.0
2021-04-27,7.498212005108557
2021-04-28,14.460837438423646
2021-04-29,0.0
2021-04-30,7.498212005108557
2021-05-01,24.636982302499543
2021-05-02,0.0
2021-05-03,35.88430031016238
2021-05-04,0.0
2021-05-05,28.38608830505382
2021-05-06,6.962625433315089
2021-05-07,14.996424010217114
2021-05-08,8.033798576902026
2021-05-09,8.033798576902026
2021-05-10,0.0
2021-05-11,14.460837438423646
2021-05-12,0.0
2021-05-13,25.70815544608648
2021-05-14,15.532010582010582
2021-05-15,8.033798576902026
2021-05-16,8.033798576902026
2021-05-17,14.460837438423646
2021-05-18,7.498212005108557
2021-05-19,14.996424010217114
2021-05-20,7.498212005108557
2021-05-21,14.996424010217114
2021-05-22,15.532010582010582
2021-05-23,8.033798576902026
2021-05-24,14.460837438423646
2021-05-25,0.0
2021-05-26,6.962625433315089
2021-05-27,7.498212005108557
2021-05-28,8.033798576902026
2021-05-29,0.0
2021-05-30,6.183452405962592
2021-05-31,8.80930205780972
