date,/g/11j4xt9hdf
2020-09-18,20.0
2020-09-19,7.0
2020-09-20,7.0
2020-09-21,10.0
2020-09-22,17.0
2020-09-23,11.0
2020-09-24,11.0
2020-09-25,25.0
2020-09-26,13.0
2020-09-27,12.0
2020-09-28,7.0
2020-09-29,11.0
2020-09-30,13.0
2020-10-01,4.0
2020-10-02,5.0
2020-10-03,10.0
2020-10-04,9.0
2020-10-05,11.0
2020-10-06,15.0
2020-10-07,7.0
2020-10-08,21.0
2020-10-09,10.0
2020-10-10,8.0
2020-10-11,10.0
2020-10-12,19.0
2020-10-13,12.0
2020-10-14,14.0
2020-10-15,19.0
2020-10-16,8.0
2020-10-17,11.0
2020-10-18,5.0
2020-10-19,26.0
2020-10-20,5.0
2020-10-21,19.0
2020-10-22,12.0
2020-10-23,10.0
2020-10-24,18.0
2020-10-25,15.0
2020-10-26,18.0
2020-10-27,16.0
2020-10-28,6.580904024057659
2020-10-29,33.343247055225476
2020-10-30,15.794169657738383
2020-10-31,22.813800616733218
2020-11-01,21.05889287698451
2020-11-02,28.078523835979347
2020-11-03,28.078523835979347
2020-11-04,17.98780433242427
2020-11-05,13.161808048115319
2020-11-06,13.600534983052496
2020-11-07,19.742712072172978
2020-11-08,6.142177089120482
2020-11-09,21.497619811921687
2020-11-10,10.090719503555079
2020-11-11,13.600534983052496
2020-11-12,6.142177089120482
2020-11-13,26.323616096230637
2020-11-14,8.335811763806369
2020-11-15,8.335811763806369
2020-11-16,15.794169657738383
2020-11-17,12.284354178240964
2020-11-18,10.090719503555079
2020-11-19,14.039261917989673
2020-11-20,14.47798885292685
2020-11-21,18.865258202298623
2020-11-22,8.335811763806369
2020-11-23,32.46579318535112
2020-11-24,14.039261917989673
2020-11-25,15.794169657738383
2020-11-26,7.8970848288691915
2020-11-27,3.9485424144345957
2020-11-28,6.142177089120482
2020-11-29,8.335811763806369
2020-11-30,5.7034501541833045
2020-12-01,11.845627243303786
2020-12-02,6.142177089120482
2020-12-03,11.845627243303786
2020-12-04,3.9485424144345957
2020-12-05,6.142177089120482
2020-12-06,8.335811763806369
2020-12-07,16.23289659267556
2020-12-08,10.090719503555079
2020-12-09,6.142177089120482
2020-12-10,6.142177089120482
2020-12-11,8.335811763806369
2020-12-12,4.387269349371773
2020-12-13,0.0
2020-12-14,12.284354178240964
2020-12-15,14.47798885292685
2020-12-16,8.335811763806369
2020-12-17,6.580904024057659
2020-12-18,9.213265633680724
2020-12-19,4.387269349371773
2020-12-20,42.11778575396902
2020-12-21,43.872693493717726
2020-12-22,35.53688172991136
2020-12-23,17.98780433242427
2020-12-24,13.161808048115319
2020-12-25,10.968173373429432
2020-12-26,17.98780433242427
2020-12-27,11.406900308366609
2020-12-28,20.181439007110157
2020-12-29,13.600534983052496
2020-12-30,11.845627243303786
2020-12-31,10.090719503555079
2021-01-01,13.161808048115319
2021-01-02,2.1936346746858866
2021-01-03,7.019630958994837
2021-01-04,8.335811763806369
2021-01-05,10.529446438492254
2021-01-06,12.723081113178141
2021-01-07,10.529446438492254
2021-01-08,4.387269349371773
2021-01-09,14.039261917989673
2021-01-10,21.05889287698451
2021-01-11,8.335811763806369
2021-01-12,14.916715787864028
2021-01-13,10.529446438492254
2021-01-14,14.47798885292685
2021-01-15,24.129981421544752
2021-01-16,16.23289659267556
2021-01-17,6.580904024057659
2021-01-18,3.9485424144345957
2021-01-19,17.110350462549913
2021-01-20,13.600534983052496
2021-01-21,14.47798885292685
2021-01-22,14.916715787864028
2021-01-23,9.213265633680724
2021-01-24,17.98780433242427
2021-01-25,2.1936346746858866
2021-01-26,8.335811763806369
2021-01-27,18.426531267361447
2021-01-28,10.529446438492254
2021-01-29,13.161808048115319
2021-01-30,6.580904024057659
2021-01-31,6.580904024057659
2021-02-01,12.284354178240964
2021-02-02,41.240331884094665
2021-02-03,22.375073681796042
2021-02-04,12.723081113178141
2021-02-05,8.774538698743546
2021-02-06,6.580904024057659
2021-02-07,4.387269349371773
2021-02-08,22.813800616733218
2021-02-09,6.142177089120482
2021-02-10,12.284354178240964
2021-02-11,17.110350462549913
2021-02-12,17.110350462549913
2021-02-13,9.651992568617901
2021-02-14,7.019630958994837
2021-02-15,18.865258202298623
2021-02-16,12.723081113178141
2021-02-17,13.161808048115319
2021-02-18,12.723081113178141
2021-02-19,6.580904024057659
2021-02-20,12.284354178240964
2021-02-21,4.825996284308951
2021-02-22,6.142177089120482
2021-02-23,4.387269349371773
2021-02-24,13.161808048115319
2021-02-25,13.161808048115319
2021-02-26,9.213265633680724
2021-02-27,9.651992568617901
2021-02-28,9.651992568617901
2021-03-01,17.549077397487093
2021-03-02,13.161808048115319
2021-03-03,10.529446438492254
2021-03-04,8.774538698743546
2021-03-05,32.46579318535112
2021-03-06,11.845627243303786
2021-03-07,13.600534983052496
2021-03-08,2.1936346746858866
2021-03-09,17.110350462549913
2021-03-10,6.142177089120482
2021-03-11,8.335811763806369
2021-03-12,13.161808048115319
2021-03-13,17.98780433242427
2021-03-14,2.1936346746858866
2021-03-15,8.335811763806369
2021-03-16,9.213265633680724
2021-03-17,16.671623527612738
2021-03-18,12.723081113178141
2021-03-19,12.723081113178141
2021-03-20,11.406900308366609
2021-03-21,11.406900308366609
2021-03-22,21.05889287698451
2021-03-23,23.691254486607573
2021-03-24,12.723081113178141
2021-03-25,14.916715787864028
2021-03-26,13.161808048115319
2021-03-27,19.303985137235802
2021-03-28,12.284354178240964
2021-03-29,13.161808048115319
2021-03-30,6.580904024057659
2021-03-31,19.303985137235802
2021-04-01,6.580904024057659
2021-04-02,32.027066250413945
2021-04-03,4.825996284308951
2021-04-04,7.458357893932014
2021-04-05,9.213265633680724
2021-04-06,5.7034501541833045
2021-04-07,17.549077397487093
2021-04-08,6.142177089120482
2021-04-09,10.090719503555079
2021-04-10,4.387269349371773
2021-04-11,6.580904024057659
2021-04-12,16.23289659267556
2021-04-13,14.47798885292685
2021-04-14,6.580904024057659
2021-04-15,13.161808048115319
2021-04-16,15.355442722801206
2021-04-17,11.845627243303786
2021-04-18,11.845627243303786
2021-04-19,8.335811763806369
2021-04-20,14.916715787864028
2021-04-21,14.916715787864028
2021-04-22,24.129981421544752
2021-04-23,20.181439007110157
2021-04-24,4.825996284308951
2021-04-25,2.1936346746858866
2021-04-26,2.1936346746858866
2021-04-27,21.936346746858863
2021-04-28,9.651992568617901
2021-04-29,3.9485424144345957
2021-04-30,13.600534983052496
2021-05-01,10.529446438492254
2021-05-02,6.580904024057659
2021-05-03,8.335811763806369
2021-05-04,19.742712072172978
2021-05-05,8.335811763806369
2021-05-06,14.039261917989673
2021-05-07,15.355442722801206
2021-05-08,19.303985137235802
2021-05-09,4.387269349371773
2021-05-10,10.090719503555079
2021-05-11,7.8970848288691915
2021-05-12,8.335811763806369
2021-05-13,4.387269349371773
2021-05-14,17.98780433242427
2021-05-15,2.1936346746858866
2021-05-16,6.580904024057659
2021-05-17,10.090719503555079
2021-05-18,10.090719503555079
2021-05-19,21.05889287698451
2021-05-20,8.774538698743546
2021-05-21,17.549077397487093
2021-05-22,9.651992568617901
2021-05-23,7.019630958994837
2021-05-24,4.387269349371773
2021-05-25,12.723081113178141
2021-05-26,2.1936346746858866
2021-05-27,8.774538698743546
2021-05-28,15.794169657738383
2021-05-29,5.264723219246127
2021-05-30,6.556835322921943
2021-05-31,8.254937884097837
