date,/g/11j4xt9hdf
2020-06-09,9.0
2020-06-10,16.0
2020-06-11,11.0
2020-06-12,9.0
2020-06-13,7.0
2020-06-14,11.0
2020-06-15,15.0
2020-06-16,13.0
2020-06-17,13.0
2020-06-18,14.0
2020-06-19,6.0
2020-06-20,12.0
2020-06-21,10.0
2020-06-22,12.0
2020-06-23,9.0
2020-06-24,17.0
2020-06-25,13.0
2020-06-26,9.0
2020-06-27,7.0
2020-06-28,8.0
2020-06-29,14.0
2020-06-30,10.0
2020-07-01,12.0
2020-07-02,12.0
2020-07-03,7.0
2020-07-04,6.0
2020-07-05,6.0
2020-07-06,8.0
2020-07-07,9.0
2020-07-08,10.0
2020-07-09,7.0
2020-07-10,8.0
2020-07-11,6.0
2020-07-12,6.0
2020-07-13,7.0
2020-07-14,12.0
2020-07-15,14.0
2020-07-16,9.0
2020-07-17,9.0
2020-07-18,6.0
2020-07-19,7.0
2020-07-20,7.0
2020-07-21,9.0
2020-07-22,12.0
2020-07-23,8.0
2020-07-24,12.0
2020-07-25,20.0
2020-07-26,13.0
2020-07-27,18.0
2020-07-28,11.0
2020-07-29,9.0
2020-07-30,8.0
2020-07-31,13.0
2020-08-01,8.0
2020-08-02,13.0
2020-08-03,13.0
2020-08-04,14.0
2020-08-05,12.0
2020-08-06,19.0
2020-08-07,11.0
2020-08-08,7.0
2020-08-09,11.0
2020-08-10,12.0
2020-08-11,10.0
2020-08-12,13.0
2020-08-13,11.0
2020-08-14,12.0
2020-08-15,11.0
2020-08-16,7.0
2020-08-17,12.0
2020-08-18,12.0
2020-08-19,11.0
2020-08-20,12.0
2020-08-21,9.0
2020-08-22,8.0
2020-08-23,6.0
2020-08-24,13.0
2020-08-25,13.0
2020-08-26,9.0
2020-08-27,9.0
2020-08-28,12.0
2020-08-29,3.0
2020-08-30,11.0
2020-08-31,13.0
2020-09-01,15.0
2020-09-02,14.0
2020-09-03,9.0
2020-09-04,5.0
2020-09-05,7.0
2020-09-06,2.0
2020-09-07,14.0
2020-09-08,8.0
2020-09-09,11.0
2020-09-10,12.0
2020-09-11,5.0
2020-09-12,10.0
2020-09-13,7.0
2020-09-14,12.0
2020-09-15,6.0
2020-09-16,11.0
2020-09-17,7.0
2020-09-18,9.0
2020-09-19,7.0
2020-09-20,11.0
2020-09-21,10.0
2020-09-22,9.0
2020-09-23,16.0
2020-09-24,8.0
2020-09-25,1.0
2020-09-26,7.0
2020-09-27,9.0
2020-09-28,9.0
2020-09-29,10.0
2020-09-30,10.0
2020-10-01,14.0
2020-10-02,20.0
2020-10-03,10.0
2020-10-04,9.0
2020-10-05,19.0
2020-10-06,16.0
2020-10-07,10.0
2020-10-08,14.0
2020-10-09,9.0
2020-10-10,8.0
2020-10-11,9.0
2020-10-12,16.0
2020-10-13,13.0
2020-10-14,12.0
2020-10-15,13.0
2020-10-16,23.0
2020-10-17,11.0
2020-10-18,12.0
2020-10-19,9.0
2020-10-20,14.0
2020-10-21,18.0
2020-10-22,24.0
2020-10-23,22.0
2020-10-24,19.0
2020-10-25,18.0
2020-10-26,19.0
2020-10-27,20.0
2020-10-28,24.487450271437524
2020-10-29,28.313614376349637
2020-10-30,23.7222174504551
2020-10-31,10.713259493753917
2020-11-01,22.191751808490256
2020-11-02,26.783148734384792
2020-11-03,13.774190777683607
2020-11-04,12.243725135718762
2020-11-05,20.66128616652541
2020-11-06,20.66128616652541
2020-11-07,9.948026672771494
2020-11-08,8.417561030806649
2020-11-09,14.53942359866603
2020-11-10,21.426518987507833
2020-11-11,16.069889240630875
2020-11-12,19.130820524560566
2020-11-13,16.069889240630875
2020-11-14,13.008957956701185
2020-11-15,16.069889240630875
2020-11-16,17.60035488259572
2020-11-17,16.069889240630875
2020-11-18,10.713259493753917
2020-11-19,14.53942359866603
2020-11-20,10.713259493753917
2020-11-21,12.243725135718762
2020-11-22,9.948026672771494
2020-11-23,19.896053345542988
2020-11-24,14.53942359866603
2020-11-25,13.008957956701185
2020-11-26,16.835122061613298
2020-11-27,12.243725135718762
2020-11-28,6.121862567859381
2020-11-29,6.887095388841804
2020-11-30,11.47849231473634
2020-12-01,11.47849231473634
2020-12-02,18.365587703578143
2020-12-03,16.835122061613298
2020-12-04,15.304656419648452
2020-12-05,10.713259493753917
2020-12-06,9.182793851789071
2020-12-07,14.53942359866603
2020-12-08,16.835122061613298
2020-12-09,18.365587703578143
2020-12-10,18.365587703578143
2020-12-11,16.835122061613298
2020-12-12,7.652328209824226
2020-12-13,16.835122061613298
2020-12-14,13.008957956701185
2020-12-15,17.60035488259572
2020-12-16,22.95698462947268
2020-12-17,24.487450271437524
2020-12-18,24.487450271437524
2020-12-19,27.548381555367214
2020-12-20,76.52328209824226
2020-12-21,47.4444349009102
2020-12-22,29.07884719733206
2020-12-23,29.07884719733206
2020-12-24,16.069889240630875
2020-12-25,19.130820524560566
2020-12-26,7.652328209824226
2020-12-27,9.182793851789071
2020-12-28,16.069889240630875
2020-12-29,14.53942359866603
2020-12-30,16.069889240630875
2020-12-31,12.243725135718762
2021-01-01,10.713259493753917
2021-01-02,6.887095388841804
2021-01-03,10.713259493753917
2021-01-04,16.835122061613298
2021-01-05,13.008957956701185
2021-01-06,15.304656419648452
2021-01-07,10.713259493753917
2021-01-08,12.243725135718762
2021-01-09,13.774190777683607
2021-01-10,10.713259493753917
2021-01-11,13.008957956701185
2021-01-12,16.069889240630875
2021-01-13,16.069889240630875
2021-01-14,18.365587703578143
2021-01-15,18.365587703578143
2021-01-16,13.008957956701185
2021-01-17,6.887095388841804
2021-01-18,9.948026672771494
2021-01-19,16.069889240630875
2021-01-20,19.130820524560566
2021-01-21,18.365587703578143
2021-01-22,23.7222174504551
2021-01-23,11.47849231473634
2021-01-24,15.304656419648452
2021-01-25,22.191751808490256
2021-01-26,16.069889240630875
2021-01-27,12.243725135718762
2021-01-28,10.713259493753917
2021-01-29,9.948026672771494
2021-01-30,8.417561030806649
2021-01-31,10.713259493753917
2021-02-01,11.47849231473634
2021-02-02,19.896053345542988
2021-02-03,13.008957956701185
2021-02-04,9.948026672771494
2021-02-05,14.53942359866603
2021-02-06,9.182793851789071
2021-02-07,8.417561030806649
2021-02-08,8.417561030806649
2021-02-09,6.121862567859381
2021-02-10,15.304656419648452
2021-02-11,10.713259493753917
2021-02-12,10.713259493753917
2021-02-13,4.591396925894536
2021-02-14,10.713259493753917
2021-02-15,12.243725135718762
2021-02-16,12.243725135718762
2021-02-17,9.948026672771494
2021-02-18,26.783148734384792
2021-02-19,18.365587703578143
2021-02-20,14.53942359866603
2021-02-21,11.47849231473634
2021-02-22,15.304656419648452
2021-02-23,13.774190777683607
2021-02-24,20.66128616652541
2021-02-25,21.426518987507833
2021-02-26,16.835122061613298
2021-02-27,13.774190777683607
2021-02-28,7.652328209824226
2021-03-01,14.53942359866603
2021-03-02,13.008957956701185
2021-03-03,22.191751808490256
2021-03-04,21.426518987507833
2021-03-05,23.7222174504551
2021-03-06,16.835122061613298
2021-03-07,22.191751808490256
2021-03-08,27.548381555367214
2021-03-09,29.844080018314482
2021-03-10,22.95698462947268
2021-03-11,21.426518987507833
2021-03-12,20.66128616652541
2021-03-13,12.243725135718762
2021-03-14,9.182793851789071
2021-03-15,19.130820524560566
2021-03-16,24.487450271437524
2021-03-17,22.191751808490256
2021-03-18,23.7222174504551
2021-03-19,21.426518987507833
2021-03-20,13.008957956701185
2021-03-21,15.304656419648452
2021-03-22,32.905011302244176
2021-03-23,35.20070976519144
2021-03-24,26.01791591340237
2021-03-25,32.905011302244176
2021-03-26,31.374545660279328
2021-03-27,21.426518987507833
2021-03-28,12.243725135718762
2021-03-29,22.191751808490256
2021-03-30,24.487450271437524
2021-03-31,26.01791591340237
2021-04-01,24.487450271437524
2021-04-02,22.191751808490256
2021-04-03,11.47849231473634
2021-04-04,14.53942359866603
2021-04-05,19.130820524560566
2021-04-06,28.313614376349637
2021-04-07,26.01791591340237
2021-04-08,23.7222174504551
2021-04-09,17.60035488259572
2021-04-10,23.7222174504551
2021-04-11,25.252683092419947
2021-04-12,29.07884719733206
2021-04-13,31.374545660279328
2021-04-14,32.13977848126175
2021-04-15,30.609312839296905
2021-04-16,27.548381555367214
2021-04-17,16.069889240630875
2021-04-18,22.191751808490256
2021-04-19,31.374545660279328
2021-04-20,29.07884719733206
2021-04-21,23.7222174504551
2021-04-22,26.783148734384792
2021-04-23,34.435476944209015
2021-04-24,15.304656419648452
2021-04-25,13.774190777683607
2021-04-26,25.252683092419947
2021-04-27,29.07884719733206
2021-04-28,22.95698462947268
2021-04-29,20.66128616652541
2021-04-30,19.130820524560566
2021-05-01,10.713259493753917
2021-05-02,17.60035488259572
2021-05-03,22.95698462947268
2021-05-04,22.191751808490256
2021-05-05,23.7222174504551
2021-05-06,19.896053345542988
2021-05-07,21.426518987507833
2021-05-08,11.47849231473634
2021-05-09,12.243725135718762
2021-05-10,20.66128616652541
2021-05-11,19.896053345542988
2021-05-12,12.243725135718762
2021-05-13,8.417561030806649
2021-05-14,16.835122061613298
2021-05-15,9.182793851789071
2021-05-16,6.121862567859381
2021-05-17,13.008957956701185
2021-05-18,17.60035488259572
2021-05-19,16.835122061613298
2021-05-20,16.835122061613298
2021-05-21,12.243725135718762
2021-05-22,12.243725135718762
2021-05-23,10.713259493753917
2021-05-24,11.47849231473634
2021-05-25,15.304656419648452
2021-05-26,17.60035488259572
2021-05-27,19.130820524560566
2021-05-28,13.774190777683607
2021-05-29,9.948026672771494
2021-05-30,10.746143129343496
2021-05-31,15.263451337762042
