date,/g/11j4xt9hdf
2020-10-22,11.0
2020-10-23,17.0
2020-10-24,12.0
2020-10-25,14.0
2020-10-26,18.0
2020-10-27,15.0
2020-10-28,15.343933490638102
2020-10-29,16.84090261167597
2020-10-30,12.349995248562376
2020-10-31,14.969691210378638
2020-11-01,22.08029453530849
2020-11-02,27.69392873920048
2020-11-03,16.466660331416502
2020-11-04,10.478783847265046
2020-11-05,10.853026127524512
2020-11-06,12.724237528821842
2020-11-07,11.601510688043444
2020-11-08,15.718175770897568
2020-11-09,13.472722089340774
2020-11-10,10.853026127524512
2020-11-11,14.595448930119172
2020-11-12,9.356057006486648
2020-11-13,10.10454156700558
2020-11-14,8.981814726227181
2020-11-15,16.092418051157036
2020-11-16,13.84696436960024
2020-11-17,16.092418051157036
2020-11-18,14.595448930119172
2020-11-19,14.969691210378638
2020-11-20,12.349995248562376
2020-11-21,10.853026127524512
2020-11-22,9.356057006486648
2020-11-23,8.607572445967717
2020-11-24,8.981814726227181
2020-11-25,5.987876484151455
2020-11-26,10.478783847265046
2020-11-27,10.10454156700558
2020-11-28,5.239391923632523
2020-11-29,3.7424228025946595
2020-11-30,8.981814726227181
2020-12-01,8.981814726227181
2020-12-02,15.343933490638102
2020-12-03,10.478783847265046
2020-12-04,9.356057006486648
2020-12-05,5.239391923632523
2020-12-06,5.987876484151455
2020-12-07,4.490907363113591
2020-12-08,7.484845605189319
2020-12-09,4.865149643373057
2020-12-10,4.116665082854126
2020-12-11,10.478783847265046
2020-12-12,1.4969691210378637
2020-12-13,4.865149643373057
2020-12-14,4.865149643373057
2020-12-15,5.987876484151455
2020-12-16,5.239391923632523
2020-12-17,8.607572445967717
2020-12-18,8.233330165708251
2020-12-19,5.613634203891989
2020-12-20,37.42422802594659
2020-12-21,14.221206649859706
2020-12-22,10.10454156700558
2020-12-23,9.730299286746114
2020-12-24,10.10454156700558
2020-12-25,7.859087885448784
2020-12-26,4.490907363113591
2020-12-27,7.110603324929853
2020-12-28,8.233330165708251
2020-12-29,13.472722089340774
2020-12-30,4.865149643373057
2020-12-31,3.7424228025946595
2021-01-01,4.490907363113591
2021-01-02,14.969691210378638
2021-01-03,5.987876484151455
2021-01-04,7.859087885448784
2021-01-05,5.613634203891989
2021-01-06,8.233330165708251
2021-01-07,7.859087885448784
2021-01-08,7.484845605189319
2021-01-09,2.9939382420757275
2021-01-10,7.110603324929853
2021-01-11,7.859087885448784
2021-01-12,3.7424228025946595
2021-01-13,8.607572445967717
2021-01-14,11.97575296830291
2021-01-15,7.484845605189319
2021-01-16,3.3681805223351935
2021-01-17,5.613634203891989
2021-01-18,7.859087885448784
2021-01-19,10.853026127524512
2021-01-20,10.10454156700558
2021-01-21,4.490907363113591
2021-01-22,4.490907363113591
2021-01-23,7.859087885448784
2021-01-24,10.478783847265046
2021-01-25,6.362118764410921
2021-01-26,7.484845605189319
2021-01-27,10.853026127524512
2021-01-28,11.227268407783978
2021-01-29,4.490907363113591
2021-01-30,6.362118764410921
2021-01-31,6.362118764410921
2021-02-01,6.736361044670387
2021-02-02,5.239391923632523
2021-02-03,4.490907363113591
2021-02-04,5.239391923632523
2021-02-05,4.490907363113591
2021-02-06,6.736361044670387
2021-02-07,2.9939382420757275
2021-02-08,3.7424228025946595
2021-02-09,7.110603324929853
2021-02-10,5.613634203891989
2021-02-11,5.239391923632523
2021-02-12,6.736361044670387
2021-02-13,4.865149643373057
2021-02-14,7.859087885448784
2021-02-15,5.987876484151455
2021-02-16,6.362118764410921
2021-02-17,7.484845605189319
2021-02-18,8.981814726227181
2021-02-19,8.607572445967717
2021-02-20,2.6196959618162614
2021-02-21,2.6196959618162614
2021-02-22,6.362118764410921
2021-02-23,2.9939382420757275
2021-02-24,7.484845605189319
2021-02-25,10.478783847265046
2021-02-26,7.110603324929853
2021-02-27,5.239391923632523
2021-02-28,5.987876484151455
2021-03-01,7.484845605189319
2021-03-02,10.853026127524512
2021-03-03,8.607572445967717
2021-03-04,10.10454156700558
2021-03-05,8.233330165708251
2021-03-06,4.865149643373057
2021-03-07,4.116665082854126
2021-03-08,11.227268407783978
2021-03-09,4.865149643373057
2021-03-10,7.110603324929853
2021-03-11,8.233330165708251
2021-03-12,3.7424228025946595
2021-03-13,7.484845605189319
2021-03-14,9.356057006486648
2021-03-15,9.730299286746114
2021-03-16,6.736361044670387
2021-03-17,12.349995248562376
2021-03-18,7.859087885448784
2021-03-19,9.356057006486648
2021-03-20,9.730299286746114
2021-03-21,8.607572445967717
2021-03-22,10.10454156700558
2021-03-23,6.362118764410921
2021-03-24,8.233330165708251
2021-03-25,5.239391923632523
2021-03-26,6.736361044670387
2021-03-27,5.239391923632523
2021-03-28,9.730299286746114
2021-03-29,11.227268407783978
2021-03-30,5.987876484151455
2021-03-31,9.356057006486648
2021-04-01,6.736361044670387
2021-04-02,12.724237528821842
2021-04-03,2.6196959618162614
2021-04-04,3.7424228025946595
2021-04-05,3.7424228025946595
2021-04-06,10.10454156700558
2021-04-07,13.098479809081308
2021-04-08,5.987876484151455
2021-04-09,9.730299286746114
2021-04-10,7.484845605189319
2021-04-11,7.859087885448784
2021-04-12,5.613634203891989
2021-04-13,8.981814726227181
2021-04-14,14.969691210378638
2021-04-15,8.233330165708251
2021-04-16,8.981814726227181
2021-04-17,7.484845605189319
2021-04-18,7.110603324929853
2021-04-19,7.859087885448784
2021-04-20,5.987876484151455
2021-04-21,9.356057006486648
2021-04-22,8.233330165708251
2021-04-23,11.601510688043444
2021-04-24,14.221206649859706
2021-04-25,5.239391923632523
2021-04-26,11.601510688043444
2021-04-27,10.10454156700558
2021-04-28,2.2454536815567954
2021-04-29,8.233330165708251
2021-04-30,11.601510688043444
2021-05-01,6.362118764410921
2021-05-02,8.607572445967717
2021-05-03,10.478783847265046
2021-05-04,9.730299286746114
2021-05-05,6.736361044670387
2021-05-06,9.356057006486648
2021-05-07,11.97575296830291
2021-05-08,8.981814726227181
2021-05-09,3.3681805223351935
2021-05-10,9.730299286746114
2021-05-11,10.478783847265046
2021-05-12,4.865149643373057
2021-05-13,5.239391923632523
2021-05-14,8.233330165708251
2021-05-15,7.484845605189319
2021-05-16,6.736361044670387
2021-05-17,8.981814726227181
2021-05-18,11.97575296830291
2021-05-19,3.7424228025946595
2021-05-20,1.4969691210378637
2021-05-21,7.110603324929853
2021-05-22,5.239391923632523
2021-05-23,2.6196959618162614
2021-05-24,10.10454156700558
2021-05-25,5.239391923632523
2021-05-26,3.7424228025946595
2021-05-27,8.233330165708251
2021-05-28,7.110603324929853
2021-05-29,4.490907363113591
2021-05-30,5.14376698563749
2021-05-31,6.605679707871304
