<<<<<<< HEAD
date,/m/01cpyy
2020-09-18,2
2020-09-19,7
2020-09-20,5
2020-09-21,1
2020-09-22,4
2020-09-23,5
2020-09-24,1
2020-09-25,4
2020-09-26,1
2020-09-27,5
2020-09-28,2
2020-09-29,3
2020-09-30,5
2020-10-01,4
2020-10-02,4
2020-10-03,4
2020-10-04,2
2020-10-05,1
2020-10-06,3
2020-10-07,4
2020-10-08,5
2020-10-09,2
2020-10-10,2
2020-10-11,2
2020-10-12,2
2020-10-13,3
2020-10-14,5
2020-10-15,2
2020-10-16,5
2020-10-17,3
2020-10-18,2
=======
date,/m/01cpyy,isPartial
2020-03-01,16,False
2020-03-02,17,False
2020-03-03,21,False
2020-03-04,19,False
2020-03-05,19,False
2020-03-06,25,False
2020-03-07,27,False
2020-03-08,27,False
2020-03-09,38,False
2020-03-10,38,False
2020-03-11,28,False
2020-03-12,58,False
2020-03-13,63,False
2020-03-14,65,False
2020-03-15,75,False
2020-03-16,59,False
2020-03-17,71,False
2020-03-18,100,False
2020-03-19,55,False
2020-03-20,55,False
2020-03-21,68,False
2020-03-22,50,False
2020-03-23,54,False
2020-03-24,52,False
2020-03-25,47,False
2020-03-26,35,False
2020-03-27,36,False
2020-03-28,30,False
2020-03-29,27,False
2020-03-30,19,False
2020-03-31,25,False
2020-04-01,18,False
2020-04-02,27,False
2020-04-03,35,False
2020-04-04,35,False
2020-04-05,26,False
2020-04-06,20,False
2020-04-07,20,False
2020-04-08,14,False
2020-04-09,13,False
2020-04-10,16,False
2020-04-11,15,False
2020-04-12,13,False
2020-04-13,11,False
2020-04-14,14,False
2020-04-15,8,False
2020-04-16,12,False
2020-04-17,11,False
2020-04-18,12,False
2020-04-19,14,False
2020-04-20,13,False
2020-04-21,12,False
2020-04-22,10,False
2020-04-23,20,False
2020-04-24,13,False
2020-04-25,10,False
2020-04-26,5,False
2020-04-27,9,False
2020-04-28,13,False
2020-04-29,11,False
2020-04-30,14,False
2020-05-01,14,False
2020-05-02,9,False
2020-05-03,11,False
2020-05-04,9,False
2020-05-05,12,False
2020-05-06,5,False
2020-05-07,8,False
2020-05-08,11,False
2020-05-09,14,False
2020-05-10,5,False
2020-05-11,9,False
2020-05-12,8,False
2020-05-13,11,False
2020-05-14,5,False
2020-05-15,10,False
2020-05-16,7,False
2020-05-17,6,False
2020-05-18,6,False
2020-05-19,4,False
2020-05-20,9,False
2020-05-21,2,False
2020-05-22,6,False
2020-05-23,7,False
2020-05-24,4,False
2020-05-25,4,False
2020-05-26,7,False
2020-05-27,8,False
2020-05-28,6,False
2020-05-29,7,False
2020-05-30,2,False
2020-05-31,4,False
2020-06-01,5,False
2020-06-02,3,False
2020-06-03,1,False
2020-06-04,4,False
2020-06-05,5,False
2020-06-06,4,False
2020-06-07,2,False
2020-06-08,4,False
2020-06-09,6,False
2020-06-10,1,False
2020-06-11,3,False
2020-06-12,6,False
2020-06-13,2,False
2020-06-14,4,False
2020-06-15,2,False
2020-06-16,4,False
2020-06-17,3,False
2020-06-18,3,False
2020-06-19,4,False
2020-06-20,4,False
2020-06-21,3,False
2020-06-22,3,False
2020-06-23,3,False
2020-06-24,4,False
2020-06-25,2,False
2020-06-26,2,False
2020-06-27,5,False
2020-06-28,1,False
2020-06-29,1,False
2020-06-30,2,False
2020-07-01,2,False
2020-07-02,3,False
2020-07-03,0,False
2020-07-04,4,False
2020-07-05,6,False
2020-07-06,4,False
2020-07-07,3,False
2020-07-08,3,False
2020-07-09,4,False
2020-07-10,3,False
2020-07-11,2,False
2020-07-12,6,False
2020-07-13,4,False
2020-07-14,3,False
2020-07-15,4,False
2020-07-16,4,False
2020-07-17,5,False
2020-07-18,4,False
2020-07-19,5,False
2020-07-20,2,False
2020-07-21,5,False
2020-07-22,2,False
2020-07-23,5,False
2020-07-24,4,False
2020-07-25,5,False
2020-07-26,8,False
2020-07-27,2,False
2020-07-28,5,False
2020-07-29,1,False
2020-07-30,5,False
2020-07-31,4,False
2020-08-01,4,False
2020-08-02,3,False
2020-08-03,1,False
2020-08-04,6,False
2020-08-05,2,False
2020-08-06,4,False
2020-08-07,5,False
2020-08-08,2,False
2020-08-09,2,False
2020-08-10,3,False
2020-08-11,5,False
2020-08-12,4,False
2020-08-13,4,False
2020-08-14,1,False
2020-08-15,6,False
2020-08-16,3,False
2020-08-17,1,False
2020-08-18,3,False
2020-08-19,5,False
2020-08-20,6,False
2020-08-21,2,False
2020-08-22,5,False
2020-08-23,2,False
2020-08-24,4,False
2020-08-25,2,False
2020-08-26,2,False
2020-08-27,5,False
2020-08-28,6,False
2020-08-29,3,False
2020-08-30,3,False
2020-08-31,0,False
2020-09-01,2,False
2020-09-02,2,False
2020-09-03,2,False
2020-09-04,2,False
2020-09-05,4,False
2020-09-06,2,False
2020-09-07,4,False
2020-09-08,5,False
2020-09-09,2,False
2020-09-10,6,False
2020-09-11,3,False
2020-09-12,3,False
2020-09-13,3,False
2020-09-14,7,False
2020-09-15,2,False
2020-09-16,1,False
2020-09-17,5,False
2020-09-18,4,False
2020-09-19,2,False
2020-09-20,3,False
2020-09-21,2,False
2020-09-22,3,False
2020-09-23,4,False
2020-09-24,2,False
2020-09-25,2,False
2020-09-26,2,False
2020-09-27,4,False
2020-09-28,3,False
2020-09-29,1,False
2020-09-30,4,False
2020-10-01,4,False
2020-10-02,3,False
2020-10-03,5,False
2020-10-04,2,False
2020-10-05,3,False
2020-10-06,1,False
2020-10-07,2,False
2020-10-08,2,False
2020-10-09,5,False
2020-10-10,3,False
2020-10-11,2,False
2020-10-12,3,False
2020-10-13,4,False
2020-10-14,4,False
2020-10-15,2,False
2020-10-16,6,False
2020-10-17,6,False
>>>>>>> master
