date,/m/0m7pl_0,/m/0m7pl,batch_id
2020-04-26,2.0,2.0,1
2020-04-27,0.0,0.0,1
2020-04-28,2.0,2.0,1
2020-04-29,2.0,2.0,1
2020-04-30,2.0,2.0,1
2020-05-01,0.0,0.0,1
2020-05-02,3.0,3.0,1
2020-05-03,2.0,2.0,1
2020-05-04,2.0,2.0,1
2020-05-05,6.0,6.0,1
2020-05-06,0.0,0.0,1
2020-05-07,0.0,0.0,1
2020-05-08,0.0,0.0,1
2020-05-09,3.0,3.0,1
2020-05-10,0.0,0.0,1
2020-05-11,0.0,0.0,1
2020-05-12,0.0,0.0,1
2020-05-13,0.0,0.0,1
2020-05-14,0.0,0.0,1
2020-05-15,2.0,2.0,1
2020-05-16,0.0,0.0,1
2020-05-17,0.0,0.0,1
2020-05-18,2.0,2.0,1
2020-05-19,2.0,2.0,1
2020-05-20,0.0,0.0,1
2020-05-21,2.0,2.0,1
2020-05-22,0.0,0.0,1
2020-05-23,0.0,0.0,1
2020-05-24,0.0,0.0,1
2020-05-25,0.0,0.0,1
2020-05-26,2.0,2.0,1
2020-05-27,2.0,2.0,1
2020-05-28,0.0,0.0,1
2020-05-29,0.0,0.0,1
2020-05-30,5.0,5.0,1
2020-05-31,2.0,2.0,1
2020-06-01,0.0,0.0,1
2020-06-02,0.0,0.0,1
2020-06-03,0.0,0.0,1
2020-06-04,0.0,0.0,1
2020-06-05,0.0,0.0,1
2020-06-06,9.0,9.0,1
2020-06-07,0.0,0.0,1
2020-06-08,0.0,0.0,1
2020-06-09,4.0,4.0,1
2020-06-10,0.0,0.0,1
2020-06-11,0.0,0.0,1
2020-06-12,3.0,3.0,1
2020-06-13,3.0,3.0,1
2020-06-14,0.0,0.0,1
2020-06-15,0.0,0.0,1
2020-06-16,0.0,0.0,1
2020-06-17,0.0,0.0,1
2020-06-18,2.0,2.0,1
2020-06-19,2.0,2.0,1
2020-06-20,0.0,0.0,1
2020-06-21,3.0,3.0,1
2020-06-22,2.0,2.0,1
2020-06-23,2.0,2.0,1
2020-06-24,0.0,0.0,1
2020-06-25,2.0,2.0,1
2020-06-26,5.0,5.0,1
2020-06-27,0.0,0.0,1
2020-06-28,0.0,0.0,1
2020-06-29,0.0,0.0,1
2020-06-30,2.0,2.0,1
2020-07-01,0.0,0.0,1
2020-07-02,0.0,0.0,1
2020-07-03,3.0,3.0,1
2020-07-04,0.0,0.0,1
2020-07-05,0.0,0.0,1
2020-07-06,0.0,0.0,1
2020-07-07,0.0,0.0,1
2020-07-08,0.0,0.0,1
2020-07-09,3.0,3.0,1
2020-07-10,0.0,0.0,1
2020-07-11,0.0,0.0,1
2020-07-12,0.0,0.0,1
2020-07-13,0.0,0.0,1
2020-07-14,0.0,0.0,1
2020-07-15,3.0,3.0,1
2020-07-16,0.0,0.0,1
2020-07-17,5.0,5.0,1
2020-07-18,0.0,0.0,1
2020-07-19,0.0,0.0,1
2020-07-20,2.0,2.0,1
2020-07-21,3.0,3.0,1
2020-07-22,0.0,0.0,1
2020-07-23,5.0,5.0,1
2020-07-24,3.0,3.0,1
2020-07-25,3.0,3.0,1
2020-07-26,9.0,9.0,1
2020-07-27,3.0,3.0,1
2020-07-28,3.0,3.0,1
2020-07-29,3.0,3.0,1
2020-07-30,3.0,3.0,1
2020-07-31,0.0,0.0,1
2020-08-01,0.0,0.0,1
2020-08-02,6.0,6.0,1
2020-08-03,5.0,5.0,1
2020-08-04,0.0,0.0,1
2020-08-05,8.0,8.0,1
2020-08-06,3.0,3.0,1
2020-08-07,6.0,6.0,1
2020-08-08,7.0,7.0,1
2020-08-09,3.0,3.0,1
2020-08-10,3.0,3.0,1
2020-08-11,0.0,0.0,1
2020-08-12,8.0,8.0,1
2020-08-13,3.0,3.0,1
2020-08-14,6.0,6.0,1
2020-08-15,3.0,3.0,1
2020-08-16,0.0,0.0,1
2020-08-17,3.0,3.0,1
2020-08-18,0.0,0.0,1
2020-08-19,5.0,5.0,1
2020-08-20,0.0,0.0,1
2020-08-21,0.0,0.0,1
2020-08-22,0.0,0.0,1
2020-08-23,3.0,3.0,1
2020-08-24,5.0,5.0,1
2020-08-25,5.0,5.0,1
2020-08-26,7.0,7.0,1
2020-08-27,5.0,5.0,1
2020-08-28,0.0,0.0,1
2020-08-29,0.0,0.0,1
2020-08-30,0.0,0.0,1
2020-08-31,2.0,2.0,1
2020-09-01,0.0,0.0,1
2020-09-02,3.0,3.0,1
2020-09-03,3.0,3.0,1
2020-09-04,0.0,0.0,1
2020-09-05,3.0,3.0,1
2020-09-06,6.0,6.0,1
2020-09-07,5.0,5.0,1
2020-09-08,5.0,5.0,1
2020-09-09,10.0,10.0,1
2020-09-10,5.0,5.0,1
2020-09-11,0.0,0.0,1
2020-09-12,0.0,0.0,1
2020-09-13,9.0,9.0,1
2020-09-14,5.0,5.0,1
2020-09-15,0.0,0.0,1
2020-09-16,8.0,8.0,1
2020-09-17,8.0,8.0,1
2020-09-18,8.0,8.0,1
2020-09-19,16.0,16.0,1
2020-09-20,9.0,9.0,1
2020-09-21,12.0,12.0,1
2020-09-22,2.0,2.0,1
2020-09-23,3.0,3.0,1
2020-09-24,8.0,8.0,1
2020-09-25,23.0,23.0,1
2020-09-26,6.0,6.0,1
2020-09-27,5.0,5.0,1
2020-09-28,15.0,15.0,1
2020-09-29,7.0,7.0,1
2020-09-30,7.0,7.0,1
2020-10-01,17.0,17.0,1
2020-10-02,13.0,13.0,1
2020-10-03,29.0,29.0,1
2020-10-04,22.0,22.0,1
2020-10-05,29.0,29.0,1
2020-10-06,22.0,22.0,1
2020-10-07,35.0,35.0,1
2020-10-08,32.0,32.0,1
2020-10-09,57.0,57.0,1
2020-10-10,28.0,28.0,1
2020-10-11,54.0,54.0,1
2020-10-12,32.0,32.0,1
2020-10-13,38.0,38.0,1
2020-10-14,45.0,45.0,1
2020-10-15,35.0,35.0,1
2020-10-16,69.0,69.0,1
2020-10-17,57.0,57.0,1
2020-10-18,72.0,72.0,1
2020-10-19,74.0,74.0,1
2020-10-20,58.0,58.0,1
2020-10-21,56.0,56.0,1
2020-10-22,50.0,50.0,1
2020-10-23,61.0,61.0,1
2020-10-24,94.0,94.0,1
2020-10-25,100.0,100.0,1
2020-10-26,81.0,81.0,1
2020-10-27,44.0,44.0,1
2020-09-28,8.0,8.0,2
2020-09-29,8.0,8.0,2
2020-09-30,10.0,10.0,2
2020-10-01,14.0,14.0,2
2020-10-02,17.0,17.0,2
2020-10-03,28.0,28.0,2
2020-10-04,27.0,27.0,2
2020-10-05,14.0,14.0,2
2020-10-06,20.0,20.0,2
2020-10-07,20.0,20.0,2
2020-10-08,30.0,30.0,2
2020-10-09,31.0,31.0,2
2020-10-10,25.0,25.0,2
2020-10-11,41.0,41.0,2
2020-10-12,38.0,38.0,2
2020-10-13,33.0,33.0,2
2020-10-14,30.0,30.0,2
2020-10-15,22.0,22.0,2
2020-10-16,41.0,41.0,2
2020-10-17,44.0,44.0,2
2020-10-18,44.0,44.0,2
2020-10-19,64.0,64.0,2
2020-10-20,46.0,46.0,2
2020-10-21,33.0,33.0,2
2020-10-22,53.0,53.0,2
2020-10-23,62.0,62.0,2
2020-10-24,100.0,100.0,2
2020-10-25,72.0,72.0,2
2020-10-26,47.0,47.0,2
2020-10-27,34.0,34.0,2
2020-10-28,70.0,70.0,2
2020-10-29,32.0,32.0,2
2020-10-30,48.0,48.0,2
2020-10-31,85.0,85.0,2
2020-11-01,70.0,70.0,2
2020-11-02,71.0,71.0,2
2020-11-03,38.0,38.0,2
2020-11-04,37.0,37.0,2
2020-11-05,49.0,49.0,2
2020-11-06,49.0,49.0,2
2020-11-07,40.0,40.0,2
2020-11-08,71.0,71.0,2
2020-11-09,42.0,42.0,2
2020-11-10,37.0,37.0,2
2020-11-11,30.0,30.0,2
2020-11-12,48.0,48.0,2
2020-11-13,24.0,24.0,2
2020-11-14,51.0,51.0,2
2020-11-15,42.0,42.0,2
2020-11-16,22.0,22.0,2
2020-11-17,34.0,34.0,2
2020-11-18,27.0,27.0,2
2020-11-19,21.0,21.0,2
2020-11-20,26.0,26.0,2
2020-11-21,28.0,28.0,2
2020-11-22,15.0,15.0,2
2020-11-23,19.0,19.0,2
2020-11-24,21.0,21.0,2
2020-11-25,15.0,15.0,2
2020-11-26,23.0,23.0,2
2020-11-27,13.0,13.0,2
2020-11-28,14.0,14.0,2
2020-11-29,27.0,27.0,2
2020-11-30,22.0,22.0,2
2020-12-01,23.0,23.0,2
2020-12-02,17.0,17.0,2
2020-12-03,25.0,25.0,2
2020-12-04,16.0,16.0,2
2020-12-05,35.0,35.0,2
2020-12-06,11.0,11.0,2
2020-12-07,7.0,7.0,2
2020-12-08,17.0,17.0,2
2020-12-09,10.0,10.0,2
2020-12-10,13.0,13.0,2
2020-12-11,8.0,8.0,2
2020-12-12,20.0,20.0,2
2020-12-13,7.0,7.0,2
2020-12-14,19.0,19.0,2
2020-12-15,12.0,12.0,2
2020-12-16,8.0,8.0,2
2020-12-17,10.0,10.0,2
2020-12-18,13.0,13.0,2
2020-12-19,21.0,21.0,2
2020-12-20,21.0,21.0,2
2020-12-21,19.0,19.0,2
2020-12-22,20.0,20.0,2
2020-12-23,10.0,10.0,2
2020-12-24,15.0,15.0,2
2020-12-25,11.0,11.0,2
2020-12-26,19.0,19.0,2
2020-12-27,30.0,30.0,2
2020-12-28,19.0,19.0,2
2020-12-29,19.0,19.0,2
2020-12-30,9.0,9.0,2
2020-12-31,12.0,12.0,2
2021-01-01,16.0,16.0,2
2021-01-02,7.0,7.0,2
2021-01-03,18.0,18.0,2
2021-01-04,14.0,14.0,2
2021-01-05,12.0,12.0,2
2021-01-06,16.0,16.0,2
2021-01-07,12.0,12.0,2
2021-01-08,19.0,19.0,2
2021-01-09,10.0,10.0,2
2021-01-10,18.0,18.0,2
2021-01-11,8.0,8.0,2
2021-01-12,12.0,12.0,2
2021-01-13,9.0,9.0,2
2021-01-14,6.0,6.0,2
2021-01-15,13.0,13.0,2
2021-01-16,2.0,2.0,2
2021-01-17,2.0,2.0,2
2021-01-18,6.0,6.0,2
2021-01-19,6.0,6.0,2
2021-01-20,0.0,0.0,2
2021-01-21,12.0,12.0,2
2021-01-22,8.0,8.0,2
2021-01-23,2.0,2.0,2
2021-01-24,15.0,15.0,2
2021-01-25,9.0,9.0,2
2021-01-26,2.0,2.0,2
2021-01-27,2.0,2.0,2
2021-01-28,10.0,10.0,2
2021-01-29,2.0,2.0,2
2021-01-30,12.0,12.0,2
2021-01-31,4.0,4.0,2
2021-02-01,7.0,7.0,2
2021-02-02,8.0,8.0,2
2021-02-03,4.0,4.0,2
2021-02-04,2.0,2.0,2
2021-02-05,8.0,8.0,2
2021-02-06,7.0,7.0,2
2021-02-07,6.0,6.0,2
2021-02-08,2.0,2.0,2
2021-02-09,9.0,9.0,2
2021-02-10,4.0,4.0,2
2021-02-11,2.0,2.0,2
2021-02-12,6.0,6.0,2
2021-02-13,10.0,10.0,2
2021-02-14,4.0,4.0,2
2021-02-15,6.0,6.0,2
2021-02-16,0.0,0.0,2
2021-02-17,6.0,6.0,2
2021-02-18,4.0,4.0,2
2021-02-19,6.0,6.0,2
2021-02-20,10.0,10.0,2
2021-02-21,14.0,14.0,2
2021-02-22,11.0,11.0,2
2021-02-23,6.0,6.0,2
2021-02-24,6.0,6.0,2
2021-02-25,12.0,12.0,2
2021-02-26,14.0,14.0,2
2021-02-27,12.0,12.0,2
2021-02-28,9.0,9.0,2
2021-03-01,2.0,2.0,2
2021-03-02,2.0,2.0,2
2021-03-03,10.0,10.0,2
2021-03-04,11.0,11.0,2
2021-03-05,4.0,4.0,2
2021-03-06,12.0,12.0,2
2021-03-07,11.0,11.0,2
2021-03-08,8.0,8.0,2
2021-03-09,8.0,8.0,2
2021-03-10,4.0,4.0,2
2021-03-11,12.0,12.0,2
2021-03-12,10.0,10.0,2
2021-03-13,10.0,10.0,2
2021-03-14,17.0,17.0,2
2021-03-15,9.0,9.0,2
2021-03-16,10.0,10.0,2
2021-03-17,12.0,12.0,2
2021-03-18,8.0,8.0,2
2021-03-19,6.0,6.0,2
2021-03-20,12.0,12.0,2
2021-03-21,19.0,19.0,2
2021-03-22,15.0,15.0,2
2021-03-23,19.0,19.0,2
2021-03-24,10.0,10.0,2
2021-03-25,8.0,8.0,2
2021-03-26,11.0,11.0,2
2021-03-27,20.0,20.0,2
2021-03-28,13.0,13.0,2
2021-03-29,11.0,11.0,2
2021-03-30,12.0,12.0,2
2021-03-31,24.0,24.0,2
2021-04-01,15.0,15.0,2
2021-04-02,21.0,21.0,2
2021-04-03,15.0,15.0,2
2021-04-04,16.0,16.0,2
2021-04-05,14.0,14.0,2
2021-04-06,8.0,8.0,2
2021-04-07,6.0,6.0,2
2021-04-08,6.0,6.0,2
2021-04-09,4.0,4.0,2
2021-04-10,7.0,7.0,2
2021-04-11,9.0,9.0,2
2021-04-12,9.0,9.0,2
2021-04-13,5.0,5.0,2
2021-04-14,7.0,7.0,2
2021-04-15,6.0,6.0,2
2021-04-16,8.0,8.0,2
2021-04-17,9.0,9.0,2
2021-04-18,0.0,0.0,2
2021-04-19,7.0,7.0,2
2021-04-20,4.0,4.0,2
2021-04-21,10.0,10.0,2
2021-04-22,2.0,2.0,2
2021-04-23,6.0,6.0,2
2021-04-24,5.0,5.0,2
2021-04-25,2.0,2.0,2
2021-04-26,6.0,6.0,2
2021-04-27,4.0,4.0,2
2021-04-28,10.0,10.0,2
2021-04-29,12.0,12.0,2
2021-04-30,4.0,4.0,2
2021-05-01,3.0,3.0,2
2021-05-02,9.0,9.0,2
2021-05-03,11.0,11.0,2
2021-05-04,6.0,6.0,2
2021-05-05,2.0,2.0,2
2021-05-06,4.0,4.0,2
2021-05-07,6.0,6.0,2
2021-05-08,10.0,10.0,2
2021-05-09,8.0,8.0,2
2021-05-10,2.0,2.0,2
2021-05-11,4.0,4.0,2
2021-05-12,4.0,4.0,2
2021-05-13,2.0,2.0,2
2021-05-14,2.0,2.0,2
