date,/m/0405g08_0,/m/0405g08,batch_id
2020-05-08,25.0,25.0,1
2020-05-09,59.0,59.0,1
2020-05-10,41.0,41.0,1
2020-05-11,38.0,38.0,1
2020-05-12,56.0,56.0,1
2020-05-13,18.0,18.0,1
2020-05-14,37.0,37.0,1
2020-05-15,25.0,25.0,1
2020-05-16,48.0,48.0,1
2020-05-17,69.0,69.0,1
2020-05-18,37.0,37.0,1
2020-05-19,25.0,25.0,1
2020-05-20,33.0,33.0,1
2020-05-21,7.0,7.0,1
2020-05-22,47.0,47.0,1
2020-05-23,46.0,46.0,1
2020-05-24,42.0,42.0,1
2020-05-25,36.0,36.0,1
2020-05-26,29.0,29.0,1
2020-05-27,42.0,42.0,1
2020-05-28,42.0,42.0,1
2020-05-29,51.0,51.0,1
2020-05-30,31.0,31.0,1
2020-05-31,68.0,68.0,1
2020-06-01,42.0,42.0,1
2020-06-02,33.0,33.0,1
2020-06-03,46.0,46.0,1
2020-06-04,29.0,29.0,1
2020-06-05,14.0,14.0,1
2020-06-06,41.0,41.0,1
2020-06-07,32.0,32.0,1
2020-06-08,58.0,58.0,1
2020-06-09,44.0,44.0,1
2020-06-10,21.0,21.0,1
2020-06-11,40.0,40.0,1
2020-06-12,15.0,15.0,1
2020-06-13,45.0,45.0,1
2020-06-14,20.0,20.0,1
2020-06-15,33.0,33.0,1
2020-06-16,45.0,45.0,1
2020-06-17,39.0,39.0,1
2020-06-18,46.0,46.0,1
2020-06-19,36.0,36.0,1
2020-06-20,57.0,57.0,1
2020-06-21,45.0,45.0,1
2020-06-22,46.0,46.0,1
2020-06-23,35.0,35.0,1
2020-06-24,30.0,30.0,1
2020-06-25,23.0,23.0,1
2020-06-26,49.0,49.0,1
2020-06-27,46.0,46.0,1
2020-06-28,26.0,26.0,1
2020-06-29,14.0,14.0,1
2020-06-30,29.0,29.0,1
2020-07-01,29.0,29.0,1
2020-07-02,19.0,19.0,1
2020-07-03,22.0,22.0,1
2020-07-04,45.0,45.0,1
2020-07-05,20.0,20.0,1
2020-07-06,37.0,37.0,1
2020-07-07,14.0,14.0,1
2020-07-08,25.0,25.0,1
2020-07-09,15.0,15.0,1
2020-07-10,71.0,71.0,1
2020-07-11,18.0,18.0,1
2020-07-12,34.0,34.0,1
2020-07-13,34.0,34.0,1
2020-07-14,40.0,40.0,1
2020-07-15,38.0,38.0,1
2020-07-16,20.0,20.0,1
2020-07-17,24.0,24.0,1
2020-07-18,31.0,31.0,1
2020-07-19,28.0,28.0,1
2020-07-20,36.0,36.0,1
2020-07-21,32.0,32.0,1
2020-07-22,26.0,26.0,1
2020-07-23,23.0,23.0,1
2020-07-24,20.0,20.0,1
2020-07-25,22.0,22.0,1
2020-07-26,30.0,30.0,1
2020-07-27,4.0,4.0,1
2020-07-28,20.0,20.0,1
2020-07-29,30.0,30.0,1
2020-07-30,8.0,8.0,1
2020-07-31,32.0,32.0,1
2020-08-01,22.0,22.0,1
2020-08-02,31.0,31.0,1
2020-08-03,35.0,35.0,1
2020-08-04,30.0,30.0,1
2020-08-05,30.0,30.0,1
2020-08-06,35.0,35.0,1
2020-08-07,40.0,40.0,1
2020-08-08,24.0,24.0,1
2020-08-09,41.0,41.0,1
2020-08-10,23.0,23.0,1
2020-08-11,32.0,32.0,1
2020-08-12,36.0,36.0,1
2020-08-13,27.0,27.0,1
2020-08-14,32.0,32.0,1
2020-08-15,49.0,49.0,1
2020-08-16,62.0,62.0,1
2020-08-17,59.0,59.0,1
2020-08-18,15.0,15.0,1
2020-08-19,15.0,15.0,1
2020-08-20,26.0,26.0,1
2020-08-21,19.0,19.0,1
2020-08-22,37.0,37.0,1
2020-08-23,26.0,26.0,1
2020-08-24,47.0,47.0,1
2020-08-25,22.0,22.0,1
2020-08-26,40.0,40.0,1
2020-08-27,23.0,23.0,1
2020-08-28,32.0,32.0,1
2020-08-29,22.0,22.0,1
2020-08-30,49.0,49.0,1
2020-08-31,31.0,31.0,1
2020-09-01,35.0,35.0,1
2020-09-02,37.0,37.0,1
2020-09-03,31.0,31.0,1
2020-09-04,28.0,28.0,1
2020-09-05,38.0,38.0,1
2020-09-06,17.0,17.0,1
2020-09-07,18.0,18.0,1
2020-09-08,49.0,49.0,1
2020-09-09,31.0,31.0,1
2020-09-10,42.0,42.0,1
2020-09-11,31.0,31.0,1
2020-09-12,47.0,47.0,1
2020-09-13,39.0,39.0,1
2020-09-14,26.0,26.0,1
2020-09-15,15.0,15.0,1
2020-09-16,4.0,4.0,1
2020-09-17,42.0,42.0,1
2020-09-18,20.0,20.0,1
2020-09-19,21.0,21.0,1
2020-09-20,47.0,47.0,1
2020-09-21,42.0,42.0,1
2020-09-22,33.0,33.0,1
2020-09-23,49.0,49.0,1
2020-09-24,40.0,40.0,1
2020-09-25,17.0,17.0,1
2020-09-26,37.0,37.0,1
2020-09-27,23.0,23.0,1
2020-09-28,34.0,34.0,1
2020-09-29,35.0,35.0,1
2020-09-30,23.0,23.0,1
2020-10-01,31.0,31.0,1
2020-10-02,32.0,32.0,1
2020-10-03,17.0,17.0,1
2020-10-04,19.0,19.0,1
2020-10-05,25.0,25.0,1
2020-10-06,27.0,27.0,1
2020-10-07,19.0,19.0,1
2020-10-08,46.0,46.0,1
2020-10-09,25.0,25.0,1
2020-10-10,22.0,22.0,1
2020-10-11,41.0,41.0,1
2020-10-12,24.0,24.0,1
2020-10-13,12.0,12.0,1
2020-10-14,12.0,12.0,1
2020-10-15,45.0,45.0,1
2020-10-16,12.0,12.0,1
2020-10-17,29.0,29.0,1
2020-10-18,17.0,17.0,1
2020-10-19,7.0,7.0,1
2020-10-20,23.0,23.0,1
2020-10-21,24.0,24.0,1
2020-10-22,33.0,33.0,1
2020-10-23,45.0,45.0,1
2020-10-24,40.0,40.0,1
2020-10-25,20.0,20.0,1
2020-10-26,55.0,55.0,1
2020-10-27,32.0,32.0,1
2020-09-28,51.0,51.0,2
2020-09-29,47.0,47.0,2
2020-09-30,51.0,51.0,2
2020-10-01,57.0,57.0,2
2020-10-02,49.0,49.0,2
2020-10-03,32.0,32.0,2
2020-10-04,52.0,52.0,2
2020-10-05,32.0,32.0,2
2020-10-06,40.0,40.0,2
2020-10-07,23.0,23.0,2
2020-10-08,57.0,57.0,2
2020-10-09,38.0,38.0,2
2020-10-10,27.0,27.0,2
2020-10-11,66.0,66.0,2
2020-10-12,42.0,42.0,2
2020-10-13,36.0,36.0,2
2020-10-14,24.0,24.0,2
2020-10-15,19.0,19.0,2
2020-10-16,31.0,31.0,2
2020-10-17,19.0,19.0,2
2020-10-18,45.0,45.0,2
2020-10-19,38.0,38.0,2
2020-10-20,40.0,40.0,2
2020-10-21,18.0,18.0,2
2020-10-22,55.0,55.0,2
2020-10-23,68.0,68.0,2
2020-10-24,48.0,48.0,2
2020-10-25,37.0,37.0,2
2020-10-26,48.0,48.0,2
2020-10-27,65.0,65.0,2
2020-10-28,41.0,41.0,2
2020-10-29,12.0,12.0,2
2020-10-30,44.0,44.0,2
2020-10-31,30.0,30.0,2
2020-11-01,24.0,24.0,2
2020-11-02,41.0,41.0,2
2020-11-03,28.0,28.0,2
2020-11-04,36.0,36.0,2
2020-11-05,58.0,58.0,2
2020-11-06,28.0,28.0,2
2020-11-07,53.0,53.0,2
2020-11-08,35.0,35.0,2
2020-11-09,45.0,45.0,2
2020-11-10,64.0,64.0,2
2020-11-11,34.0,34.0,2
2020-11-12,23.0,23.0,2
2020-11-13,12.0,12.0,2
2020-11-14,72.0,72.0,2
2020-11-15,30.0,30.0,2
2020-11-16,28.0,28.0,2
2020-11-17,46.0,46.0,2
2020-11-18,98.0,98.0,2
2020-11-19,23.0,23.0,2
2020-11-20,23.0,23.0,2
2020-11-21,44.0,44.0,2
2020-11-22,56.0,56.0,2
2020-11-23,52.0,52.0,2
2020-11-24,45.0,45.0,2
2020-11-25,35.0,35.0,2
2020-11-26,52.0,52.0,2
2020-11-27,28.0,28.0,2
2020-11-28,37.0,37.0,2
2020-11-29,30.0,30.0,2
2020-11-30,50.0,50.0,2
2020-12-01,47.0,47.0,2
2020-12-02,24.0,24.0,2
2020-12-03,18.0,18.0,2
2020-12-04,25.0,25.0,2
2020-12-05,27.0,27.0,2
2020-12-06,47.0,47.0,2
2020-12-07,30.0,30.0,2
2020-12-08,48.0,48.0,2
2020-12-09,24.0,24.0,2
2020-12-10,30.0,30.0,2
2020-12-11,32.0,32.0,2
2020-12-12,69.0,69.0,2
2020-12-13,26.0,26.0,2
2020-12-14,37.0,37.0,2
2020-12-15,56.0,56.0,2
2020-12-16,49.0,49.0,2
2020-12-17,57.0,57.0,2
2020-12-18,26.0,26.0,2
2020-12-19,57.0,57.0,2
2020-12-20,70.0,70.0,2
2020-12-21,39.0,39.0,2
2020-12-22,47.0,47.0,2
2020-12-23,43.0,43.0,2
2020-12-24,24.0,24.0,2
2020-12-25,17.0,17.0,2
2020-12-26,40.0,40.0,2
2020-12-27,56.0,56.0,2
2020-12-28,25.0,25.0,2
2020-12-29,74.0,74.0,2
2020-12-30,24.0,24.0,2
2020-12-31,26.0,26.0,2
2021-01-01,51.0,51.0,2
2021-01-02,43.0,43.0,2
2021-01-03,38.0,38.0,2
2021-01-04,58.0,58.0,2
2021-01-05,35.0,35.0,2
2021-01-06,69.0,69.0,2
2021-01-07,18.0,18.0,2
2021-01-08,23.0,23.0,2
2021-01-09,37.0,37.0,2
2021-01-10,19.0,19.0,2
2021-01-11,83.0,83.0,2
2021-01-12,55.0,55.0,2
2021-01-13,33.0,33.0,2
2021-01-14,46.0,46.0,2
2021-01-15,39.0,39.0,2
2021-01-16,43.0,43.0,2
2021-01-17,42.0,42.0,2
2021-01-18,22.0,22.0,2
2021-01-19,21.0,21.0,2
2021-01-20,37.0,37.0,2
2021-01-21,28.0,28.0,2
2021-01-22,35.0,35.0,2
2021-01-23,25.0,25.0,2
2021-01-24,24.0,24.0,2
2021-01-25,17.0,17.0,2
2021-01-26,49.0,49.0,2
2021-01-27,38.0,38.0,2
2021-01-28,43.0,43.0,2
2021-01-29,34.0,34.0,2
2021-01-30,53.0,53.0,2
2021-01-31,41.0,41.0,2
2021-02-01,27.0,27.0,2
2021-02-02,16.0,16.0,2
2021-02-03,22.0,22.0,2
2021-02-04,63.0,63.0,2
2021-02-05,34.0,34.0,2
2021-02-06,36.0,36.0,2
2021-02-07,30.0,30.0,2
2021-02-08,28.0,28.0,2
2021-02-09,68.0,68.0,2
2021-02-10,34.0,34.0,2
2021-02-11,34.0,34.0,2
2021-02-12,6.0,6.0,2
2021-02-13,81.0,81.0,2
2021-02-14,25.0,25.0,2
2021-02-15,41.0,41.0,2
2021-02-16,18.0,18.0,2
2021-02-17,71.0,71.0,2
2021-02-18,53.0,53.0,2
2021-02-19,29.0,29.0,2
2021-02-20,55.0,55.0,2
2021-02-21,45.0,45.0,2
2021-02-22,72.0,72.0,2
2021-02-23,27.0,27.0,2
2021-02-24,39.0,39.0,2
2021-02-25,47.0,47.0,2
2021-02-26,54.0,54.0,2
2021-02-27,26.0,26.0,2
2021-02-28,59.0,59.0,2
2021-03-01,47.0,47.0,2
2021-03-02,17.0,17.0,2
2021-03-03,17.0,17.0,2
2021-03-04,28.0,28.0,2
2021-03-05,24.0,24.0,2
2021-03-06,40.0,40.0,2
2021-03-07,26.0,26.0,2
2021-03-08,35.0,35.0,2
2021-03-09,28.0,28.0,2
2021-03-10,44.0,44.0,2
2021-03-11,46.0,46.0,2
2021-03-12,60.0,60.0,2
2021-03-13,38.0,38.0,2
2021-03-14,25.0,25.0,2
2021-03-15,34.0,34.0,2
2021-03-16,60.0,60.0,2
2021-03-17,27.0,27.0,2
2021-03-18,30.0,30.0,2
2021-03-19,50.0,50.0,2
2021-03-20,64.0,64.0,2
2021-03-21,71.0,71.0,2
2021-03-22,41.0,41.0,2
2021-03-23,35.0,35.0,2
2021-03-24,46.0,46.0,2
2021-03-25,35.0,35.0,2
2021-03-26,47.0,47.0,2
2021-03-27,38.0,38.0,2
2021-03-28,67.0,67.0,2
2021-03-29,43.0,43.0,2
2021-03-30,25.0,25.0,2
2021-03-31,44.0,44.0,2
2021-04-01,70.0,70.0,2
2021-04-02,28.0,28.0,2
2021-04-03,51.0,51.0,2
2021-04-04,35.0,35.0,2
2021-04-05,26.0,26.0,2
2021-04-06,6.0,6.0,2
2021-04-07,36.0,36.0,2
2021-04-08,41.0,41.0,2
2021-04-09,52.0,52.0,2
2021-04-10,74.0,74.0,2
2021-04-11,19.0,19.0,2
2021-04-12,43.0,43.0,2
2021-04-13,56.0,56.0,2
2021-04-14,62.0,62.0,2
2021-04-15,31.0,31.0,2
2021-04-16,43.0,43.0,2
2021-04-17,73.0,73.0,2
2021-04-18,44.0,44.0,2
2021-04-19,35.0,35.0,2
2021-04-20,35.0,35.0,2
2021-04-21,38.0,38.0,2
2021-04-22,19.0,19.0,2
2021-04-23,52.0,52.0,2
2021-04-24,44.0,44.0,2
2021-04-25,42.0,42.0,2
2021-04-26,38.0,38.0,2
2021-04-27,35.0,35.0,2
2021-04-28,24.0,24.0,2
2021-04-29,30.0,30.0,2
2021-04-30,60.0,60.0,2
2021-05-01,100.0,100.0,2
2021-05-02,53.0,53.0,2
2021-05-03,53.0,53.0,2
2021-05-04,68.0,68.0,2
2021-05-05,36.0,36.0,2
2021-05-06,30.0,30.0,2
2021-05-07,43.0,43.0,2
2021-05-08,26.0,26.0,2
2021-05-09,49.0,49.0,2
2021-05-10,35.0,35.0,2
2021-05-11,36.0,36.0,2
2021-05-12,42.0,42.0,2
2021-05-13,12.0,12.0,2
2021-05-14,20.0,20.0,2
2021-05-15,20.0,20.0,2
2021-05-16,27.0,27.0,2
2021-05-17,49.0,49.0,2
2021-05-18,67.0,67.0,2
2021-05-19,31.0,31.0,2
2021-05-20,29.0,29.0,2
2021-05-21,19.0,19.0,2
2021-05-22,14.0,14.0,2
2021-05-23,51.0,51.0,2
2021-05-24,50.0,50.0,2
2021-05-25,25.0,25.0,2
2021-05-26,39.0,39.0,2
2021-05-27,19.0,19.0,2
2021-05-28,45.0,45.0,2
2021-05-29,30.0,30.0,2
