date,/g/11j4xt9hdf_0,/g/11j4xt9hdf,batch_id
2021-04-30,18.0,18.0,2
2021-05-01,12.0,12.0,2
2021-05-02,10.0,10.0,2
2021-05-03,6.0,6.0,2
2021-05-04,10.0,10.0,2
2021-05-05,10.0,10.0,2
2021-05-06,14.0,14.0,2
2021-05-07,12.0,12.0,2
2021-05-08,13.0,13.0,2
2021-05-09,7.0,7.0,2
2021-05-10,12.0,12.0,2
2021-05-11,8.0,8.0,2
2021-05-12,10.0,10.0,2
2021-05-13,8.0,8.0,2
2021-05-14,16.0,16.0,2
2021-05-15,3.0,3.0,2
2021-05-16,7.0,7.0,2
2021-05-17,10.0,10.0,2
2021-05-18,8.0,8.0,2
2021-05-19,9.0,9.0,2
2021-05-20,19.0,19.0,2
2021-05-21,7.0,7.0,2
2021-05-22,3.0,3.0,2
2021-05-23,1.0,1.0,2
2021-05-24,8.0,8.0,2
2021-05-25,9.0,9.0,2
2021-05-26,7.0,7.0,2
2021-05-27,7.0,7.0,2
2021-05-28,10.0,10.0,2
2021-05-29,12.0,12.0,2
