date,/m/01c751_0,/m/01c751,batch_id
2020-04-08,30.0,30.0,1
2020-04-09,6.0,6.0,1
2020-04-10,39.0,39.0,1
2020-04-11,29.0,29.0,1
2020-04-12,36.0,36.0,1
2020-04-13,19.0,19.0,1
2020-04-14,19.0,19.0,1
2020-04-15,0.0,0.0,1
2020-04-16,0.0,0.0,1
2020-04-17,35.0,35.0,1
2020-04-18,15.0,15.0,1
2020-04-19,16.0,16.0,1
2020-04-20,7.0,7.0,1
2020-04-21,6.0,6.0,1
2020-04-22,6.0,6.0,1
2020-04-23,0.0,0.0,1
2020-04-24,13.0,13.0,1
2020-04-25,30.0,30.0,1
2020-04-26,14.0,14.0,1
2020-04-27,6.0,6.0,1
2020-04-28,19.0,19.0,1
2020-04-29,6.0,6.0,1
2020-04-30,12.0,12.0,1
2020-05-01,15.0,15.0,1
2020-05-02,14.0,14.0,1
2020-05-03,21.0,21.0,1
2020-05-04,13.0,13.0,1
2020-05-05,0.0,0.0,1
2020-05-06,6.0,6.0,1
2020-05-07,7.0,7.0,1
2020-05-08,0.0,0.0,1
2020-05-09,8.0,8.0,1
2020-05-10,0.0,0.0,1
2020-05-11,13.0,13.0,1
2020-05-12,0.0,0.0,1
2020-05-13,0.0,0.0,1
2020-05-14,0.0,0.0,1
2020-05-15,0.0,0.0,1
2020-05-16,16.0,16.0,1
2020-05-17,0.0,0.0,1
2020-05-18,13.0,13.0,1
2020-05-19,0.0,0.0,1
2020-05-20,0.0,0.0,1
2020-05-21,14.0,14.0,1
2020-05-22,7.0,7.0,1
2020-05-23,8.0,8.0,1
2020-05-24,8.0,8.0,1
2020-05-25,0.0,0.0,1
2020-05-26,6.0,6.0,1
2020-05-27,0.0,0.0,1
2020-05-28,6.0,6.0,1
2020-05-29,0.0,0.0,1
2020-05-30,8.0,8.0,1
2020-05-31,0.0,0.0,1
2020-06-01,13.0,13.0,1
2020-06-02,0.0,0.0,1
2020-06-03,13.0,13.0,1
2020-06-04,19.0,19.0,1
2020-06-05,0.0,0.0,1
2020-06-06,0.0,0.0,1
2020-06-07,0.0,0.0,1
2020-06-08,0.0,0.0,1
2020-06-09,12.0,12.0,1
2020-06-10,0.0,0.0,1
2020-06-11,0.0,0.0,1
2020-06-12,0.0,0.0,1
2020-06-13,8.0,8.0,1
2020-06-14,16.0,16.0,1
2020-06-15,0.0,0.0,1
2020-06-16,6.0,6.0,1
2020-06-17,7.0,7.0,1
2020-06-18,0.0,0.0,1
2020-06-19,14.0,14.0,1
2020-06-20,0.0,0.0,1
2020-06-21,0.0,0.0,1
2020-06-22,6.0,6.0,1
2020-06-23,0.0,0.0,1
2020-06-24,0.0,0.0,1
2020-06-25,0.0,0.0,1
2020-06-26,0.0,0.0,1
2020-06-27,0.0,0.0,1
2020-06-28,8.0,8.0,1
2020-06-29,0.0,0.0,1
2020-06-30,7.0,7.0,1
2020-07-01,7.0,7.0,1
2020-07-02,0.0,0.0,1
2020-07-03,0.0,0.0,1
2020-07-04,0.0,0.0,1
2020-07-05,8.0,8.0,1
2020-07-06,0.0,0.0,1
2020-07-07,0.0,0.0,1
2020-07-08,0.0,0.0,1
2020-07-09,0.0,0.0,1
2020-07-10,7.0,7.0,1
2020-07-11,0.0,0.0,1
2020-07-12,0.0,0.0,1
2020-07-13,0.0,0.0,1
2020-07-14,0.0,0.0,1
2020-07-15,0.0,0.0,1
2020-07-16,0.0,0.0,1
2020-07-17,0.0,0.0,1
2020-07-18,0.0,0.0,1
2020-07-19,0.0,0.0,1
2020-07-20,0.0,0.0,1
2020-07-21,7.0,7.0,1
2020-07-22,0.0,0.0,1
2020-07-23,0.0,0.0,1
2020-07-24,0.0,0.0,1
2020-07-25,9.0,9.0,1
2020-07-26,9.0,9.0,1
2020-07-27,0.0,0.0,1
2020-07-28,0.0,0.0,1
2020-07-29,0.0,0.0,1
2020-07-30,0.0,0.0,1
2020-07-31,7.0,7.0,1
2020-08-01,8.0,8.0,1
2020-08-02,8.0,8.0,1
2020-08-03,7.0,7.0,1
2020-08-04,21.0,21.0,1
2020-08-05,14.0,14.0,1
2020-08-06,7.0,7.0,1
2020-08-07,0.0,0.0,1
2020-08-08,8.0,8.0,1
2020-08-09,8.0,8.0,1
2020-08-10,21.0,21.0,1
2020-08-11,7.0,7.0,1
2020-08-12,7.0,7.0,1
2020-08-13,15.0,15.0,1
2020-08-14,30.0,30.0,1
2020-08-15,17.0,17.0,1
2020-08-16,25.0,25.0,1
2020-08-17,14.0,14.0,1
2020-08-18,7.0,7.0,1
2020-08-19,7.0,7.0,1
2020-08-20,7.0,7.0,1
2020-08-21,21.0,21.0,1
2020-08-22,32.0,32.0,1
2020-08-23,32.0,32.0,1
2020-08-24,20.0,20.0,1
2020-08-25,0.0,0.0,1
2020-08-26,0.0,0.0,1
2020-08-27,13.0,13.0,1
2020-08-28,13.0,13.0,1
2020-08-29,8.0,8.0,1
2020-08-30,8.0,8.0,1
2020-08-31,6.0,6.0,1
2020-09-01,6.0,6.0,1
2020-09-02,0.0,0.0,1
2020-09-03,7.0,7.0,1
2020-09-04,0.0,0.0,1
2020-09-05,7.0,7.0,1
2020-09-06,15.0,15.0,1
2020-09-07,0.0,0.0,1
2020-09-08,7.0,7.0,1
2020-09-09,0.0,0.0,1
2020-09-10,0.0,0.0,1
2020-09-11,0.0,0.0,1
2020-09-12,0.0,0.0,1
2020-09-13,8.0,8.0,1
2020-09-14,0.0,0.0,1
2020-09-15,7.0,7.0,1
2020-09-16,7.0,7.0,1
2020-09-17,6.0,6.0,1
2020-09-18,0.0,0.0,1
2020-09-19,14.0,14.0,1
2020-09-20,7.0,7.0,1
2020-09-21,0.0,0.0,1
2020-09-22,0.0,0.0,1
2020-09-23,0.0,0.0,1
2020-09-24,0.0,0.0,1
2020-09-25,7.0,7.0,1
2020-09-26,7.0,7.0,1
2020-09-27,8.0,8.0,1
2020-09-28,0.0,0.0,1
2020-09-29,13.0,13.0,1
2020-09-30,0.0,0.0,1
2020-10-01,0.0,0.0,1
2020-10-02,0.0,0.0,1
2020-10-03,8.0,8.0,1
2020-10-04,0.0,0.0,1
2020-10-05,13.0,13.0,1
2020-10-06,0.0,0.0,1
2020-10-07,7.0,7.0,1
2020-10-08,0.0,0.0,1
2020-10-09,0.0,0.0,1
2020-10-10,0.0,0.0,1
2020-10-11,8.0,8.0,1
2020-10-12,0.0,0.0,1
2020-10-13,0.0,0.0,1
2020-10-14,0.0,0.0,1
2020-10-15,7.0,7.0,1
2020-10-16,0.0,0.0,1
2020-10-17,0.0,0.0,1
2020-10-18,0.0,0.0,1
2020-10-19,0.0,0.0,1
2020-10-20,7.0,7.0,1
2020-10-21,0.0,0.0,1
2020-10-22,0.0,0.0,1
2020-10-23,0.0,0.0,1
2020-10-24,0.0,0.0,1
2020-10-25,8.0,8.0,1
2020-10-26,8.0,8.0,1
2020-10-27,7.0,7.0,1
2020-09-28,17.0,17.0,2
2020-09-29,18.0,18.0,2
2020-09-30,0.0,0.0,2
2020-10-01,0.0,0.0,2
2020-10-02,19.0,19.0,2
2020-10-03,0.0,0.0,2
2020-10-04,0.0,0.0,2
2020-10-05,0.0,0.0,2
2020-10-06,0.0,0.0,2
2020-10-07,18.0,18.0,2
2020-10-08,18.0,18.0,2
2020-10-09,0.0,0.0,2
2020-10-10,0.0,0.0,2
2020-10-11,0.0,0.0,2
2020-10-12,0.0,0.0,2
2020-10-13,0.0,0.0,2
2020-10-14,18.0,18.0,2
2020-10-15,0.0,0.0,2
2020-10-16,0.0,0.0,2
2020-10-17,21.0,21.0,2
2020-10-18,0.0,0.0,2
2020-10-19,0.0,0.0,2
2020-10-20,0.0,0.0,2
2020-10-21,0.0,0.0,2
2020-10-22,19.0,19.0,2
2020-10-23,0.0,0.0,2
2020-10-24,0.0,0.0,2
2020-10-25,63.0,63.0,2
2020-10-26,0.0,0.0,2
2020-10-27,37.0,37.0,2
2020-10-28,19.0,19.0,2
2020-10-29,18.0,18.0,2
2020-10-30,18.0,18.0,2
2020-10-31,40.0,40.0,2
2020-11-01,42.0,42.0,2
2020-11-02,37.0,37.0,2
2020-11-03,18.0,18.0,2
2020-11-04,34.0,34.0,2
2020-11-05,0.0,0.0,2
2020-11-06,0.0,0.0,2
2020-11-07,18.0,18.0,2
2020-11-08,19.0,19.0,2
2020-11-09,34.0,34.0,2
2020-11-10,0.0,0.0,2
2020-11-11,35.0,35.0,2
2020-11-12,0.0,0.0,2
2020-11-13,17.0,17.0,2
2020-11-14,100.0,100.0,2
2020-11-15,99.0,99.0,2
2020-11-16,17.0,17.0,2
2020-11-17,17.0,17.0,2
2020-11-18,0.0,0.0,2
2020-11-19,33.0,33.0,2
2020-11-20,17.0,17.0,2
2020-11-21,18.0,18.0,2
2020-11-22,37.0,37.0,2
2020-11-23,34.0,34.0,2
2020-11-24,0.0,0.0,2
2020-11-25,16.0,16.0,2
2020-11-26,16.0,16.0,2
2020-11-27,0.0,0.0,2
2020-11-28,19.0,19.0,2
2020-11-29,18.0,18.0,2
2020-11-30,0.0,0.0,2
2020-12-01,32.0,32.0,2
2020-12-02,0.0,0.0,2
2020-12-03,33.0,33.0,2
2020-12-04,0.0,0.0,2
2020-12-05,77.0,77.0,2
2020-12-06,56.0,56.0,2
2020-12-07,0.0,0.0,2
2020-12-08,16.0,16.0,2
2020-12-09,16.0,16.0,2
2020-12-10,16.0,16.0,2
2020-12-11,0.0,0.0,2
2020-12-12,0.0,0.0,2
2020-12-13,17.0,17.0,2
2020-12-14,15.0,15.0,2
2020-12-15,0.0,0.0,2
2020-12-16,0.0,0.0,2
2020-12-17,0.0,0.0,2
2020-12-18,17.0,17.0,2
2020-12-19,19.0,19.0,2
2020-12-20,19.0,19.0,2
2020-12-21,0.0,0.0,2
2020-12-22,34.0,34.0,2
2020-12-23,18.0,18.0,2
2020-12-24,20.0,20.0,2
2020-12-25,0.0,0.0,2
2020-12-26,40.0,40.0,2
2020-12-27,73.0,73.0,2
2020-12-28,0.0,0.0,2
2020-12-29,54.0,54.0,2
2020-12-30,0.0,0.0,2
2020-12-31,21.0,21.0,2
2021-01-01,49.0,49.0,2
2021-01-02,41.0,41.0,2
2021-01-03,19.0,19.0,2
2021-01-04,0.0,0.0,2
2021-01-05,18.0,18.0,2
2021-01-06,19.0,19.0,2
2021-01-07,18.0,18.0,2
2021-01-08,0.0,0.0,2
2021-01-09,60.0,60.0,2
2021-01-10,0.0,0.0,2
2021-01-11,64.0,64.0,2
2021-01-12,16.0,16.0,2
2021-01-13,17.0,17.0,2
2021-01-14,0.0,0.0,2
2021-01-15,17.0,17.0,2
2021-01-16,19.0,19.0,2
2021-01-17,0.0,0.0,2
2021-01-18,0.0,0.0,2
2021-01-19,0.0,0.0,2
2021-01-20,0.0,0.0,2
2021-01-21,0.0,0.0,2
2021-01-22,0.0,0.0,2
2021-01-23,0.0,0.0,2
2021-01-24,19.0,19.0,2
2021-01-25,0.0,0.0,2
2021-01-26,16.0,16.0,2
2021-01-27,0.0,0.0,2
2021-01-28,35.0,35.0,2
2021-01-29,0.0,0.0,2
2021-01-30,19.0,19.0,2
2021-01-31,0.0,0.0,2
2021-02-01,18.0,18.0,2
2021-02-02,36.0,36.0,2
2021-02-03,0.0,0.0,2
2021-02-04,0.0,0.0,2
2021-02-05,18.0,18.0,2
2021-02-06,0.0,0.0,2
2021-02-07,0.0,0.0,2
2021-02-08,18.0,18.0,2
2021-02-09,52.0,52.0,2
2021-02-10,17.0,17.0,2
2021-02-11,18.0,18.0,2
2021-02-12,0.0,0.0,2
2021-02-13,18.0,18.0,2
2021-02-14,0.0,0.0,2
2021-02-15,0.0,0.0,2
2021-02-16,0.0,0.0,2
2021-02-17,0.0,0.0,2
2021-02-18,0.0,0.0,2
2021-02-19,19.0,19.0,2
2021-02-20,20.0,20.0,2
2021-02-21,20.0,20.0,2
2021-02-22,17.0,17.0,2
2021-02-23,0.0,0.0,2
2021-02-24,0.0,0.0,2
2021-02-25,0.0,0.0,2
2021-02-26,0.0,0.0,2
2021-02-27,0.0,0.0,2
2021-02-28,19.0,19.0,2
2021-03-01,18.0,18.0,2
2021-03-02,18.0,18.0,2
2021-03-03,0.0,0.0,2
2021-03-04,18.0,18.0,2
2021-03-05,0.0,0.0,2
2021-03-06,80.0,80.0,2
2021-03-07,19.0,19.0,2
2021-03-08,0.0,0.0,2
2021-03-09,17.0,17.0,2
2021-03-10,0.0,0.0,2
2021-03-11,0.0,0.0,2
2021-03-12,19.0,19.0,2
2021-03-13,0.0,0.0,2
2021-03-14,0.0,0.0,2
2021-03-15,0.0,0.0,2
2021-03-16,0.0,0.0,2
2021-03-17,0.0,0.0,2
2021-03-18,0.0,0.0,2
2021-03-19,0.0,0.0,2
2021-03-20,20.0,20.0,2
2021-03-21,19.0,19.0,2
2021-03-22,17.0,17.0,2
2021-03-23,0.0,0.0,2
2021-03-24,0.0,0.0,2
2021-03-25,0.0,0.0,2
2021-03-26,0.0,0.0,2
2021-03-27,22.0,22.0,2
2021-03-28,0.0,0.0,2
2021-03-29,0.0,0.0,2
2021-03-30,0.0,0.0,2
2021-03-31,0.0,0.0,2
2021-04-01,0.0,0.0,2
2021-04-02,0.0,0.0,2
2021-04-03,22.0,22.0,2
2021-04-04,0.0,0.0,2
2021-04-05,0.0,0.0,2
2021-04-06,0.0,0.0,2
2021-04-07,17.0,17.0,2
2021-04-08,17.0,17.0,2
2021-04-09,17.0,17.0,2
2021-04-10,0.0,0.0,2
2021-04-11,42.0,42.0,2
2021-04-12,18.0,18.0,2
2021-04-13,18.0,18.0,2
2021-04-14,18.0,18.0,2
2021-04-15,0.0,0.0,2
2021-04-16,0.0,0.0,2
2021-04-17,20.0,20.0,2
2021-04-18,0.0,0.0,2
2021-04-19,0.0,0.0,2
2021-04-20,0.0,0.0,2
2021-04-21,0.0,0.0,2
2021-04-22,54.0,54.0,2
2021-04-23,54.0,54.0,2
2021-04-24,19.0,19.0,2
2021-04-25,0.0,0.0,2
2021-04-26,0.0,0.0,2
2021-04-27,0.0,0.0,2
2021-04-28,19.0,19.0,2
2021-04-29,21.0,21.0,2
2021-04-30,0.0,0.0,2
2021-05-01,0.0,0.0,2
2021-05-02,0.0,0.0,2
2021-05-03,0.0,0.0,2
2021-05-04,0.0,0.0,2
2021-05-05,0.0,0.0,2
2021-05-06,19.0,19.0,2
2021-05-07,0.0,0.0,2
2021-05-08,21.0,21.0,2
2021-05-09,20.0,20.0,2
2021-05-10,37.0,37.0,2
2021-05-11,0.0,0.0,2
2021-05-12,35.0,35.0,2
2021-05-13,18.0,18.0,2
2021-05-14,20.0,20.0,2
