date,/m/0405g08_0,/m/0405g08,batch_id
2020-06-18,67.0,67.0,1
2020-06-19,35.0,35.0,1
2020-06-20,42.0,42.0,1
2020-06-21,19.0,19.0,1
2020-06-22,54.0,54.0,1
2020-06-23,18.0,18.0,1
2020-06-24,54.0,54.0,1
2020-06-25,0.0,0.0,1
2020-06-26,0.0,0.0,1
2020-06-27,38.0,38.0,1
2020-06-28,33.0,33.0,1
2020-06-29,67.0,67.0,1
2020-06-30,34.0,34.0,1
2020-07-01,17.0,17.0,1
2020-07-02,35.0,35.0,1
2020-07-03,0.0,0.0,1
2020-07-04,39.0,39.0,1
2020-07-05,19.0,19.0,1
2020-07-06,86.0,86.0,1
2020-07-07,37.0,37.0,1
2020-07-08,0.0,0.0,1
2020-07-09,38.0,38.0,1
2020-07-10,58.0,58.0,1
2020-07-11,0.0,0.0,1
2020-07-12,0.0,0.0,1
2020-07-13,20.0,20.0,1
2020-07-14,100.0,100.0,1
2020-07-15,90.0,90.0,1
2020-07-16,37.0,37.0,1
2020-07-17,0.0,0.0,1
2020-07-18,0.0,0.0,1
2020-07-19,45.0,45.0,1
2020-07-20,38.0,38.0,1
2020-07-21,19.0,19.0,1
2020-07-22,79.0,79.0,1
2020-07-23,20.0,20.0,1
2020-07-24,0.0,0.0,1
2020-07-25,21.0,21.0,1
2020-07-26,0.0,0.0,1
2020-07-27,18.0,18.0,1
2020-07-28,0.0,0.0,1
2020-07-29,0.0,0.0,1
2020-07-30,20.0,20.0,1
2020-07-31,20.0,20.0,1
2020-08-01,44.0,44.0,1
2020-08-02,66.0,66.0,1
2020-08-03,19.0,19.0,1
2020-08-04,40.0,40.0,1
2020-08-05,20.0,20.0,1
2020-08-06,0.0,0.0,1
2020-08-07,0.0,0.0,1
2020-08-08,22.0,22.0,1
2020-08-09,22.0,22.0,1
2020-08-10,55.0,55.0,1
2020-08-11,19.0,19.0,1
2020-08-12,53.0,53.0,1
2020-08-13,19.0,19.0,1
2020-08-14,20.0,20.0,1
2020-08-15,21.0,21.0,1
2020-08-16,21.0,21.0,1
2020-08-17,55.0,55.0,1
2020-08-18,0.0,0.0,1
2020-08-19,70.0,70.0,1
2020-08-20,40.0,40.0,1
2020-08-21,59.0,59.0,1
2020-08-22,21.0,21.0,1
2020-08-23,62.0,62.0,1
2020-08-24,0.0,0.0,1
2020-08-25,0.0,0.0,1
2020-08-26,0.0,0.0,1
2020-08-27,36.0,36.0,1
2020-08-28,0.0,0.0,1
2020-08-29,81.0,81.0,1
2020-08-30,59.0,59.0,1
2020-08-31,37.0,37.0,1
2020-09-01,0.0,0.0,1
2020-09-02,38.0,38.0,1
2020-09-03,58.0,58.0,1
2020-09-04,19.0,19.0,1
2020-09-05,41.0,41.0,1
2020-09-06,20.0,20.0,1
2020-09-07,55.0,55.0,1
2020-09-08,56.0,56.0,1
2020-09-09,37.0,37.0,1
2020-09-10,56.0,56.0,1
2020-09-11,0.0,0.0,1
2020-09-12,44.0,44.0,1
2020-09-13,62.0,62.0,1
2020-09-14,18.0,18.0,1
2020-09-15,74.0,74.0,1
2020-09-16,0.0,0.0,1
2020-09-17,19.0,19.0,1
2020-09-18,0.0,0.0,1
2020-09-19,79.0,79.0,1
2020-09-20,19.0,19.0,1
2020-09-21,18.0,18.0,1
2020-09-22,0.0,0.0,1
2020-09-23,35.0,35.0,1
2020-09-24,36.0,36.0,1
2020-09-25,20.0,20.0,1
2020-09-26,44.0,44.0,1
2020-09-27,62.0,62.0,1
2020-09-28,0.0,0.0,1
2020-09-29,0.0,0.0,1
2020-09-30,56.0,56.0,1
2020-10-01,75.0,75.0,1
2020-10-02,39.0,39.0,1
2020-10-03,20.0,20.0,1
2020-10-04,58.0,58.0,1
2020-10-05,0.0,0.0,1
2020-10-06,0.0,0.0,1
2020-10-07,18.0,18.0,1
2020-10-08,20.0,20.0,1
2020-10-09,41.0,41.0,1
2020-10-10,0.0,0.0,1
2020-10-11,21.0,21.0,1
2020-10-12,59.0,59.0,1
2020-10-13,40.0,40.0,1
2020-10-14,59.0,59.0,1
2020-10-15,42.0,42.0,1
2020-10-16,0.0,0.0,1
2020-10-17,22.0,22.0,1
2020-10-18,22.0,22.0,1
2020-10-19,0.0,0.0,1
2020-10-20,0.0,0.0,1
2020-10-21,0.0,0.0,1
2020-10-22,20.0,20.0,1
2020-10-23,20.0,20.0,1
2020-10-24,62.0,62.0,1
2020-10-25,20.0,20.0,1
2020-10-26,0.0,0.0,1
2020-10-27,54.0,54.0,1
2020-09-28,31.0,31.0,2
2020-09-29,16.0,16.0,2
2020-09-30,31.0,31.0,2
2020-10-01,31.0,31.0,2
2020-10-02,31.0,31.0,2
2020-10-03,48.0,48.0,2
2020-10-04,47.0,47.0,2
2020-10-05,0.0,0.0,2
2020-10-06,31.0,31.0,2
2020-10-07,15.0,15.0,2
2020-10-08,31.0,31.0,2
2020-10-09,17.0,17.0,2
2020-10-10,57.0,57.0,2
2020-10-11,50.0,50.0,2
2020-10-12,31.0,31.0,2
2020-10-13,49.0,49.0,2
2020-10-14,16.0,16.0,2
2020-10-15,50.0,50.0,2
2020-10-16,0.0,0.0,2
2020-10-17,37.0,37.0,2
2020-10-18,18.0,18.0,2
2020-10-19,0.0,0.0,2
2020-10-20,0.0,0.0,2
2020-10-21,0.0,0.0,2
2020-10-22,32.0,32.0,2
2020-10-23,0.0,0.0,2
2020-10-24,100.0,100.0,2
2020-10-25,32.0,32.0,2
2020-10-26,31.0,31.0,2
2020-10-27,45.0,45.0,2
2020-10-28,15.0,15.0,2
2020-10-29,61.0,61.0,2
2020-10-30,0.0,0.0,2
2020-10-31,42.0,42.0,2
2020-11-01,0.0,0.0,2
2020-11-02,14.0,14.0,2
2020-11-03,0.0,0.0,2
2020-11-04,0.0,0.0,2
2020-11-05,54.0,54.0,2
2020-11-06,0.0,0.0,2
2020-11-07,0.0,0.0,2
2020-11-08,42.0,42.0,2
2020-11-09,14.0,14.0,2
2020-11-10,0.0,0.0,2
2020-11-11,13.0,13.0,2
2020-11-12,29.0,29.0,2
2020-11-13,14.0,14.0,2
2020-11-14,28.0,28.0,2
2020-11-15,28.0,28.0,2
2020-11-16,0.0,0.0,2
2020-11-17,0.0,0.0,2
2020-11-18,14.0,14.0,2
2020-11-19,14.0,14.0,2
2020-11-20,14.0,14.0,2
2020-11-21,43.0,43.0,2
2020-11-22,85.0,85.0,2
2020-11-23,29.0,29.0,2
2020-11-24,14.0,14.0,2
2020-11-25,0.0,0.0,2
2020-11-26,0.0,0.0,2
2020-11-27,0.0,0.0,2
2020-11-28,27.0,27.0,2
2020-11-29,57.0,57.0,2
2020-11-30,14.0,14.0,2
2020-12-01,28.0,28.0,2
2020-12-02,0.0,0.0,2
2020-12-03,28.0,28.0,2
2020-12-04,0.0,0.0,2
2020-12-05,14.0,14.0,2
2020-12-06,14.0,14.0,2
2020-12-07,14.0,14.0,2
2020-12-08,28.0,28.0,2
2020-12-09,42.0,42.0,2
2020-12-10,44.0,44.0,2
2020-12-11,15.0,15.0,2
2020-12-12,15.0,15.0,2
2020-12-13,42.0,42.0,2
2020-12-14,14.0,14.0,2
2020-12-15,45.0,45.0,2
2020-12-16,15.0,15.0,2
2020-12-17,16.0,16.0,2
2020-12-18,0.0,0.0,2
2020-12-19,16.0,16.0,2
2020-12-20,49.0,49.0,2
2020-12-21,15.0,15.0,2
2020-12-22,0.0,0.0,2
2020-12-23,16.0,16.0,2
2020-12-24,57.0,57.0,2
2020-12-25,20.0,20.0,2
2020-12-26,18.0,18.0,2
2020-12-27,16.0,16.0,2
2020-12-28,30.0,30.0,2
2020-12-29,16.0,16.0,2
2020-12-30,0.0,0.0,2
2020-12-31,37.0,37.0,2
2021-01-01,0.0,0.0,2
2021-01-02,0.0,0.0,2
2021-01-03,0.0,0.0,2
2021-01-04,0.0,0.0,2
2021-01-05,15.0,15.0,2
2021-01-06,15.0,15.0,2
2021-01-07,30.0,30.0,2
2021-01-08,16.0,16.0,2
2021-01-09,17.0,17.0,2
2021-01-10,33.0,33.0,2
2021-01-11,44.0,44.0,2
2021-01-12,0.0,0.0,2
2021-01-13,15.0,15.0,2
2021-01-14,0.0,0.0,2
2021-01-15,32.0,32.0,2
2021-01-16,0.0,0.0,2
2021-01-17,32.0,32.0,2
2021-01-18,29.0,29.0,2
2021-01-19,0.0,0.0,2
2021-01-20,0.0,0.0,2
2021-01-21,0.0,0.0,2
2021-01-22,62.0,62.0,2
2021-01-23,0.0,0.0,2
2021-01-24,15.0,15.0,2
2021-01-25,45.0,45.0,2
2021-01-26,30.0,30.0,2
2021-01-27,15.0,15.0,2
2021-01-28,15.0,15.0,2
2021-01-29,31.0,31.0,2
2021-01-30,47.0,47.0,2
2021-01-31,62.0,62.0,2
2021-02-01,0.0,0.0,2
2021-02-02,73.0,73.0,2
2021-02-03,44.0,44.0,2
2021-02-04,0.0,0.0,2
2021-02-05,0.0,0.0,2
2021-02-06,15.0,15.0,2
2021-02-07,16.0,16.0,2
2021-02-08,15.0,15.0,2
2021-02-09,14.0,14.0,2
2021-02-10,0.0,0.0,2
2021-02-11,0.0,0.0,2
2021-02-12,29.0,29.0,2
2021-02-13,0.0,0.0,2
2021-02-14,16.0,16.0,2
2021-02-15,0.0,0.0,2
2021-02-16,43.0,43.0,2
2021-02-17,30.0,30.0,2
2021-02-18,30.0,30.0,2
2021-02-19,0.0,0.0,2
2021-02-20,34.0,34.0,2
2021-02-21,0.0,0.0,2
2021-02-22,14.0,14.0,2
2021-02-23,16.0,16.0,2
2021-02-24,16.0,16.0,2
2021-02-25,16.0,16.0,2
2021-02-26,32.0,32.0,2
2021-02-27,36.0,36.0,2
2021-02-28,35.0,35.0,2
2021-03-01,16.0,16.0,2
2021-03-02,16.0,16.0,2
2021-03-03,32.0,32.0,2
2021-03-04,16.0,16.0,2
2021-03-05,15.0,15.0,2
2021-03-06,51.0,51.0,2
2021-03-07,17.0,17.0,2
2021-03-08,31.0,31.0,2
2021-03-09,31.0,31.0,2
2021-03-10,15.0,15.0,2
2021-03-11,62.0,62.0,2
2021-03-12,48.0,48.0,2
2021-03-13,16.0,16.0,2
2021-03-14,16.0,16.0,2
2021-03-15,35.0,35.0,2
2021-03-16,41.0,41.0,2
2021-03-17,15.0,15.0,2
2021-03-18,47.0,47.0,2
2021-03-19,32.0,32.0,2
2021-03-20,17.0,17.0,2
2021-03-21,33.0,33.0,2
2021-03-22,31.0,31.0,2
2021-03-23,0.0,0.0,2
2021-03-24,15.0,15.0,2
2021-03-25,32.0,32.0,2
2021-03-26,0.0,0.0,2
2021-03-27,35.0,35.0,2
2021-03-28,0.0,0.0,2
2021-03-29,16.0,16.0,2
2021-03-30,48.0,48.0,2
2021-03-31,15.0,15.0,2
2021-04-01,16.0,16.0,2
2021-04-02,48.0,48.0,2
2021-04-03,71.0,71.0,2
2021-04-04,18.0,18.0,2
2021-04-05,0.0,0.0,2
2021-04-06,38.0,38.0,2
2021-04-07,27.0,27.0,2
2021-04-08,29.0,29.0,2
2021-04-09,41.0,41.0,2
2021-04-10,59.0,59.0,2
2021-04-11,31.0,31.0,2
2021-04-12,0.0,0.0,2
2021-04-13,0.0,0.0,2
2021-04-14,0.0,0.0,2
2021-04-15,15.0,15.0,2
2021-04-16,0.0,0.0,2
2021-04-17,16.0,16.0,2
2021-04-18,17.0,17.0,2
2021-04-19,0.0,0.0,2
2021-04-20,30.0,30.0,2
2021-04-21,15.0,15.0,2
2021-04-22,31.0,31.0,2
2021-04-23,0.0,0.0,2
2021-04-24,53.0,53.0,2
2021-04-25,16.0,16.0,2
2021-04-26,27.0,27.0,2
2021-04-27,0.0,0.0,2
2021-04-28,28.0,28.0,2
2021-04-29,28.0,28.0,2
2021-04-30,14.0,14.0,2
2021-05-01,15.0,15.0,2
2021-05-02,16.0,16.0,2
2021-05-03,15.0,15.0,2
2021-05-04,0.0,0.0,2
2021-05-05,15.0,15.0,2
2021-05-06,29.0,29.0,2
2021-05-07,32.0,32.0,2
2021-05-08,17.0,17.0,2
2021-05-09,16.0,16.0,2
2021-05-10,28.0,28.0,2
2021-05-11,0.0,0.0,2
2021-05-12,14.0,14.0,2
2021-05-13,0.0,0.0,2
2021-05-14,16.0,16.0,2
2021-05-15,0.0,0.0,2
2021-05-16,0.0,0.0,2
2021-05-17,14.0,14.0,2
2021-05-18,15.0,15.0,2
2021-05-19,30.0,30.0,2
2021-05-20,0.0,0.0,2
2021-05-21,32.0,32.0,2
2021-05-22,17.0,17.0,2
2021-05-23,0.0,0.0,2
2021-05-24,0.0,0.0,2
2021-05-25,0.0,0.0,2
2021-05-26,0.0,0.0,2
2021-05-27,0.0,0.0,2
2021-05-28,17.0,17.0,2
2021-05-29,75.0,75.0,2
