date,/m/01c751_0,/m/01c751,batch_id
2020-05-09,7.0,7.0,1
2020-05-10,10.0,10.0,1
2020-05-11,8.0,8.0,1
2020-05-12,11.0,11.0,1
2020-05-13,6.0,6.0,1
2020-05-14,3.0,3.0,1
2020-05-15,3.0,3.0,1
2020-05-16,7.0,7.0,1
2020-05-17,7.0,7.0,1
2020-05-18,9.0,9.0,1
2020-05-19,15.0,15.0,1
2020-05-20,6.0,6.0,1
2020-05-21,0.0,0.0,1
2020-05-22,16.0,16.0,1
2020-05-23,3.0,3.0,1
2020-05-24,7.0,7.0,1
2020-05-25,0.0,0.0,1
2020-05-26,8.0,8.0,1
2020-05-27,9.0,9.0,1
2020-05-28,0.0,0.0,1
2020-05-29,9.0,9.0,1
2020-05-30,0.0,0.0,1
2020-05-31,3.0,3.0,1
2020-06-01,3.0,3.0,1
2020-06-02,3.0,3.0,1
2020-06-03,0.0,0.0,1
2020-06-04,5.0,5.0,1
2020-06-05,0.0,0.0,1
2020-06-06,4.0,4.0,1
2020-06-07,3.0,3.0,1
2020-06-08,0.0,0.0,1
2020-06-09,5.0,5.0,1
2020-06-10,3.0,3.0,1
2020-06-11,3.0,3.0,1
2020-06-12,3.0,3.0,1
2020-06-13,4.0,4.0,1
2020-06-14,0.0,0.0,1
2020-06-15,0.0,0.0,1
2020-06-16,3.0,3.0,1
2020-06-17,6.0,6.0,1
2020-06-18,6.0,6.0,1
2020-06-19,12.0,12.0,1
2020-06-20,0.0,0.0,1
2020-06-21,3.0,3.0,1
2020-06-22,3.0,3.0,1
2020-06-23,3.0,3.0,1
2020-06-24,9.0,9.0,1
2020-06-25,3.0,3.0,1
2020-06-26,0.0,0.0,1
2020-06-27,4.0,4.0,1
2020-06-28,7.0,7.0,1
2020-06-29,5.0,5.0,1
2020-06-30,3.0,3.0,1
2020-07-01,3.0,3.0,1
2020-07-02,3.0,3.0,1
2020-07-03,3.0,3.0,1
2020-07-04,8.0,8.0,1
2020-07-05,7.0,7.0,1
2020-07-06,0.0,0.0,1
2020-07-07,6.0,6.0,1
2020-07-08,9.0,9.0,1
2020-07-09,3.0,3.0,1
2020-07-10,0.0,0.0,1
2020-07-11,7.0,7.0,1
2020-07-12,4.0,4.0,1
2020-07-13,6.0,6.0,1
2020-07-14,0.0,0.0,1
2020-07-15,0.0,0.0,1
2020-07-16,0.0,0.0,1
2020-07-17,0.0,0.0,1
2020-07-18,7.0,7.0,1
2020-07-19,11.0,11.0,1
2020-07-20,9.0,9.0,1
2020-07-21,3.0,3.0,1
2020-07-22,6.0,6.0,1
2020-07-23,0.0,0.0,1
2020-07-24,3.0,3.0,1
2020-07-25,0.0,0.0,1
2020-07-26,7.0,7.0,1
2020-07-27,9.0,9.0,1
2020-07-28,6.0,6.0,1
2020-07-29,0.0,0.0,1
2020-07-30,0.0,0.0,1
2020-07-31,7.0,7.0,1
2020-08-01,8.0,8.0,1
2020-08-02,0.0,0.0,1
2020-08-03,0.0,0.0,1
2020-08-04,6.0,6.0,1
2020-08-05,3.0,3.0,1
2020-08-06,3.0,3.0,1
2020-08-07,0.0,0.0,1
2020-08-08,4.0,4.0,1
2020-08-09,4.0,4.0,1
2020-08-10,6.0,6.0,1
2020-08-11,9.0,9.0,1
2020-08-12,6.0,6.0,1
2020-08-13,6.0,6.0,1
2020-08-14,0.0,0.0,1
2020-08-15,0.0,0.0,1
2020-08-16,7.0,7.0,1
2020-08-17,6.0,6.0,1
2020-08-18,3.0,3.0,1
2020-08-19,9.0,9.0,1
2020-08-20,6.0,6.0,1
2020-08-21,10.0,10.0,1
2020-08-22,14.0,14.0,1
2020-08-23,10.0,10.0,1
2020-08-24,9.0,9.0,1
2020-08-25,3.0,3.0,1
2020-08-26,3.0,3.0,1
2020-08-27,0.0,0.0,1
2020-08-28,6.0,6.0,1
2020-08-29,3.0,3.0,1
2020-08-30,3.0,3.0,1
2020-08-31,3.0,3.0,1
2020-09-01,0.0,0.0,1
2020-09-02,6.0,6.0,1
2020-09-03,6.0,6.0,1
2020-09-04,3.0,3.0,1
2020-09-05,4.0,4.0,1
2020-09-06,0.0,0.0,1
2020-09-07,3.0,3.0,1
2020-09-08,0.0,0.0,1
2020-09-09,0.0,0.0,1
2020-09-10,9.0,9.0,1
2020-09-11,3.0,3.0,1
2020-09-12,8.0,8.0,1
2020-09-13,4.0,4.0,1
2020-09-14,3.0,3.0,1
2020-09-15,3.0,3.0,1
2020-09-16,3.0,3.0,1
2020-09-17,0.0,0.0,1
2020-09-18,0.0,0.0,1
2020-09-19,0.0,0.0,1
2020-09-20,11.0,11.0,1
2020-09-21,9.0,9.0,1
2020-09-22,3.0,3.0,1
2020-09-23,9.0,9.0,1
2020-09-24,3.0,3.0,1
2020-09-25,12.0,12.0,1
2020-09-26,4.0,4.0,1
2020-09-27,7.0,7.0,1
2020-09-28,6.0,6.0,1
2020-09-29,12.0,12.0,1
2020-09-30,6.0,6.0,1
2020-10-01,9.0,9.0,1
2020-10-02,3.0,3.0,1
2020-10-03,4.0,4.0,1
2020-10-04,4.0,4.0,1
2020-10-05,6.0,6.0,1
2020-10-06,3.0,3.0,1
2020-10-07,0.0,0.0,1
2020-10-08,9.0,9.0,1
2020-10-09,10.0,10.0,1
2020-10-10,0.0,0.0,1
2020-10-11,3.0,3.0,1
2020-10-12,0.0,0.0,1
2020-10-13,0.0,0.0,1
2020-10-14,3.0,3.0,1
2020-10-15,3.0,3.0,1
2020-10-16,3.0,3.0,1
2020-10-17,4.0,4.0,1
2020-10-18,4.0,4.0,1
2020-10-19,22.0,22.0,1
2020-10-20,13.0,13.0,1
2020-10-21,3.0,3.0,1
2020-10-22,10.0,10.0,1
2020-10-23,7.0,7.0,1
2020-10-24,0.0,0.0,1
2020-10-25,26.0,26.0,1
2020-10-26,14.0,14.0,1
2020-10-27,6.0,6.0,1
2020-09-28,9.0,9.0,2
2020-09-29,27.0,27.0,2
2020-09-30,18.0,18.0,2
2020-10-01,28.0,28.0,2
2020-10-02,28.0,28.0,2
2020-10-03,22.0,22.0,2
2020-10-04,0.0,0.0,2
2020-10-05,9.0,9.0,2
2020-10-06,0.0,0.0,2
2020-10-07,0.0,0.0,2
2020-10-08,9.0,9.0,2
2020-10-09,21.0,21.0,2
2020-10-10,23.0,23.0,2
2020-10-11,10.0,10.0,2
2020-10-12,9.0,9.0,2
2020-10-13,0.0,0.0,2
2020-10-14,0.0,0.0,2
2020-10-15,9.0,9.0,2
2020-10-16,10.0,10.0,2
2020-10-17,46.0,46.0,2
2020-10-18,0.0,0.0,2
2020-10-19,38.0,38.0,2
2020-10-20,38.0,38.0,2
2020-10-21,10.0,10.0,2
2020-10-22,10.0,10.0,2
2020-10-23,10.0,10.0,2
2020-10-24,33.0,33.0,2
2020-10-25,34.0,34.0,2
2020-10-26,21.0,21.0,2
2020-10-27,27.0,27.0,2
2020-10-28,0.0,0.0,2
2020-10-29,46.0,46.0,2
2020-10-30,0.0,0.0,2
2020-10-31,23.0,23.0,2
2020-11-01,33.0,33.0,2
2020-11-02,18.0,18.0,2
2020-11-03,9.0,9.0,2
2020-11-04,8.0,8.0,2
2020-11-05,42.0,42.0,2
2020-11-06,28.0,28.0,2
2020-11-07,32.0,32.0,2
2020-11-08,43.0,43.0,2
2020-11-09,27.0,27.0,2
2020-11-10,9.0,9.0,2
2020-11-11,45.0,45.0,2
2020-11-12,18.0,18.0,2
2020-11-13,29.0,29.0,2
2020-11-14,33.0,33.0,2
2020-11-15,63.0,63.0,2
2020-11-16,18.0,18.0,2
2020-11-17,35.0,35.0,2
2020-11-18,36.0,36.0,2
2020-11-19,35.0,35.0,2
2020-11-20,18.0,18.0,2
2020-11-21,11.0,11.0,2
2020-11-22,31.0,31.0,2
2020-11-23,9.0,9.0,2
2020-11-24,9.0,9.0,2
2020-11-25,9.0,9.0,2
2020-11-26,9.0,9.0,2
2020-11-27,0.0,0.0,2
2020-11-28,11.0,11.0,2
2020-11-29,42.0,42.0,2
2020-11-30,9.0,9.0,2
2020-12-01,9.0,9.0,2
2020-12-02,26.0,26.0,2
2020-12-03,9.0,9.0,2
2020-12-04,0.0,0.0,2
2020-12-05,22.0,22.0,2
2020-12-06,31.0,31.0,2
2020-12-07,18.0,18.0,2
2020-12-08,19.0,19.0,2
2020-12-09,9.0,9.0,2
2020-12-10,27.0,27.0,2
2020-12-11,0.0,0.0,2
2020-12-12,33.0,33.0,2
2020-12-13,21.0,21.0,2
2020-12-14,55.0,55.0,2
2020-12-15,19.0,19.0,2
2020-12-16,38.0,38.0,2
2020-12-17,0.0,0.0,2
2020-12-18,10.0,10.0,2
2020-12-19,68.0,68.0,2
2020-12-20,100.0,100.0,2
2020-12-21,10.0,10.0,2
2020-12-22,10.0,10.0,2
2020-12-23,11.0,11.0,2
2020-12-24,0.0,0.0,2
2020-12-25,38.0,38.0,2
2020-12-26,71.0,71.0,2
2020-12-27,86.0,86.0,2
2020-12-28,20.0,20.0,2
2020-12-29,20.0,20.0,2
2020-12-30,10.0,10.0,2
2020-12-31,0.0,0.0,2
2021-01-01,23.0,23.0,2
2021-01-02,32.0,32.0,2
2021-01-03,22.0,22.0,2
2021-01-04,18.0,18.0,2
2021-01-05,20.0,20.0,2
2021-01-06,10.0,10.0,2
2021-01-07,9.0,9.0,2
2021-01-08,0.0,0.0,2
2021-01-09,22.0,22.0,2
2021-01-10,43.0,43.0,2
2021-01-11,17.0,17.0,2
2021-01-12,35.0,35.0,2
2021-01-13,35.0,35.0,2
2021-01-14,27.0,27.0,2
2021-01-15,66.0,66.0,2
2021-01-16,43.0,43.0,2
2021-01-17,40.0,40.0,2
2021-01-18,35.0,35.0,2
2021-01-19,0.0,0.0,2
2021-01-20,9.0,9.0,2
2021-01-21,0.0,0.0,2
2021-01-22,65.0,65.0,2
2021-01-23,52.0,52.0,2
2021-01-24,21.0,21.0,2
2021-01-25,9.0,9.0,2
2021-01-26,35.0,35.0,2
2021-01-27,0.0,0.0,2
2021-01-28,27.0,27.0,2
2021-01-29,9.0,9.0,2
2021-01-30,11.0,11.0,2
2021-01-31,10.0,10.0,2
2021-02-01,9.0,9.0,2
2021-02-02,18.0,18.0,2
2021-02-03,18.0,18.0,2
2021-02-04,28.0,28.0,2
2021-02-05,49.0,49.0,2
2021-02-06,11.0,11.0,2
2021-02-07,10.0,10.0,2
2021-02-08,9.0,9.0,2
2021-02-09,46.0,46.0,2
2021-02-10,36.0,36.0,2
2021-02-11,19.0,19.0,2
2021-02-12,0.0,0.0,2
2021-02-13,33.0,33.0,2
2021-02-14,32.0,32.0,2
2021-02-15,0.0,0.0,2
2021-02-16,9.0,9.0,2
2021-02-17,9.0,9.0,2
2021-02-18,0.0,0.0,2
2021-02-19,10.0,10.0,2
2021-02-20,0.0,0.0,2
2021-02-21,0.0,0.0,2
2021-02-22,17.0,17.0,2
2021-02-23,19.0,19.0,2
2021-02-24,19.0,19.0,2
2021-02-25,10.0,10.0,2
2021-02-26,0.0,0.0,2
2021-02-27,22.0,22.0,2
2021-02-28,11.0,11.0,2
2021-03-01,18.0,18.0,2
2021-03-02,0.0,0.0,2
2021-03-03,28.0,28.0,2
2021-03-04,28.0,28.0,2
2021-03-05,19.0,19.0,2
2021-03-06,22.0,22.0,2
2021-03-07,0.0,0.0,2
2021-03-08,0.0,0.0,2
2021-03-09,9.0,9.0,2
2021-03-10,27.0,27.0,2
2021-03-11,46.0,46.0,2
2021-03-12,10.0,10.0,2
2021-03-13,34.0,34.0,2
2021-03-14,0.0,0.0,2
2021-03-15,14.0,14.0,2
2021-03-16,0.0,0.0,2
2021-03-17,0.0,0.0,2
2021-03-18,0.0,0.0,2
2021-03-19,48.0,48.0,2
2021-03-20,22.0,22.0,2
2021-03-21,10.0,10.0,2
2021-03-22,9.0,9.0,2
2021-03-23,9.0,9.0,2
2021-03-24,19.0,19.0,2
2021-03-25,10.0,10.0,2
2021-03-26,31.0,31.0,2
2021-03-27,45.0,45.0,2
2021-03-28,46.0,46.0,2
2021-03-29,29.0,29.0,2
2021-03-30,20.0,20.0,2
2021-03-31,0.0,0.0,2
2021-04-01,21.0,21.0,2
2021-04-02,0.0,0.0,2
2021-04-03,23.0,23.0,2
2021-04-04,47.0,47.0,2
2021-04-05,34.0,34.0,2
2021-04-06,9.0,9.0,2
2021-04-07,26.0,26.0,2
2021-04-08,0.0,0.0,2
2021-04-09,29.0,29.0,2
2021-04-10,12.0,12.0,2
2021-04-11,22.0,22.0,2
2021-04-12,17.0,17.0,2
2021-04-13,34.0,34.0,2
2021-04-14,9.0,9.0,2
2021-04-15,9.0,9.0,2
2021-04-16,19.0,19.0,2
2021-04-17,22.0,22.0,2
2021-04-18,21.0,21.0,2
2021-04-19,17.0,17.0,2
2021-04-20,0.0,0.0,2
2021-04-21,19.0,19.0,2
2021-04-22,19.0,19.0,2
2021-04-23,0.0,0.0,2
2021-04-24,13.0,13.0,2
2021-04-25,11.0,11.0,2
2021-04-26,9.0,9.0,2
2021-04-27,9.0,9.0,2
2021-04-28,19.0,19.0,2
2021-04-29,0.0,0.0,2
2021-04-30,10.0,10.0,2
2021-05-01,23.0,23.0,2
2021-05-02,10.0,10.0,2
2021-05-03,9.0,9.0,2
2021-05-04,0.0,0.0,2
2021-05-05,0.0,0.0,2
2021-05-06,9.0,9.0,2
2021-05-07,47.0,47.0,2
2021-05-08,13.0,13.0,2
2021-05-09,0.0,0.0,2
2021-05-10,0.0,0.0,2
2021-05-11,19.0,19.0,2
2021-05-12,18.0,18.0,2
2021-05-13,0.0,0.0,2
2021-05-14,21.0,21.0,2
