date,/m/01c751_0,/m/01c751,batch_id
2020-11-04,32.0,32.0,2
2020-11-05,31.0,31.0,2
2020-11-06,22.0,22.0,2
2020-11-07,19.0,19.0,2
2020-11-08,31.0,31.0,2
2020-11-09,15.0,15.0,2
2020-11-10,12.0,12.0,2
2020-11-11,31.0,31.0,2
2020-11-12,30.0,30.0,2
2020-11-13,16.0,16.0,2
2020-11-14,9.0,9.0,2
2020-11-15,26.0,26.0,2
2020-11-16,22.0,22.0,2
2020-11-17,12.0,12.0,2
2020-11-18,21.0,21.0,2
2020-11-19,24.0,24.0,2
2020-11-20,16.0,16.0,2
2020-11-21,25.0,25.0,2
2020-11-22,13.0,13.0,2
2020-11-23,12.0,12.0,2
2020-11-24,9.0,9.0,2
2020-11-25,12.0,12.0,2
2020-11-26,49.0,49.0,2
2020-11-27,44.0,44.0,2
2020-11-28,43.0,43.0,2
2020-11-29,26.0,26.0,2
2020-11-30,15.0,15.0,2
2020-12-01,21.0,21.0,2
2020-12-02,19.0,19.0,2
2020-12-03,16.0,16.0,2
2020-12-04,22.0,22.0,2
2020-12-05,17.0,17.0,2
2020-12-06,18.0,18.0,2
2020-12-07,5.0,5.0,2
2020-12-08,21.0,21.0,2
2020-12-09,16.0,16.0,2
2020-12-10,9.0,9.0,2
2020-12-11,7.0,7.0,2
2020-12-12,9.0,9.0,2
2020-12-13,15.0,15.0,2
2020-12-14,23.0,23.0,2
2020-12-15,26.0,26.0,2
2020-12-16,18.0,18.0,2
2020-12-17,35.0,35.0,2
2020-12-18,40.0,40.0,2
2020-12-19,68.0,68.0,2
2020-12-20,89.0,89.0,2
2020-12-21,51.0,51.0,2
2020-12-22,59.0,59.0,2
2020-12-23,70.0,70.0,2
2020-12-24,20.0,20.0,2
2020-12-25,44.0,44.0,2
2020-12-26,38.0,38.0,2
2020-12-27,20.0,20.0,2
2020-12-28,40.0,40.0,2
2020-12-29,39.0,39.0,2
2020-12-30,50.0,50.0,2
2020-12-31,68.0,68.0,2
2021-01-01,44.0,44.0,2
2021-01-02,29.0,29.0,2
2021-01-03,44.0,44.0,2
2021-01-04,61.0,61.0,2
2021-01-05,58.0,58.0,2
2021-01-06,41.0,41.0,2
2021-01-07,35.0,35.0,2
2021-01-08,47.0,47.0,2
2021-01-09,38.0,38.0,2
2021-01-10,29.0,29.0,2
2021-01-11,33.0,33.0,2
2021-01-12,42.0,42.0,2
2021-01-13,35.0,35.0,2
2021-01-14,35.0,35.0,2
2021-01-15,91.0,91.0,2
2021-01-16,32.0,32.0,2
2021-01-17,48.0,48.0,2
2021-01-18,30.0,30.0,2
2021-01-19,36.0,36.0,2
2021-01-20,35.0,35.0,2
2021-01-21,36.0,36.0,2
2021-01-22,41.0,41.0,2
2021-01-23,58.0,58.0,2
2021-01-24,48.0,48.0,2
2021-01-25,42.0,42.0,2
2021-01-26,100.0,100.0,2
2021-01-27,45.0,45.0,2
2021-01-28,27.0,27.0,2
2021-01-29,34.0,34.0,2
2021-01-30,43.0,43.0,2
2021-01-31,42.0,42.0,2
2021-02-01,33.0,33.0,2
2021-02-02,48.0,48.0,2
2021-02-03,30.0,30.0,2
2021-02-04,14.0,14.0,2
2021-02-05,23.0,23.0,2
2021-02-06,9.0,9.0,2
2021-02-07,15.0,15.0,2
2021-02-08,24.0,24.0,2
2021-02-09,19.0,19.0,2
2021-02-10,27.0,27.0,2
2021-02-11,23.0,23.0,2
2021-02-12,12.0,12.0,2
2021-02-13,22.0,22.0,2
2021-02-14,9.0,9.0,2
2021-02-15,23.0,23.0,2
2021-02-16,11.0,11.0,2
2021-02-17,16.0,16.0,2
2021-02-18,11.0,11.0,2
2021-02-19,23.0,23.0,2
2021-02-20,19.0,19.0,2
2021-02-21,15.0,15.0,2
2021-02-22,32.0,32.0,2
2021-02-23,12.0,12.0,2
2021-02-24,10.0,10.0,2
2021-02-25,17.0,17.0,2
2021-02-26,11.0,11.0,2
2021-02-27,12.0,12.0,2
2021-02-28,10.0,10.0,2
2021-03-01,12.0,12.0,2
2021-03-02,10.0,10.0,2
2021-03-03,12.0,12.0,2
2021-03-04,7.0,7.0,2
2021-03-05,9.0,9.0,2
2021-03-06,6.0,6.0,2
2021-03-07,12.0,12.0,2
2021-03-08,11.0,11.0,2
2021-03-09,5.0,5.0,2
2021-03-10,11.0,11.0,2
2021-03-11,9.0,9.0,2
2021-03-12,11.0,11.0,2
2021-03-13,11.0,11.0,2
2021-03-14,19.0,19.0,2
2021-03-15,9.0,9.0,2
2021-03-16,10.0,10.0,2
2021-03-17,11.0,11.0,2
2021-03-18,11.0,11.0,2
2021-03-19,6.0,6.0,2
2021-03-20,22.0,22.0,2
2021-03-21,19.0,19.0,2
2021-03-22,20.0,20.0,2
2021-03-23,20.0,20.0,2
2021-03-24,11.0,11.0,2
2021-03-25,13.0,13.0,2
2021-03-26,15.0,15.0,2
2021-03-27,12.0,12.0,2
2021-03-28,15.0,15.0,2
2021-03-29,23.0,23.0,2
2021-03-30,12.0,12.0,2
2021-03-31,6.0,6.0,2
2021-04-01,13.0,13.0,2
2021-04-02,19.0,19.0,2
2021-04-03,19.0,19.0,2
2021-04-04,6.0,6.0,2
2021-04-05,6.0,6.0,2
2021-04-06,14.0,14.0,2
2021-04-07,9.0,9.0,2
2021-04-08,5.0,5.0,2
2021-04-09,9.0,9.0,2
2021-04-10,7.0,7.0,2
2021-04-11,8.0,8.0,2
2021-04-12,7.0,7.0,2
2021-04-13,9.0,9.0,2
2021-04-14,8.0,8.0,2
2021-04-15,15.0,15.0,2
2021-04-16,8.0,8.0,2
2021-04-17,23.0,23.0,2
2021-04-18,10.0,10.0,2
2021-04-19,8.0,8.0,2
2021-04-20,13.0,13.0,2
2021-04-21,7.0,7.0,2
2021-04-22,22.0,22.0,2
2021-04-23,8.0,8.0,2
2021-04-24,6.0,6.0,2
2021-04-25,4.0,4.0,2
2021-04-26,15.0,15.0,2
2021-04-27,6.0,6.0,2
2021-04-28,4.0,4.0,2
2021-04-29,9.0,9.0,2
2021-04-30,6.0,6.0,2
2021-05-01,18.0,18.0,2
2021-05-02,8.0,8.0,2
2021-05-03,13.0,13.0,2
2021-05-04,14.0,14.0,2
2021-05-05,7.0,7.0,2
2021-05-06,9.0,9.0,2
2021-05-07,11.0,11.0,2
2021-05-08,9.0,9.0,2
2021-05-09,4.0,4.0,2
2021-05-10,5.0,5.0,2
2021-05-11,13.0,13.0,2
2021-05-12,5.0,5.0,2
2021-05-13,13.0,13.0,2
2021-05-14,19.0,19.0,2
