date,/m/01c751_0,/m/01c751,batch_id
2020-06-02,6.0,6.0,1
2020-06-03,5.0,5.0,1
2020-06-04,5.0,5.0,1
2020-06-05,4.0,4.0,1
2020-06-06,5.0,5.0,1
2020-06-07,10.0,10.0,1
2020-06-08,4.0,4.0,1
2020-06-09,2.0,2.0,1
2020-06-10,3.0,3.0,1
2020-06-11,4.0,4.0,1
2020-06-12,2.0,2.0,1
2020-06-13,4.0,4.0,1
2020-06-14,2.0,2.0,1
2020-06-15,4.0,4.0,1
2020-06-16,4.0,4.0,1
2020-06-17,4.0,4.0,1
2020-06-18,3.0,3.0,1
2020-06-19,2.0,2.0,1
2020-06-20,3.0,3.0,1
2020-06-21,4.0,4.0,1
2020-06-22,3.0,3.0,1
2020-06-23,1.0,1.0,1
2020-06-24,6.0,6.0,1
2020-06-25,4.0,4.0,1
2020-06-26,32.0,32.0,1
2020-06-27,19.0,19.0,1
2020-06-28,17.0,17.0,1
2020-06-29,9.0,9.0,1
2020-06-30,6.0,6.0,1
2020-07-01,0.0,0.0,1
2020-07-02,2.0,2.0,1
2020-07-03,3.0,3.0,1
2020-07-04,5.0,5.0,1
2020-07-05,7.0,7.0,1
2020-07-06,2.0,2.0,1
2020-07-07,2.0,2.0,1
2020-07-08,3.0,3.0,1
2020-07-09,2.0,2.0,1
2020-07-10,2.0,2.0,1
2020-07-11,2.0,2.0,1
2020-07-12,5.0,5.0,1
2020-07-13,0.0,0.0,1
2020-07-14,3.0,3.0,1
2020-07-15,2.0,2.0,1
2020-07-16,2.0,2.0,1
2020-07-17,3.0,3.0,1
2020-07-18,4.0,4.0,1
2020-07-19,1.0,1.0,1
2020-07-20,3.0,3.0,1
2020-07-21,2.0,2.0,1
2020-07-22,3.0,3.0,1
2020-07-23,4.0,4.0,1
2020-07-24,2.0,2.0,1
2020-07-25,1.0,1.0,1
2020-07-26,3.0,3.0,1
2020-07-27,4.0,4.0,1
2020-07-28,2.0,2.0,1
2020-07-29,1.0,1.0,1
2020-07-30,2.0,2.0,1
2020-07-31,6.0,6.0,1
2020-08-01,4.0,4.0,1
2020-08-02,4.0,4.0,1
2020-08-03,3.0,3.0,1
2020-08-04,2.0,2.0,1
2020-08-05,2.0,2.0,1
2020-08-06,3.0,3.0,1
2020-08-07,5.0,5.0,1
2020-08-08,4.0,4.0,1
2020-08-09,3.0,3.0,1
2020-08-10,2.0,2.0,1
2020-08-11,2.0,2.0,1
2020-08-12,1.0,1.0,1
2020-08-13,3.0,3.0,1
2020-08-14,4.0,4.0,1
2020-08-15,3.0,3.0,1
2020-08-16,8.0,8.0,1
2020-08-17,10.0,10.0,1
2020-08-18,2.0,2.0,1
2020-08-19,4.0,4.0,1
2020-08-20,6.0,6.0,1
2020-08-21,5.0,5.0,1
2020-08-22,10.0,10.0,1
2020-08-23,6.0,6.0,1
2020-08-24,3.0,3.0,1
2020-08-25,3.0,3.0,1
2020-08-26,3.0,3.0,1
2020-08-27,4.0,4.0,1
2020-08-28,4.0,4.0,1
2020-08-29,2.0,2.0,1
2020-08-30,4.0,4.0,1
2020-08-31,2.0,2.0,1
2020-09-01,2.0,2.0,1
2020-09-02,4.0,4.0,1
2020-09-03,3.0,3.0,1
2020-09-04,4.0,4.0,1
2020-09-05,4.0,4.0,1
2020-09-06,4.0,4.0,1
2020-09-07,0.0,0.0,1
2020-09-08,6.0,6.0,1
2020-09-09,4.0,4.0,1
2020-09-10,3.0,3.0,1
2020-09-11,3.0,3.0,1
2020-09-12,3.0,3.0,1
2020-09-13,4.0,4.0,1
2020-09-14,4.0,4.0,1
2020-09-15,4.0,4.0,1
2020-09-16,5.0,5.0,1
2020-09-17,5.0,5.0,1
2020-09-18,2.0,2.0,1
2020-09-19,5.0,5.0,1
2020-09-20,5.0,5.0,1
2020-09-21,3.0,3.0,1
2020-09-22,5.0,5.0,1
2020-09-23,4.0,4.0,1
2020-09-24,3.0,3.0,1
2020-09-25,3.0,3.0,1
2020-09-26,2.0,2.0,1
2020-09-27,5.0,5.0,1
2020-09-28,4.0,4.0,1
2020-09-29,6.0,6.0,1
2020-09-30,3.0,3.0,1
2020-10-01,5.0,5.0,1
2020-10-02,3.0,3.0,1
2020-10-03,4.0,4.0,1
2020-10-04,6.0,6.0,1
2020-10-05,4.0,4.0,1
2020-10-06,3.0,3.0,1
2020-10-07,8.0,8.0,1
2020-10-08,8.0,8.0,1
2020-10-09,4.0,4.0,1
2020-10-10,3.0,3.0,1
2020-10-11,8.0,8.0,1
2020-10-12,8.0,8.0,1
2020-10-13,8.0,8.0,1
2020-10-14,7.0,7.0,1
2020-10-15,11.0,11.0,1
2020-10-16,11.0,11.0,1
2020-10-17,8.0,8.0,1
2020-10-18,7.0,7.0,1
2020-10-19,12.0,12.0,1
2020-10-20,13.0,13.0,1
2020-10-21,9.0,9.0,1
2020-10-22,15.0,15.0,1
2020-10-23,19.0,19.0,1
2020-10-24,20.0,20.0,1
2020-10-25,21.0,21.0,1
2020-10-26,11.0,11.0,1
2020-10-27,9.0,9.0,1
2020-09-28,14.0,14.0,2
2020-09-29,24.0,24.0,2
2020-09-30,20.0,20.0,2
2020-10-01,16.0,16.0,2
2020-10-02,12.0,12.0,2
2020-10-03,17.0,17.0,2
2020-10-04,33.0,33.0,2
2020-10-05,15.0,15.0,2
2020-10-06,16.0,16.0,2
2020-10-07,26.0,26.0,2
2020-10-08,31.0,31.0,2
2020-10-09,22.0,22.0,2
2020-10-10,22.0,22.0,2
2020-10-11,39.0,39.0,2
2020-10-12,29.0,29.0,2
2020-10-13,33.0,33.0,2
2020-10-14,29.0,29.0,2
2020-10-15,34.0,34.0,2
2020-10-16,38.0,38.0,2
2020-10-17,30.0,30.0,2
2020-10-18,35.0,35.0,2
2020-10-19,42.0,42.0,2
2020-10-20,35.0,35.0,2
2020-10-21,27.0,27.0,2
2020-10-22,42.0,42.0,2
2020-10-23,54.0,54.0,2
2020-10-24,79.0,79.0,2
2020-10-25,100.0,100.0,2
2020-10-26,49.0,49.0,2
2020-10-27,33.0,33.0,2
2020-10-28,52.0,52.0,2
2020-10-29,46.0,46.0,2
2020-10-30,34.0,34.0,2
2020-10-31,41.0,41.0,2
2020-11-01,92.0,92.0,2
2020-11-02,48.0,48.0,2
2020-11-03,32.0,32.0,2
2020-11-04,23.0,23.0,2
2020-11-05,32.0,32.0,2
2020-11-06,27.0,27.0,2
2020-11-07,28.0,28.0,2
2020-11-08,45.0,45.0,2
2020-11-09,39.0,39.0,2
2020-11-10,25.0,25.0,2
2020-11-11,32.0,32.0,2
2020-11-12,46.0,46.0,2
2020-11-13,49.0,49.0,2
2020-11-14,40.0,40.0,2
2020-11-15,50.0,50.0,2
2020-11-16,28.0,28.0,2
2020-11-17,28.0,28.0,2
2020-11-18,18.0,18.0,2
2020-11-19,25.0,25.0,2
2020-11-20,25.0,25.0,2
2020-11-21,23.0,23.0,2
2020-11-22,23.0,23.0,2
2020-11-23,41.0,41.0,2
2020-11-24,23.0,23.0,2
2020-11-25,11.0,11.0,2
2020-11-26,17.0,17.0,2
2020-11-27,17.0,17.0,2
2020-11-28,23.0,23.0,2
2020-11-29,29.0,29.0,2
2020-11-30,11.0,11.0,2
2020-12-01,13.0,13.0,2
2020-12-02,21.0,21.0,2
2020-12-03,19.0,19.0,2
2020-12-04,26.0,26.0,2
2020-12-05,31.0,31.0,2
2020-12-06,19.0,19.0,2
2020-12-07,16.0,16.0,2
2020-12-08,31.0,31.0,2
2020-12-09,6.0,6.0,2
2020-12-10,15.0,15.0,2
2020-12-11,14.0,14.0,2
2020-12-12,11.0,11.0,2
2020-12-13,22.0,22.0,2
2020-12-14,17.0,17.0,2
2020-12-15,24.0,24.0,2
2020-12-16,6.0,6.0,2
2020-12-17,20.0,20.0,2
2020-12-18,25.0,25.0,2
2020-12-19,27.0,27.0,2
2020-12-20,32.0,32.0,2
2020-12-21,33.0,33.0,2
2020-12-22,15.0,15.0,2
2020-12-23,16.0,16.0,2
2020-12-24,25.0,25.0,2
2020-12-25,35.0,35.0,2
2020-12-26,54.0,54.0,2
2020-12-27,39.0,39.0,2
2020-12-28,39.0,39.0,2
2020-12-29,29.0,29.0,2
2020-12-30,24.0,24.0,2
2020-12-31,30.0,30.0,2
2021-01-01,56.0,56.0,2
2021-01-02,24.0,24.0,2
2021-01-03,33.0,33.0,2
2021-01-04,22.0,22.0,2
2021-01-05,25.0,25.0,2
2021-01-06,18.0,18.0,2
2021-01-07,4.0,4.0,2
2021-01-08,18.0,18.0,2
2021-01-09,17.0,17.0,2
2021-01-10,29.0,29.0,2
2021-01-11,39.0,39.0,2
2021-01-12,31.0,31.0,2
2021-01-13,12.0,12.0,2
2021-01-14,10.0,10.0,2
2021-01-15,14.0,14.0,2
2021-01-16,18.0,18.0,2
2021-01-17,28.0,28.0,2
2021-01-18,16.0,16.0,2
2021-01-19,8.0,8.0,2
2021-01-20,6.0,6.0,2
2021-01-21,20.0,20.0,2
2021-01-22,12.0,12.0,2
2021-01-23,21.0,21.0,2
2021-01-24,15.0,15.0,2
2021-01-25,14.0,14.0,2
2021-01-26,22.0,22.0,2
2021-01-27,14.0,14.0,2
2021-01-28,6.0,6.0,2
2021-01-29,8.0,8.0,2
2021-01-30,13.0,13.0,2
2021-01-31,27.0,27.0,2
2021-02-01,10.0,10.0,2
2021-02-02,14.0,14.0,2
2021-02-03,12.0,12.0,2
2021-02-04,6.0,6.0,2
2021-02-05,19.0,19.0,2
2021-02-06,11.0,11.0,2
2021-02-07,6.0,6.0,2
2021-02-08,14.0,14.0,2
2021-02-09,6.0,6.0,2
2021-02-10,8.0,8.0,2
2021-02-11,8.0,8.0,2
2021-02-12,16.0,16.0,2
2021-02-13,9.0,9.0,2
2021-02-14,14.0,14.0,2
2021-02-15,12.0,12.0,2
2021-02-16,6.0,6.0,2
2021-02-17,14.0,14.0,2
2021-02-18,12.0,12.0,2
2021-02-19,25.0,25.0,2
2021-02-20,17.0,17.0,2
2021-02-21,19.0,19.0,2
2021-02-22,21.0,21.0,2
2021-02-23,27.0,27.0,2
2021-02-24,10.0,10.0,2
2021-02-25,21.0,21.0,2
2021-02-26,28.0,28.0,2
2021-02-27,28.0,28.0,2
2021-02-28,27.0,27.0,2
2021-03-01,29.0,29.0,2
2021-03-02,10.0,10.0,2
2021-03-03,12.0,12.0,2
2021-03-04,20.0,20.0,2
2021-03-05,28.0,28.0,2
2021-03-06,19.0,19.0,2
2021-03-07,15.0,15.0,2
2021-03-08,23.0,23.0,2
2021-03-09,30.0,30.0,2
2021-03-10,20.0,20.0,2
2021-03-11,12.0,12.0,2
2021-03-12,26.0,26.0,2
2021-03-13,25.0,25.0,2
2021-03-14,29.0,29.0,2
2021-03-15,24.0,24.0,2
2021-03-16,14.0,14.0,2
2021-03-17,22.0,22.0,2
2021-03-18,21.0,21.0,2
2021-03-19,24.0,24.0,2
2021-03-20,24.0,24.0,2
2021-03-21,43.0,43.0,2
2021-03-22,20.0,20.0,2
2021-03-23,10.0,10.0,2
2021-03-24,10.0,10.0,2
2021-03-25,12.0,12.0,2
2021-03-26,25.0,25.0,2
2021-03-27,21.0,21.0,2
2021-03-28,20.0,20.0,2
2021-03-29,22.0,22.0,2
2021-03-30,18.0,18.0,2
2021-03-31,21.0,21.0,2
2021-04-01,13.0,13.0,2
2021-04-02,19.0,19.0,2
2021-04-03,16.0,16.0,2
2021-04-04,29.0,29.0,2
2021-04-05,31.0,31.0,2
2021-04-06,8.0,8.0,2
2021-04-07,16.0,16.0,2
2021-04-08,14.0,14.0,2
2021-04-09,12.0,12.0,2
2021-04-10,9.0,9.0,2
2021-04-11,15.0,15.0,2
2021-04-12,10.0,10.0,2
2021-04-13,24.0,24.0,2
2021-04-14,12.0,12.0,2
2021-04-15,10.0,10.0,2
2021-04-16,16.0,16.0,2
2021-04-17,11.0,11.0,2
2021-04-18,20.0,20.0,2
2021-04-19,10.0,10.0,2
2021-04-20,2.0,2.0,2
2021-04-21,6.0,6.0,2
2021-04-22,12.0,12.0,2
2021-04-23,17.0,17.0,2
2021-04-24,17.0,17.0,2
2021-04-25,19.0,19.0,2
2021-04-26,10.0,10.0,2
2021-04-27,18.0,18.0,2
2021-04-28,10.0,10.0,2
2021-04-29,10.0,10.0,2
2021-04-30,11.0,11.0,2
2021-05-01,15.0,15.0,2
2021-05-02,9.0,9.0,2
2021-05-03,12.0,12.0,2
2021-05-04,10.0,10.0,2
2021-05-05,8.0,8.0,2
2021-05-06,2.0,2.0,2
2021-05-07,7.0,7.0,2
2021-05-08,5.0,5.0,2
2021-05-09,7.0,7.0,2
2021-05-10,4.0,4.0,2
2021-05-11,11.0,11.0,2
2021-05-12,6.0,6.0,2
2021-05-13,8.0,8.0,2
2021-05-14,17.0,17.0,2
2021-05-15,2.0,2.0,2
2021-05-16,7.0,7.0,2
2021-05-17,16.0,16.0,2
2021-05-18,6.0,6.0,2
2021-05-19,16.0,16.0,2
2021-05-20,8.0,8.0,2
2021-05-21,21.0,21.0,2
2021-05-22,2.0,2.0,2
2021-05-23,7.0,7.0,2
2021-05-24,8.0,8.0,2
2021-05-25,11.0,11.0,2
2021-05-26,10.0,10.0,2
2021-05-27,2.0,2.0,2
2021-05-28,4.0,4.0,2
2021-05-29,17.0,17.0,2
