date,/m/0b76bty_0,/m/0b76bty,batch_id
2020-10-16,36.0,36.0,1
2020-10-17,21.0,21.0,1
2020-10-18,38.0,38.0,1
2020-10-19,32.0,32.0,1
2020-10-20,31.0,31.0,1
2020-10-21,22.0,22.0,1
2020-10-22,22.0,22.0,1
2020-10-23,23.0,23.0,1
2020-10-24,22.0,22.0,1
2020-10-25,39.0,39.0,1
2020-10-26,22.0,22.0,1
2020-10-27,24.0,24.0,1
2020-09-28,41.0,41.0,2
2020-09-29,55.0,55.0,2
2020-09-30,72.0,72.0,2
2020-10-01,57.0,57.0,2
2020-10-02,45.0,45.0,2
2020-10-03,42.0,42.0,2
2020-10-04,50.0,50.0,2
2020-10-05,81.0,81.0,2
2020-10-06,87.0,87.0,2
2020-10-07,74.0,74.0,2
2020-10-08,69.0,69.0,2
2020-10-09,46.0,46.0,2
2020-10-10,74.0,74.0,2
2020-10-11,33.0,33.0,2
2020-10-12,33.0,33.0,2
2020-10-13,66.0,66.0,2
2020-10-14,34.0,34.0,2
2020-10-15,65.0,65.0,2
2020-10-16,70.0,70.0,2
2020-10-17,56.0,56.0,2
2020-10-18,89.0,89.0,2
2020-10-19,48.0,48.0,2
2020-10-20,51.0,51.0,2
2020-10-21,56.0,56.0,2
2020-10-22,47.0,47.0,2
2020-10-23,60.0,60.0,2
2020-10-24,47.0,47.0,2
2020-10-25,74.0,74.0,2
2020-10-26,100.0,100.0,2
2020-10-27,46.0,46.0,2
2020-10-28,37.0,37.0,2
2020-10-29,44.0,44.0,2
2020-10-30,41.0,41.0,2
2020-10-31,33.0,33.0,2
2020-11-01,32.0,32.0,2
2020-11-02,68.0,68.0,2
2020-11-03,45.0,45.0,2
2020-11-04,47.0,47.0,2
2020-11-05,49.0,49.0,2
2020-11-06,42.0,42.0,2
2020-11-07,55.0,55.0,2
2020-11-08,55.0,55.0,2
2020-11-09,33.0,33.0,2
2020-11-10,39.0,39.0,2
2020-11-11,51.0,51.0,2
2020-11-12,29.0,29.0,2
2020-11-13,25.0,25.0,2
2020-11-14,42.0,42.0,2
2020-11-15,31.0,31.0,2
2020-11-16,32.0,32.0,2
2020-11-17,19.0,19.0,2
2020-11-18,67.0,67.0,2
2020-11-19,28.0,28.0,2
2020-11-20,45.0,45.0,2
2020-11-21,42.0,42.0,2
2020-11-22,37.0,37.0,2
2020-11-23,28.0,28.0,2
2020-11-24,46.0,46.0,2
2020-11-25,31.0,31.0,2
2020-11-26,40.0,40.0,2
2020-11-27,32.0,32.0,2
2020-11-28,31.0,31.0,2
2020-11-29,15.0,15.0,2
2020-11-30,41.0,41.0,2
2020-12-01,52.0,52.0,2
2020-12-02,42.0,42.0,2
2020-12-03,34.0,34.0,2
2020-12-04,30.0,30.0,2
2020-12-05,37.0,37.0,2
2020-12-06,37.0,37.0,2
2020-12-07,40.0,40.0,2
2020-12-08,25.0,25.0,2
2020-12-09,37.0,37.0,2
2020-12-10,9.0,9.0,2
2020-12-11,35.0,35.0,2
2020-12-12,38.0,38.0,2
2020-12-13,51.0,51.0,2
2020-12-14,32.0,32.0,2
2020-12-15,33.0,33.0,2
2020-12-16,38.0,38.0,2
2020-12-17,24.0,24.0,2
2020-12-18,36.0,36.0,2
2020-12-19,27.0,27.0,2
2020-12-20,43.0,43.0,2
2020-12-21,20.0,20.0,2
2020-12-22,26.0,26.0,2
2020-12-23,51.0,51.0,2
2020-12-24,32.0,32.0,2
2020-12-25,43.0,43.0,2
2020-12-26,51.0,51.0,2
2020-12-27,79.0,79.0,2
2020-12-28,29.0,29.0,2
2020-12-29,54.0,54.0,2
2020-12-30,31.0,31.0,2
2020-12-31,30.0,30.0,2
2021-01-01,50.0,50.0,2
2021-01-02,32.0,32.0,2
2021-01-03,62.0,62.0,2
2021-01-04,20.0,20.0,2
2021-01-05,51.0,51.0,2
2021-01-06,49.0,49.0,2
2021-01-07,31.0,31.0,2
2021-01-08,32.0,32.0,2
2021-01-09,26.0,26.0,2
2021-01-10,47.0,47.0,2
2021-01-11,51.0,51.0,2
2021-01-12,19.0,19.0,2
2021-01-13,28.0,28.0,2
2021-01-14,38.0,38.0,2
2021-01-15,40.0,40.0,2
2021-01-16,44.0,44.0,2
2021-01-17,42.0,42.0,2
2021-01-18,38.0,38.0,2
2021-01-19,61.0,61.0,2
2021-01-20,40.0,40.0,2
2021-01-21,60.0,60.0,2
2021-01-22,34.0,34.0,2
2021-01-23,41.0,41.0,2
2021-01-24,56.0,56.0,2
2021-01-25,27.0,27.0,2
2021-01-26,32.0,32.0,2
2021-01-27,43.0,43.0,2
2021-01-28,47.0,47.0,2
2021-01-29,44.0,44.0,2
2021-01-30,26.0,26.0,2
2021-01-31,55.0,55.0,2
2021-02-01,28.0,28.0,2
2021-02-02,43.0,43.0,2
2021-02-03,19.0,19.0,2
2021-02-04,33.0,33.0,2
2021-02-05,68.0,68.0,2
2021-02-06,51.0,51.0,2
2021-02-07,20.0,20.0,2
2021-02-08,23.0,23.0,2
2021-02-09,32.0,32.0,2
2021-02-10,47.0,47.0,2
2021-02-11,19.0,19.0,2
2021-02-12,25.0,25.0,2
2021-02-13,22.0,22.0,2
2021-02-14,36.0,36.0,2
2021-02-15,38.0,38.0,2
2021-02-16,43.0,43.0,2
2021-02-17,62.0,62.0,2
2021-02-18,39.0,39.0,2
2021-02-19,25.0,25.0,2
2021-02-20,38.0,38.0,2
2021-02-21,31.0,31.0,2
2021-02-22,31.0,31.0,2
2021-02-23,44.0,44.0,2
2021-02-24,33.0,33.0,2
2021-02-25,34.0,34.0,2
2021-02-26,35.0,35.0,2
2021-02-27,68.0,68.0,2
2021-02-28,68.0,68.0,2
2021-03-01,19.0,19.0,2
2021-03-02,24.0,24.0,2
2021-03-03,47.0,47.0,2
2021-03-04,19.0,19.0,2
2021-03-05,15.0,15.0,2
2021-03-06,44.0,44.0,2
2021-03-07,30.0,30.0,2
2021-03-08,18.0,18.0,2
2021-03-09,38.0,38.0,2
2021-03-10,29.0,29.0,2
2021-03-11,35.0,35.0,2
2021-03-12,31.0,31.0,2
2021-03-13,23.0,23.0,2
2021-03-14,42.0,42.0,2
2021-03-15,37.0,37.0,2
2021-03-16,54.0,54.0,2
2021-03-17,25.0,25.0,2
2021-03-18,15.0,15.0,2
2021-03-19,26.0,26.0,2
2021-03-20,45.0,45.0,2
2021-03-21,72.0,72.0,2
2021-03-22,34.0,34.0,2
2021-03-23,30.0,30.0,2
2021-03-24,40.0,40.0,2
2021-03-25,10.0,10.0,2
2021-03-26,32.0,32.0,2
2021-03-27,30.0,30.0,2
2021-03-28,54.0,54.0,2
2021-03-29,52.0,52.0,2
2021-03-30,72.0,72.0,2
2021-03-31,27.0,27.0,2
2021-04-01,28.0,28.0,2
2021-04-02,52.0,52.0,2
2021-04-03,75.0,75.0,2
2021-04-04,29.0,29.0,2
2021-04-05,10.0,10.0,2
2021-04-06,43.0,43.0,2
2021-04-07,38.0,38.0,2
2021-04-08,20.0,20.0,2
2021-04-09,34.0,34.0,2
2021-04-10,10.0,10.0,2
2021-04-11,21.0,21.0,2
2021-04-12,34.0,34.0,2
2021-04-13,76.0,76.0,2
2021-04-14,28.0,28.0,2
2021-04-15,9.0,9.0,2
2021-04-16,30.0,30.0,2
2021-04-17,39.0,39.0,2
2021-04-18,28.0,28.0,2
2021-04-19,14.0,14.0,2
2021-04-20,33.0,33.0,2
2021-04-21,23.0,23.0,2
2021-04-22,19.0,19.0,2
2021-04-23,25.0,25.0,2
2021-04-24,27.0,27.0,2
2021-04-25,15.0,15.0,2
2021-04-26,32.0,32.0,2
2021-04-27,36.0,36.0,2
2021-04-28,28.0,28.0,2
2021-04-29,47.0,47.0,2
2021-04-30,29.0,29.0,2
2021-05-01,16.0,16.0,2
2021-05-02,38.0,38.0,2
2021-05-03,43.0,43.0,2
2021-05-04,51.0,51.0,2
2021-05-05,38.0,38.0,2
2021-05-06,20.0,20.0,2
2021-05-07,42.0,42.0,2
2021-05-08,34.0,34.0,2
2021-05-09,51.0,51.0,2
2021-05-10,47.0,47.0,2
2021-05-11,47.0,47.0,2
2021-05-12,33.0,33.0,2
2021-05-13,38.0,38.0,2
2021-05-14,27.0,27.0,2
2021-05-15,48.0,48.0,2
2021-05-16,32.0,32.0,2
2021-05-17,59.0,59.0,2
2021-05-18,58.0,58.0,2
2021-05-19,34.0,34.0,2
2021-05-20,40.0,40.0,2
2021-05-21,42.0,42.0,2
2021-05-22,54.0,54.0,2
2021-05-23,27.0,27.0,2
2021-05-24,24.0,24.0,2
2021-05-25,39.0,39.0,2
2021-05-26,34.0,34.0,2
2021-05-27,35.0,35.0,2
2021-05-28,11.0,11.0,2
2021-05-29,30.0,30.0,2
