date,/m/01cdt5_0,/m/01cdt5,batch_id
2020-04-01,48.0,48.0,1
2020-04-02,43.0,43.0,1
2020-04-03,52.0,52.0,1
2020-04-04,62.0,62.0,1
2020-04-05,61.0,61.0,1
2020-04-06,34.0,34.0,1
2020-04-07,60.0,60.0,1
2020-04-08,49.0,49.0,1
2020-04-09,49.0,49.0,1
2020-04-10,49.0,49.0,1
2020-04-11,47.0,47.0,1
2020-04-12,55.0,55.0,1
2020-04-13,42.0,42.0,1
2020-04-14,39.0,39.0,1
2020-04-15,34.0,34.0,1
2020-04-16,38.0,38.0,1
2020-04-17,33.0,33.0,1
2020-04-18,35.0,35.0,1
2020-04-19,47.0,47.0,1
2020-04-20,33.0,33.0,1
2020-04-21,39.0,39.0,1
2020-04-22,41.0,41.0,1
2020-04-23,39.0,39.0,1
2020-04-24,25.0,25.0,1
2020-04-25,30.0,30.0,1
2020-04-26,41.0,41.0,1
2020-04-27,40.0,40.0,1
2020-04-28,49.0,49.0,1
2020-04-29,39.0,39.0,1
2020-04-30,33.0,33.0,1
2020-05-01,28.0,28.0,1
2020-05-02,35.0,35.0,1
2020-05-03,52.0,52.0,1
2020-05-04,40.0,40.0,1
2020-05-05,35.0,35.0,1
2020-05-06,23.0,23.0,1
2020-05-07,22.0,22.0,1
2020-05-08,31.0,31.0,1
2020-05-09,26.0,26.0,1
2020-05-10,28.0,28.0,1
2020-05-11,43.0,43.0,1
2020-05-12,21.0,21.0,1
2020-05-13,25.0,25.0,1
2020-05-14,31.0,31.0,1
2020-05-15,28.0,28.0,1
2020-05-16,45.0,45.0,1
2020-05-17,35.0,35.0,1
2020-05-18,33.0,33.0,1
2020-05-19,27.0,27.0,1
2020-05-20,25.0,25.0,1
2020-05-21,19.0,19.0,1
2020-05-22,31.0,31.0,1
2020-05-23,30.0,30.0,1
2020-05-24,23.0,23.0,1
2020-05-25,22.0,22.0,1
2020-05-26,27.0,27.0,1
2020-05-27,14.0,14.0,1
2020-05-28,30.0,30.0,1
2020-05-29,25.0,25.0,1
2020-05-30,19.0,19.0,1
2020-05-31,21.0,21.0,1
2020-06-01,40.0,40.0,1
2020-06-02,31.0,31.0,1
2020-06-03,27.0,27.0,1
2020-06-04,37.0,37.0,1
2020-06-05,24.0,24.0,1
2020-06-06,26.0,26.0,1
2020-06-07,29.0,29.0,1
2020-06-08,22.0,22.0,1
2020-06-09,33.0,33.0,1
2020-06-10,44.0,44.0,1
2020-06-11,26.0,26.0,1
2020-06-12,24.0,24.0,1
2020-06-13,32.0,32.0,1
2020-06-14,33.0,33.0,1
2020-06-15,19.0,19.0,1
2020-06-16,38.0,38.0,1
2020-06-17,33.0,33.0,1
2020-06-18,27.0,27.0,1
2020-06-19,14.0,14.0,1
2020-06-20,33.0,33.0,1
2020-06-21,23.0,23.0,1
2020-06-22,47.0,47.0,1
2020-06-23,29.0,29.0,1
2020-06-24,34.0,34.0,1
2020-06-25,22.0,22.0,1
2020-06-26,28.0,28.0,1
2020-06-27,21.0,21.0,1
2020-06-28,32.0,32.0,1
2020-06-29,27.0,27.0,1
2020-06-30,24.0,24.0,1
2020-07-01,28.0,28.0,1
2020-07-02,37.0,37.0,1
2020-07-03,23.0,23.0,1
2020-07-04,21.0,21.0,1
2020-07-05,22.0,22.0,1
2020-07-06,27.0,27.0,1
2020-07-07,29.0,29.0,1
2020-07-08,26.0,26.0,1
2020-07-09,17.0,17.0,1
2020-07-10,24.0,24.0,1
2020-07-11,33.0,33.0,1
2020-07-12,42.0,42.0,1
2020-07-13,23.0,23.0,1
2020-07-14,23.0,23.0,1
2020-07-15,29.0,29.0,1
2020-07-16,21.0,21.0,1
2020-07-17,23.0,23.0,1
2020-07-18,21.0,21.0,1
2020-07-19,17.0,17.0,1
2020-07-20,23.0,23.0,1
2020-07-21,24.0,24.0,1
2020-07-22,15.0,15.0,1
2020-07-23,42.0,42.0,1
2020-07-24,14.0,14.0,1
2020-07-25,26.0,26.0,1
2020-07-26,35.0,35.0,1
2020-07-27,19.0,19.0,1
2020-07-28,47.0,47.0,1
2020-07-29,15.0,15.0,1
2020-07-30,27.0,27.0,1
2020-07-31,37.0,37.0,1
2020-08-01,26.0,26.0,1
2020-08-02,33.0,33.0,1
2020-08-03,33.0,33.0,1
2020-08-04,34.0,34.0,1
2020-08-05,36.0,36.0,1
2020-08-06,29.0,29.0,1
2020-08-07,31.0,31.0,1
2020-08-08,35.0,35.0,1
2020-08-09,27.0,27.0,1
2020-08-10,36.0,36.0,1
2020-08-11,27.0,27.0,1
2020-08-12,21.0,21.0,1
2020-08-13,23.0,23.0,1
2020-08-14,28.0,28.0,1
2020-08-15,20.0,20.0,1
2020-08-16,36.0,36.0,1
2020-08-17,29.0,29.0,1
2020-08-18,33.0,33.0,1
2020-08-19,24.0,24.0,1
2020-08-20,28.0,28.0,1
2020-08-21,20.0,20.0,1
2020-08-22,35.0,35.0,1
2020-08-23,16.0,16.0,1
2020-08-24,42.0,42.0,1
2020-08-25,17.0,17.0,1
2020-08-26,19.0,19.0,1
2020-08-27,15.0,15.0,1
2020-08-28,24.0,24.0,1
2020-08-29,25.0,25.0,1
2020-08-30,34.0,34.0,1
2020-08-31,27.0,27.0,1
2020-09-01,23.0,23.0,1
2020-09-02,35.0,35.0,1
2020-09-03,41.0,41.0,1
2020-09-04,16.0,16.0,1
2020-09-05,18.0,18.0,1
2020-09-06,28.0,28.0,1
2020-09-07,23.0,23.0,1
2020-09-08,15.0,15.0,1
2020-09-09,26.0,26.0,1
2020-09-10,30.0,30.0,1
2020-09-11,30.0,30.0,1
2020-09-12,26.0,26.0,1
2020-09-13,29.0,29.0,1
2020-09-14,42.0,42.0,1
2020-09-15,24.0,24.0,1
2020-09-16,26.0,26.0,1
2020-09-17,15.0,15.0,1
2020-09-18,16.0,16.0,1
2020-09-19,23.0,23.0,1
2020-09-20,47.0,47.0,1
2020-09-21,25.0,25.0,1
2020-09-22,25.0,25.0,1
2020-09-23,17.0,17.0,1
2020-09-24,25.0,25.0,1
2020-09-25,26.0,26.0,1
2020-09-26,22.0,22.0,1
2020-09-27,14.0,14.0,1
2020-09-28,33.0,33.0,1
2020-09-29,13.0,13.0,1
2020-09-30,26.0,26.0,1
2020-10-01,39.0,39.0,1
2020-10-02,23.0,23.0,1
2020-10-03,28.0,28.0,1
2020-10-04,32.0,32.0,1
2020-10-05,26.0,26.0,1
2020-10-06,21.0,21.0,1
2020-10-07,23.0,23.0,1
2020-10-08,27.0,27.0,1
2020-10-09,26.0,26.0,1
2020-10-10,16.0,16.0,1
2020-10-11,35.0,35.0,1
2020-10-12,17.0,17.0,1
2020-10-13,22.0,22.0,1
2020-10-14,28.0,28.0,1
2020-10-15,11.0,11.0,1
2020-10-16,25.0,25.0,1
2020-10-17,13.0,13.0,1
2020-10-18,22.0,22.0,1
2020-10-19,39.0,39.0,1
2020-10-20,35.0,35.0,1
2020-10-21,11.0,11.0,1
2020-10-22,49.0,49.0,1
2020-10-23,38.0,38.0,1
2020-10-24,42.0,42.0,1
2020-10-25,30.0,30.0,1
2020-10-26,48.0,48.0,1
2020-10-27,42.0,42.0,1
2020-09-28,68.0,68.0,2
2020-09-29,65.0,65.0,2
2020-09-30,63.0,63.0,2
2020-10-01,41.0,41.0,2
2020-10-02,55.0,55.0,2
2020-10-03,37.0,37.0,2
2020-10-04,61.0,61.0,2
2020-10-05,42.0,42.0,2
2020-10-06,57.0,57.0,2
2020-10-07,54.0,54.0,2
2020-10-08,73.0,73.0,2
2020-10-09,49.0,49.0,2
2020-10-10,36.0,36.0,2
2020-10-11,64.0,64.0,2
2020-10-12,37.0,37.0,2
2020-10-13,38.0,38.0,2
2020-10-14,52.0,52.0,2
2020-10-15,30.0,30.0,2
2020-10-16,24.0,24.0,2
2020-10-17,35.0,35.0,2
2020-10-18,38.0,38.0,2
2020-10-19,56.0,56.0,2
2020-10-20,63.0,63.0,2
2020-10-21,49.0,49.0,2
2020-10-22,80.0,80.0,2
2020-10-23,50.0,50.0,2
2020-10-24,38.0,38.0,2
2020-10-25,68.0,68.0,2
2020-10-26,96.0,96.0,2
2020-10-27,47.0,47.0,2
2020-10-28,46.0,46.0,2
2020-10-29,37.0,37.0,2
2020-10-30,38.0,38.0,2
2020-10-31,74.0,74.0,2
2020-11-01,56.0,56.0,2
2020-11-02,62.0,62.0,2
2020-11-03,78.0,78.0,2
2020-11-04,49.0,49.0,2
2020-11-05,57.0,57.0,2
2020-11-06,36.0,36.0,2
2020-11-07,23.0,23.0,2
2020-11-08,43.0,43.0,2
2020-11-09,68.0,68.0,2
2020-11-10,72.0,72.0,2
2020-11-11,69.0,69.0,2
2020-11-12,63.0,63.0,2
2020-11-13,47.0,47.0,2
2020-11-14,44.0,44.0,2
2020-11-15,66.0,66.0,2
2020-11-16,75.0,75.0,2
2020-11-17,57.0,57.0,2
2020-11-18,64.0,64.0,2
2020-11-19,69.0,69.0,2
2020-11-20,73.0,73.0,2
2020-11-21,75.0,75.0,2
2020-11-22,64.0,64.0,2
2020-11-23,61.0,61.0,2
2020-11-24,67.0,67.0,2
2020-11-25,53.0,53.0,2
2020-11-26,64.0,64.0,2
2020-11-27,54.0,54.0,2
2020-11-28,38.0,38.0,2
2020-11-29,32.0,32.0,2
2020-11-30,67.0,67.0,2
2020-12-01,21.0,21.0,2
2020-12-02,44.0,44.0,2
2020-12-03,26.0,26.0,2
2020-12-04,72.0,72.0,2
2020-12-05,38.0,38.0,2
2020-12-06,67.0,67.0,2
2020-12-07,54.0,54.0,2
2020-12-08,28.0,28.0,2
2020-12-09,47.0,47.0,2
2020-12-10,55.0,55.0,2
2020-12-11,45.0,45.0,2
2020-12-12,40.0,40.0,2
2020-12-13,60.0,60.0,2
2020-12-14,62.0,62.0,2
2020-12-15,67.0,67.0,2
2020-12-16,50.0,50.0,2
2020-12-17,54.0,54.0,2
2020-12-18,58.0,58.0,2
2020-12-19,52.0,52.0,2
2020-12-20,29.0,29.0,2
2020-12-21,31.0,31.0,2
2020-12-22,50.0,50.0,2
2020-12-23,33.0,33.0,2
2020-12-24,100.0,100.0,2
2020-12-25,68.0,68.0,2
2020-12-26,87.0,87.0,2
2020-12-27,64.0,64.0,2
2020-12-28,69.0,69.0,2
2020-12-29,31.0,31.0,2
2020-12-30,36.0,36.0,2
2020-12-31,18.0,18.0,2
2021-01-01,53.0,53.0,2
2021-01-02,64.0,64.0,2
2021-01-03,83.0,83.0,2
2021-01-04,73.0,73.0,2
2021-01-05,51.0,51.0,2
2021-01-06,68.0,68.0,2
2021-01-07,64.0,64.0,2
2021-01-08,79.0,79.0,2
2021-01-09,52.0,52.0,2
2021-01-10,32.0,32.0,2
2021-01-11,33.0,33.0,2
2021-01-12,53.0,53.0,2
2021-01-13,41.0,41.0,2
2021-01-14,49.0,49.0,2
2021-01-15,28.0,28.0,2
2021-01-16,44.0,44.0,2
2021-01-17,67.0,67.0,2
2021-01-18,43.0,43.0,2
2021-01-19,74.0,74.0,2
2021-01-20,57.0,57.0,2
2021-01-21,34.0,34.0,2
2021-01-22,49.0,49.0,2
2021-01-23,48.0,48.0,2
2021-01-24,58.0,58.0,2
2021-01-25,53.0,53.0,2
2021-01-26,27.0,27.0,2
2021-01-27,38.0,38.0,2
2021-01-28,50.0,50.0,2
2021-01-29,18.0,18.0,2
2021-01-30,64.0,64.0,2
2021-01-31,48.0,48.0,2
2021-02-01,61.0,61.0,2
2021-02-02,50.0,50.0,2
2021-02-03,64.0,64.0,2
2021-02-04,60.0,60.0,2
2021-02-05,32.0,32.0,2
2021-02-06,47.0,47.0,2
2021-02-07,69.0,69.0,2
2021-02-08,62.0,62.0,2
2021-02-09,73.0,73.0,2
2021-02-10,50.0,50.0,2
2021-02-11,38.0,38.0,2
2021-02-12,51.0,51.0,2
2021-02-13,33.0,33.0,2
2021-02-14,37.0,37.0,2
2021-02-15,57.0,57.0,2
2021-02-16,45.0,45.0,2
2021-02-17,49.0,49.0,2
2021-02-18,46.0,46.0,2
2021-02-19,37.0,37.0,2
2021-02-20,51.0,51.0,2
2021-02-21,59.0,59.0,2
2021-02-22,54.0,54.0,2
2021-02-23,56.0,56.0,2
2021-02-24,39.0,39.0,2
2021-02-25,40.0,40.0,2
2021-02-26,43.0,43.0,2
2021-02-27,21.0,21.0,2
2021-02-28,16.0,16.0,2
2021-03-01,34.0,34.0,2
2021-03-02,25.0,25.0,2
2021-03-03,38.0,38.0,2
2021-03-04,44.0,44.0,2
2021-03-05,46.0,46.0,2
2021-03-06,49.0,49.0,2
2021-03-07,59.0,59.0,2
2021-03-08,61.0,61.0,2
2021-03-09,34.0,34.0,2
2021-03-10,48.0,48.0,2
2021-03-11,55.0,55.0,2
2021-03-12,43.0,43.0,2
2021-03-13,46.0,46.0,2
2021-03-14,48.0,48.0,2
2021-03-15,40.0,40.0,2
2021-03-16,56.0,56.0,2
2021-03-17,46.0,46.0,2
2021-03-18,42.0,42.0,2
2021-03-19,47.0,47.0,2
2021-03-20,45.0,45.0,2
2021-03-21,31.0,31.0,2
2021-03-22,33.0,33.0,2
2021-03-23,67.0,67.0,2
2021-03-24,54.0,54.0,2
2021-03-25,55.0,55.0,2
2021-03-26,66.0,66.0,2
2021-03-27,44.0,44.0,2
2021-03-28,61.0,61.0,2
2021-03-29,48.0,48.0,2
2021-03-30,47.0,47.0,2
2021-03-31,60.0,60.0,2
2021-04-01,40.0,40.0,2
2021-04-02,50.0,50.0,2
2021-04-03,44.0,44.0,2
2021-04-04,49.0,49.0,2
2021-04-05,51.0,51.0,2
2021-04-06,65.0,65.0,2
2021-04-07,45.0,45.0,2
2021-04-08,54.0,54.0,2
2021-04-09,40.0,40.0,2
2021-04-10,52.0,52.0,2
2021-04-11,55.0,55.0,2
2021-04-12,59.0,59.0,2
2021-04-13,51.0,51.0,2
2021-04-14,62.0,62.0,2
2021-04-15,28.0,28.0,2
2021-04-16,68.0,68.0,2
2021-04-17,66.0,66.0,2
2021-04-18,47.0,47.0,2
2021-04-19,40.0,40.0,2
2021-04-20,44.0,44.0,2
2021-04-21,62.0,62.0,2
2021-04-22,49.0,49.0,2
2021-04-23,67.0,67.0,2
2021-04-24,30.0,30.0,2
2021-04-25,45.0,45.0,2
2021-04-26,51.0,51.0,2
2021-04-27,39.0,39.0,2
2021-04-28,57.0,57.0,2
2021-04-29,31.0,31.0,2
2021-04-30,50.0,50.0,2
2021-05-01,47.0,47.0,2
2021-05-02,34.0,34.0,2
2021-05-03,53.0,53.0,2
2021-05-04,48.0,48.0,2
2021-05-05,46.0,46.0,2
2021-05-06,59.0,59.0,2
2021-05-07,41.0,41.0,2
2021-05-08,63.0,63.0,2
2021-05-09,22.0,22.0,2
2021-05-10,67.0,67.0,2
2021-05-11,43.0,43.0,2
2021-05-12,31.0,31.0,2
2021-05-13,50.0,50.0,2
2021-05-14,41.0,41.0,2
2021-05-15,74.0,74.0,2
2021-05-16,48.0,48.0,2
2021-05-17,62.0,62.0,2
2021-05-18,61.0,61.0,2
2021-05-19,55.0,55.0,2
2021-05-20,18.0,18.0,2
2021-05-21,58.0,58.0,2
2021-05-22,28.0,28.0,2
2021-05-23,55.0,55.0,2
2021-05-24,51.0,51.0,2
2021-05-25,50.0,50.0,2
2021-05-26,38.0,38.0,2
2021-05-27,51.0,51.0,2
2021-05-28,58.0,58.0,2
2021-05-29,54.0,54.0,2
