date,/m/0hn9s_0,/m/0hn9s,batch_id
2021-03-27,17.0,17.0,2
2021-03-28,6.0,6.0,2
2021-03-29,10.0,10.0,2
2021-03-30,20.0,20.0,2
2021-03-31,11.0,11.0,2
2021-04-01,28.0,28.0,2
2021-04-02,23.0,23.0,2
2021-04-03,41.0,41.0,2
2021-04-04,46.0,46.0,2
2021-04-05,76.0,76.0,2
2021-04-06,70.0,70.0,2
2021-04-07,34.0,34.0,2
2021-04-08,31.0,31.0,2
2021-04-09,15.0,15.0,2
2021-04-10,11.0,11.0,2
2021-04-11,16.0,16.0,2
2021-04-12,24.0,24.0,2
2021-04-13,35.0,35.0,2
2021-04-14,10.0,10.0,2
2021-04-15,25.0,25.0,2
2021-04-16,41.0,41.0,2
2021-04-17,34.0,34.0,2
2021-04-18,11.0,11.0,2
2021-04-19,25.0,25.0,2
2021-04-20,25.0,25.0,2
2021-04-21,5.0,5.0,2
2021-04-22,15.0,15.0,2
2021-04-23,42.0,42.0,2
2021-04-24,54.0,54.0,2
2021-04-25,42.0,42.0,2
2021-04-26,25.0,25.0,2
2021-04-27,30.0,30.0,2
2021-04-28,56.0,56.0,2
2021-04-29,25.0,25.0,2
2021-04-30,26.0,26.0,2
2021-05-01,11.0,11.0,2
2021-05-02,17.0,17.0,2
2021-05-03,31.0,31.0,2
2021-05-04,15.0,15.0,2
2021-05-05,31.0,31.0,2
2021-05-06,5.0,5.0,2
2021-05-07,11.0,11.0,2
2021-05-08,6.0,6.0,2
2021-05-09,6.0,6.0,2
2021-05-10,30.0,30.0,2
2021-05-11,33.0,33.0,2
2021-05-12,19.0,19.0,2
2021-05-13,20.0,20.0,2
2021-05-14,31.0,31.0,2
2021-05-15,22.0,22.0,2
2021-05-16,50.0,50.0,2
2021-05-17,5.0,5.0,2
2021-05-18,20.0,20.0,2
2021-05-19,10.0,10.0,2
2021-05-20,5.0,5.0,2
2021-05-21,32.0,32.0,2
2021-05-22,18.0,18.0,2
2021-05-23,0.0,0.0,2
2021-05-24,20.0,20.0,2
2021-05-25,42.0,42.0,2
2021-05-26,31.0,31.0,2
2021-05-27,15.0,15.0,2
2021-05-28,6.0,6.0,2
2021-05-29,6.0,6.0,2
