date,/m/0hn9s_0,/m/0hn9s,batch_id
2020-05-14,10.0,10.0,1
2020-05-15,12.0,12.0,1
2020-05-16,12.0,12.0,1
2020-05-17,10.0,10.0,1
2020-05-18,8.0,8.0,1
2020-05-19,10.0,10.0,1
2020-05-20,6.0,6.0,1
2020-05-21,5.0,5.0,1
2020-05-22,11.0,11.0,1
2020-05-23,8.0,8.0,1
2020-05-24,9.0,9.0,1
2020-05-25,10.0,10.0,1
2020-05-26,4.0,4.0,1
2020-05-27,8.0,8.0,1
2020-05-28,0.0,0.0,1
2020-05-29,6.0,6.0,1
2020-05-30,7.0,7.0,1
2020-05-31,10.0,10.0,1
2020-06-01,6.0,6.0,1
2020-06-02,4.0,4.0,1
2020-06-03,7.0,7.0,1
2020-06-04,5.0,5.0,1
2020-06-05,6.0,6.0,1
2020-06-06,4.0,4.0,1
2020-06-07,2.0,2.0,1
2020-06-08,2.0,2.0,1
2020-06-09,11.0,11.0,1
2020-06-10,2.0,2.0,1
2020-06-11,12.0,12.0,1
2020-06-12,4.0,4.0,1
2020-06-13,4.0,4.0,1
2020-06-14,2.0,2.0,1
2020-06-15,10.0,10.0,1
2020-06-16,2.0,2.0,1
2020-06-17,8.0,8.0,1
2020-06-18,0.0,0.0,1
2020-06-19,10.0,10.0,1
2020-06-20,5.0,5.0,1
2020-06-21,5.0,5.0,1
2020-06-22,10.0,10.0,1
2020-06-23,2.0,2.0,1
2020-06-24,2.0,2.0,1
2020-06-25,4.0,4.0,1
2020-06-26,6.0,6.0,1
2020-06-27,5.0,5.0,1
2020-06-28,0.0,0.0,1
2020-06-29,4.0,4.0,1
2020-06-30,4.0,4.0,1
2020-07-01,4.0,4.0,1
2020-07-02,0.0,0.0,1
2020-07-03,2.0,2.0,1
2020-07-04,3.0,3.0,1
2020-07-05,0.0,0.0,1
2020-07-06,0.0,0.0,1
2020-07-07,8.0,8.0,1
2020-07-08,4.0,4.0,1
2020-07-09,9.0,9.0,1
2020-07-10,2.0,2.0,1
2020-07-11,5.0,5.0,1
2020-07-12,3.0,3.0,1
2020-07-13,4.0,4.0,1
2020-07-14,5.0,5.0,1
2020-07-15,4.0,4.0,1
2020-07-16,8.0,8.0,1
2020-07-17,0.0,0.0,1
2020-07-18,5.0,5.0,1
2020-07-19,0.0,0.0,1
2020-07-20,6.0,6.0,1
2020-07-21,2.0,2.0,1
2020-07-22,4.0,4.0,1
2020-07-23,11.0,11.0,1
2020-07-24,4.0,4.0,1
2020-07-25,0.0,0.0,1
2020-07-26,5.0,5.0,1
2020-07-27,6.0,6.0,1
2020-07-28,2.0,2.0,1
2020-07-29,2.0,2.0,1
2020-07-30,4.0,4.0,1
2020-07-31,4.0,4.0,1
2020-08-01,2.0,2.0,1
2020-08-02,2.0,2.0,1
2020-08-03,4.0,4.0,1
2020-08-04,8.0,8.0,1
2020-08-05,2.0,2.0,1
2020-08-06,0.0,0.0,1
2020-08-07,2.0,2.0,1
2020-08-08,2.0,2.0,1
2020-08-09,5.0,5.0,1
2020-08-10,2.0,2.0,1
2020-08-11,2.0,2.0,1
2020-08-12,4.0,4.0,1
2020-08-13,0.0,0.0,1
2020-08-14,7.0,7.0,1
2020-08-15,2.0,2.0,1
2020-08-16,7.0,7.0,1
2020-08-17,6.0,6.0,1
2020-08-18,2.0,2.0,1
2020-08-19,2.0,2.0,1
2020-08-20,2.0,2.0,1
2020-08-21,2.0,2.0,1
2020-08-22,10.0,10.0,1
2020-08-23,5.0,5.0,1
2020-08-24,2.0,2.0,1
2020-08-25,0.0,0.0,1
2020-08-26,2.0,2.0,1
2020-08-27,0.0,0.0,1
2020-08-28,2.0,2.0,1
2020-08-29,4.0,4.0,1
2020-08-30,2.0,2.0,1
2020-08-31,2.0,2.0,1
2020-09-01,6.0,6.0,1
2020-09-02,4.0,4.0,1
2020-09-03,7.0,7.0,1
2020-09-04,2.0,2.0,1
2020-09-05,0.0,0.0,1
2020-09-06,7.0,7.0,1
2020-09-07,2.0,2.0,1
2020-09-08,4.0,4.0,1
2020-09-09,11.0,11.0,1
2020-09-10,2.0,2.0,1
2020-09-11,0.0,0.0,1
2020-09-12,2.0,2.0,1
2020-09-13,0.0,0.0,1
2020-09-14,6.0,6.0,1
2020-09-15,4.0,4.0,1
2020-09-16,6.0,6.0,1
2020-09-17,2.0,2.0,1
2020-09-18,2.0,2.0,1
2020-09-19,2.0,2.0,1
2020-09-20,7.0,7.0,1
2020-09-21,2.0,2.0,1
2020-09-22,4.0,4.0,1
2020-09-23,0.0,0.0,1
2020-09-24,2.0,2.0,1
2020-09-25,0.0,0.0,1
2020-09-26,2.0,2.0,1
2020-09-27,5.0,5.0,1
2020-09-28,6.0,6.0,1
2020-09-29,7.0,7.0,1
2020-09-30,2.0,2.0,1
2020-10-01,2.0,2.0,1
2020-10-02,2.0,2.0,1
2020-10-03,2.0,2.0,1
2020-10-04,0.0,0.0,1
2020-10-05,10.0,10.0,1
2020-10-06,4.0,4.0,1
2020-10-07,2.0,2.0,1
2020-10-08,0.0,0.0,1
2020-10-09,0.0,0.0,1
2020-10-10,10.0,10.0,1
2020-10-11,2.0,2.0,1
2020-10-12,2.0,2.0,1
2020-10-13,2.0,2.0,1
2020-10-14,4.0,4.0,1
2020-10-15,2.0,2.0,1
2020-10-16,5.0,5.0,1
2020-10-17,5.0,5.0,1
2020-10-18,0.0,0.0,1
2020-10-19,2.0,2.0,1
2020-10-20,4.0,4.0,1
2020-10-21,4.0,4.0,1
2020-10-22,4.0,4.0,1
2020-10-23,4.0,4.0,1
2020-10-24,3.0,3.0,1
2020-10-25,0.0,0.0,1
2020-10-26,0.0,0.0,1
2020-10-27,9.0,9.0,1
2020-09-28,14.0,14.0,2
2020-09-29,44.0,44.0,2
2020-09-30,14.0,14.0,2
2020-10-01,29.0,29.0,2
2020-10-02,0.0,0.0,2
2020-10-03,0.0,0.0,2
2020-10-04,44.0,44.0,2
2020-10-05,54.0,54.0,2
2020-10-06,28.0,28.0,2
2020-10-07,14.0,14.0,2
2020-10-08,30.0,30.0,2
2020-10-09,0.0,0.0,2
2020-10-10,33.0,33.0,2
2020-10-11,0.0,0.0,2
2020-10-12,45.0,45.0,2
2020-10-13,0.0,0.0,2
2020-10-14,14.0,14.0,2
2020-10-15,45.0,45.0,2
2020-10-16,31.0,31.0,2
2020-10-17,0.0,0.0,2
2020-10-18,51.0,51.0,2
2020-10-19,30.0,30.0,2
2020-10-20,15.0,15.0,2
2020-10-21,15.0,15.0,2
2020-10-22,57.0,57.0,2
2020-10-23,14.0,14.0,2
2020-10-24,33.0,33.0,2
2020-10-25,15.0,15.0,2
2020-10-26,0.0,0.0,2
2020-10-27,29.0,29.0,2
2020-10-28,29.0,29.0,2
2020-10-29,28.0,28.0,2
2020-10-30,13.0,13.0,2
2020-10-31,14.0,14.0,2
2020-11-01,0.0,0.0,2
2020-11-02,0.0,0.0,2
2020-11-03,27.0,27.0,2
2020-11-04,0.0,0.0,2
2020-11-05,100.0,100.0,2
2020-11-06,52.0,52.0,2
2020-11-07,39.0,39.0,2
2020-11-08,13.0,13.0,2
2020-11-09,81.0,81.0,2
2020-11-10,69.0,69.0,2
2020-11-11,26.0,26.0,2
2020-11-12,27.0,27.0,2
2020-11-13,0.0,0.0,2
2020-11-14,42.0,42.0,2
2020-11-15,14.0,14.0,2
2020-11-16,54.0,54.0,2
2020-11-17,0.0,0.0,2
2020-11-18,14.0,14.0,2
2020-11-19,13.0,13.0,2
2020-11-20,28.0,28.0,2
2020-11-21,14.0,14.0,2
2020-11-22,14.0,14.0,2
2020-11-23,28.0,28.0,2
2020-11-24,0.0,0.0,2
2020-11-25,26.0,26.0,2
2020-11-26,27.0,27.0,2
2020-11-27,0.0,0.0,2
2020-11-28,0.0,0.0,2
2020-11-29,14.0,14.0,2
2020-11-30,13.0,13.0,2
2020-12-01,0.0,0.0,2
2020-12-02,0.0,0.0,2
2020-12-03,0.0,0.0,2
2020-12-04,27.0,27.0,2
2020-12-05,28.0,28.0,2
2020-12-06,14.0,14.0,2
2020-12-07,0.0,0.0,2
2020-12-08,14.0,14.0,2
2020-12-09,14.0,14.0,2
2020-12-10,14.0,14.0,2
2020-12-11,0.0,0.0,2
2020-12-12,42.0,42.0,2
2020-12-13,15.0,15.0,2
2020-12-14,28.0,28.0,2
2020-12-15,28.0,28.0,2
2020-12-16,0.0,0.0,2
2020-12-17,0.0,0.0,2
2020-12-18,0.0,0.0,2
2020-12-19,47.0,47.0,2
2020-12-20,45.0,45.0,2
2020-12-21,15.0,15.0,2
2020-12-22,30.0,30.0,2
2020-12-23,31.0,31.0,2
2020-12-24,18.0,18.0,2
2020-12-25,18.0,18.0,2
2020-12-26,35.0,35.0,2
2020-12-27,32.0,32.0,2
2020-12-28,44.0,44.0,2
2020-12-29,30.0,30.0,2
2020-12-30,15.0,15.0,2
2020-12-31,66.0,66.0,2
2021-01-01,34.0,34.0,2
2021-01-02,0.0,0.0,2
2021-01-03,0.0,0.0,2
2021-01-04,14.0,14.0,2
2021-01-05,0.0,0.0,2
2021-01-06,14.0,14.0,2
2021-01-07,0.0,0.0,2
2021-01-08,15.0,15.0,2
2021-01-09,0.0,0.0,2
2021-01-10,16.0,16.0,2
2021-01-11,28.0,28.0,2
2021-01-12,29.0,29.0,2
2021-01-13,29.0,29.0,2
2021-01-14,15.0,15.0,2
2021-01-15,15.0,15.0,2
2021-01-16,32.0,32.0,2
2021-01-17,15.0,15.0,2
2021-01-18,14.0,14.0,2
2021-01-19,14.0,14.0,2
2021-01-20,40.0,40.0,2
2021-01-21,14.0,14.0,2
2021-01-22,0.0,0.0,2
2021-01-23,46.0,46.0,2
2021-01-24,0.0,0.0,2
2021-01-25,83.0,83.0,2
2021-01-26,28.0,28.0,2
2021-01-27,42.0,42.0,2
2021-01-28,28.0,28.0,2
2021-01-29,14.0,14.0,2
2021-01-30,60.0,60.0,2
2021-01-31,30.0,30.0,2
2021-02-01,27.0,27.0,2
2021-02-02,14.0,14.0,2
2021-02-03,27.0,27.0,2
2021-02-04,43.0,43.0,2
2021-02-05,0.0,0.0,2
2021-02-06,15.0,15.0,2
2021-02-07,15.0,15.0,2
2021-02-08,14.0,14.0,2
2021-02-09,0.0,0.0,2
2021-02-10,28.0,28.0,2
2021-02-11,14.0,14.0,2
2021-02-12,0.0,0.0,2
2021-02-13,47.0,47.0,2
2021-02-14,16.0,16.0,2
2021-02-15,44.0,44.0,2
2021-02-16,29.0,29.0,2
2021-02-17,15.0,15.0,2
2021-02-18,15.0,15.0,2
2021-02-19,45.0,45.0,2
2021-02-20,16.0,16.0,2
2021-02-21,16.0,16.0,2
2021-02-22,0.0,0.0,2
2021-02-23,0.0,0.0,2
2021-02-24,14.0,14.0,2
2021-02-25,15.0,15.0,2
2021-02-26,0.0,0.0,2
2021-02-27,15.0,15.0,2
2021-02-28,0.0,0.0,2
2021-03-01,0.0,0.0,2
2021-03-02,14.0,14.0,2
2021-03-03,14.0,14.0,2
2021-03-04,43.0,43.0,2
2021-03-05,14.0,14.0,2
2021-03-06,16.0,16.0,2
2021-03-07,0.0,0.0,2
2021-03-08,0.0,0.0,2
2021-03-09,14.0,14.0,2
2021-03-10,43.0,43.0,2
2021-03-11,14.0,14.0,2
2021-03-12,29.0,29.0,2
2021-03-13,15.0,15.0,2
2021-03-14,0.0,0.0,2
2021-03-15,11.0,11.0,2
2021-03-16,13.0,13.0,2
2021-03-17,14.0,14.0,2
2021-03-18,43.0,43.0,2
2021-03-19,15.0,15.0,2
2021-03-20,32.0,32.0,2
2021-03-21,32.0,32.0,2
2021-03-22,14.0,14.0,2
2021-03-23,29.0,29.0,2
2021-03-24,15.0,15.0,2
2021-03-25,45.0,45.0,2
2021-03-26,31.0,31.0,2
2021-03-27,49.0,49.0,2
2021-03-28,17.0,17.0,2
2021-03-29,0.0,0.0,2
2021-03-30,15.0,15.0,2
2021-03-31,15.0,15.0,2
2021-04-01,15.0,15.0,2
2021-04-02,0.0,0.0,2
2021-04-03,33.0,33.0,2
2021-04-04,17.0,17.0,2
2021-04-05,79.0,79.0,2
2021-04-06,13.0,13.0,2
2021-04-07,13.0,13.0,2
2021-04-08,28.0,28.0,2
2021-04-09,0.0,0.0,2
2021-04-10,0.0,0.0,2
2021-04-11,46.0,46.0,2
2021-04-12,14.0,14.0,2
2021-04-13,0.0,0.0,2
2021-04-14,0.0,0.0,2
2021-04-15,15.0,15.0,2
2021-04-16,0.0,0.0,2
2021-04-17,0.0,0.0,2
2021-04-18,0.0,0.0,2
2021-04-19,0.0,0.0,2
2021-04-20,15.0,15.0,2
2021-04-21,28.0,28.0,2
2021-04-22,15.0,15.0,2
2021-04-23,15.0,15.0,2
2021-04-24,0.0,0.0,2
2021-04-25,16.0,16.0,2
2021-04-26,0.0,0.0,2
2021-04-27,41.0,41.0,2
2021-04-28,13.0,13.0,2
2021-04-29,27.0,27.0,2
2021-04-30,0.0,0.0,2
2021-05-01,27.0,27.0,2
2021-05-02,30.0,30.0,2
2021-05-03,0.0,0.0,2
2021-05-04,41.0,41.0,2
2021-05-05,14.0,14.0,2
2021-05-06,14.0,14.0,2
2021-05-07,0.0,0.0,2
2021-05-08,0.0,0.0,2
2021-05-09,32.0,32.0,2
2021-05-10,13.0,13.0,2
2021-05-11,0.0,0.0,2
2021-05-12,0.0,0.0,2
2021-05-13,0.0,0.0,2
2021-05-14,16.0,16.0,2
2021-05-15,0.0,0.0,2
2021-05-16,15.0,15.0,2
2021-05-17,0.0,0.0,2
2021-05-18,14.0,14.0,2
2021-05-19,14.0,14.0,2
2021-05-20,32.0,32.0,2
2021-05-21,0.0,0.0,2
2021-05-22,36.0,36.0,2
2021-05-23,0.0,0.0,2
2021-05-24,0.0,0.0,2
2021-05-25,0.0,0.0,2
2021-05-26,0.0,0.0,2
2021-05-27,30.0,30.0,2
2021-05-28,16.0,16.0,2
2021-05-29,35.0,35.0,2
