date,/m/01c751_0,/m/01c751,batch_id
2020-04-13,54.0,54.0,1
2020-04-14,14.0,14.0,1
2020-04-15,14.0,14.0,1
2020-04-16,18.0,18.0,1
2020-04-17,19.0,19.0,1
2020-04-18,23.0,23.0,1
2020-04-19,22.0,22.0,1
2020-04-20,26.0,26.0,1
2020-04-21,27.0,27.0,1
2020-04-22,28.0,28.0,1
2020-04-23,32.0,32.0,1
2020-04-24,9.0,9.0,1
2020-04-25,11.0,11.0,1
2020-04-26,11.0,11.0,1
2020-04-27,18.0,18.0,1
2020-04-28,36.0,36.0,1
2020-04-29,22.0,22.0,1
2020-04-30,13.0,13.0,1
2020-05-01,27.0,27.0,1
2020-05-02,12.0,12.0,1
2020-05-03,30.0,30.0,1
2020-05-04,9.0,9.0,1
2020-05-05,12.0,12.0,1
2020-05-06,9.0,9.0,1
2020-05-07,9.0,9.0,1
2020-05-08,29.0,29.0,1
2020-05-09,6.0,6.0,1
2020-05-10,23.0,23.0,1
2020-05-11,13.0,13.0,1
2020-05-12,9.0,9.0,1
2020-05-13,13.0,13.0,1
2020-05-14,50.0,50.0,1
2020-05-15,43.0,43.0,1
2020-05-16,32.0,32.0,1
2020-05-17,6.0,6.0,1
2020-05-18,14.0,14.0,1
2020-05-19,14.0,14.0,1
2020-05-20,9.0,9.0,1
2020-05-21,10.0,10.0,1
2020-05-22,0.0,0.0,1
2020-05-23,20.0,20.0,1
2020-05-24,0.0,0.0,1
2020-05-25,14.0,14.0,1
2020-05-26,10.0,10.0,1
2020-05-27,5.0,5.0,1
2020-05-28,0.0,0.0,1
2020-05-29,0.0,0.0,1
2020-05-30,12.0,12.0,1
2020-05-31,0.0,0.0,1
2020-06-01,0.0,0.0,1
2020-06-02,5.0,5.0,1
2020-06-03,0.0,0.0,1
2020-06-04,0.0,0.0,1
2020-06-05,5.0,5.0,1
2020-06-06,12.0,12.0,1
2020-06-07,0.0,0.0,1
2020-06-08,4.0,4.0,1
2020-06-09,5.0,5.0,1
2020-06-10,0.0,0.0,1
2020-06-11,11.0,11.0,1
2020-06-12,0.0,0.0,1
2020-06-13,0.0,0.0,1
2020-06-14,6.0,6.0,1
2020-06-15,0.0,0.0,1
2020-06-16,9.0,9.0,1
2020-06-17,9.0,9.0,1
2020-06-18,0.0,0.0,1
2020-06-19,5.0,5.0,1
2020-06-20,6.0,6.0,1
2020-06-21,31.0,31.0,1
2020-06-22,19.0,19.0,1
2020-06-23,5.0,5.0,1
2020-06-24,5.0,5.0,1
2020-06-25,14.0,14.0,1
2020-06-26,20.0,20.0,1
2020-06-27,31.0,31.0,1
2020-06-28,24.0,24.0,1
2020-06-29,10.0,10.0,1
2020-06-30,15.0,15.0,1
2020-07-01,10.0,10.0,1
2020-07-02,5.0,5.0,1
2020-07-03,10.0,10.0,1
2020-07-04,6.0,6.0,1
2020-07-05,25.0,25.0,1
2020-07-06,10.0,10.0,1
2020-07-07,10.0,10.0,1
2020-07-08,0.0,0.0,1
2020-07-09,0.0,0.0,1
2020-07-10,5.0,5.0,1
2020-07-11,0.0,0.0,1
2020-07-12,7.0,7.0,1
2020-07-13,0.0,0.0,1
2020-07-14,15.0,15.0,1
2020-07-15,5.0,5.0,1
2020-07-16,5.0,5.0,1
2020-07-17,17.0,17.0,1
2020-07-18,7.0,7.0,1
2020-07-19,0.0,0.0,1
2020-07-20,5.0,5.0,1
2020-07-21,0.0,0.0,1
2020-07-22,0.0,0.0,1
2020-07-23,0.0,0.0,1
2020-07-24,0.0,0.0,1
2020-07-25,0.0,0.0,1
2020-07-26,6.0,6.0,1
2020-07-27,16.0,16.0,1
2020-07-28,5.0,5.0,1
2020-07-29,0.0,0.0,1
2020-07-30,11.0,11.0,1
2020-07-31,17.0,17.0,1
2020-08-01,6.0,6.0,1
2020-08-02,0.0,0.0,1
2020-08-03,0.0,0.0,1
2020-08-04,0.0,0.0,1
2020-08-05,0.0,0.0,1
2020-08-06,0.0,0.0,1
2020-08-07,5.0,5.0,1
2020-08-08,0.0,0.0,1
2020-08-09,13.0,13.0,1
2020-08-10,0.0,0.0,1
2020-08-11,16.0,16.0,1
2020-08-12,20.0,20.0,1
2020-08-13,5.0,5.0,1
2020-08-14,11.0,11.0,1
2020-08-15,6.0,6.0,1
2020-08-16,6.0,6.0,1
2020-08-17,0.0,0.0,1
2020-08-18,0.0,0.0,1
2020-08-19,5.0,5.0,1
2020-08-20,10.0,10.0,1
2020-08-21,11.0,11.0,1
2020-08-22,20.0,20.0,1
2020-08-23,6.0,6.0,1
2020-08-24,5.0,5.0,1
2020-08-25,11.0,11.0,1
2020-08-26,0.0,0.0,1
2020-08-27,0.0,0.0,1
2020-08-28,6.0,6.0,1
2020-08-29,0.0,0.0,1
2020-08-30,0.0,0.0,1
2020-08-31,0.0,0.0,1
2020-09-01,10.0,10.0,1
2020-09-02,0.0,0.0,1
2020-09-03,0.0,0.0,1
2020-09-04,11.0,11.0,1
2020-09-05,0.0,0.0,1
2020-09-06,0.0,0.0,1
2020-09-07,0.0,0.0,1
2020-09-08,5.0,5.0,1
2020-09-09,5.0,5.0,1
2020-09-10,5.0,5.0,1
2020-09-11,16.0,16.0,1
2020-09-12,7.0,7.0,1
2020-09-13,19.0,19.0,1
2020-09-14,10.0,10.0,1
2020-09-15,0.0,0.0,1
2020-09-16,10.0,10.0,1
2020-09-17,0.0,0.0,1
2020-09-18,15.0,15.0,1
2020-09-19,12.0,12.0,1
2020-09-20,18.0,18.0,1
2020-09-21,5.0,5.0,1
2020-09-22,10.0,10.0,1
2020-09-23,10.0,10.0,1
2020-09-24,5.0,5.0,1
2020-09-25,6.0,6.0,1
2020-09-26,12.0,12.0,1
2020-09-27,6.0,6.0,1
2020-09-28,11.0,11.0,1
2020-09-29,16.0,16.0,1
2020-09-30,5.0,5.0,1
2020-10-01,5.0,5.0,1
2020-10-02,0.0,0.0,1
2020-10-03,25.0,25.0,1
2020-10-04,6.0,6.0,1
2020-10-05,18.0,18.0,1
2020-10-06,5.0,5.0,1
2020-10-07,11.0,11.0,1
2020-10-08,5.0,5.0,1
2020-10-09,12.0,12.0,1
2020-10-10,0.0,0.0,1
2020-10-11,13.0,13.0,1
2020-10-12,6.0,6.0,1
2020-10-13,5.0,5.0,1
2020-10-14,11.0,11.0,1
2020-10-15,17.0,17.0,1
2020-10-16,18.0,18.0,1
2020-10-17,6.0,6.0,1
2020-10-18,0.0,0.0,1
2020-10-19,16.0,16.0,1
2020-10-20,10.0,10.0,1
2020-10-21,5.0,5.0,1
2020-10-22,5.0,5.0,1
2020-10-23,6.0,6.0,1
2020-10-24,12.0,12.0,1
2020-10-25,12.0,12.0,1
2020-10-26,16.0,16.0,1
2020-10-27,11.0,11.0,1
2020-09-28,13.0,13.0,2
2020-09-29,55.0,55.0,2
2020-09-30,13.0,13.0,2
2020-10-01,0.0,0.0,2
2020-10-02,0.0,0.0,2
2020-10-03,66.0,66.0,2
2020-10-04,15.0,15.0,2
2020-10-05,15.0,15.0,2
2020-10-06,0.0,0.0,2
2020-10-07,27.0,27.0,2
2020-10-08,14.0,14.0,2
2020-10-09,45.0,45.0,2
2020-10-10,0.0,0.0,2
2020-10-11,17.0,17.0,2
2020-10-12,14.0,14.0,2
2020-10-13,28.0,28.0,2
2020-10-14,14.0,14.0,2
2020-10-15,100.0,100.0,2
2020-10-16,45.0,45.0,2
2020-10-17,49.0,49.0,2
2020-10-18,16.0,16.0,2
2020-10-19,13.0,13.0,2
2020-10-20,27.0,27.0,2
2020-10-21,27.0,27.0,2
2020-10-22,14.0,14.0,2
2020-10-23,15.0,15.0,2
2020-10-24,16.0,16.0,2
2020-10-25,15.0,15.0,2
2020-10-26,27.0,27.0,2
2020-10-27,28.0,28.0,2
2020-10-28,14.0,14.0,2
2020-10-29,84.0,84.0,2
2020-10-30,14.0,14.0,2
2020-10-31,32.0,32.0,2
2020-11-01,46.0,46.0,2
2020-11-02,26.0,26.0,2
2020-11-03,0.0,0.0,2
2020-11-04,25.0,25.0,2
2020-11-05,12.0,12.0,2
2020-11-06,38.0,38.0,2
2020-11-07,44.0,44.0,2
2020-11-08,14.0,14.0,2
2020-11-09,27.0,27.0,2
2020-11-10,43.0,43.0,2
2020-11-11,14.0,14.0,2
2020-11-12,29.0,29.0,2
2020-11-13,29.0,29.0,2
2020-11-14,47.0,47.0,2
2020-11-15,46.0,46.0,2
2020-11-16,27.0,27.0,2
2020-11-17,14.0,14.0,2
2020-11-18,28.0,28.0,2
2020-11-19,0.0,0.0,2
2020-11-20,0.0,0.0,2
2020-11-21,0.0,0.0,2
2020-11-22,0.0,0.0,2
2020-11-23,14.0,14.0,2
2020-11-24,54.0,54.0,2
2020-11-25,0.0,0.0,2
2020-11-26,0.0,0.0,2
2020-11-27,14.0,14.0,2
2020-11-28,29.0,29.0,2
2020-11-29,30.0,30.0,2
2020-11-30,0.0,0.0,2
2020-12-01,0.0,0.0,2
2020-12-02,14.0,14.0,2
2020-12-03,28.0,28.0,2
2020-12-04,0.0,0.0,2
2020-12-05,15.0,15.0,2
2020-12-06,27.0,27.0,2
2020-12-07,14.0,14.0,2
2020-12-08,14.0,14.0,2
2020-12-09,28.0,28.0,2
2020-12-10,0.0,0.0,2
2020-12-11,0.0,0.0,2
2020-12-12,0.0,0.0,2
2020-12-13,15.0,15.0,2
2020-12-14,0.0,0.0,2
2020-12-15,0.0,0.0,2
2020-12-16,14.0,14.0,2
2020-12-17,29.0,29.0,2
2020-12-18,0.0,0.0,2
2020-12-19,49.0,49.0,2
2020-12-20,32.0,32.0,2
2020-12-21,29.0,29.0,2
2020-12-22,0.0,0.0,2
2020-12-23,15.0,15.0,2
2020-12-24,0.0,0.0,2
2020-12-25,0.0,0.0,2
2020-12-26,0.0,0.0,2
2020-12-27,45.0,45.0,2
2020-12-28,0.0,0.0,2
2020-12-29,14.0,14.0,2
2020-12-30,30.0,30.0,2
2020-12-31,51.0,51.0,2
2021-01-01,49.0,49.0,2
2021-01-02,47.0,47.0,2
2021-01-03,15.0,15.0,2
2021-01-04,27.0,27.0,2
2021-01-05,14.0,14.0,2
2021-01-06,29.0,29.0,2
2021-01-07,0.0,0.0,2
2021-01-08,0.0,0.0,2
2021-01-09,16.0,16.0,2
2021-01-10,32.0,32.0,2
2021-01-11,29.0,29.0,2
2021-01-12,28.0,28.0,2
2021-01-13,28.0,28.0,2
2021-01-14,30.0,30.0,2
2021-01-15,42.0,42.0,2
2021-01-16,81.0,81.0,2
2021-01-17,48.0,48.0,2
2021-01-18,55.0,55.0,2
2021-01-19,27.0,27.0,2
2021-01-20,25.0,25.0,2
2021-01-21,13.0,13.0,2
2021-01-22,14.0,14.0,2
2021-01-23,15.0,15.0,2
2021-01-24,29.0,29.0,2
2021-01-25,0.0,0.0,2
2021-01-26,38.0,38.0,2
2021-01-27,40.0,40.0,2
2021-01-28,66.0,66.0,2
2021-01-29,14.0,14.0,2
2021-01-30,30.0,30.0,2
2021-01-31,58.0,58.0,2
2021-02-01,12.0,12.0,2
2021-02-02,26.0,26.0,2
2021-02-03,0.0,0.0,2
2021-02-04,26.0,26.0,2
2021-02-05,0.0,0.0,2
2021-02-06,0.0,0.0,2
2021-02-07,43.0,43.0,2
2021-02-08,36.0,36.0,2
2021-02-09,12.0,12.0,2
2021-02-10,38.0,38.0,2
2021-02-11,37.0,37.0,2
2021-02-12,0.0,0.0,2
2021-02-13,16.0,16.0,2
2021-02-14,32.0,32.0,2
2021-02-15,0.0,0.0,2
2021-02-16,13.0,13.0,2
2021-02-17,0.0,0.0,2
2021-02-18,13.0,13.0,2
2021-02-19,0.0,0.0,2
2021-02-20,14.0,14.0,2
2021-02-21,15.0,15.0,2
2021-02-22,25.0,25.0,2
2021-02-23,13.0,13.0,2
2021-02-24,13.0,13.0,2
2021-02-25,0.0,0.0,2
2021-02-26,26.0,26.0,2
2021-02-27,0.0,0.0,2
2021-02-28,0.0,0.0,2
2021-03-01,0.0,0.0,2
2021-03-02,0.0,0.0,2
2021-03-03,0.0,0.0,2
2021-03-04,0.0,0.0,2
2021-03-05,27.0,27.0,2
2021-03-06,17.0,17.0,2
2021-03-07,32.0,32.0,2
2021-03-08,0.0,0.0,2
2021-03-09,0.0,0.0,2
2021-03-10,13.0,13.0,2
2021-03-11,0.0,0.0,2
2021-03-12,0.0,0.0,2
2021-03-13,0.0,0.0,2
2021-03-14,0.0,0.0,2
2021-03-15,10.0,10.0,2
2021-03-16,0.0,0.0,2
2021-03-17,14.0,14.0,2
2021-03-18,0.0,0.0,2
2021-03-19,29.0,29.0,2
2021-03-20,33.0,33.0,2
2021-03-21,32.0,32.0,2
2021-03-22,27.0,27.0,2
2021-03-23,14.0,14.0,2
2021-03-24,0.0,0.0,2
2021-03-25,28.0,28.0,2
2021-03-26,0.0,0.0,2
2021-03-27,0.0,0.0,2
2021-03-28,0.0,0.0,2
2021-03-29,0.0,0.0,2
2021-03-30,14.0,14.0,2
2021-03-31,0.0,0.0,2
2021-04-01,14.0,14.0,2
2021-04-02,16.0,16.0,2
2021-04-03,0.0,0.0,2
2021-04-04,51.0,51.0,2
2021-04-05,0.0,0.0,2
2021-04-06,14.0,14.0,2
2021-04-07,0.0,0.0,2
2021-04-08,0.0,0.0,2
2021-04-09,14.0,14.0,2
2021-04-10,0.0,0.0,2
2021-04-11,16.0,16.0,2
2021-04-12,0.0,0.0,2
2021-04-13,0.0,0.0,2
2021-04-14,27.0,27.0,2
2021-04-15,27.0,27.0,2
2021-04-16,14.0,14.0,2
2021-04-17,17.0,17.0,2
2021-04-18,0.0,0.0,2
2021-04-19,0.0,0.0,2
2021-04-20,0.0,0.0,2
2021-04-21,0.0,0.0,2
2021-04-22,0.0,0.0,2
2021-04-23,0.0,0.0,2
2021-04-24,0.0,0.0,2
2021-04-25,29.0,29.0,2
2021-04-26,0.0,0.0,2
2021-04-27,13.0,13.0,2
2021-04-28,13.0,13.0,2
2021-04-29,14.0,14.0,2
2021-04-30,0.0,0.0,2
2021-05-01,0.0,0.0,2
2021-05-02,0.0,0.0,2
2021-05-03,14.0,14.0,2
2021-05-04,0.0,0.0,2
2021-05-05,0.0,0.0,2
2021-05-06,0.0,0.0,2
2021-05-07,29.0,29.0,2
2021-05-08,0.0,0.0,2
2021-05-09,0.0,0.0,2
2021-05-10,0.0,0.0,2
2021-05-11,0.0,0.0,2
2021-05-12,0.0,0.0,2
2021-05-13,0.0,0.0,2
2021-05-14,0.0,0.0,2
2021-05-15,0.0,0.0,2
2021-05-16,16.0,16.0,2
2021-05-17,14.0,14.0,2
2021-05-18,0.0,0.0,2
2021-05-19,14.0,14.0,2
2021-05-20,0.0,0.0,2
2021-05-21,0.0,0.0,2
2021-05-22,0.0,0.0,2
2021-05-23,0.0,0.0,2
2021-05-24,0.0,0.0,2
2021-05-25,14.0,14.0,2
2021-05-26,14.0,14.0,2
2021-05-27,0.0,0.0,2
2021-05-28,0.0,0.0,2
2021-05-29,18.0,18.0,2
