date,/g/11j4xt9hdf_0,/g/11j4xt9hdf,batch_id
2020-09-11,13.0,13.0,1
2020-09-12,20.0,20.0,1
2020-09-13,14.0,14.0,1
2020-09-14,27.0,27.0,1
2020-09-15,0.0,0.0,1
2020-09-16,16.0,16.0,1
2020-09-17,0.0,0.0,1
2020-09-18,13.0,13.0,1
2020-09-19,34.0,34.0,1
2020-09-20,24.0,24.0,1
2020-09-21,19.0,19.0,1
2020-09-22,15.0,15.0,1
2020-09-23,22.0,22.0,1
2020-09-24,4.0,4.0,1
2020-09-25,12.0,12.0,1
2020-09-26,5.0,5.0,1
2020-09-27,9.0,9.0,1
2020-09-28,11.0,11.0,1
2020-09-29,12.0,12.0,1
2020-09-30,12.0,12.0,1
2020-10-01,16.0,16.0,1
2020-10-02,8.0,8.0,1
2020-10-03,5.0,5.0,1
2020-10-04,0.0,0.0,1
2020-10-05,0.0,0.0,1
2020-10-06,8.0,8.0,1
2020-10-07,23.0,23.0,1
2020-10-08,8.0,8.0,1
2020-10-09,0.0,0.0,1
2020-10-10,0.0,0.0,1
2020-10-11,18.0,18.0,1
2020-10-12,12.0,12.0,1
2020-10-13,8.0,8.0,1
2020-10-14,16.0,16.0,1
2020-10-15,8.0,8.0,1
2020-10-16,4.0,4.0,1
2020-10-17,0.0,0.0,1
2020-10-18,15.0,15.0,1
2020-10-19,4.0,4.0,1
2020-10-20,8.0,8.0,1
2020-10-21,8.0,8.0,1
2020-10-22,46.0,46.0,1
2020-10-23,22.0,22.0,1
2020-10-24,10.0,10.0,1
2020-10-25,0.0,0.0,1
2020-10-26,9.0,9.0,1
2020-10-27,24.0,24.0,1
2020-09-28,22.0,22.0,2
2020-09-29,23.0,23.0,2
2020-09-30,29.0,29.0,2
2020-10-01,18.0,18.0,2
2020-10-02,25.0,25.0,2
2020-10-03,0.0,0.0,2
2020-10-04,0.0,0.0,2
2020-10-05,6.0,6.0,2
2020-10-06,23.0,23.0,2
2020-10-07,35.0,35.0,2
2020-10-08,18.0,18.0,2
2020-10-09,7.0,7.0,2
2020-10-10,0.0,0.0,2
2020-10-11,20.0,20.0,2
2020-10-12,35.0,35.0,2
2020-10-13,12.0,12.0,2
2020-10-14,24.0,24.0,2
2020-10-15,43.0,43.0,2
2020-10-16,26.0,26.0,2
2020-10-17,15.0,15.0,2
2020-10-18,22.0,22.0,2
2020-10-19,6.0,6.0,2
2020-10-20,19.0,19.0,2
2020-10-21,19.0,19.0,2
2020-10-22,56.0,56.0,2
2020-10-23,13.0,13.0,2
2020-10-24,22.0,22.0,2
2020-10-25,14.0,14.0,2
2020-10-26,14.0,14.0,2
2020-10-27,23.0,23.0,2
2020-10-28,12.0,12.0,2
2020-10-29,12.0,12.0,2
2020-10-30,64.0,64.0,2
2020-10-31,22.0,22.0,2
2020-11-01,35.0,35.0,2
2020-11-02,17.0,17.0,2
2020-11-03,17.0,17.0,2
2020-11-04,48.0,48.0,2
2020-11-05,5.0,5.0,2
2020-11-06,18.0,18.0,2
2020-11-07,14.0,14.0,2
2020-11-08,21.0,21.0,2
2020-11-09,17.0,17.0,2
2020-11-10,41.0,41.0,2
2020-11-11,53.0,53.0,2
2020-11-12,30.0,30.0,2
2020-11-13,12.0,12.0,2
2020-11-14,28.0,28.0,2
2020-11-15,14.0,14.0,2
2020-11-16,23.0,23.0,2
2020-11-17,29.0,29.0,2
2020-11-18,29.0,29.0,2
2020-11-19,17.0,17.0,2
2020-11-20,0.0,0.0,2
2020-11-21,21.0,21.0,2
2020-11-22,34.0,34.0,2
2020-11-23,6.0,6.0,2
2020-11-24,11.0,11.0,2
2020-11-25,6.0,6.0,2
2020-11-26,11.0,11.0,2
2020-11-27,17.0,17.0,2
2020-11-28,7.0,7.0,2
2020-11-29,34.0,34.0,2
2020-11-30,17.0,17.0,2
2020-12-01,11.0,11.0,2
2020-12-02,22.0,22.0,2
2020-12-03,23.0,23.0,2
2020-12-04,36.0,36.0,2
2020-12-05,21.0,21.0,2
2020-12-06,7.0,7.0,2
2020-12-07,0.0,0.0,2
2020-12-08,6.0,6.0,2
2020-12-09,23.0,23.0,2
2020-12-10,24.0,24.0,2
2020-12-11,19.0,19.0,2
2020-12-12,21.0,21.0,2
2020-12-13,20.0,20.0,2
2020-12-14,12.0,12.0,2
2020-12-15,12.0,12.0,2
2020-12-16,18.0,18.0,2
2020-12-17,25.0,25.0,2
2020-12-18,19.0,19.0,2
2020-12-19,44.0,44.0,2
2020-12-20,100.0,100.0,2
2020-12-21,75.0,75.0,2
2020-12-22,20.0,20.0,2
2020-12-23,22.0,22.0,2
2020-12-24,35.0,35.0,2
2020-12-25,24.0,24.0,2
2020-12-26,8.0,8.0,2
2020-12-27,28.0,28.0,2
2020-12-28,19.0,19.0,2
2020-12-29,47.0,47.0,2
2020-12-30,13.0,13.0,2
2020-12-31,8.0,8.0,2
2021-01-01,8.0,8.0,2
2021-01-02,7.0,7.0,2
2021-01-03,7.0,7.0,2
2021-01-04,30.0,30.0,2
2021-01-05,19.0,19.0,2
2021-01-06,40.0,40.0,2
2021-01-07,23.0,23.0,2
2021-01-08,0.0,0.0,2
2021-01-09,21.0,21.0,2
2021-01-10,27.0,27.0,2
2021-01-11,39.0,39.0,2
2021-01-12,11.0,11.0,2
2021-01-13,46.0,46.0,2
2021-01-14,29.0,29.0,2
2021-01-15,36.0,36.0,2
2021-01-16,28.0,28.0,2
2021-01-17,39.0,39.0,2
2021-01-18,45.0,45.0,2
2021-01-19,45.0,45.0,2
2021-01-20,17.0,17.0,2
2021-01-21,52.0,52.0,2
2021-01-22,18.0,18.0,2
2021-01-23,27.0,27.0,2
2021-01-24,7.0,7.0,2
2021-01-25,60.0,60.0,2
2021-01-26,39.0,39.0,2
2021-01-27,35.0,35.0,2
2021-01-28,17.0,17.0,2
2021-01-29,48.0,48.0,2
2021-01-30,28.0,28.0,2
2021-01-31,27.0,27.0,2
2021-02-01,22.0,22.0,2
2021-02-02,23.0,23.0,2
2021-02-03,41.0,41.0,2
2021-02-04,24.0,24.0,2
2021-02-05,32.0,32.0,2
2021-02-06,14.0,14.0,2
2021-02-07,26.0,26.0,2
2021-02-08,28.0,28.0,2
2021-02-09,29.0,29.0,2
2021-02-10,29.0,29.0,2
2021-02-11,48.0,48.0,2
2021-02-12,19.0,19.0,2
2021-02-13,29.0,29.0,2
2021-02-14,35.0,35.0,2
2021-02-15,23.0,23.0,2
2021-02-16,29.0,29.0,2
2021-02-17,6.0,6.0,2
2021-02-18,18.0,18.0,2
2021-02-19,19.0,19.0,2
2021-02-20,15.0,15.0,2
2021-02-21,0.0,0.0,2
2021-02-22,22.0,22.0,2
2021-02-23,12.0,12.0,2
2021-02-24,30.0,30.0,2
2021-02-25,31.0,31.0,2
2021-02-26,0.0,0.0,2
2021-02-27,14.0,14.0,2
2021-02-28,14.0,14.0,2
2021-03-01,18.0,18.0,2
2021-03-02,18.0,18.0,2
2021-03-03,42.0,42.0,2
2021-03-04,24.0,24.0,2
2021-03-05,66.0,66.0,2
2021-03-06,22.0,22.0,2
2021-03-07,29.0,29.0,2
2021-03-08,6.0,6.0,2
2021-03-09,23.0,23.0,2
2021-03-10,23.0,23.0,2
2021-03-11,30.0,30.0,2
2021-03-12,19.0,19.0,2
2021-03-13,7.0,7.0,2
2021-03-14,6.0,6.0,2
2021-03-15,5.0,5.0,2
2021-03-16,21.0,21.0,2
2021-03-17,53.0,53.0,2
2021-03-18,41.0,41.0,2
2021-03-19,19.0,19.0,2
2021-03-20,21.0,21.0,2
2021-03-21,13.0,13.0,2
2021-03-22,28.0,28.0,2
2021-03-23,23.0,23.0,2
2021-03-24,36.0,36.0,2
2021-03-25,25.0,25.0,2
2021-03-26,33.0,33.0,2
2021-03-27,15.0,15.0,2
2021-03-28,15.0,15.0,2
2021-03-29,31.0,31.0,2
2021-03-30,7.0,7.0,2
2021-03-31,34.0,34.0,2
2021-04-01,7.0,7.0,2
2021-04-02,35.0,35.0,2
2021-04-03,15.0,15.0,2
2021-04-04,31.0,31.0,2
2021-04-05,22.0,22.0,2
2021-04-06,17.0,17.0,2
2021-04-07,23.0,23.0,2
2021-04-08,17.0,17.0,2
2021-04-09,25.0,25.0,2
2021-04-10,15.0,15.0,2
2021-04-11,7.0,7.0,2
2021-04-12,16.0,16.0,2
2021-04-13,5.0,5.0,2
2021-04-14,17.0,17.0,2
2021-04-15,18.0,18.0,2
2021-04-16,12.0,12.0,2
2021-04-17,14.0,14.0,2
2021-04-18,0.0,0.0,2
2021-04-19,11.0,11.0,2
2021-04-20,6.0,6.0,2
2021-04-21,24.0,24.0,2
2021-04-22,41.0,41.0,2
2021-04-23,33.0,33.0,2
2021-04-24,25.0,25.0,2
2021-04-25,15.0,15.0,2
2021-04-26,23.0,23.0,2
2021-04-27,30.0,30.0,2
2021-04-28,6.0,6.0,2
2021-04-29,31.0,31.0,2
2021-04-30,13.0,13.0,2
2021-05-01,8.0,8.0,2
2021-05-02,13.0,13.0,2
2021-05-03,0.0,0.0,2
2021-05-04,36.0,36.0,2
2021-05-05,12.0,12.0,2
2021-05-06,18.0,18.0,2
2021-05-07,12.0,12.0,2
2021-05-08,32.0,32.0,2
2021-05-09,8.0,8.0,2
2021-05-10,18.0,18.0,2
2021-05-11,24.0,24.0,2
2021-05-12,6.0,6.0,2
2021-05-13,19.0,19.0,2
2021-05-14,26.0,26.0,2
2021-05-15,7.0,7.0,2
2021-05-16,7.0,7.0,2
2021-05-17,11.0,11.0,2
2021-05-18,18.0,18.0,2
2021-05-19,35.0,35.0,2
2021-05-20,12.0,12.0,2
2021-05-21,26.0,26.0,2
2021-05-22,22.0,22.0,2
2021-05-23,20.0,20.0,2
2021-05-24,13.0,13.0,2
2021-05-25,6.0,6.0,2
2021-05-26,19.0,19.0,2
2021-05-27,29.0,29.0,2
2021-05-28,26.0,26.0,2
2021-05-29,22.0,22.0,2
