date,/g/11j4xt9hdf_0,/g/11j4xt9hdf,batch_id
2020-08-19,7.0,7.0,1
2020-08-20,4.0,4.0,1
2020-08-21,14.0,14.0,1
2020-08-22,14.0,14.0,1
2020-08-23,6.0,6.0,1
2020-08-24,17.0,17.0,1
2020-08-25,12.0,12.0,1
2020-08-26,9.0,9.0,1
2020-08-27,10.0,10.0,1
2020-08-28,9.0,9.0,1
2020-08-29,6.0,6.0,1
2020-08-30,15.0,15.0,1
2020-08-31,15.0,15.0,1
2020-09-01,5.0,5.0,1
2020-09-02,13.0,13.0,1
2020-09-03,5.0,5.0,1
2020-09-04,7.0,7.0,1
2020-09-05,12.0,12.0,1
2020-09-06,21.0,21.0,1
2020-09-07,15.0,15.0,1
2020-09-08,15.0,15.0,1
2020-09-09,12.0,12.0,1
2020-09-10,3.0,3.0,1
2020-09-11,12.0,12.0,1
2020-09-12,2.0,2.0,1
2020-09-13,4.0,4.0,1
2020-09-14,2.0,2.0,1
2020-09-15,18.0,18.0,1
2020-09-16,10.0,10.0,1
2020-09-17,14.0,14.0,1
2020-09-18,18.0,18.0,1
2020-09-19,6.0,6.0,1
2020-09-20,7.0,7.0,1
2020-09-21,12.0,12.0,1
2020-09-22,8.0,8.0,1
2020-09-23,19.0,19.0,1
2020-09-24,9.0,9.0,1
2020-09-25,7.0,7.0,1
2020-09-26,4.0,4.0,1
2020-09-27,11.0,11.0,1
2020-09-28,10.0,10.0,1
2020-09-29,6.0,6.0,1
2020-09-30,6.0,6.0,1
2020-10-01,16.0,16.0,1
2020-10-02,11.0,11.0,1
2020-10-03,2.0,2.0,1
2020-10-04,9.0,9.0,1
2020-10-05,8.0,8.0,1
2020-10-06,10.0,10.0,1
2020-10-07,10.0,10.0,1
2020-10-08,7.0,7.0,1
2020-10-09,11.0,11.0,1
2020-10-10,6.0,6.0,1
2020-10-11,8.0,8.0,1
2020-10-12,4.0,4.0,1
2020-10-13,14.0,14.0,1
2020-10-14,10.0,10.0,1
2020-10-15,12.0,12.0,1
2020-10-16,9.0,9.0,1
2020-10-17,4.0,4.0,1
2020-10-18,10.0,10.0,1
2020-10-19,10.0,10.0,1
2020-10-20,15.0,15.0,1
2020-10-21,18.0,18.0,1
2020-10-22,26.0,26.0,1
2020-10-23,16.0,16.0,1
2020-10-24,6.0,6.0,1
2020-10-25,12.0,12.0,1
2020-10-26,5.0,5.0,1
2020-10-27,13.0,13.0,1
2020-09-28,33.0,33.0,2
2020-09-29,38.0,38.0,2
2020-09-30,37.0,37.0,2
2020-10-01,31.0,31.0,2
2020-10-02,27.0,27.0,2
2020-10-03,25.0,25.0,2
2020-10-04,24.0,24.0,2
2020-10-05,32.0,32.0,2
2020-10-06,44.0,44.0,2
2020-10-07,33.0,33.0,2
2020-10-08,33.0,33.0,2
2020-10-09,43.0,43.0,2
2020-10-10,27.0,27.0,2
2020-10-11,20.0,20.0,2
2020-10-12,52.0,52.0,2
2020-10-13,34.0,34.0,2
2020-10-14,29.0,29.0,2
2020-10-15,30.0,30.0,2
2020-10-16,45.0,45.0,2
2020-10-17,33.0,33.0,2
2020-10-18,59.0,59.0,2
2020-10-19,57.0,57.0,2
2020-10-20,28.0,28.0,2
2020-10-21,66.0,66.0,2
2020-10-22,73.0,73.0,2
2020-10-23,59.0,59.0,2
2020-10-24,19.0,19.0,2
2020-10-25,35.0,35.0,2
2020-10-26,45.0,45.0,2
2020-10-27,44.0,44.0,2
2020-10-28,45.0,45.0,2
2020-10-29,23.0,23.0,2
2020-10-30,37.0,37.0,2
2020-10-31,46.0,46.0,2
2020-11-01,26.0,26.0,2
2020-11-02,52.0,52.0,2
2020-11-03,32.0,32.0,2
2020-11-04,41.0,41.0,2
2020-11-05,21.0,21.0,2
2020-11-06,34.0,34.0,2
2020-11-07,42.0,42.0,2
2020-11-08,24.0,24.0,2
2020-11-09,68.0,68.0,2
2020-11-10,23.0,23.0,2
2020-11-11,28.0,28.0,2
2020-11-12,17.0,17.0,2
2020-11-13,18.0,18.0,2
2020-11-14,12.0,12.0,2
2020-11-15,12.0,12.0,2
2020-11-16,38.0,38.0,2
2020-11-17,22.0,22.0,2
2020-11-18,23.0,23.0,2
2020-11-19,22.0,22.0,2
2020-11-20,30.0,30.0,2
2020-11-21,25.0,25.0,2
2020-11-22,19.0,19.0,2
2020-11-23,28.0,28.0,2
2020-11-24,16.0,16.0,2
2020-11-25,43.0,43.0,2
2020-11-26,5.0,5.0,2
2020-11-27,27.0,27.0,2
2020-11-28,18.0,18.0,2
2020-11-29,36.0,36.0,2
2020-11-30,22.0,22.0,2
2020-12-01,17.0,17.0,2
2020-12-02,11.0,11.0,2
2020-12-03,29.0,29.0,2
2020-12-04,24.0,24.0,2
2020-12-05,38.0,38.0,2
2020-12-06,6.0,6.0,2
2020-12-07,41.0,41.0,2
2020-12-08,29.0,29.0,2
2020-12-09,33.0,33.0,2
2020-12-10,27.0,27.0,2
2020-12-11,12.0,12.0,2
2020-12-12,13.0,13.0,2
2020-12-13,12.0,12.0,2
2020-12-14,22.0,22.0,2
2020-12-15,34.0,34.0,2
2020-12-16,51.0,51.0,2
2020-12-17,29.0,29.0,2
2020-12-18,49.0,49.0,2
2020-12-19,26.0,26.0,2
2020-12-20,58.0,58.0,2
2020-12-21,100.0,100.0,2
2020-12-22,52.0,52.0,2
2020-12-23,25.0,25.0,2
2020-12-24,23.0,23.0,2
2020-12-25,36.0,36.0,2
2020-12-26,34.0,34.0,2
2020-12-27,31.0,31.0,2
2020-12-28,40.0,40.0,2
2020-12-29,47.0,47.0,2
2020-12-30,31.0,31.0,2
2020-12-31,50.0,50.0,2
2021-01-01,27.0,27.0,2
2021-01-02,19.0,19.0,2
2021-01-03,12.0,12.0,2
2021-01-04,70.0,70.0,2
2021-01-05,43.0,43.0,2
2021-01-06,41.0,41.0,2
2021-01-07,32.0,32.0,2
2021-01-08,16.0,16.0,2
2021-01-09,24.0,24.0,2
2021-01-10,12.0,12.0,2
2021-01-11,55.0,55.0,2
2021-01-12,22.0,22.0,2
2021-01-13,34.0,34.0,2
2021-01-14,23.0,23.0,2
2021-01-15,30.0,30.0,2
2021-01-16,33.0,33.0,2
2021-01-17,38.0,38.0,2
2021-01-18,34.0,34.0,2
2021-01-19,39.0,39.0,2
2021-01-20,53.0,53.0,2
2021-01-21,44.0,44.0,2
2021-01-22,29.0,29.0,2
2021-01-23,30.0,30.0,2
2021-01-24,30.0,30.0,2
2021-01-25,64.0,64.0,2
2021-01-26,32.0,32.0,2
2021-01-27,23.0,23.0,2
2021-01-28,6.0,6.0,2
2021-01-29,35.0,35.0,2
2021-01-30,18.0,18.0,2
2021-01-31,42.0,42.0,2
2021-02-01,28.0,28.0,2
2021-02-02,23.0,23.0,2
2021-02-03,28.0,28.0,2
2021-02-04,28.0,28.0,2
2021-02-05,35.0,35.0,2
2021-02-06,0.0,0.0,2
2021-02-07,36.0,36.0,2
2021-02-08,49.0,49.0,2
2021-02-09,22.0,22.0,2
2021-02-10,17.0,17.0,2
2021-02-11,34.0,34.0,2
2021-02-12,42.0,42.0,2
2021-02-13,20.0,20.0,2
2021-02-14,12.0,12.0,2
2021-02-15,28.0,28.0,2
2021-02-16,17.0,17.0,2
2021-02-17,46.0,46.0,2
2021-02-18,35.0,35.0,2
2021-02-19,12.0,12.0,2
2021-02-20,13.0,13.0,2
2021-02-21,18.0,18.0,2
2021-02-22,16.0,16.0,2
2021-02-23,29.0,29.0,2
2021-02-24,11.0,11.0,2
2021-02-25,23.0,23.0,2
2021-02-26,42.0,42.0,2
2021-02-27,27.0,27.0,2
2021-02-28,19.0,19.0,2
2021-03-01,17.0,17.0,2
2021-03-02,6.0,6.0,2
2021-03-03,17.0,17.0,2
2021-03-04,29.0,29.0,2
2021-03-05,18.0,18.0,2
2021-03-06,26.0,26.0,2
2021-03-07,6.0,6.0,2
2021-03-08,16.0,16.0,2
2021-03-09,23.0,23.0,2
2021-03-10,23.0,23.0,2
2021-03-11,24.0,24.0,2
2021-03-12,37.0,37.0,2
2021-03-13,13.0,13.0,2
2021-03-14,0.0,0.0,2
2021-03-15,26.0,26.0,2
2021-03-16,20.0,20.0,2
2021-03-17,6.0,6.0,2
2021-03-18,36.0,36.0,2
2021-03-19,18.0,18.0,2
2021-03-20,7.0,7.0,2
2021-03-21,20.0,20.0,2
2021-03-22,47.0,47.0,2
2021-03-23,18.0,18.0,2
2021-03-24,30.0,30.0,2
2021-03-25,24.0,24.0,2
2021-03-26,44.0,44.0,2
2021-03-27,28.0,28.0,2
2021-03-28,7.0,7.0,2
2021-03-29,31.0,31.0,2
2021-03-30,18.0,18.0,2
2021-03-31,19.0,19.0,2
2021-04-01,20.0,20.0,2
2021-04-02,14.0,14.0,2
2021-04-03,7.0,7.0,2
2021-04-04,14.0,14.0,2
2021-04-05,12.0,12.0,2
2021-04-06,17.0,17.0,2
2021-04-07,17.0,17.0,2
2021-04-08,12.0,12.0,2
2021-04-09,23.0,23.0,2
2021-04-10,18.0,18.0,2
2021-04-11,37.0,37.0,2
2021-04-12,12.0,12.0,2
2021-04-13,28.0,28.0,2
2021-04-14,23.0,23.0,2
2021-04-15,40.0,40.0,2
2021-04-16,18.0,18.0,2
2021-04-17,13.0,13.0,2
2021-04-18,20.0,20.0,2
2021-04-19,34.0,34.0,2
2021-04-20,34.0,34.0,2
2021-04-21,33.0,33.0,2
2021-04-22,17.0,17.0,2
2021-04-23,6.0,6.0,2
2021-04-24,0.0,0.0,2
2021-04-25,12.0,12.0,2
2021-04-26,27.0,27.0,2
2021-04-27,11.0,11.0,2
2021-04-28,22.0,22.0,2
2021-04-29,11.0,11.0,2
2021-04-30,23.0,23.0,2
2021-05-01,32.0,32.0,2
2021-05-02,7.0,7.0,2
2021-05-03,17.0,17.0,2
2021-05-04,16.0,16.0,2
2021-05-05,23.0,23.0,2
2021-05-06,12.0,12.0,2
2021-05-07,13.0,13.0,2
2021-05-08,0.0,0.0,2
2021-05-09,36.0,36.0,2
2021-05-10,17.0,17.0,2
2021-05-11,17.0,17.0,2
2021-05-12,17.0,17.0,2
2021-05-13,11.0,11.0,2
2021-05-14,25.0,25.0,2
2021-05-15,28.0,28.0,2
2021-05-16,19.0,19.0,2
2021-05-17,47.0,47.0,2
2021-05-18,17.0,17.0,2
2021-05-19,47.0,47.0,2
2021-05-20,29.0,29.0,2
2021-05-21,31.0,31.0,2
2021-05-22,19.0,19.0,2
2021-05-23,26.0,26.0,2
2021-05-24,11.0,11.0,2
2021-05-25,35.0,35.0,2
2021-05-26,12.0,12.0,2
2021-05-27,53.0,53.0,2
2021-05-28,19.0,19.0,2
2021-05-29,7.0,7.0,2
