date,/g/11j4xt9hdf_0,/g/11j4xt9hdf,batch_id
2020-08-22,7.0,7.0,1
2020-08-23,7.0,7.0,1
2020-08-24,0.0,0.0,1
2020-08-25,7.0,7.0,1
2020-08-26,0.0,0.0,1
2020-08-27,27.0,27.0,1
2020-08-28,0.0,0.0,1
2020-08-29,7.0,7.0,1
2020-08-30,0.0,0.0,1
2020-08-31,0.0,0.0,1
2020-09-01,7.0,7.0,1
2020-09-02,0.0,0.0,1
2020-09-03,7.0,7.0,1
2020-09-04,7.0,7.0,1
2020-09-05,0.0,0.0,1
2020-09-06,0.0,0.0,1
2020-09-07,0.0,0.0,1
2020-09-08,7.0,7.0,1
2020-09-09,7.0,7.0,1
2020-09-10,7.0,7.0,1
2020-09-11,0.0,0.0,1
2020-09-12,8.0,8.0,1
2020-09-13,0.0,0.0,1
2020-09-14,7.0,7.0,1
2020-09-15,0.0,0.0,1
2020-09-16,0.0,0.0,1
2020-09-17,7.0,7.0,1
2020-09-18,0.0,0.0,1
2020-09-19,0.0,0.0,1
2020-09-20,0.0,0.0,1
2020-09-21,0.0,0.0,1
2020-09-22,0.0,0.0,1
2020-09-23,6.0,6.0,1
2020-09-24,6.0,6.0,1
2020-09-25,7.0,7.0,1
2020-09-26,7.0,7.0,1
2020-09-27,15.0,15.0,1
2020-09-28,13.0,13.0,1
2020-09-29,0.0,0.0,1
2020-09-30,0.0,0.0,1
2020-10-01,7.0,7.0,1
2020-10-02,21.0,21.0,1
2020-10-03,0.0,0.0,1
2020-10-04,7.0,7.0,1
2020-10-05,7.0,7.0,1
2020-10-06,13.0,13.0,1
2020-10-07,7.0,7.0,1
2020-10-08,0.0,0.0,1
2020-10-09,0.0,0.0,1
2020-10-10,0.0,0.0,1
2020-10-11,0.0,0.0,1
2020-10-12,7.0,7.0,1
2020-10-13,28.0,28.0,1
2020-10-14,7.0,7.0,1
2020-10-15,29.0,29.0,1
2020-10-16,36.0,36.0,1
2020-10-17,16.0,16.0,1
2020-10-18,32.0,32.0,1
2020-10-19,14.0,14.0,1
2020-10-20,21.0,21.0,1
2020-10-21,7.0,7.0,1
2020-10-22,14.0,14.0,1
2020-10-23,14.0,14.0,1
2020-10-24,15.0,15.0,1
2020-10-25,7.0,7.0,1
2020-10-26,14.0,14.0,1
2020-10-27,41.0,41.0,1
2020-09-28,22.0,22.0,2
2020-09-29,0.0,0.0,2
2020-09-30,0.0,0.0,2
2020-10-01,0.0,0.0,2
2020-10-02,11.0,11.0,2
2020-10-03,12.0,12.0,2
2020-10-04,0.0,0.0,2
2020-10-05,0.0,0.0,2
2020-10-06,55.0,55.0,2
2020-10-07,11.0,11.0,2
2020-10-08,11.0,11.0,2
2020-10-09,25.0,25.0,2
2020-10-10,14.0,14.0,2
2020-10-11,0.0,0.0,2
2020-10-12,35.0,35.0,2
2020-10-13,35.0,35.0,2
2020-10-14,12.0,12.0,2
2020-10-15,48.0,48.0,2
2020-10-16,48.0,48.0,2
2020-10-17,0.0,0.0,2
2020-10-18,13.0,13.0,2
2020-10-19,36.0,36.0,2
2020-10-20,35.0,35.0,2
2020-10-21,23.0,23.0,2
2020-10-22,0.0,0.0,2
2020-10-23,24.0,24.0,2
2020-10-24,13.0,13.0,2
2020-10-25,23.0,23.0,2
2020-10-26,11.0,11.0,2
2020-10-27,23.0,23.0,2
2020-10-28,89.0,89.0,2
2020-10-29,46.0,46.0,2
2020-10-30,100.0,100.0,2
2020-10-31,0.0,0.0,2
2020-11-01,24.0,24.0,2
2020-11-02,22.0,22.0,2
2020-11-03,45.0,45.0,2
2020-11-04,31.0,31.0,2
2020-11-05,31.0,31.0,2
2020-11-06,22.0,22.0,2
2020-11-07,25.0,25.0,2
2020-11-08,0.0,0.0,2
2020-11-09,0.0,0.0,2
2020-11-10,0.0,0.0,2
2020-11-11,12.0,12.0,2
2020-11-12,44.0,44.0,2
2020-11-13,23.0,23.0,2
2020-11-14,0.0,0.0,2
2020-11-15,12.0,12.0,2
2020-11-16,43.0,43.0,2
2020-11-17,0.0,0.0,2
2020-11-18,0.0,0.0,2
2020-11-19,33.0,33.0,2
2020-11-20,0.0,0.0,2
2020-11-21,25.0,25.0,2
2020-11-22,12.0,12.0,2
2020-11-23,11.0,11.0,2
2020-11-24,33.0,33.0,2
2020-11-25,22.0,22.0,2
2020-11-26,33.0,33.0,2
2020-11-27,0.0,0.0,2
2020-11-28,25.0,25.0,2
2020-11-29,24.0,24.0,2
2020-11-30,11.0,11.0,2
2020-12-01,0.0,0.0,2
2020-12-02,55.0,55.0,2
2020-12-03,0.0,0.0,2
2020-12-04,0.0,0.0,2
2020-12-05,13.0,13.0,2
2020-12-06,13.0,13.0,2
2020-12-07,11.0,11.0,2
2020-12-08,0.0,0.0,2
2020-12-09,0.0,0.0,2
2020-12-10,11.0,11.0,2
2020-12-11,23.0,23.0,2
2020-12-12,0.0,0.0,2
2020-12-13,12.0,12.0,2
2020-12-14,11.0,11.0,2
2020-12-15,11.0,11.0,2
2020-12-16,12.0,12.0,2
2020-12-17,23.0,23.0,2
2020-12-18,60.0,60.0,2
2020-12-19,63.0,63.0,2
2020-12-20,38.0,38.0,2
2020-12-21,46.0,46.0,2
2020-12-22,12.0,12.0,2
2020-12-23,24.0,24.0,2
2020-12-24,14.0,14.0,2
2020-12-25,43.0,43.0,2
2020-12-26,13.0,13.0,2
2020-12-27,12.0,12.0,2
2020-12-28,35.0,35.0,2
2020-12-29,24.0,24.0,2
2020-12-30,12.0,12.0,2
2020-12-31,13.0,13.0,2
2021-01-01,0.0,0.0,2
2021-01-02,13.0,13.0,2
2021-01-03,13.0,13.0,2
2021-01-04,11.0,11.0,2
2021-01-05,34.0,34.0,2
2021-01-06,33.0,33.0,2
2021-01-07,11.0,11.0,2
2021-01-08,45.0,45.0,2
2021-01-09,13.0,13.0,2
2021-01-10,12.0,12.0,2
2021-01-11,0.0,0.0,2
2021-01-12,11.0,11.0,2
2021-01-13,11.0,11.0,2
2021-01-14,34.0,34.0,2
2021-01-15,12.0,12.0,2
2021-01-16,13.0,13.0,2
2021-01-17,12.0,12.0,2
2021-01-18,22.0,22.0,2
2021-01-19,22.0,22.0,2
2021-01-20,0.0,0.0,2
2021-01-21,11.0,11.0,2
2021-01-22,35.0,35.0,2
2021-01-23,37.0,37.0,2
2021-01-24,12.0,12.0,2
2021-01-25,22.0,22.0,2
2021-01-26,11.0,11.0,2
2021-01-27,34.0,34.0,2
2021-01-28,11.0,11.0,2
2021-01-29,12.0,12.0,2
2021-01-30,0.0,0.0,2
2021-01-31,12.0,12.0,2
2021-02-01,0.0,0.0,2
2021-02-02,44.0,44.0,2
2021-02-03,22.0,22.0,2
2021-02-04,12.0,12.0,2
2021-02-05,0.0,0.0,2
2021-02-06,0.0,0.0,2
2021-02-07,0.0,0.0,2
2021-02-08,22.0,22.0,2
2021-02-09,0.0,0.0,2
2021-02-10,11.0,11.0,2
2021-02-11,0.0,0.0,2
2021-02-12,0.0,0.0,2
2021-02-13,13.0,13.0,2
2021-02-14,0.0,0.0,2
2021-02-15,34.0,34.0,2
2021-02-16,12.0,12.0,2
2021-02-17,0.0,0.0,2
2021-02-18,23.0,23.0,2
2021-02-19,12.0,12.0,2
2021-02-20,0.0,0.0,2
2021-02-21,27.0,27.0,2
2021-02-22,11.0,11.0,2
2021-02-23,12.0,12.0,2
2021-02-24,0.0,0.0,2
2021-02-25,12.0,12.0,2
2021-02-26,35.0,35.0,2
2021-02-27,13.0,13.0,2
2021-02-28,0.0,0.0,2
2021-03-01,0.0,0.0,2
2021-03-02,35.0,35.0,2
2021-03-03,0.0,0.0,2
2021-03-04,11.0,11.0,2
2021-03-05,12.0,12.0,2
2021-03-06,13.0,13.0,2
2021-03-07,13.0,13.0,2
2021-03-08,0.0,0.0,2
2021-03-09,33.0,33.0,2
2021-03-10,0.0,0.0,2
2021-03-11,11.0,11.0,2
2021-03-12,34.0,34.0,2
2021-03-13,12.0,12.0,2
2021-03-14,24.0,24.0,2
2021-03-15,18.0,18.0,2
2021-03-16,19.0,19.0,2
2021-03-17,23.0,23.0,2
2021-03-18,11.0,11.0,2
2021-03-19,48.0,48.0,2
2021-03-20,13.0,13.0,2
2021-03-21,25.0,25.0,2
2021-03-22,23.0,23.0,2
2021-03-23,23.0,23.0,2
2021-03-24,0.0,0.0,2
2021-03-25,46.0,46.0,2
2021-03-26,24.0,24.0,2
2021-03-27,13.0,13.0,2
2021-03-28,0.0,0.0,2
2021-03-29,24.0,24.0,2
2021-03-30,0.0,0.0,2
2021-03-31,38.0,38.0,2
2021-04-01,12.0,12.0,2
2021-04-02,0.0,0.0,2
2021-04-03,13.0,13.0,2
2021-04-04,0.0,0.0,2
2021-04-05,0.0,0.0,2
2021-04-06,22.0,22.0,2
2021-04-07,0.0,0.0,2
2021-04-08,12.0,12.0,2
2021-04-09,12.0,12.0,2
2021-04-10,24.0,24.0,2
2021-04-11,12.0,12.0,2
2021-04-12,0.0,0.0,2
2021-04-13,35.0,35.0,2
2021-04-14,11.0,11.0,2
2021-04-15,12.0,12.0,2
2021-04-16,12.0,12.0,2
2021-04-17,40.0,40.0,2
2021-04-18,0.0,0.0,2
2021-04-19,22.0,22.0,2
2021-04-20,23.0,23.0,2
2021-04-21,58.0,58.0,2
2021-04-22,36.0,36.0,2
2021-04-23,24.0,24.0,2
2021-04-24,27.0,27.0,2
2021-04-25,26.0,26.0,2
2021-04-26,11.0,11.0,2
2021-04-27,35.0,35.0,2
2021-04-28,12.0,12.0,2
2021-04-29,23.0,23.0,2
2021-04-30,11.0,11.0,2
2021-05-01,0.0,0.0,2
2021-05-02,12.0,12.0,2
2021-05-03,44.0,44.0,2
2021-05-04,11.0,11.0,2
2021-05-05,0.0,0.0,2
2021-05-06,0.0,0.0,2
2021-05-07,0.0,0.0,2
2021-05-08,13.0,13.0,2
2021-05-09,0.0,0.0,2
2021-05-10,0.0,0.0,2
2021-05-11,0.0,0.0,2
2021-05-12,11.0,11.0,2
2021-05-13,0.0,0.0,2
2021-05-14,25.0,25.0,2
2021-05-15,12.0,12.0,2
