date,/g/11j4xt9hdf_0,/g/11j4xt9hdf,batch_id
2020-07-11,8.0,8.0,1
2020-07-12,0.0,0.0,1
2020-07-13,32.0,32.0,1
2020-07-14,19.0,19.0,1
2020-07-15,12.0,12.0,1
2020-07-16,13.0,13.0,1
2020-07-17,0.0,0.0,1
2020-07-18,0.0,0.0,1
2020-07-19,0.0,0.0,1
2020-07-20,13.0,13.0,1
2020-07-21,0.0,0.0,1
2020-07-22,0.0,0.0,1
2020-07-23,0.0,0.0,1
2020-07-24,14.0,14.0,1
2020-07-25,0.0,0.0,1
2020-07-26,0.0,0.0,1
2020-07-27,6.0,6.0,1
2020-07-28,13.0,13.0,1
2020-07-29,13.0,13.0,1
2020-07-30,7.0,7.0,1
2020-07-31,0.0,0.0,1
2020-08-01,0.0,0.0,1
2020-08-02,0.0,0.0,1
2020-08-03,6.0,6.0,1
2020-08-04,13.0,13.0,1
2020-08-05,6.0,6.0,1
2020-08-06,7.0,7.0,1
2020-08-07,7.0,7.0,1
2020-08-08,8.0,8.0,1
2020-08-09,0.0,0.0,1
2020-08-10,12.0,12.0,1
2020-08-11,0.0,0.0,1
2020-08-12,0.0,0.0,1
2020-08-13,13.0,13.0,1
2020-08-14,0.0,0.0,1
2020-08-15,0.0,0.0,1
2020-08-16,22.0,22.0,1
2020-08-17,13.0,13.0,1
2020-08-18,13.0,13.0,1
2020-08-19,6.0,6.0,1
2020-08-20,6.0,6.0,1
2020-08-21,7.0,7.0,1
2020-08-22,8.0,8.0,1
2020-08-23,8.0,8.0,1
2020-08-24,20.0,20.0,1
2020-08-25,20.0,20.0,1
2020-08-26,20.0,20.0,1
2020-08-27,0.0,0.0,1
2020-08-28,7.0,7.0,1
2020-08-29,0.0,0.0,1
2020-08-30,8.0,8.0,1
2020-08-31,6.0,6.0,1
2020-09-01,25.0,25.0,1
2020-09-02,19.0,19.0,1
2020-09-03,0.0,0.0,1
2020-09-04,0.0,0.0,1
2020-09-05,0.0,0.0,1
2020-09-06,0.0,0.0,1
2020-09-07,6.0,6.0,1
2020-09-08,13.0,13.0,1
2020-09-09,13.0,13.0,1
2020-09-10,6.0,6.0,1
2020-09-11,13.0,13.0,1
2020-09-12,8.0,8.0,1
2020-09-13,0.0,0.0,1
2020-09-14,18.0,18.0,1
2020-09-15,0.0,0.0,1
2020-09-16,6.0,6.0,1
2020-09-17,0.0,0.0,1
2020-09-18,19.0,19.0,1
2020-09-19,7.0,7.0,1
2020-09-20,22.0,22.0,1
2020-09-21,0.0,0.0,1
2020-09-22,6.0,6.0,1
2020-09-23,6.0,6.0,1
2020-09-24,6.0,6.0,1
2020-09-25,14.0,14.0,1
2020-09-26,8.0,8.0,1
2020-09-27,7.0,7.0,1
2020-09-28,0.0,0.0,1
2020-09-29,7.0,7.0,1
2020-09-30,13.0,13.0,1
2020-10-01,6.0,6.0,1
2020-10-02,13.0,13.0,1
2020-10-03,0.0,0.0,1
2020-10-04,15.0,15.0,1
2020-10-05,0.0,0.0,1
2020-10-06,32.0,32.0,1
2020-10-07,32.0,32.0,1
2020-10-08,0.0,0.0,1
2020-10-09,7.0,7.0,1
2020-10-10,0.0,0.0,1
2020-10-11,8.0,8.0,1
2020-10-12,14.0,14.0,1
2020-10-13,20.0,20.0,1
2020-10-14,13.0,13.0,1
2020-10-15,7.0,7.0,1
2020-10-16,14.0,14.0,1
2020-10-17,16.0,16.0,1
2020-10-18,15.0,15.0,1
2020-10-19,6.0,6.0,1
2020-10-20,6.0,6.0,1
2020-10-21,19.0,19.0,1
2020-10-22,20.0,20.0,1
2020-10-23,7.0,7.0,1
2020-10-24,15.0,15.0,1
2020-10-25,14.0,14.0,1
2020-10-26,7.0,7.0,1
2020-10-27,0.0,0.0,1
2020-09-28,0.0,0.0,2
2020-09-29,48.0,48.0,2
2020-09-30,16.0,16.0,2
2020-10-01,46.0,46.0,2
2020-10-02,32.0,32.0,2
2020-10-03,0.0,0.0,2
2020-10-04,18.0,18.0,2
2020-10-05,0.0,0.0,2
2020-10-06,62.0,62.0,2
2020-10-07,79.0,79.0,2
2020-10-08,32.0,32.0,2
2020-10-09,35.0,35.0,2
2020-10-10,0.0,0.0,2
2020-10-11,19.0,19.0,2
2020-10-12,16.0,16.0,2
2020-10-13,33.0,33.0,2
2020-10-14,0.0,0.0,2
2020-10-15,33.0,33.0,2
2020-10-16,53.0,53.0,2
2020-10-17,38.0,38.0,2
2020-10-18,19.0,19.0,2
2020-10-19,63.0,63.0,2
2020-10-20,0.0,0.0,2
2020-10-21,16.0,16.0,2
2020-10-22,32.0,32.0,2
2020-10-23,85.0,85.0,2
2020-10-24,92.0,92.0,2
2020-10-25,0.0,0.0,2
2020-10-26,48.0,48.0,2
2020-10-27,0.0,0.0,2
2020-10-28,48.0,48.0,2
2020-10-29,65.0,65.0,2
2020-10-30,17.0,17.0,2
2020-10-31,18.0,18.0,2
2020-11-01,0.0,0.0,2
2020-11-02,76.0,76.0,2
2020-11-03,16.0,16.0,2
2020-11-04,29.0,29.0,2
2020-11-05,43.0,43.0,2
2020-11-06,15.0,15.0,2
2020-11-07,0.0,0.0,2
2020-11-08,84.0,84.0,2
2020-11-09,48.0,48.0,2
2020-11-10,0.0,0.0,2
2020-11-11,49.0,49.0,2
2020-11-12,0.0,0.0,2
2020-11-13,34.0,34.0,2
2020-11-14,18.0,18.0,2
2020-11-15,0.0,0.0,2
2020-11-16,80.0,80.0,2
2020-11-17,65.0,65.0,2
2020-11-18,65.0,65.0,2
2020-11-19,50.0,50.0,2
2020-11-20,17.0,17.0,2
2020-11-21,55.0,55.0,2
2020-11-22,54.0,54.0,2
2020-11-23,33.0,33.0,2
2020-11-24,16.0,16.0,2
2020-11-25,30.0,30.0,2
2020-11-26,31.0,31.0,2
2020-11-27,17.0,17.0,2
2020-11-28,0.0,0.0,2
2020-11-29,35.0,35.0,2
2020-11-30,16.0,16.0,2
2020-12-01,17.0,17.0,2
2020-12-02,48.0,48.0,2
2020-12-03,16.0,16.0,2
2020-12-04,0.0,0.0,2
2020-12-05,17.0,17.0,2
2020-12-06,32.0,32.0,2
2020-12-07,48.0,48.0,2
2020-12-08,0.0,0.0,2
2020-12-09,64.0,64.0,2
2020-12-10,0.0,0.0,2
2020-12-11,0.0,0.0,2
2020-12-12,36.0,36.0,2
2020-12-13,17.0,17.0,2
2020-12-14,0.0,0.0,2
2020-12-15,49.0,49.0,2
2020-12-16,16.0,16.0,2
2020-12-17,0.0,0.0,2
2020-12-18,18.0,18.0,2
2020-12-19,19.0,19.0,2
2020-12-20,93.0,93.0,2
2020-12-21,51.0,51.0,2
2020-12-22,71.0,71.0,2
2020-12-23,35.0,35.0,2
2020-12-24,24.0,24.0,2
2020-12-25,44.0,44.0,2
2020-12-26,39.0,39.0,2
2020-12-27,35.0,35.0,2
2020-12-28,16.0,16.0,2
2020-12-29,32.0,32.0,2
2020-12-30,18.0,18.0,2
2020-12-31,100.0,100.0,2
2021-01-01,19.0,19.0,2
2021-01-02,0.0,0.0,2
2021-01-03,51.0,51.0,2
2021-01-04,16.0,16.0,2
2021-01-05,33.0,33.0,2
2021-01-06,33.0,33.0,2
2021-01-07,66.0,66.0,2
2021-01-08,33.0,33.0,2
2021-01-09,56.0,56.0,2
2021-01-10,37.0,37.0,2
2021-01-11,33.0,33.0,2
2021-01-12,33.0,33.0,2
2021-01-13,50.0,50.0,2
2021-01-14,52.0,52.0,2
2021-01-15,16.0,16.0,2
2021-01-16,76.0,76.0,2
2021-01-17,37.0,37.0,2
2021-01-18,32.0,32.0,2
2021-01-19,31.0,31.0,2
2021-01-20,89.0,89.0,2
2021-01-21,15.0,15.0,2
2021-01-22,32.0,32.0,2
2021-01-23,34.0,34.0,2
2021-01-24,34.0,34.0,2
2021-01-25,14.0,14.0,2
2021-01-26,30.0,30.0,2
2021-01-27,31.0,31.0,2
2021-01-28,31.0,31.0,2
2021-01-29,32.0,32.0,2
2021-01-30,52.0,52.0,2
2021-01-31,34.0,34.0,2
2021-02-01,73.0,73.0,2
2021-02-02,46.0,46.0,2
2021-02-03,47.0,47.0,2
2021-02-04,31.0,31.0,2
2021-02-05,47.0,47.0,2
2021-02-06,0.0,0.0,2
2021-02-07,33.0,33.0,2
2021-02-08,28.0,28.0,2
2021-02-09,14.0,14.0,2
2021-02-10,59.0,59.0,2
2021-02-11,43.0,43.0,2
2021-02-12,0.0,0.0,2
2021-02-13,55.0,55.0,2
2021-02-14,18.0,18.0,2
2021-02-15,0.0,0.0,2
2021-02-16,0.0,0.0,2
2021-02-17,15.0,15.0,2
2021-02-18,0.0,0.0,2
2021-02-19,31.0,31.0,2
2021-02-20,0.0,0.0,2
2021-02-21,34.0,34.0,2
2021-02-22,29.0,29.0,2
2021-02-23,0.0,0.0,2
2021-02-24,46.0,46.0,2
2021-02-25,14.0,14.0,2
2021-02-26,31.0,31.0,2
2021-02-27,19.0,19.0,2
2021-02-28,18.0,18.0,2
2021-03-01,0.0,0.0,2
2021-03-02,0.0,0.0,2
2021-03-03,15.0,15.0,2
2021-03-04,15.0,15.0,2
2021-03-05,32.0,32.0,2
2021-03-06,39.0,39.0,2
2021-03-07,0.0,0.0,2
2021-03-08,30.0,30.0,2
2021-03-09,61.0,61.0,2
2021-03-10,31.0,31.0,2
2021-03-11,15.0,15.0,2
2021-03-12,32.0,32.0,2
2021-03-13,19.0,19.0,2
2021-03-14,0.0,0.0,2
2021-03-15,0.0,0.0,2
2021-03-16,0.0,0.0,2
2021-03-17,16.0,16.0,2
2021-03-18,0.0,0.0,2
2021-03-19,0.0,0.0,2
2021-03-20,0.0,0.0,2
2021-03-21,38.0,38.0,2
2021-03-22,0.0,0.0,2
2021-03-23,0.0,0.0,2
2021-03-24,16.0,16.0,2
2021-03-25,33.0,33.0,2
2021-03-26,51.0,51.0,2
2021-03-27,40.0,40.0,2
2021-03-28,39.0,39.0,2
2021-03-29,32.0,32.0,2
2021-03-30,0.0,0.0,2
2021-03-31,49.0,49.0,2
2021-04-01,0.0,0.0,2
2021-04-02,0.0,0.0,2
2021-04-03,19.0,19.0,2
2021-04-04,20.0,20.0,2
2021-04-05,33.0,33.0,2
2021-04-06,0.0,0.0,2
2021-04-07,16.0,16.0,2
2021-04-08,32.0,32.0,2
2021-04-09,0.0,0.0,2
2021-04-10,0.0,0.0,2
2021-04-11,0.0,0.0,2
2021-04-12,16.0,16.0,2
2021-04-13,0.0,0.0,2
2021-04-14,0.0,0.0,2
2021-04-15,32.0,32.0,2
2021-04-16,34.0,34.0,2
2021-04-17,0.0,0.0,2
2021-04-18,19.0,19.0,2
2021-04-19,16.0,16.0,2
2021-04-20,16.0,16.0,2
2021-04-21,45.0,45.0,2
2021-04-22,62.0,62.0,2
2021-04-23,0.0,0.0,2
2021-04-24,18.0,18.0,2
2021-04-25,17.0,17.0,2
2021-04-26,0.0,0.0,2
2021-04-27,31.0,31.0,2
2021-04-28,0.0,0.0,2
2021-04-29,49.0,49.0,2
2021-04-30,0.0,0.0,2
2021-05-01,57.0,57.0,2
2021-05-02,0.0,0.0,2
2021-05-03,0.0,0.0,2
2021-05-04,16.0,16.0,2
2021-05-05,0.0,0.0,2
2021-05-06,16.0,16.0,2
2021-05-07,0.0,0.0,2
2021-05-08,60.0,60.0,2
2021-05-09,18.0,18.0,2
2021-05-10,15.0,15.0,2
2021-05-11,15.0,15.0,2
2021-05-12,16.0,16.0,2
2021-05-13,0.0,0.0,2
2021-05-14,17.0,17.0,2
2021-05-15,0.0,0.0,2
2021-05-16,0.0,0.0,2
2021-05-17,0.0,0.0,2
2021-05-18,16.0,16.0,2
2021-05-19,0.0,0.0,2
2021-05-20,33.0,33.0,2
2021-05-21,0.0,0.0,2
2021-05-22,0.0,0.0,2
2021-05-23,19.0,19.0,2
2021-05-24,0.0,0.0,2
2021-05-25,50.0,50.0,2
2021-05-26,0.0,0.0,2
2021-05-27,16.0,16.0,2
2021-05-28,18.0,18.0,2
2021-05-29,0.0,0.0,2
