date,/g/11j8_9sv06_0,/g/11j8_9sv06,batch_id
2020-10-19,74.0,74.0,1
2020-10-20,69.0,69.0,1
2020-10-21,69.0,69.0,1
2020-10-22,47.0,47.0,1
2020-10-23,55.0,55.0,1
2020-10-24,58.0,58.0,1
2020-10-25,89.0,89.0,1
2020-10-26,87.0,87.0,1
2020-10-27,63.0,63.0,1
2020-09-28,2.0,2.0,2
2020-09-29,2.0,2.0,2
2020-09-30,2.0,2.0,2
2020-10-01,1.0,1.0,2
2020-10-02,2.0,2.0,2
2020-10-03,2.0,2.0,2
2020-10-04,2.0,2.0,2
2020-10-05,2.0,2.0,2
2020-10-06,2.0,2.0,2
2020-10-07,2.0,2.0,2
2020-10-08,3.0,3.0,2
2020-10-09,2.0,2.0,2
2020-10-10,2.0,2.0,2
2020-10-11,2.0,2.0,2
2020-10-12,2.0,2.0,2
2020-10-13,2.0,2.0,2
2020-10-14,2.0,2.0,2
2020-10-15,2.0,2.0,2
2020-10-16,2.0,2.0,2
2020-10-17,2.0,2.0,2
2020-10-18,4.0,4.0,2
2020-10-19,4.0,4.0,2
2020-10-20,3.0,3.0,2
2020-10-21,3.0,3.0,2
2020-10-22,3.0,3.0,2
2020-10-23,3.0,3.0,2
2020-10-24,2.0,2.0,2
2020-10-25,4.0,4.0,2
2020-10-26,4.0,4.0,2
2020-10-27,3.0,3.0,2
2020-10-28,3.0,3.0,2
2020-10-29,3.0,3.0,2
2020-10-30,3.0,3.0,2
2020-10-31,2.0,2.0,2
2020-11-01,3.0,3.0,2
2020-11-02,4.0,4.0,2
2020-11-03,3.0,3.0,2
2020-11-04,3.0,3.0,2
2020-11-05,2.0,2.0,2
2020-11-06,2.0,2.0,2
2020-11-07,2.0,2.0,2
2020-11-08,3.0,3.0,2
2020-11-09,18.0,18.0,2
2020-11-10,13.0,13.0,2
2020-11-11,9.0,9.0,2
2020-11-12,7.0,7.0,2
2020-11-13,5.0,5.0,2
2020-11-14,4.0,4.0,2
2020-11-15,5.0,5.0,2
2020-11-16,7.0,7.0,2
2020-11-17,5.0,5.0,2
2020-11-18,5.0,5.0,2
2020-11-19,5.0,5.0,2
2020-11-20,6.0,6.0,2
2020-11-21,4.0,4.0,2
2020-11-22,5.0,5.0,2
2020-11-23,7.0,7.0,2
2020-11-24,5.0,5.0,2
2020-11-25,4.0,4.0,2
2020-11-26,5.0,5.0,2
2020-11-27,3.0,3.0,2
2020-11-28,4.0,4.0,2
2020-11-29,5.0,5.0,2
2020-11-30,5.0,5.0,2
2020-12-01,6.0,6.0,2
2020-12-02,23.0,23.0,2
2020-12-03,15.0,15.0,2
2020-12-04,10.0,10.0,2
2020-12-05,8.0,8.0,2
2020-12-06,11.0,11.0,2
2020-12-07,12.0,12.0,2
2020-12-08,23.0,23.0,2
2020-12-09,20.0,20.0,2
2020-12-10,12.0,12.0,2
2020-12-11,10.0,10.0,2
2020-12-12,9.0,9.0,2
2020-12-13,9.0,9.0,2
2020-12-14,11.0,11.0,2
2020-12-15,10.0,10.0,2
2020-12-16,11.0,11.0,2
2020-12-17,11.0,11.0,2
2020-12-18,14.0,14.0,2
2020-12-19,13.0,13.0,2
2020-12-20,14.0,14.0,2
2020-12-21,14.0,14.0,2
2020-12-22,12.0,12.0,2
2020-12-23,13.0,13.0,2
2020-12-24,9.0,9.0,2
2020-12-25,7.0,7.0,2
2020-12-26,7.0,7.0,2
2020-12-27,12.0,12.0,2
2020-12-28,12.0,12.0,2
2020-12-29,13.0,13.0,2
2020-12-30,22.0,22.0,2
2020-12-31,14.0,14.0,2
2021-01-01,14.0,14.0,2
2021-01-02,14.0,14.0,2
2021-01-03,16.0,16.0,2
2021-01-04,25.0,25.0,2
2021-01-05,22.0,22.0,2
2021-01-06,21.0,21.0,2
2021-01-07,25.0,25.0,2
2021-01-08,22.0,22.0,2
2021-01-09,19.0,19.0,2
2021-01-10,20.0,20.0,2
2021-01-11,26.0,26.0,2
2021-01-12,21.0,21.0,2
2021-01-13,24.0,24.0,2
2021-01-14,25.0,25.0,2
2021-01-15,22.0,22.0,2
2021-01-16,22.0,22.0,2
2021-01-17,23.0,23.0,2
2021-01-18,30.0,30.0,2
2021-01-19,25.0,25.0,2
2021-01-20,23.0,23.0,2
2021-01-21,24.0,24.0,2
2021-01-22,22.0,22.0,2
2021-01-23,18.0,18.0,2
2021-01-24,15.0,15.0,2
2021-01-25,21.0,21.0,2
2021-01-26,21.0,21.0,2
2021-01-27,25.0,25.0,2
2021-01-28,24.0,24.0,2
2021-01-29,24.0,24.0,2
2021-01-30,22.0,22.0,2
2021-01-31,22.0,22.0,2
2021-02-01,25.0,25.0,2
2021-02-02,23.0,23.0,2
2021-02-03,24.0,24.0,2
2021-02-04,26.0,26.0,2
2021-02-05,24.0,24.0,2
2021-02-06,20.0,20.0,2
2021-02-07,18.0,18.0,2
2021-02-08,22.0,22.0,2
2021-02-09,20.0,20.0,2
2021-02-10,22.0,22.0,2
2021-02-11,20.0,20.0,2
2021-02-12,28.0,28.0,2
2021-02-13,26.0,26.0,2
2021-02-14,24.0,24.0,2
2021-02-15,37.0,37.0,2
2021-02-16,30.0,30.0,2
2021-02-17,26.0,26.0,2
2021-02-18,25.0,25.0,2
2021-02-19,27.0,27.0,2
2021-02-20,21.0,21.0,2
2021-02-21,23.0,23.0,2
2021-02-22,28.0,28.0,2
2021-02-23,28.0,28.0,2
2021-02-24,36.0,36.0,2
2021-02-25,33.0,33.0,2
2021-02-26,44.0,44.0,2
2021-02-27,29.0,29.0,2
2021-02-28,27.0,27.0,2
2021-03-01,34.0,34.0,2
2021-03-02,34.0,34.0,2
2021-03-03,29.0,29.0,2
2021-03-04,26.0,26.0,2
2021-03-05,31.0,31.0,2
2021-03-06,41.0,41.0,2
2021-03-07,35.0,35.0,2
2021-03-08,35.0,35.0,2
2021-03-09,34.0,34.0,2
2021-03-10,28.0,28.0,2
2021-03-11,29.0,29.0,2
2021-03-12,28.0,28.0,2
2021-03-13,26.0,26.0,2
2021-03-14,28.0,28.0,2
2021-03-15,36.0,36.0,2
2021-03-16,34.0,34.0,2
2021-03-17,44.0,44.0,2
2021-03-18,33.0,33.0,2
2021-03-19,26.0,26.0,2
2021-03-20,25.0,25.0,2
2021-03-21,24.0,24.0,2
2021-03-22,26.0,26.0,2
2021-03-23,32.0,32.0,2
2021-03-24,24.0,24.0,2
2021-03-25,28.0,28.0,2
2021-03-26,21.0,21.0,2
2021-03-27,20.0,20.0,2
2021-03-28,22.0,22.0,2
2021-03-29,24.0,24.0,2
2021-03-30,22.0,22.0,2
2021-03-31,22.0,22.0,2
2021-04-01,20.0,20.0,2
2021-04-02,18.0,18.0,2
2021-04-03,17.0,17.0,2
2021-04-04,14.0,14.0,2
2021-04-05,17.0,17.0,2
2021-04-06,20.0,20.0,2
2021-04-07,23.0,23.0,2
2021-04-08,23.0,23.0,2
2021-04-09,16.0,16.0,2
2021-04-10,13.0,13.0,2
2021-04-11,14.0,14.0,2
2021-04-12,19.0,19.0,2
2021-04-13,49.0,49.0,2
2021-04-14,25.0,25.0,2
2021-04-15,21.0,21.0,2
2021-04-16,17.0,17.0,2
2021-04-17,13.0,13.0,2
2021-04-18,12.0,12.0,2
2021-04-19,19.0,19.0,2
2021-04-20,16.0,16.0,2
2021-04-21,18.0,18.0,2
2021-04-22,18.0,18.0,2
2021-04-23,18.0,18.0,2
2021-04-24,15.0,15.0,2
2021-04-25,19.0,19.0,2
2021-04-26,27.0,27.0,2
2021-04-27,29.0,29.0,2
2021-04-28,23.0,23.0,2
2021-04-29,19.0,19.0,2
2021-04-30,32.0,32.0,2
2021-05-01,100.0,100.0,2
2021-05-02,19.0,19.0,2
2021-05-03,19.0,19.0,2
2021-05-04,23.0,23.0,2
2021-05-05,22.0,22.0,2
2021-05-06,22.0,22.0,2
2021-05-07,22.0,22.0,2
2021-05-08,16.0,16.0,2
2021-05-09,16.0,16.0,2
2021-05-10,22.0,22.0,2
2021-05-11,21.0,21.0,2
2021-05-12,25.0,25.0,2
2021-05-13,30.0,30.0,2
2021-05-14,26.0,26.0,2
2021-05-15,23.0,23.0,2
2021-05-16,25.0,25.0,2
2021-05-17,32.0,32.0,2
2021-05-18,32.0,32.0,2
2021-05-19,30.0,30.0,2
2021-05-20,37.0,37.0,2
2021-05-21,28.0,28.0,2
2021-05-22,34.0,34.0,2
2021-05-23,25.0,25.0,2
2021-05-24,32.0,32.0,2
2021-05-25,30.0,30.0,2
2021-05-26,37.0,37.0,2
2021-05-27,30.0,30.0,2
2021-05-28,25.0,25.0,2
2021-05-29,18.0,18.0,2
