date,/m/0hn9s_0,/m/0hn9s,batch_id
2020-08-06,0.0,0.0,1
2020-08-07,0.0,0.0,1
2020-08-08,14.0,14.0,1
2020-08-09,0.0,0.0,1
2020-08-10,0.0,0.0,1
2020-08-11,10.0,10.0,1
2020-08-12,0.0,0.0,1
2020-08-13,5.0,5.0,1
2020-08-14,0.0,0.0,1
2020-08-15,6.0,6.0,1
2020-08-16,0.0,0.0,1
2020-08-17,5.0,5.0,1
2020-08-18,5.0,5.0,1
2020-08-19,5.0,5.0,1
2020-08-20,0.0,0.0,1
2020-08-21,11.0,11.0,1
2020-08-22,6.0,6.0,1
2020-08-23,0.0,0.0,1
2020-08-24,5.0,5.0,1
2020-08-25,0.0,0.0,1
2020-08-26,0.0,0.0,1
2020-08-27,0.0,0.0,1
2020-08-28,0.0,0.0,1
2020-08-29,6.0,6.0,1
2020-08-30,5.0,5.0,1
2020-08-31,5.0,5.0,1
2020-09-01,0.0,0.0,1
2020-09-02,15.0,15.0,1
2020-09-03,5.0,5.0,1
2020-09-04,0.0,0.0,1
2020-09-05,0.0,0.0,1
2020-09-06,0.0,0.0,1
2020-09-07,0.0,0.0,1
2020-09-08,10.0,10.0,1
2020-09-09,5.0,5.0,1
2020-09-10,10.0,10.0,1
2020-09-11,5.0,5.0,1
2020-09-12,0.0,0.0,1
2020-09-13,12.0,12.0,1
2020-09-14,10.0,10.0,1
2020-09-15,5.0,5.0,1
2020-09-16,10.0,10.0,1
2020-09-17,5.0,5.0,1
2020-09-18,21.0,21.0,1
2020-09-19,25.0,25.0,1
2020-09-20,11.0,11.0,1
2020-09-21,14.0,14.0,1
2020-09-22,10.0,10.0,1
2020-09-23,10.0,10.0,1
2020-09-24,5.0,5.0,1
2020-09-25,5.0,5.0,1
2020-09-26,5.0,5.0,1
2020-09-27,0.0,0.0,1
2020-09-28,5.0,5.0,1
2020-09-29,10.0,10.0,1
2020-09-30,35.0,35.0,1
2020-10-01,15.0,15.0,1
2020-10-02,5.0,5.0,1
2020-10-03,0.0,0.0,1
2020-10-04,0.0,0.0,1
2020-10-05,9.0,9.0,1
2020-10-06,19.0,19.0,1
2020-10-07,10.0,10.0,1
2020-10-08,15.0,15.0,1
2020-10-09,11.0,11.0,1
2020-10-10,12.0,12.0,1
2020-10-11,11.0,11.0,1
2020-10-12,19.0,19.0,1
2020-10-13,19.0,19.0,1
2020-10-14,9.0,9.0,1
2020-10-15,10.0,10.0,1
2020-10-16,35.0,35.0,1
2020-10-17,28.0,28.0,1
2020-10-18,11.0,11.0,1
2020-10-19,24.0,24.0,1
2020-10-20,10.0,10.0,1
2020-10-21,20.0,20.0,1
2020-10-22,5.0,5.0,1
2020-10-23,15.0,15.0,1
2020-10-24,12.0,12.0,1
2020-10-25,6.0,6.0,1
2020-10-26,15.0,15.0,1
2020-10-27,15.0,15.0,1
2020-09-28,0.0,0.0,2
2020-09-29,17.0,17.0,2
2020-09-30,51.0,51.0,2
2020-10-01,35.0,35.0,2
2020-10-02,0.0,0.0,2
2020-10-03,20.0,20.0,2
2020-10-04,58.0,58.0,2
2020-10-05,16.0,16.0,2
2020-10-06,99.0,99.0,2
2020-10-07,33.0,33.0,2
2020-10-08,51.0,51.0,2
2020-10-09,0.0,0.0,2
2020-10-10,20.0,20.0,2
2020-10-11,39.0,39.0,2
2020-10-12,66.0,66.0,2
2020-10-13,16.0,16.0,2
2020-10-14,47.0,47.0,2
2020-10-15,34.0,34.0,2
2020-10-16,68.0,68.0,2
2020-10-17,38.0,38.0,2
2020-10-18,97.0,97.0,2
2020-10-19,81.0,81.0,2
2020-10-20,34.0,34.0,2
2020-10-21,100.0,100.0,2
2020-10-22,17.0,17.0,2
2020-10-23,34.0,34.0,2
2020-10-24,20.0,20.0,2
2020-10-25,57.0,57.0,2
2020-10-26,0.0,0.0,2
2020-10-27,70.0,70.0,2
2020-10-28,37.0,37.0,2
2020-10-29,0.0,0.0,2
2020-10-30,17.0,17.0,2
2020-10-31,19.0,19.0,2
2020-11-01,0.0,0.0,2
2020-11-02,16.0,16.0,2
2020-11-03,32.0,32.0,2
2020-11-04,15.0,15.0,2
2020-11-05,0.0,0.0,2
2020-11-06,16.0,16.0,2
2020-11-07,38.0,38.0,2
2020-11-08,36.0,36.0,2
2020-11-09,46.0,46.0,2
2020-11-10,16.0,16.0,2
2020-11-11,16.0,16.0,2
2020-11-12,16.0,16.0,2
2020-11-13,0.0,0.0,2
2020-11-14,19.0,19.0,2
2020-11-15,18.0,18.0,2
2020-11-16,16.0,16.0,2
2020-11-17,0.0,0.0,2
2020-11-18,16.0,16.0,2
2020-11-19,0.0,0.0,2
2020-11-20,33.0,33.0,2
2020-11-21,0.0,0.0,2
2020-11-22,0.0,0.0,2
2020-11-23,62.0,62.0,2
2020-11-24,0.0,0.0,2
2020-11-25,16.0,16.0,2
2020-11-26,32.0,32.0,2
2020-11-27,17.0,17.0,2
2020-11-28,20.0,20.0,2
2020-11-29,35.0,35.0,2
2020-11-30,0.0,0.0,2
2020-12-01,17.0,17.0,2
2020-12-02,17.0,17.0,2
2020-12-03,17.0,17.0,2
2020-12-04,0.0,0.0,2
2020-12-05,0.0,0.0,2
2020-12-06,0.0,0.0,2
2020-12-07,33.0,33.0,2
2020-12-08,0.0,0.0,2
2020-12-09,68.0,68.0,2
2020-12-10,0.0,0.0,2
2020-12-11,18.0,18.0,2
2020-12-12,0.0,0.0,2
2020-12-13,38.0,38.0,2
2020-12-14,0.0,0.0,2
2020-12-15,0.0,0.0,2
2020-12-16,36.0,36.0,2
2020-12-17,37.0,37.0,2
2020-12-18,0.0,0.0,2
2020-12-19,85.0,85.0,2
2020-12-20,0.0,0.0,2
2020-12-21,19.0,19.0,2
2020-12-22,0.0,0.0,2
2020-12-23,0.0,0.0,2
2020-12-24,24.0,24.0,2
2020-12-25,0.0,0.0,2
2020-12-26,0.0,0.0,2
2020-12-27,0.0,0.0,2
2020-12-28,0.0,0.0,2
2020-12-29,0.0,0.0,2
2020-12-30,19.0,19.0,2
2020-12-31,43.0,43.0,2
2021-01-01,20.0,20.0,2
2021-01-02,0.0,0.0,2
2021-01-03,18.0,18.0,2
2021-01-04,15.0,15.0,2
2021-01-05,48.0,48.0,2
2021-01-06,49.0,49.0,2
2021-01-07,32.0,32.0,2
2021-01-08,33.0,33.0,2
2021-01-09,20.0,20.0,2
2021-01-10,0.0,0.0,2
2021-01-11,16.0,16.0,2
2021-01-12,16.0,16.0,2
2021-01-13,16.0,16.0,2
2021-01-14,16.0,16.0,2
2021-01-15,34.0,34.0,2
2021-01-16,0.0,0.0,2
2021-01-17,0.0,0.0,2
2021-01-18,16.0,16.0,2
2021-01-19,0.0,0.0,2
2021-01-20,0.0,0.0,2
2021-01-21,16.0,16.0,2
2021-01-22,17.0,17.0,2
2021-01-23,0.0,0.0,2
2021-01-24,0.0,0.0,2
2021-01-25,0.0,0.0,2
2021-01-26,0.0,0.0,2
2021-01-27,16.0,16.0,2
2021-01-28,34.0,34.0,2
2021-01-29,18.0,18.0,2
2021-01-30,19.0,19.0,2
2021-01-31,19.0,19.0,2
2021-02-01,0.0,0.0,2
2021-02-02,32.0,32.0,2
2021-02-03,33.0,33.0,2
2021-02-04,34.0,34.0,2
2021-02-05,35.0,35.0,2
2021-02-06,0.0,0.0,2
2021-02-07,0.0,0.0,2
2021-02-08,0.0,0.0,2
2021-02-09,16.0,16.0,2
2021-02-10,33.0,33.0,2
2021-02-11,0.0,0.0,2
2021-02-12,35.0,35.0,2
2021-02-13,0.0,0.0,2
2021-02-14,19.0,19.0,2
2021-02-15,0.0,0.0,2
2021-02-16,16.0,16.0,2
2021-02-17,16.0,16.0,2
2021-02-18,17.0,17.0,2
2021-02-19,17.0,17.0,2
2021-02-20,20.0,20.0,2
2021-02-21,18.0,18.0,2
2021-02-22,31.0,31.0,2
2021-02-23,33.0,33.0,2
2021-02-24,17.0,17.0,2
2021-02-25,17.0,17.0,2
2021-02-26,69.0,69.0,2
2021-02-27,38.0,38.0,2
2021-02-28,58.0,58.0,2
2021-03-01,16.0,16.0,2
2021-03-02,49.0,49.0,2
2021-03-03,33.0,33.0,2
2021-03-04,49.0,49.0,2
2021-03-05,16.0,16.0,2
2021-03-06,0.0,0.0,2
2021-03-07,0.0,0.0,2
2021-03-08,16.0,16.0,2
2021-03-09,16.0,16.0,2
2021-03-10,49.0,49.0,2
2021-03-11,16.0,16.0,2
2021-03-12,34.0,34.0,2
2021-03-13,0.0,0.0,2
2021-03-14,0.0,0.0,2
2021-03-15,13.0,13.0,2
2021-03-16,0.0,0.0,2
2021-03-17,32.0,32.0,2
2021-03-18,32.0,32.0,2
2021-03-19,17.0,17.0,2
2021-03-20,37.0,37.0,2
2021-03-21,0.0,0.0,2
2021-03-22,16.0,16.0,2
2021-03-23,16.0,16.0,2
2021-03-24,33.0,33.0,2
2021-03-25,35.0,35.0,2
2021-03-26,55.0,55.0,2
2021-03-27,19.0,19.0,2
2021-03-28,0.0,0.0,2
2021-03-29,64.0,64.0,2
2021-03-30,36.0,36.0,2
2021-03-31,37.0,37.0,2
2021-04-01,40.0,40.0,2
2021-04-02,20.0,20.0,2
2021-04-03,19.0,19.0,2
2021-04-04,0.0,0.0,2
2021-04-05,19.0,19.0,2
2021-04-06,16.0,16.0,2
2021-04-07,16.0,16.0,2
2021-04-08,16.0,16.0,2
2021-04-09,17.0,17.0,2
2021-04-10,0.0,0.0,2
2021-04-11,20.0,20.0,2
2021-04-12,31.0,31.0,2
2021-04-13,48.0,48.0,2
2021-04-14,16.0,16.0,2
2021-04-15,32.0,32.0,2
2021-04-16,34.0,34.0,2
2021-04-17,19.0,19.0,2
2021-04-18,0.0,0.0,2
2021-04-19,16.0,16.0,2
2021-04-20,17.0,17.0,2
2021-04-21,34.0,34.0,2
2021-04-22,0.0,0.0,2
2021-04-23,0.0,0.0,2
2021-04-24,0.0,0.0,2
2021-04-25,0.0,0.0,2
2021-04-26,17.0,17.0,2
2021-04-27,35.0,35.0,2
2021-04-28,18.0,18.0,2
2021-04-29,34.0,34.0,2
2021-04-30,19.0,19.0,2
2021-05-01,0.0,0.0,2
2021-05-02,0.0,0.0,2
2021-05-03,17.0,17.0,2
2021-05-04,0.0,0.0,2
2021-05-05,33.0,33.0,2
2021-05-06,17.0,17.0,2
2021-05-07,0.0,0.0,2
2021-05-08,0.0,0.0,2
2021-05-09,0.0,0.0,2
2021-05-10,0.0,0.0,2
2021-05-11,18.0,18.0,2
2021-05-12,33.0,33.0,2
2021-05-13,0.0,0.0,2
2021-05-14,0.0,0.0,2
