date,/g/11j4xt9hdf_0,/g/11j4xt9hdf,batch_id
2020-04-10,20.0,20.0,1
2020-04-11,28.0,28.0,1
2020-04-12,27.0,27.0,1
2020-04-13,20.0,20.0,1
2020-04-14,9.0,9.0,1
2020-04-15,14.0,14.0,1
2020-04-16,45.0,45.0,1
2020-04-17,33.0,33.0,1
2020-04-18,18.0,18.0,1
2020-04-19,16.0,16.0,1
2020-04-20,16.0,16.0,1
2020-04-21,34.0,34.0,1
2020-04-22,23.0,23.0,1
2020-04-23,16.0,16.0,1
2020-04-24,9.0,9.0,1
2020-04-25,10.0,10.0,1
2020-04-26,24.0,24.0,1
2020-04-27,13.0,13.0,1
2020-04-28,9.0,9.0,1
2020-04-29,14.0,14.0,1
2020-04-30,15.0,15.0,1
2020-05-01,23.0,23.0,1
2020-05-02,19.0,19.0,1
2020-05-03,13.0,13.0,1
2020-05-04,9.0,9.0,1
2020-05-05,11.0,11.0,1
2020-05-06,51.0,51.0,1
2020-05-07,28.0,28.0,1
2020-05-08,12.0,12.0,1
2020-05-09,8.0,8.0,1
2020-05-10,20.0,20.0,1
2020-05-11,17.0,17.0,1
2020-05-12,20.0,20.0,1
2020-05-13,18.0,18.0,1
2020-05-14,11.0,11.0,1
2020-05-15,9.0,9.0,1
2020-05-16,5.0,5.0,1
2020-05-17,18.0,18.0,1
2020-05-18,11.0,11.0,1
2020-05-19,18.0,18.0,1
2020-05-20,13.0,13.0,1
2020-05-21,8.0,8.0,1
2020-05-22,5.0,5.0,1
2020-05-23,10.0,10.0,1
2020-05-24,9.0,9.0,1
2020-05-25,20.0,20.0,1
2020-05-26,11.0,11.0,1
2020-05-27,4.0,4.0,1
2020-05-28,9.0,9.0,1
2020-05-29,7.0,7.0,1
2020-05-30,11.0,11.0,1
2020-05-31,13.0,13.0,1
2020-06-01,2.0,2.0,1
2020-06-02,16.0,16.0,1
2020-06-03,10.0,10.0,1
2020-06-04,4.0,4.0,1
2020-06-05,10.0,10.0,1
2020-06-06,2.0,2.0,1
2020-06-07,9.0,9.0,1
2020-06-08,6.0,6.0,1
2020-06-09,15.0,15.0,1
2020-06-10,7.0,7.0,1
2020-06-11,11.0,11.0,1
2020-06-12,9.0,9.0,1
2020-06-13,11.0,11.0,1
2020-06-14,12.0,12.0,1
2020-06-15,2.0,2.0,1
2020-06-16,15.0,15.0,1
2020-06-17,2.0,2.0,1
2020-06-18,2.0,2.0,1
2020-06-19,12.0,12.0,1
2020-06-20,11.0,11.0,1
2020-06-21,5.0,5.0,1
2020-06-22,20.0,20.0,1
2020-06-23,9.0,9.0,1
2020-06-24,26.0,26.0,1
2020-06-25,19.0,19.0,1
2020-06-26,0.0,0.0,1
2020-06-27,5.0,5.0,1
2020-06-28,7.0,7.0,1
2020-06-29,11.0,11.0,1
2020-06-30,4.0,4.0,1
2020-07-01,7.0,7.0,1
2020-07-02,7.0,7.0,1
2020-07-03,0.0,0.0,1
2020-07-04,10.0,10.0,1
2020-07-05,15.0,15.0,1
2020-07-06,7.0,7.0,1
2020-07-07,7.0,7.0,1
2020-07-08,5.0,5.0,1
2020-07-09,7.0,7.0,1
2020-07-10,5.0,5.0,1
2020-07-11,6.0,6.0,1
2020-07-12,6.0,6.0,1
2020-07-13,10.0,10.0,1
2020-07-14,7.0,7.0,1
2020-07-15,10.0,10.0,1
2020-07-16,5.0,5.0,1
2020-07-17,16.0,16.0,1
2020-07-18,0.0,0.0,1
2020-07-19,6.0,6.0,1
2020-07-20,10.0,10.0,1
2020-07-21,8.0,8.0,1
2020-07-22,3.0,3.0,1
2020-07-23,16.0,16.0,1
2020-07-24,8.0,8.0,1
2020-07-25,11.0,11.0,1
2020-07-26,3.0,3.0,1
2020-07-27,15.0,15.0,1
2020-07-28,0.0,0.0,1
2020-07-29,8.0,8.0,1
2020-07-30,3.0,3.0,1
2020-07-31,9.0,9.0,1
2020-08-01,9.0,9.0,1
2020-08-02,11.0,11.0,1
2020-08-03,5.0,5.0,1
2020-08-04,3.0,3.0,1
2020-08-05,8.0,8.0,1
2020-08-06,13.0,13.0,1
2020-08-07,11.0,11.0,1
2020-08-08,6.0,6.0,1
2020-08-09,6.0,6.0,1
2020-08-10,10.0,10.0,1
2020-08-11,7.0,7.0,1
2020-08-12,5.0,5.0,1
2020-08-13,7.0,7.0,1
2020-08-14,2.0,2.0,1
2020-08-15,11.0,11.0,1
2020-08-16,5.0,5.0,1
2020-08-17,7.0,7.0,1
2020-08-18,7.0,7.0,1
2020-08-19,25.0,25.0,1
2020-08-20,15.0,15.0,1
2020-08-21,5.0,5.0,1
2020-08-22,5.0,5.0,1
2020-08-23,0.0,0.0,1
2020-08-24,9.0,9.0,1
2020-08-25,5.0,5.0,1
2020-08-26,0.0,0.0,1
2020-08-27,2.0,2.0,1
2020-08-28,2.0,2.0,1
2020-08-29,5.0,5.0,1
2020-08-30,5.0,5.0,1
2020-08-31,5.0,5.0,1
2020-09-01,10.0,10.0,1
2020-09-02,5.0,5.0,1
2020-09-03,7.0,7.0,1
2020-09-04,5.0,5.0,1
2020-09-05,5.0,5.0,1
2020-09-06,5.0,5.0,1
2020-09-07,14.0,14.0,1
2020-09-08,5.0,5.0,1
2020-09-09,9.0,9.0,1
2020-09-10,7.0,7.0,1
2020-09-11,2.0,2.0,1
2020-09-12,6.0,6.0,1
2020-09-13,3.0,3.0,1
2020-09-14,10.0,10.0,1
2020-09-15,10.0,10.0,1
2020-09-16,22.0,22.0,1
2020-09-17,7.0,7.0,1
2020-09-18,20.0,20.0,1
2020-09-19,17.0,17.0,1
2020-09-20,14.0,14.0,1
2020-09-21,9.0,9.0,1
2020-09-22,10.0,10.0,1
2020-09-23,14.0,14.0,1
2020-09-24,9.0,9.0,1
2020-09-25,12.0,12.0,1
2020-09-26,0.0,0.0,1
2020-09-27,11.0,11.0,1
2020-09-28,59.0,59.0,1
2020-09-29,20.0,20.0,1
2020-09-30,15.0,15.0,1
2020-10-01,2.0,2.0,1
2020-10-02,17.0,17.0,1
2020-10-03,8.0,8.0,1
2020-10-04,3.0,3.0,1
2020-10-05,9.0,9.0,1
2020-10-06,7.0,7.0,1
2020-10-07,2.0,2.0,1
2020-10-08,7.0,7.0,1
2020-10-09,19.0,19.0,1
2020-10-10,11.0,11.0,1
2020-10-11,19.0,19.0,1
2020-10-12,37.0,37.0,1
2020-10-13,100.0,100.0,1
2020-10-14,34.0,34.0,1
2020-10-15,11.0,11.0,1
2020-10-16,5.0,5.0,1
2020-10-17,6.0,6.0,1
2020-10-18,14.0,14.0,1
2020-10-19,16.0,16.0,1
2020-10-20,23.0,23.0,1
2020-10-21,13.0,13.0,1
2020-10-22,5.0,5.0,1
2020-10-23,8.0,8.0,1
2020-10-24,19.0,19.0,1
2020-10-25,11.0,11.0,1
2020-10-26,15.0,15.0,1
2020-10-27,15.0,15.0,1
2020-09-28,64.0,64.0,2
2020-09-29,27.0,27.0,2
2020-09-30,13.0,13.0,2
2020-10-01,13.0,13.0,2
2020-10-02,19.0,19.0,2
2020-10-03,6.0,6.0,2
2020-10-04,6.0,6.0,2
2020-10-05,10.0,10.0,2
2020-10-06,13.0,13.0,2
2020-10-07,16.0,16.0,2
2020-10-08,5.0,5.0,2
2020-10-09,9.0,9.0,2
2020-10-10,9.0,9.0,2
2020-10-11,24.0,24.0,2
2020-10-12,46.0,46.0,2
2020-10-13,100.0,100.0,2
2020-10-14,29.0,29.0,2
2020-10-15,26.0,26.0,2
2020-10-16,3.0,3.0,2
2020-10-17,6.0,6.0,2
2020-10-18,9.0,9.0,2
2020-10-19,23.0,23.0,2
2020-10-20,14.0,14.0,2
2020-10-21,19.0,19.0,2
2020-10-22,18.0,18.0,2
2020-10-23,15.0,15.0,2
2020-10-24,18.0,18.0,2
2020-10-25,9.0,9.0,2
2020-10-26,8.0,8.0,2
2020-10-27,19.0,19.0,2
2020-10-28,11.0,11.0,2
2020-10-29,11.0,11.0,2
2020-10-30,11.0,11.0,2
2020-10-31,3.0,3.0,2
2020-11-01,9.0,9.0,2
2020-11-02,30.0,30.0,2
2020-11-03,52.0,52.0,2
2020-11-04,8.0,8.0,2
2020-11-05,5.0,5.0,2
2020-11-06,8.0,8.0,2
2020-11-07,6.0,6.0,2
2020-11-08,9.0,9.0,2
2020-11-09,8.0,8.0,2
2020-11-10,8.0,8.0,2
2020-11-11,6.0,6.0,2
2020-11-12,6.0,6.0,2
2020-11-13,3.0,3.0,2
2020-11-14,9.0,9.0,2
2020-11-15,0.0,0.0,2
2020-11-16,5.0,5.0,2
2020-11-17,16.0,16.0,2
2020-11-18,20.0,20.0,2
2020-11-19,8.0,8.0,2
2020-11-20,6.0,6.0,2
2020-11-21,9.0,9.0,2
2020-11-22,6.0,6.0,2
2020-11-23,14.0,14.0,2
2020-11-24,0.0,0.0,2
2020-11-25,3.0,3.0,2
2020-11-26,5.0,5.0,2
2020-11-27,16.0,16.0,2
2020-11-28,16.0,16.0,2
2020-11-29,3.0,3.0,2
2020-11-30,3.0,3.0,2
2020-12-01,8.0,8.0,2
2020-12-02,11.0,11.0,2
2020-12-03,3.0,3.0,2
2020-12-04,15.0,15.0,2
2020-12-05,17.0,17.0,2
2020-12-06,3.0,3.0,2
2020-12-07,0.0,0.0,2
2020-12-08,11.0,11.0,2
2020-12-09,6.0,6.0,2
2020-12-10,8.0,8.0,2
2020-12-11,6.0,6.0,2
2020-12-12,16.0,16.0,2
2020-12-13,15.0,15.0,2
2020-12-14,66.0,66.0,2
2020-12-15,14.0,14.0,2
2020-12-16,11.0,11.0,2
2020-12-17,6.0,6.0,2
2020-12-18,0.0,0.0,2
2020-12-19,18.0,18.0,2
2020-12-20,52.0,52.0,2
2020-12-21,49.0,49.0,2
2020-12-22,14.0,14.0,2
2020-12-23,11.0,11.0,2
2020-12-24,16.0,16.0,2
2020-12-25,26.0,26.0,2
2020-12-26,17.0,17.0,2
2020-12-27,6.0,6.0,2
2020-12-28,9.0,9.0,2
2020-12-29,6.0,6.0,2
2020-12-30,18.0,18.0,2
2020-12-31,6.0,6.0,2
2021-01-01,10.0,10.0,2
2021-01-02,12.0,12.0,2
2021-01-03,3.0,3.0,2
2021-01-04,13.0,13.0,2
2021-01-05,11.0,11.0,2
2021-01-06,16.0,16.0,2
2021-01-07,8.0,8.0,2
2021-01-08,14.0,14.0,2
2021-01-09,6.0,6.0,2
2021-01-10,15.0,15.0,2
2021-01-11,10.0,10.0,2
2021-01-12,19.0,19.0,2
2021-01-13,3.0,3.0,2
2021-01-14,5.0,5.0,2
2021-01-15,5.0,5.0,2
2021-01-16,12.0,12.0,2
2021-01-17,24.0,24.0,2
2021-01-18,5.0,5.0,2
2021-01-19,8.0,8.0,2
2021-01-20,24.0,24.0,2
2021-01-21,8.0,8.0,2
2021-01-22,3.0,3.0,2
2021-01-23,9.0,9.0,2
2021-01-24,9.0,9.0,2
2021-01-25,5.0,5.0,2
2021-01-26,11.0,11.0,2
2021-01-27,8.0,8.0,2
2021-01-28,0.0,0.0,2
2021-01-29,5.0,5.0,2
2021-01-30,0.0,0.0,2
2021-01-31,0.0,0.0,2
2021-02-01,8.0,8.0,2
2021-02-02,8.0,8.0,2
2021-02-03,16.0,16.0,2
2021-02-04,8.0,8.0,2
2021-02-05,3.0,3.0,2
2021-02-06,3.0,3.0,2
2021-02-07,10.0,10.0,2
2021-02-08,3.0,3.0,2
2021-02-09,6.0,6.0,2
2021-02-10,5.0,5.0,2
2021-02-11,6.0,6.0,2
2021-02-12,9.0,9.0,2
2021-02-13,0.0,0.0,2
2021-02-14,3.0,3.0,2
2021-02-15,3.0,3.0,2
2021-02-16,5.0,5.0,2
2021-02-17,5.0,5.0,2
2021-02-18,5.0,5.0,2
2021-02-19,6.0,6.0,2
2021-02-20,0.0,0.0,2
2021-02-21,10.0,10.0,2
2021-02-22,0.0,0.0,2
2021-02-23,17.0,17.0,2
2021-02-24,8.0,8.0,2
2021-02-25,6.0,6.0,2
2021-02-26,12.0,12.0,2
2021-02-27,6.0,6.0,2
2021-02-28,3.0,3.0,2
2021-03-01,5.0,5.0,2
2021-03-02,11.0,11.0,2
2021-03-03,5.0,5.0,2
2021-03-04,11.0,11.0,2
2021-03-05,6.0,6.0,2
2021-03-06,15.0,15.0,2
2021-03-07,18.0,18.0,2
2021-03-08,8.0,8.0,2
2021-03-09,5.0,5.0,2
2021-03-10,5.0,5.0,2
2021-03-11,8.0,8.0,2
2021-03-12,5.0,5.0,2
2021-03-13,3.0,3.0,2
2021-03-14,6.0,6.0,2
2021-03-15,8.0,8.0,2
2021-03-16,12.0,12.0,2
2021-03-17,10.0,10.0,2
2021-03-18,5.0,5.0,2
2021-03-19,3.0,3.0,2
2021-03-20,6.0,6.0,2
2021-03-21,3.0,3.0,2
2021-03-22,16.0,16.0,2
2021-03-23,3.0,3.0,2
2021-03-24,5.0,5.0,2
2021-03-25,8.0,8.0,2
2021-03-26,3.0,3.0,2
2021-03-27,12.0,12.0,2
2021-03-28,0.0,0.0,2
2021-03-29,11.0,11.0,2
2021-03-30,6.0,6.0,2
2021-03-31,9.0,9.0,2
2021-04-01,3.0,3.0,2
2021-04-02,9.0,9.0,2
2021-04-03,6.0,6.0,2
2021-04-04,6.0,6.0,2
2021-04-05,3.0,3.0,2
2021-04-06,3.0,3.0,2
2021-04-07,8.0,8.0,2
2021-04-08,8.0,8.0,2
2021-04-09,3.0,3.0,2
2021-04-10,0.0,0.0,2
2021-04-11,9.0,9.0,2
2021-04-12,19.0,19.0,2
2021-04-13,8.0,8.0,2
2021-04-14,16.0,16.0,2
2021-04-15,8.0,8.0,2
2021-04-16,14.0,14.0,2
2021-04-17,3.0,3.0,2
2021-04-18,9.0,9.0,2
2021-04-19,3.0,3.0,2
2021-04-20,6.0,6.0,2
2021-04-21,25.0,25.0,2
2021-04-22,11.0,11.0,2
2021-04-23,9.0,9.0,2
2021-04-24,10.0,10.0,2
2021-04-25,6.0,6.0,2
2021-04-26,14.0,14.0,2
2021-04-27,10.0,10.0,2
2021-04-28,15.0,15.0,2
2021-04-29,11.0,11.0,2
2021-04-30,5.0,5.0,2
2021-05-01,6.0,6.0,2
2021-05-02,3.0,3.0,2
2021-05-03,11.0,11.0,2
2021-05-04,3.0,3.0,2
2021-05-05,3.0,3.0,2
2021-05-06,6.0,6.0,2
2021-05-07,3.0,3.0,2
2021-05-08,9.0,9.0,2
2021-05-09,9.0,9.0,2
2021-05-10,6.0,6.0,2
2021-05-11,13.0,13.0,2
2021-05-12,20.0,20.0,2
2021-05-13,0.0,0.0,2
2021-05-14,6.0,6.0,2
2021-05-15,6.0,6.0,2
2021-05-16,6.0,6.0,2
2021-05-17,13.0,13.0,2
2021-05-18,5.0,5.0,2
2021-05-19,8.0,8.0,2
2021-05-20,14.0,14.0,2
2021-05-21,0.0,0.0,2
2021-05-22,3.0,3.0,2
2021-05-23,6.0,6.0,2
2021-05-24,3.0,3.0,2
2021-05-25,5.0,5.0,2
2021-05-26,5.0,5.0,2
2021-05-27,11.0,11.0,2
2021-05-28,9.0,9.0,2
2021-05-29,10.0,10.0,2
