date,/m/01c751_0,/m/01c751,batch_id
2020-04-28,11.0,11.0,1
2020-04-29,24.0,24.0,1
2020-04-30,24.0,24.0,1
2020-05-01,47.0,47.0,1
2020-05-02,24.0,24.0,1
2020-05-03,7.0,7.0,1
2020-05-04,14.0,14.0,1
2020-05-05,10.0,10.0,1
2020-05-06,9.0,9.0,1
2020-05-07,13.0,13.0,1
2020-05-08,12.0,12.0,1
2020-05-09,19.0,19.0,1
2020-05-10,17.0,17.0,1
2020-05-11,19.0,19.0,1
2020-05-12,15.0,15.0,1
2020-05-13,9.0,9.0,1
2020-05-14,15.0,15.0,1
2020-05-15,9.0,9.0,1
2020-05-16,15.0,15.0,1
2020-05-17,7.0,7.0,1
2020-05-18,15.0,15.0,1
2020-05-19,9.0,9.0,1
2020-05-20,9.0,9.0,1
2020-05-21,11.0,11.0,1
2020-05-22,10.0,10.0,1
2020-05-23,10.0,10.0,1
2020-05-24,10.0,10.0,1
2020-05-25,11.0,11.0,1
2020-05-26,7.0,7.0,1
2020-05-27,4.0,4.0,1
2020-05-28,7.0,7.0,1
2020-05-29,2.0,2.0,1
2020-05-30,14.0,14.0,1
2020-05-31,8.0,8.0,1
2020-06-01,2.0,2.0,1
2020-06-02,0.0,0.0,1
2020-06-03,9.0,9.0,1
2020-06-04,7.0,7.0,1
2020-06-05,5.0,5.0,1
2020-06-06,12.0,12.0,1
2020-06-07,8.0,8.0,1
2020-06-08,9.0,9.0,1
2020-06-09,5.0,5.0,1
2020-06-10,12.0,12.0,1
2020-06-11,5.0,5.0,1
2020-06-12,5.0,5.0,1
2020-06-13,6.0,6.0,1
2020-06-14,3.0,3.0,1
2020-06-15,9.0,9.0,1
2020-06-16,7.0,7.0,1
2020-06-17,5.0,5.0,1
2020-06-18,3.0,3.0,1
2020-06-19,35.0,35.0,1
2020-06-20,6.0,6.0,1
2020-06-21,8.0,8.0,1
2020-06-22,2.0,2.0,1
2020-06-23,12.0,12.0,1
2020-06-24,12.0,12.0,1
2020-06-25,0.0,0.0,1
2020-06-26,8.0,8.0,1
2020-06-27,8.0,8.0,1
2020-06-28,7.0,7.0,1
2020-06-29,7.0,7.0,1
2020-06-30,2.0,2.0,1
2020-07-01,5.0,5.0,1
2020-07-02,5.0,5.0,1
2020-07-03,2.0,2.0,1
2020-07-04,5.0,5.0,1
2020-07-05,2.0,2.0,1
2020-07-06,5.0,5.0,1
2020-07-07,2.0,2.0,1
2020-07-08,2.0,2.0,1
2020-07-09,10.0,10.0,1
2020-07-10,8.0,8.0,1
2020-07-11,13.0,13.0,1
2020-07-12,5.0,5.0,1
2020-07-13,5.0,5.0,1
2020-07-14,2.0,2.0,1
2020-07-15,5.0,5.0,1
2020-07-16,5.0,5.0,1
2020-07-17,14.0,14.0,1
2020-07-18,0.0,0.0,1
2020-07-19,6.0,6.0,1
2020-07-20,0.0,0.0,1
2020-07-21,5.0,5.0,1
2020-07-22,5.0,5.0,1
2020-07-23,8.0,8.0,1
2020-07-24,5.0,5.0,1
2020-07-25,3.0,3.0,1
2020-07-26,3.0,3.0,1
2020-07-27,2.0,2.0,1
2020-07-28,5.0,5.0,1
2020-07-29,5.0,5.0,1
2020-07-30,5.0,5.0,1
2020-07-31,5.0,5.0,1
2020-08-01,3.0,3.0,1
2020-08-02,8.0,8.0,1
2020-08-03,2.0,2.0,1
2020-08-04,5.0,5.0,1
2020-08-05,5.0,5.0,1
2020-08-06,8.0,8.0,1
2020-08-07,8.0,8.0,1
2020-08-08,0.0,0.0,1
2020-08-09,0.0,0.0,1
2020-08-10,7.0,7.0,1
2020-08-11,5.0,5.0,1
2020-08-12,15.0,15.0,1
2020-08-13,2.0,2.0,1
2020-08-14,3.0,3.0,1
2020-08-15,3.0,3.0,1
2020-08-16,9.0,9.0,1
2020-08-17,0.0,0.0,1
2020-08-18,7.0,7.0,1
2020-08-19,5.0,5.0,1
2020-08-20,10.0,10.0,1
2020-08-21,2.0,2.0,1
2020-08-22,19.0,19.0,1
2020-08-23,13.0,13.0,1
2020-08-24,0.0,0.0,1
2020-08-25,5.0,5.0,1
2020-08-26,12.0,12.0,1
2020-08-27,0.0,0.0,1
2020-08-28,2.0,2.0,1
2020-08-29,8.0,8.0,1
2020-08-30,8.0,8.0,1
2020-08-31,2.0,2.0,1
2020-09-01,11.0,11.0,1
2020-09-02,0.0,0.0,1
2020-09-03,2.0,2.0,1
2020-09-04,0.0,0.0,1
2020-09-05,5.0,5.0,1
2020-09-06,5.0,5.0,1
2020-09-07,2.0,2.0,1
2020-09-08,4.0,4.0,1
2020-09-09,2.0,2.0,1
2020-09-10,5.0,5.0,1
2020-09-11,2.0,2.0,1
2020-09-12,3.0,3.0,1
2020-09-13,3.0,3.0,1
2020-09-14,0.0,0.0,1
2020-09-15,2.0,2.0,1
2020-09-16,0.0,0.0,1
2020-09-17,0.0,0.0,1
2020-09-18,2.0,2.0,1
2020-09-19,3.0,3.0,1
2020-09-20,5.0,5.0,1
2020-09-21,2.0,2.0,1
2020-09-22,11.0,11.0,1
2020-09-23,0.0,0.0,1
2020-09-24,7.0,7.0,1
2020-09-25,7.0,7.0,1
2020-09-26,11.0,11.0,1
2020-09-27,8.0,8.0,1
2020-09-28,5.0,5.0,1
2020-09-29,7.0,7.0,1
2020-09-30,7.0,7.0,1
2020-10-01,5.0,5.0,1
2020-10-02,8.0,8.0,1
2020-10-03,14.0,14.0,1
2020-10-04,5.0,5.0,1
2020-10-05,12.0,12.0,1
2020-10-06,2.0,2.0,1
2020-10-07,5.0,5.0,1
2020-10-08,5.0,5.0,1
2020-10-09,0.0,0.0,1
2020-10-10,6.0,6.0,1
2020-10-11,0.0,0.0,1
2020-10-12,0.0,0.0,1
2020-10-13,5.0,5.0,1
2020-10-14,3.0,3.0,1
2020-10-15,5.0,5.0,1
2020-10-16,8.0,8.0,1
2020-10-17,6.0,6.0,1
2020-10-18,9.0,9.0,1
2020-10-19,10.0,10.0,1
2020-10-20,3.0,3.0,1
2020-10-21,3.0,3.0,1
2020-10-22,5.0,5.0,1
2020-10-23,5.0,5.0,1
2020-10-24,17.0,17.0,1
2020-10-25,5.0,5.0,1
2020-10-26,3.0,3.0,1
2020-10-27,3.0,3.0,1
2020-09-28,15.0,15.0,2
2020-09-29,16.0,16.0,2
2020-09-30,8.0,8.0,2
2020-10-01,0.0,0.0,2
2020-10-02,8.0,8.0,2
2020-10-03,18.0,18.0,2
2020-10-04,8.0,8.0,2
2020-10-05,16.0,16.0,2
2020-10-06,15.0,15.0,2
2020-10-07,0.0,0.0,2
2020-10-08,15.0,15.0,2
2020-10-09,0.0,0.0,2
2020-10-10,9.0,9.0,2
2020-10-11,9.0,9.0,2
2020-10-12,17.0,17.0,2
2020-10-13,9.0,9.0,2
2020-10-14,17.0,17.0,2
2020-10-15,0.0,0.0,2
2020-10-16,9.0,9.0,2
2020-10-17,28.0,28.0,2
2020-10-18,9.0,9.0,2
2020-10-19,33.0,33.0,2
2020-10-20,17.0,17.0,2
2020-10-21,8.0,8.0,2
2020-10-22,8.0,8.0,2
2020-10-23,17.0,17.0,2
2020-10-24,46.0,46.0,2
2020-10-25,17.0,17.0,2
2020-10-26,16.0,16.0,2
2020-10-27,16.0,16.0,2
2020-10-28,25.0,25.0,2
2020-10-29,25.0,25.0,2
2020-10-30,9.0,9.0,2
2020-10-31,45.0,45.0,2
2020-11-01,45.0,45.0,2
2020-11-02,81.0,81.0,2
2020-11-03,32.0,32.0,2
2020-11-04,30.0,30.0,2
2020-11-05,23.0,23.0,2
2020-11-06,31.0,31.0,2
2020-11-07,33.0,33.0,2
2020-11-08,62.0,62.0,2
2020-11-09,24.0,24.0,2
2020-11-10,25.0,25.0,2
2020-11-11,57.0,57.0,2
2020-11-12,33.0,33.0,2
2020-11-13,100.0,100.0,2
2020-11-14,27.0,27.0,2
2020-11-15,35.0,35.0,2
2020-11-16,79.0,79.0,2
2020-11-17,40.0,40.0,2
2020-11-18,41.0,41.0,2
2020-11-19,32.0,32.0,2
2020-11-20,34.0,34.0,2
2020-11-21,25.0,25.0,2
2020-11-22,60.0,60.0,2
2020-11-23,23.0,23.0,2
2020-11-24,47.0,47.0,2
2020-11-25,39.0,39.0,2
2020-11-26,46.0,46.0,2
2020-11-27,8.0,8.0,2
2020-11-28,17.0,17.0,2
2020-11-29,17.0,17.0,2
2020-11-30,8.0,8.0,2
2020-12-01,24.0,24.0,2
2020-12-02,25.0,25.0,2
2020-12-03,41.0,41.0,2
2020-12-04,24.0,24.0,2
2020-12-05,0.0,0.0,2
2020-12-06,44.0,44.0,2
2020-12-07,40.0,40.0,2
2020-12-08,39.0,39.0,2
2020-12-09,41.0,41.0,2
2020-12-10,41.0,41.0,2
2020-12-11,8.0,8.0,2
2020-12-12,53.0,53.0,2
2020-12-13,35.0,35.0,2
2020-12-14,23.0,23.0,2
2020-12-15,80.0,80.0,2
2020-12-16,74.0,74.0,2
2020-12-17,57.0,57.0,2
2020-12-18,68.0,68.0,2
2020-12-19,54.0,54.0,2
2020-12-20,63.0,63.0,2
2020-12-21,42.0,42.0,2
2020-12-22,85.0,85.0,2
2020-12-23,53.0,53.0,2
2020-12-24,97.0,97.0,2
2020-12-25,55.0,55.0,2
2020-12-26,36.0,36.0,2
2020-12-27,91.0,91.0,2
2020-12-28,32.0,32.0,2
2020-12-29,41.0,41.0,2
2020-12-30,33.0,33.0,2
2020-12-31,77.0,77.0,2
2021-01-01,37.0,37.0,2
2021-01-02,9.0,9.0,2
2021-01-03,18.0,18.0,2
2021-01-04,8.0,8.0,2
2021-01-05,33.0,33.0,2
2021-01-06,43.0,43.0,2
2021-01-07,24.0,24.0,2
2021-01-08,42.0,42.0,2
2021-01-09,27.0,27.0,2
2021-01-10,36.0,36.0,2
2021-01-11,24.0,24.0,2
2021-01-12,17.0,17.0,2
2021-01-13,41.0,41.0,2
2021-01-14,66.0,66.0,2
2021-01-15,33.0,33.0,2
2021-01-16,54.0,54.0,2
2021-01-17,36.0,36.0,2
2021-01-18,55.0,55.0,2
2021-01-19,8.0,8.0,2
2021-01-20,16.0,16.0,2
2021-01-21,24.0,24.0,2
2021-01-22,33.0,33.0,2
2021-01-23,27.0,27.0,2
2021-01-24,36.0,36.0,2
2021-01-25,15.0,15.0,2
2021-01-26,47.0,47.0,2
2021-01-27,48.0,48.0,2
2021-01-28,49.0,49.0,2
2021-01-29,33.0,33.0,2
2021-01-30,27.0,27.0,2
2021-01-31,18.0,18.0,2
2021-02-01,32.0,32.0,2
2021-02-02,16.0,16.0,2
2021-02-03,25.0,25.0,2
2021-02-04,51.0,51.0,2
2021-02-05,34.0,34.0,2
2021-02-06,37.0,37.0,2
2021-02-07,36.0,36.0,2
2021-02-08,24.0,24.0,2
2021-02-09,82.0,82.0,2
2021-02-10,25.0,25.0,2
2021-02-11,34.0,34.0,2
2021-02-12,17.0,17.0,2
2021-02-13,36.0,36.0,2
2021-02-14,28.0,28.0,2
2021-02-15,0.0,0.0,2
2021-02-16,25.0,25.0,2
2021-02-17,17.0,17.0,2
2021-02-18,42.0,42.0,2
2021-02-19,17.0,17.0,2
2021-02-20,17.0,17.0,2
2021-02-21,18.0,18.0,2
2021-02-22,23.0,23.0,2
2021-02-23,24.0,24.0,2
2021-02-24,8.0,8.0,2
2021-02-25,0.0,0.0,2
2021-02-26,17.0,17.0,2
2021-02-27,27.0,27.0,2
2021-02-28,18.0,18.0,2
2021-03-01,41.0,41.0,2
2021-03-02,25.0,25.0,2
2021-03-03,0.0,0.0,2
2021-03-04,17.0,17.0,2
2021-03-05,9.0,9.0,2
2021-03-06,18.0,18.0,2
2021-03-07,18.0,18.0,2
2021-03-08,0.0,0.0,2
2021-03-09,8.0,8.0,2
2021-03-10,32.0,32.0,2
2021-03-11,16.0,16.0,2
2021-03-12,50.0,50.0,2
2021-03-13,42.0,42.0,2
2021-03-14,26.0,26.0,2
2021-03-15,20.0,20.0,2
2021-03-16,29.0,29.0,2
2021-03-17,8.0,8.0,2
2021-03-18,0.0,0.0,2
2021-03-19,9.0,9.0,2
2021-03-20,18.0,18.0,2
2021-03-21,9.0,9.0,2
2021-03-22,0.0,0.0,2
2021-03-23,16.0,16.0,2
2021-03-24,8.0,8.0,2
2021-03-25,32.0,32.0,2
2021-03-26,17.0,17.0,2
2021-03-27,52.0,52.0,2
2021-03-28,9.0,9.0,2
2021-03-29,16.0,16.0,2
2021-03-30,25.0,25.0,2
2021-03-31,8.0,8.0,2
2021-04-01,17.0,17.0,2
2021-04-02,19.0,19.0,2
2021-04-03,19.0,19.0,2
2021-04-04,36.0,36.0,2
2021-04-05,9.0,9.0,2
2021-04-06,16.0,16.0,2
2021-04-07,8.0,8.0,2
2021-04-08,49.0,49.0,2
2021-04-09,47.0,47.0,2
2021-04-10,27.0,27.0,2
2021-04-11,68.0,68.0,2
2021-04-12,8.0,8.0,2
2021-04-13,32.0,32.0,2
2021-04-14,41.0,41.0,2
2021-04-15,33.0,33.0,2
2021-04-16,8.0,8.0,2
2021-04-17,46.0,46.0,2
2021-04-18,9.0,9.0,2
2021-04-19,8.0,8.0,2
2021-04-20,25.0,25.0,2
2021-04-21,16.0,16.0,2
2021-04-22,32.0,32.0,2
2021-04-23,8.0,8.0,2
2021-04-24,9.0,9.0,2
2021-04-25,35.0,35.0,2
2021-04-26,31.0,31.0,2
2021-04-27,48.0,48.0,2
2021-04-28,24.0,24.0,2
2021-04-29,8.0,8.0,2
2021-04-30,42.0,42.0,2
2021-05-01,9.0,9.0,2
2021-05-02,0.0,0.0,2
2021-05-03,8.0,8.0,2
2021-05-04,0.0,0.0,2
2021-05-05,15.0,15.0,2
2021-05-06,24.0,24.0,2
2021-05-07,33.0,33.0,2
2021-05-08,18.0,18.0,2
2021-05-09,17.0,17.0,2
2021-05-10,8.0,8.0,2
2021-05-11,8.0,8.0,2
2021-05-12,9.0,9.0,2
2021-05-13,9.0,9.0,2
2021-05-14,17.0,17.0,2
