date,/m/01cdt5_0,/m/01cdt5,batch_id
2020-07-15,9.0,9.0,1
2020-07-16,30.0,30.0,1
2020-07-17,11.0,11.0,1
2020-07-18,22.0,22.0,1
2020-07-19,0.0,0.0,1
2020-07-20,18.0,18.0,1
2020-07-21,9.0,9.0,1
2020-07-22,10.0,10.0,1
2020-07-23,10.0,10.0,1
2020-07-24,0.0,0.0,1
2020-07-25,11.0,11.0,1
2020-07-26,10.0,10.0,1
2020-07-27,9.0,9.0,1
2020-07-28,18.0,18.0,1
2020-07-29,18.0,18.0,1
2020-07-30,19.0,19.0,1
2020-07-31,21.0,21.0,1
2020-08-01,23.0,23.0,1
2020-08-02,41.0,41.0,1
2020-08-03,18.0,18.0,1
2020-08-04,0.0,0.0,1
2020-08-05,18.0,18.0,1
2020-08-06,39.0,39.0,1
2020-08-07,21.0,21.0,1
2020-08-08,23.0,23.0,1
2020-08-09,22.0,22.0,1
2020-08-10,28.0,28.0,1
2020-08-11,19.0,19.0,1
2020-08-12,19.0,19.0,1
2020-08-13,9.0,9.0,1
2020-08-14,20.0,20.0,1
2020-08-15,45.0,45.0,1
2020-08-16,11.0,11.0,1
2020-08-17,19.0,19.0,1
2020-08-18,9.0,9.0,1
2020-08-19,28.0,28.0,1
2020-08-20,18.0,18.0,1
2020-08-21,9.0,9.0,1
2020-08-22,20.0,20.0,1
2020-08-23,0.0,0.0,1
2020-08-24,9.0,9.0,1
2020-08-25,18.0,18.0,1
2020-08-26,44.0,44.0,1
2020-08-27,0.0,0.0,1
2020-08-28,18.0,18.0,1
2020-08-29,10.0,10.0,1
2020-08-30,0.0,0.0,1
2020-08-31,8.0,8.0,1
2020-09-01,17.0,17.0,1
2020-09-02,26.0,26.0,1
2020-09-03,17.0,17.0,1
2020-09-04,0.0,0.0,1
2020-09-05,20.0,20.0,1
2020-09-06,30.0,30.0,1
2020-09-07,17.0,17.0,1
2020-09-08,8.0,8.0,1
2020-09-09,0.0,0.0,1
2020-09-10,27.0,27.0,1
2020-09-11,36.0,36.0,1
2020-09-12,29.0,29.0,1
2020-09-13,20.0,20.0,1
2020-09-14,26.0,26.0,1
2020-09-15,17.0,17.0,1
2020-09-16,0.0,0.0,1
2020-09-17,9.0,9.0,1
2020-09-18,28.0,28.0,1
2020-09-19,0.0,0.0,1
2020-09-20,0.0,0.0,1
2020-09-21,0.0,0.0,1
2020-09-22,17.0,17.0,1
2020-09-23,44.0,44.0,1
2020-09-24,17.0,17.0,1
2020-09-25,19.0,19.0,1
2020-09-26,10.0,10.0,1
2020-09-27,21.0,21.0,1
2020-09-28,0.0,0.0,1
2020-09-29,0.0,0.0,1
2020-09-30,37.0,37.0,1
2020-10-01,28.0,28.0,1
2020-10-02,29.0,29.0,1
2020-10-03,31.0,31.0,1
2020-10-04,39.0,39.0,1
2020-10-05,18.0,18.0,1
2020-10-06,18.0,18.0,1
2020-10-07,27.0,27.0,1
2020-10-08,18.0,18.0,1
2020-10-09,31.0,31.0,1
2020-10-10,22.0,22.0,1
2020-10-11,22.0,22.0,1
2020-10-12,10.0,10.0,1
2020-10-13,20.0,20.0,1
2020-10-14,10.0,10.0,1
2020-10-15,10.0,10.0,1
2020-10-16,32.0,32.0,1
2020-10-17,33.0,33.0,1
2020-10-18,0.0,0.0,1
2020-10-19,39.0,39.0,1
2020-10-20,0.0,0.0,1
2020-10-21,10.0,10.0,1
2020-10-22,10.0,10.0,1
2020-10-23,10.0,10.0,1
2020-10-24,21.0,21.0,1
2020-10-25,10.0,10.0,1
2020-10-26,10.0,10.0,1
2020-10-27,29.0,29.0,1
2020-09-28,24.0,24.0,2
2020-09-29,24.0,24.0,2
2020-09-30,49.0,49.0,2
2020-10-01,12.0,12.0,2
2020-10-02,0.0,0.0,2
2020-10-03,55.0,55.0,2
2020-10-04,26.0,26.0,2
2020-10-05,12.0,12.0,2
2020-10-06,24.0,24.0,2
2020-10-07,36.0,36.0,2
2020-10-08,36.0,36.0,2
2020-10-09,54.0,54.0,2
2020-10-10,14.0,14.0,2
2020-10-11,29.0,29.0,2
2020-10-12,53.0,53.0,2
2020-10-13,27.0,27.0,2
2020-10-14,13.0,13.0,2
2020-10-15,14.0,14.0,2
2020-10-16,55.0,55.0,2
2020-10-17,29.0,29.0,2
2020-10-18,0.0,0.0,2
2020-10-19,26.0,26.0,2
2020-10-20,13.0,13.0,2
2020-10-21,13.0,13.0,2
2020-10-22,27.0,27.0,2
2020-10-23,0.0,0.0,2
2020-10-24,0.0,0.0,2
2020-10-25,40.0,40.0,2
2020-10-26,13.0,13.0,2
2020-10-27,52.0,52.0,2
2020-10-28,26.0,26.0,2
2020-10-29,40.0,40.0,2
2020-10-30,54.0,54.0,2
2020-10-31,14.0,14.0,2
2020-11-01,42.0,42.0,2
2020-11-02,13.0,13.0,2
2020-11-03,38.0,38.0,2
2020-11-04,47.0,47.0,2
2020-11-05,35.0,35.0,2
2020-11-06,24.0,24.0,2
2020-11-07,39.0,39.0,2
2020-11-08,0.0,0.0,2
2020-11-09,25.0,25.0,2
2020-11-10,26.0,26.0,2
2020-11-11,0.0,0.0,2
2020-11-12,38.0,38.0,2
2020-11-13,78.0,78.0,2
2020-11-14,55.0,55.0,2
2020-11-15,14.0,14.0,2
2020-11-16,36.0,36.0,2
2020-11-17,62.0,62.0,2
2020-11-18,38.0,38.0,2
2020-11-19,50.0,50.0,2
2020-11-20,26.0,26.0,2
2020-11-21,39.0,39.0,2
2020-11-22,27.0,27.0,2
2020-11-23,73.0,73.0,2
2020-11-24,49.0,49.0,2
2020-11-25,24.0,24.0,2
2020-11-26,12.0,12.0,2
2020-11-27,61.0,61.0,2
2020-11-28,13.0,13.0,2
2020-11-29,0.0,0.0,2
2020-11-30,36.0,36.0,2
2020-12-01,100.0,100.0,2
2020-12-02,25.0,25.0,2
2020-12-03,88.0,88.0,2
2020-12-04,13.0,13.0,2
2020-12-05,54.0,54.0,2
2020-12-06,14.0,14.0,2
2020-12-07,37.0,37.0,2
2020-12-08,74.0,74.0,2
2020-12-09,63.0,63.0,2
2020-12-10,0.0,0.0,2
2020-12-11,13.0,13.0,2
2020-12-12,0.0,0.0,2
2020-12-13,0.0,0.0,2
2020-12-14,0.0,0.0,2
2020-12-15,12.0,12.0,2
2020-12-16,13.0,13.0,2
2020-12-17,26.0,26.0,2
2020-12-18,27.0,27.0,2
2020-12-19,28.0,28.0,2
2020-12-20,14.0,14.0,2
2020-12-21,52.0,52.0,2
2020-12-22,13.0,13.0,2
2020-12-23,55.0,55.0,2
2020-12-24,0.0,0.0,2
2020-12-25,29.0,29.0,2
2020-12-26,55.0,55.0,2
2020-12-27,52.0,52.0,2
2020-12-28,38.0,38.0,2
2020-12-29,38.0,38.0,2
2020-12-30,26.0,26.0,2
2020-12-31,0.0,0.0,2
2021-01-01,15.0,15.0,2
2021-01-02,27.0,27.0,2
2021-01-03,0.0,0.0,2
2021-01-04,63.0,63.0,2
2021-01-05,26.0,26.0,2
2021-01-06,0.0,0.0,2
2021-01-07,13.0,13.0,2
2021-01-08,26.0,26.0,2
2021-01-09,56.0,56.0,2
2021-01-10,57.0,57.0,2
2021-01-11,25.0,25.0,2
2021-01-12,77.0,77.0,2
2021-01-13,26.0,26.0,2
2021-01-14,26.0,26.0,2
2021-01-15,26.0,26.0,2
2021-01-16,14.0,14.0,2
2021-01-17,0.0,0.0,2
2021-01-18,62.0,62.0,2
2021-01-19,25.0,25.0,2
2021-01-20,12.0,12.0,2
2021-01-21,38.0,38.0,2
2021-01-22,13.0,13.0,2
2021-01-23,56.0,56.0,2
2021-01-24,55.0,55.0,2
2021-01-25,61.0,61.0,2
2021-01-26,24.0,24.0,2
2021-01-27,50.0,50.0,2
2021-01-28,52.0,52.0,2
2021-01-29,13.0,13.0,2
2021-01-30,55.0,55.0,2
2021-01-31,14.0,14.0,2
2021-02-01,12.0,12.0,2
2021-02-02,50.0,50.0,2
2021-02-03,13.0,13.0,2
2021-02-04,13.0,13.0,2
2021-02-05,53.0,53.0,2
2021-02-06,0.0,0.0,2
2021-02-07,14.0,14.0,2
2021-02-08,13.0,13.0,2
2021-02-09,38.0,38.0,2
2021-02-10,26.0,26.0,2
2021-02-11,40.0,40.0,2
2021-02-12,27.0,27.0,2
2021-02-13,14.0,14.0,2
2021-02-14,29.0,29.0,2
2021-02-15,25.0,25.0,2
2021-02-16,13.0,13.0,2
2021-02-17,26.0,26.0,2
2021-02-18,26.0,26.0,2
2021-02-19,26.0,26.0,2
2021-02-20,0.0,0.0,2
2021-02-21,14.0,14.0,2
2021-02-22,24.0,24.0,2
2021-02-23,38.0,38.0,2
2021-02-24,37.0,37.0,2
2021-02-25,0.0,0.0,2
2021-02-26,40.0,40.0,2
2021-02-27,28.0,28.0,2
2021-02-28,14.0,14.0,2
2021-03-01,0.0,0.0,2
2021-03-02,39.0,39.0,2
2021-03-03,13.0,13.0,2
2021-03-04,0.0,0.0,2
2021-03-05,26.0,26.0,2
2021-03-06,27.0,27.0,2
2021-03-07,28.0,28.0,2
2021-03-08,38.0,38.0,2
2021-03-09,63.0,63.0,2
2021-03-10,13.0,13.0,2
2021-03-11,38.0,38.0,2
2021-03-12,26.0,26.0,2
2021-03-13,39.0,39.0,2
2021-03-14,40.0,40.0,2
2021-03-15,0.0,0.0,2
2021-03-16,23.0,23.0,2
2021-03-17,13.0,13.0,2
2021-03-18,13.0,13.0,2
2021-03-19,13.0,13.0,2
2021-03-20,41.0,41.0,2
2021-03-21,42.0,42.0,2
2021-03-22,38.0,38.0,2
2021-03-23,13.0,13.0,2
2021-03-24,38.0,38.0,2
2021-03-25,37.0,37.0,2
2021-03-26,26.0,26.0,2
2021-03-27,40.0,40.0,2
2021-03-28,13.0,13.0,2
2021-03-29,37.0,37.0,2
2021-03-30,39.0,39.0,2
2021-03-31,13.0,13.0,2
2021-04-01,40.0,40.0,2
2021-04-02,14.0,14.0,2
2021-04-03,15.0,15.0,2
2021-04-04,99.0,99.0,2
2021-04-05,27.0,27.0,2
2021-04-06,37.0,37.0,2
2021-04-07,38.0,38.0,2
2021-04-08,13.0,13.0,2
2021-04-09,61.0,61.0,2
2021-04-10,41.0,41.0,2
2021-04-11,40.0,40.0,2
2021-04-12,12.0,12.0,2
2021-04-13,12.0,12.0,2
2021-04-14,51.0,51.0,2
2021-04-15,39.0,39.0,2
2021-04-16,66.0,66.0,2
2021-04-17,14.0,14.0,2
2021-04-18,29.0,29.0,2
2021-04-19,38.0,38.0,2
2021-04-20,0.0,0.0,2
2021-04-21,38.0,38.0,2
2021-04-22,12.0,12.0,2
2021-04-23,25.0,25.0,2
2021-04-24,27.0,27.0,2
2021-04-25,67.0,67.0,2
2021-04-26,48.0,48.0,2
2021-04-27,13.0,13.0,2
2021-04-28,13.0,13.0,2
2021-04-29,51.0,51.0,2
2021-04-30,0.0,0.0,2
2021-05-01,0.0,0.0,2
2021-05-02,41.0,41.0,2
2021-05-03,49.0,49.0,2
2021-05-04,12.0,12.0,2
2021-05-05,49.0,49.0,2
2021-05-06,61.0,61.0,2
2021-05-07,26.0,26.0,2
2021-05-08,42.0,42.0,2
2021-05-09,0.0,0.0,2
2021-05-10,0.0,0.0,2
2021-05-11,0.0,0.0,2
2021-05-12,26.0,26.0,2
2021-05-13,29.0,29.0,2
2021-05-14,0.0,0.0,2
2021-05-15,0.0,0.0,2
2021-05-16,0.0,0.0,2
2021-05-17,37.0,37.0,2
2021-05-18,25.0,25.0,2
2021-05-19,0.0,0.0,2
2021-05-20,26.0,26.0,2
2021-05-21,51.0,51.0,2
2021-05-22,40.0,40.0,2
2021-05-23,13.0,13.0,2
2021-05-24,37.0,37.0,2
2021-05-25,50.0,50.0,2
2021-05-26,24.0,24.0,2
2021-05-27,25.0,25.0,2
2021-05-28,14.0,14.0,2
2021-05-29,32.0,32.0,2
