date,/g/11j4xt9hdf_0,/g/11j4xt9hdf,batch_id
2020-05-06,11.0,11.0,1
2020-05-07,15.0,15.0,1
2020-05-08,10.0,10.0,1
2020-05-09,13.0,13.0,1
2020-05-10,11.0,11.0,1
2020-05-11,14.0,14.0,1
2020-05-12,14.0,14.0,1
2020-05-13,13.0,13.0,1
2020-05-14,13.0,13.0,1
2020-05-15,18.0,18.0,1
2020-05-16,13.0,13.0,1
2020-05-17,15.0,15.0,1
2020-05-18,13.0,13.0,1
2020-05-19,28.0,28.0,1
2020-05-20,27.0,27.0,1
2020-05-21,16.0,16.0,1
2020-05-22,11.0,11.0,1
2020-05-23,12.0,12.0,1
2020-05-24,8.0,8.0,1
2020-05-25,11.0,11.0,1
2020-05-26,10.0,10.0,1
2020-05-27,7.0,7.0,1
2020-05-28,11.0,11.0,1
2020-05-29,11.0,11.0,1
2020-05-30,10.0,10.0,1
2020-05-31,13.0,13.0,1
2020-06-01,8.0,8.0,1
2020-06-02,11.0,11.0,1
2020-06-03,10.0,10.0,1
2020-06-04,6.0,6.0,1
2020-06-05,9.0,9.0,1
2020-06-06,8.0,8.0,1
2020-06-07,13.0,13.0,1
2020-06-08,9.0,9.0,1
2020-06-09,10.0,10.0,1
2020-06-10,8.0,8.0,1
2020-06-11,6.0,6.0,1
2020-06-12,9.0,9.0,1
2020-06-13,8.0,8.0,1
2020-06-14,9.0,9.0,1
2020-06-15,10.0,10.0,1
2020-06-16,11.0,11.0,1
2020-06-17,12.0,12.0,1
2020-06-18,12.0,12.0,1
2020-06-19,11.0,11.0,1
2020-06-20,7.0,7.0,1
2020-06-21,9.0,9.0,1
2020-06-22,8.0,8.0,1
2020-06-23,7.0,7.0,1
2020-06-24,7.0,7.0,1
2020-06-25,6.0,6.0,1
2020-06-26,5.0,5.0,1
2020-06-27,5.0,5.0,1
2020-06-28,4.0,4.0,1
2020-06-29,7.0,7.0,1
2020-06-30,7.0,7.0,1
2020-07-01,4.0,4.0,1
2020-07-02,3.0,3.0,1
2020-07-03,7.0,7.0,1
2020-07-04,3.0,3.0,1
2020-07-05,3.0,3.0,1
2020-07-06,7.0,7.0,1
2020-07-07,7.0,7.0,1
2020-07-08,10.0,10.0,1
2020-07-09,6.0,6.0,1
2020-07-10,5.0,5.0,1
2020-07-11,6.0,6.0,1
2020-07-12,4.0,4.0,1
2020-07-13,6.0,6.0,1
2020-07-14,6.0,6.0,1
2020-07-15,6.0,6.0,1
2020-07-16,6.0,6.0,1
2020-07-17,5.0,5.0,1
2020-07-18,7.0,7.0,1
2020-07-19,4.0,4.0,1
2020-07-20,7.0,7.0,1
2020-07-21,5.0,5.0,1
2020-07-22,5.0,5.0,1
2020-07-23,5.0,5.0,1
2020-07-24,2.0,2.0,1
2020-07-25,6.0,6.0,1
2020-07-26,8.0,8.0,1
2020-07-27,7.0,7.0,1
2020-07-28,5.0,5.0,1
2020-07-29,7.0,7.0,1
2020-07-30,7.0,7.0,1
2020-07-31,10.0,10.0,1
2020-08-01,4.0,4.0,1
2020-08-02,4.0,4.0,1
2020-08-03,4.0,4.0,1
2020-08-04,3.0,3.0,1
2020-08-05,3.0,3.0,1
2020-08-06,4.0,4.0,1
2020-08-07,2.0,2.0,1
2020-08-08,5.0,5.0,1
2020-08-09,2.0,2.0,1
2020-08-10,3.0,3.0,1
2020-08-11,5.0,5.0,1
2020-08-12,3.0,3.0,1
2020-08-13,6.0,6.0,1
2020-08-14,4.0,4.0,1
2020-08-15,9.0,9.0,1
2020-08-16,7.0,7.0,1
2020-08-17,5.0,5.0,1
2020-08-18,14.0,14.0,1
2020-08-19,9.0,9.0,1
2020-08-20,10.0,10.0,1
2020-08-21,5.0,5.0,1
2020-08-22,8.0,8.0,1
2020-08-23,7.0,7.0,1
2020-08-24,9.0,9.0,1
2020-08-25,5.0,5.0,1
2020-08-26,5.0,5.0,1
2020-08-27,11.0,11.0,1
2020-08-28,5.0,5.0,1
2020-08-29,8.0,8.0,1
2020-08-30,5.0,5.0,1
2020-08-31,5.0,5.0,1
2020-09-01,6.0,6.0,1
2020-09-02,9.0,9.0,1
2020-09-03,8.0,8.0,1
2020-09-04,8.0,8.0,1
2020-09-05,8.0,8.0,1
2020-09-06,9.0,9.0,1
2020-09-07,4.0,4.0,1
2020-09-08,4.0,4.0,1
2020-09-09,6.0,6.0,1
2020-09-10,8.0,8.0,1
2020-09-11,8.0,8.0,1
2020-09-12,4.0,4.0,1
2020-09-13,8.0,8.0,1
2020-09-14,6.0,6.0,1
2020-09-15,9.0,9.0,1
2020-09-16,9.0,9.0,1
2020-09-17,9.0,9.0,1
2020-09-18,9.0,9.0,1
2020-09-19,6.0,6.0,1
2020-09-20,7.0,7.0,1
2020-09-21,6.0,6.0,1
2020-09-22,6.0,6.0,1
2020-09-23,8.0,8.0,1
2020-09-24,3.0,3.0,1
2020-09-25,4.0,4.0,1
2020-09-26,6.0,6.0,1
2020-09-27,5.0,5.0,1
2020-09-28,11.0,11.0,1
2020-09-29,6.0,6.0,1
2020-09-30,13.0,13.0,1
2020-10-01,6.0,6.0,1
2020-10-02,16.0,16.0,1
2020-10-03,8.0,8.0,1
2020-10-04,10.0,10.0,1
2020-10-05,10.0,10.0,1
2020-10-06,9.0,9.0,1
2020-10-07,11.0,11.0,1
2020-10-08,10.0,10.0,1
2020-10-09,9.0,9.0,1
2020-10-10,6.0,6.0,1
2020-10-11,17.0,17.0,1
2020-10-12,16.0,16.0,1
2020-10-13,10.0,10.0,1
2020-10-14,12.0,12.0,1
2020-10-15,13.0,13.0,1
2020-10-16,15.0,15.0,1
2020-10-17,14.0,14.0,1
2020-10-18,11.0,11.0,1
2020-10-19,11.0,11.0,1
2020-10-20,15.0,15.0,1
2020-10-21,14.0,14.0,1
2020-10-22,11.0,11.0,1
2020-10-23,17.0,17.0,1
2020-10-24,12.0,12.0,1
2020-10-25,14.0,14.0,1
2020-10-26,18.0,18.0,1
2020-10-27,15.0,15.0,1
2020-09-28,27.0,27.0,2
2020-09-29,14.0,14.0,2
2020-09-30,20.0,20.0,2
2020-10-01,8.0,8.0,2
2020-10-02,39.0,39.0,2
2020-10-03,36.0,36.0,2
2020-10-04,15.0,15.0,2
2020-10-05,22.0,22.0,2
2020-10-06,25.0,25.0,2
2020-10-07,25.0,25.0,2
2020-10-08,42.0,42.0,2
2020-10-09,37.0,37.0,2
2020-10-10,50.0,50.0,2
2020-10-11,38.0,38.0,2
2020-10-12,32.0,32.0,2
2020-10-13,24.0,24.0,2
2020-10-14,37.0,37.0,2
2020-10-15,49.0,49.0,2
2020-10-16,50.0,50.0,2
2020-10-17,36.0,36.0,2
2020-10-18,23.0,23.0,2
2020-10-19,47.0,47.0,2
2020-10-20,61.0,61.0,2
2020-10-21,35.0,35.0,2
2020-10-22,43.0,43.0,2
2020-10-23,71.0,71.0,2
2020-10-24,50.0,50.0,2
2020-10-25,58.0,58.0,2
2020-10-26,48.0,48.0,2
2020-10-27,31.0,31.0,2
2020-10-28,41.0,41.0,2
2020-10-29,45.0,45.0,2
2020-10-30,33.0,33.0,2
2020-10-31,40.0,40.0,2
2020-11-01,59.0,59.0,2
2020-11-02,74.0,74.0,2
2020-11-03,44.0,44.0,2
2020-11-04,28.0,28.0,2
2020-11-05,29.0,29.0,2
2020-11-06,34.0,34.0,2
2020-11-07,31.0,31.0,2
2020-11-08,42.0,42.0,2
2020-11-09,36.0,36.0,2
2020-11-10,29.0,29.0,2
2020-11-11,39.0,39.0,2
2020-11-12,25.0,25.0,2
2020-11-13,27.0,27.0,2
2020-11-14,24.0,24.0,2
2020-11-15,43.0,43.0,2
2020-11-16,37.0,37.0,2
2020-11-17,43.0,43.0,2
2020-11-18,39.0,39.0,2
2020-11-19,40.0,40.0,2
2020-11-20,33.0,33.0,2
2020-11-21,29.0,29.0,2
2020-11-22,25.0,25.0,2
2020-11-23,23.0,23.0,2
2020-11-24,24.0,24.0,2
2020-11-25,16.0,16.0,2
2020-11-26,28.0,28.0,2
2020-11-27,27.0,27.0,2
2020-11-28,14.0,14.0,2
2020-11-29,10.0,10.0,2
2020-11-30,24.0,24.0,2
2020-12-01,24.0,24.0,2
2020-12-02,41.0,41.0,2
2020-12-03,28.0,28.0,2
2020-12-04,25.0,25.0,2
2020-12-05,14.0,14.0,2
2020-12-06,16.0,16.0,2
2020-12-07,12.0,12.0,2
2020-12-08,20.0,20.0,2
2020-12-09,13.0,13.0,2
2020-12-10,11.0,11.0,2
2020-12-11,28.0,28.0,2
2020-12-12,4.0,4.0,2
2020-12-13,13.0,13.0,2
2020-12-14,13.0,13.0,2
2020-12-15,16.0,16.0,2
2020-12-16,14.0,14.0,2
2020-12-17,23.0,23.0,2
2020-12-18,22.0,22.0,2
2020-12-19,15.0,15.0,2
2020-12-20,100.0,100.0,2
2020-12-21,38.0,38.0,2
2020-12-22,27.0,27.0,2
2020-12-23,26.0,26.0,2
2020-12-24,27.0,27.0,2
2020-12-25,21.0,21.0,2
2020-12-26,12.0,12.0,2
2020-12-27,19.0,19.0,2
2020-12-28,22.0,22.0,2
2020-12-29,36.0,36.0,2
2020-12-30,13.0,13.0,2
2020-12-31,10.0,10.0,2
2021-01-01,12.0,12.0,2
2021-01-02,40.0,40.0,2
2021-01-03,16.0,16.0,2
2021-01-04,21.0,21.0,2
2021-01-05,15.0,15.0,2
2021-01-06,22.0,22.0,2
2021-01-07,21.0,21.0,2
2021-01-08,20.0,20.0,2
2021-01-09,8.0,8.0,2
2021-01-10,19.0,19.0,2
2021-01-11,21.0,21.0,2
2021-01-12,10.0,10.0,2
2021-01-13,23.0,23.0,2
2021-01-14,32.0,32.0,2
2021-01-15,20.0,20.0,2
2021-01-16,9.0,9.0,2
2021-01-17,15.0,15.0,2
2021-01-18,21.0,21.0,2
2021-01-19,29.0,29.0,2
2021-01-20,27.0,27.0,2
2021-01-21,12.0,12.0,2
2021-01-22,12.0,12.0,2
2021-01-23,21.0,21.0,2
2021-01-24,28.0,28.0,2
2021-01-25,17.0,17.0,2
2021-01-26,20.0,20.0,2
2021-01-27,29.0,29.0,2
2021-01-28,30.0,30.0,2
2021-01-29,12.0,12.0,2
2021-01-30,17.0,17.0,2
2021-01-31,17.0,17.0,2
2021-02-01,18.0,18.0,2
2021-02-02,14.0,14.0,2
2021-02-03,12.0,12.0,2
2021-02-04,14.0,14.0,2
2021-02-05,12.0,12.0,2
2021-02-06,18.0,18.0,2
2021-02-07,8.0,8.0,2
2021-02-08,10.0,10.0,2
2021-02-09,19.0,19.0,2
2021-02-10,15.0,15.0,2
2021-02-11,14.0,14.0,2
2021-02-12,18.0,18.0,2
2021-02-13,13.0,13.0,2
2021-02-14,21.0,21.0,2
2021-02-15,16.0,16.0,2
2021-02-16,17.0,17.0,2
2021-02-17,20.0,20.0,2
2021-02-18,24.0,24.0,2
2021-02-19,23.0,23.0,2
2021-02-20,7.0,7.0,2
2021-02-21,7.0,7.0,2
2021-02-22,17.0,17.0,2
2021-02-23,8.0,8.0,2
2021-02-24,20.0,20.0,2
2021-02-25,28.0,28.0,2
2021-02-26,19.0,19.0,2
2021-02-27,14.0,14.0,2
2021-02-28,16.0,16.0,2
2021-03-01,20.0,20.0,2
2021-03-02,29.0,29.0,2
2021-03-03,23.0,23.0,2
2021-03-04,27.0,27.0,2
2021-03-05,22.0,22.0,2
2021-03-06,13.0,13.0,2
2021-03-07,11.0,11.0,2
2021-03-08,30.0,30.0,2
2021-03-09,13.0,13.0,2
2021-03-10,19.0,19.0,2
2021-03-11,22.0,22.0,2
2021-03-12,10.0,10.0,2
2021-03-13,20.0,20.0,2
2021-03-14,25.0,25.0,2
2021-03-15,26.0,26.0,2
2021-03-16,18.0,18.0,2
2021-03-17,33.0,33.0,2
2021-03-18,21.0,21.0,2
2021-03-19,25.0,25.0,2
2021-03-20,26.0,26.0,2
2021-03-21,23.0,23.0,2
2021-03-22,27.0,27.0,2
2021-03-23,17.0,17.0,2
2021-03-24,22.0,22.0,2
2021-03-25,14.0,14.0,2
2021-03-26,18.0,18.0,2
2021-03-27,14.0,14.0,2
2021-03-28,26.0,26.0,2
2021-03-29,30.0,30.0,2
2021-03-30,16.0,16.0,2
2021-03-31,25.0,25.0,2
2021-04-01,18.0,18.0,2
2021-04-02,34.0,34.0,2
2021-04-03,7.0,7.0,2
2021-04-04,10.0,10.0,2
2021-04-05,10.0,10.0,2
2021-04-06,27.0,27.0,2
2021-04-07,35.0,35.0,2
2021-04-08,16.0,16.0,2
2021-04-09,26.0,26.0,2
2021-04-10,20.0,20.0,2
2021-04-11,21.0,21.0,2
2021-04-12,15.0,15.0,2
2021-04-13,24.0,24.0,2
2021-04-14,40.0,40.0,2
2021-04-15,22.0,22.0,2
2021-04-16,24.0,24.0,2
2021-04-17,20.0,20.0,2
2021-04-18,19.0,19.0,2
2021-04-19,21.0,21.0,2
2021-04-20,16.0,16.0,2
2021-04-21,25.0,25.0,2
2021-04-22,22.0,22.0,2
2021-04-23,31.0,31.0,2
2021-04-24,38.0,38.0,2
2021-04-25,14.0,14.0,2
2021-04-26,31.0,31.0,2
2021-04-27,27.0,27.0,2
2021-04-28,6.0,6.0,2
2021-04-29,22.0,22.0,2
2021-04-30,31.0,31.0,2
2021-05-01,17.0,17.0,2
2021-05-02,23.0,23.0,2
2021-05-03,28.0,28.0,2
2021-05-04,26.0,26.0,2
2021-05-05,18.0,18.0,2
2021-05-06,25.0,25.0,2
2021-05-07,32.0,32.0,2
2021-05-08,24.0,24.0,2
2021-05-09,9.0,9.0,2
2021-05-10,26.0,26.0,2
2021-05-11,28.0,28.0,2
2021-05-12,13.0,13.0,2
2021-05-13,14.0,14.0,2
2021-05-14,22.0,22.0,2
2021-05-15,20.0,20.0,2
2021-05-16,18.0,18.0,2
2021-05-17,24.0,24.0,2
2021-05-18,32.0,32.0,2
2021-05-19,10.0,10.0,2
2021-05-20,4.0,4.0,2
2021-05-21,19.0,19.0,2
2021-05-22,14.0,14.0,2
2021-05-23,7.0,7.0,2
2021-05-24,27.0,27.0,2
2021-05-25,14.0,14.0,2
2021-05-26,10.0,10.0,2
2021-05-27,22.0,22.0,2
2021-05-28,19.0,19.0,2
2021-05-29,12.0,12.0,2
