date,/g/11j4xt9hdf_0,/g/11j4xt9hdf,batch_id
2020-10-22,5.0,5.0,1
2020-10-23,8.0,8.0,1
2020-10-24,10.0,10.0,1
2020-10-25,3.0,3.0,1
2020-10-26,13.0,13.0,1
2020-10-27,15.0,15.0,1
2020-09-28,25.0,25.0,2
2020-09-29,27.0,27.0,2
2020-09-30,19.0,19.0,2
2020-10-01,28.0,28.0,2
2020-10-02,36.0,36.0,2
2020-10-03,23.0,23.0,2
2020-10-04,31.0,31.0,2
2020-10-05,28.0,28.0,2
2020-10-06,24.0,24.0,2
2020-10-07,37.0,37.0,2
2020-10-08,23.0,23.0,2
2020-10-09,13.0,13.0,2
2020-10-10,22.0,22.0,2
2020-10-11,37.0,37.0,2
2020-10-12,37.0,37.0,2
2020-10-13,32.0,32.0,2
2020-10-14,30.0,30.0,2
2020-10-15,20.0,20.0,2
2020-10-16,30.0,30.0,2
2020-10-17,30.0,30.0,2
2020-10-18,22.0,22.0,2
2020-10-19,10.0,10.0,2
2020-10-20,24.0,24.0,2
2020-10-21,18.0,18.0,2
2020-10-22,25.0,25.0,2
2020-10-23,15.0,15.0,2
2020-10-24,16.0,16.0,2
2020-10-25,10.0,10.0,2
2020-10-26,16.0,16.0,2
2020-10-27,22.0,22.0,2
2020-10-28,14.0,14.0,2
2020-10-29,45.0,45.0,2
2020-10-30,22.0,22.0,2
2020-10-31,33.0,33.0,2
2020-11-01,14.0,14.0,2
2020-11-02,36.0,36.0,2
2020-11-03,22.0,22.0,2
2020-11-04,13.0,13.0,2
2020-11-05,13.0,13.0,2
2020-11-06,26.0,26.0,2
2020-11-07,11.0,11.0,2
2020-11-08,27.0,27.0,2
2020-11-09,25.0,25.0,2
2020-11-10,17.0,17.0,2
2020-11-11,14.0,14.0,2
2020-11-12,10.0,10.0,2
2020-11-13,10.0,10.0,2
2020-11-14,18.0,18.0,2
2020-11-15,12.0,12.0,2
2020-11-16,27.0,27.0,2
2020-11-17,21.0,21.0,2
2020-11-18,29.0,29.0,2
2020-11-19,25.0,25.0,2
2020-11-20,17.0,17.0,2
2020-11-21,8.0,8.0,2
2020-11-22,12.0,12.0,2
2020-11-23,13.0,13.0,2
2020-11-24,15.0,15.0,2
2020-11-25,15.0,15.0,2
2020-11-26,18.0,18.0,2
2020-11-27,20.0,20.0,2
2020-11-28,8.0,8.0,2
2020-11-29,6.0,6.0,2
2020-11-30,15.0,15.0,2
2020-12-01,6.0,6.0,2
2020-12-02,10.0,10.0,2
2020-12-03,21.0,21.0,2
2020-12-04,12.0,12.0,2
2020-12-05,19.0,19.0,2
2020-12-06,8.0,8.0,2
2020-12-07,28.0,28.0,2
2020-12-08,10.0,10.0,2
2020-12-09,20.0,20.0,2
2020-12-10,8.0,8.0,2
2020-12-11,18.0,18.0,2
2020-12-12,6.0,6.0,2
2020-12-13,16.0,16.0,2
2020-12-14,54.0,54.0,2
2020-12-15,39.0,39.0,2
2020-12-16,36.0,36.0,2
2020-12-17,29.0,29.0,2
2020-12-18,19.0,19.0,2
2020-12-19,99.0,99.0,2
2020-12-20,97.0,97.0,2
2020-12-21,79.0,79.0,2
2020-12-22,100.0,100.0,2
2020-12-23,46.0,46.0,2
2020-12-24,37.0,37.0,2
2020-12-25,14.0,14.0,2
2020-12-26,19.0,19.0,2
2020-12-27,30.0,30.0,2
2020-12-28,42.0,42.0,2
2020-12-29,39.0,39.0,2
2020-12-30,54.0,54.0,2
2020-12-31,38.0,38.0,2
2021-01-01,31.0,31.0,2
2021-01-02,20.0,20.0,2
2021-01-03,37.0,37.0,2
2021-01-04,86.0,86.0,2
2021-01-05,48.0,48.0,2
2021-01-06,24.0,24.0,2
2021-01-07,21.0,21.0,2
2021-01-08,26.0,26.0,2
2021-01-09,14.0,14.0,2
2021-01-10,28.0,28.0,2
2021-01-11,28.0,28.0,2
2021-01-12,37.0,37.0,2
2021-01-13,28.0,28.0,2
2021-01-14,32.0,32.0,2
2021-01-15,23.0,23.0,2
2021-01-16,22.0,22.0,2
2021-01-17,28.0,28.0,2
2021-01-18,26.0,26.0,2
2021-01-19,24.0,24.0,2
2021-01-20,34.0,34.0,2
2021-01-21,15.0,15.0,2
2021-01-22,17.0,17.0,2
2021-01-23,16.0,16.0,2
2021-01-24,10.0,10.0,2
2021-01-25,17.0,17.0,2
2021-01-26,42.0,42.0,2
2021-01-27,19.0,19.0,2
2021-01-28,20.0,20.0,2
2021-01-29,25.0,25.0,2
2021-01-30,18.0,18.0,2
2021-01-31,19.0,19.0,2
2021-02-01,13.0,13.0,2
2021-02-02,30.0,30.0,2
2021-02-03,22.0,22.0,2
2021-02-04,23.0,23.0,2
2021-02-05,27.0,27.0,2
2021-02-06,14.0,14.0,2
2021-02-07,16.0,16.0,2
2021-02-08,17.0,17.0,2
2021-02-09,8.0,8.0,2
2021-02-10,23.0,23.0,2
2021-02-11,17.0,17.0,2
2021-02-12,18.0,18.0,2
2021-02-13,22.0,22.0,2
2021-02-14,8.0,8.0,2
2021-02-15,12.0,12.0,2
2021-02-16,16.0,16.0,2
2021-02-17,16.0,16.0,2
2021-02-18,18.0,18.0,2
2021-02-19,26.0,26.0,2
2021-02-20,12.0,12.0,2
2021-02-21,8.0,8.0,2
2021-02-22,9.0,9.0,2
2021-02-23,21.0,21.0,2
2021-02-24,15.0,15.0,2
2021-02-25,17.0,17.0,2
2021-02-26,10.0,10.0,2
2021-02-27,9.0,9.0,2
2021-02-28,11.0,11.0,2
2021-03-01,9.0,9.0,2
2021-03-02,12.0,12.0,2
2021-03-03,15.0,15.0,2
2021-03-04,11.0,11.0,2
2021-03-05,4.0,4.0,2
2021-03-06,9.0,9.0,2
2021-03-07,17.0,17.0,2
2021-03-08,12.0,12.0,2
2021-03-09,14.0,14.0,2
2021-03-10,6.0,6.0,2
2021-03-11,8.0,8.0,2
2021-03-12,16.0,16.0,2
2021-03-13,6.0,6.0,2
2021-03-14,11.0,11.0,2
2021-03-15,18.0,18.0,2
2021-03-16,15.0,15.0,2
2021-03-17,8.0,8.0,2
2021-03-18,14.0,14.0,2
2021-03-19,15.0,15.0,2
2021-03-20,10.0,10.0,2
2021-03-21,6.0,6.0,2
2021-03-22,22.0,22.0,2
2021-03-23,33.0,33.0,2
2021-03-24,6.0,6.0,2
2021-03-25,22.0,22.0,2
2021-03-26,12.0,12.0,2
2021-03-27,11.0,11.0,2
2021-03-28,13.0,13.0,2
2021-03-29,21.0,21.0,2
2021-03-30,16.0,16.0,2
2021-03-31,9.0,9.0,2
2021-04-01,17.0,17.0,2
2021-04-02,11.0,11.0,2
2021-04-03,9.0,9.0,2
2021-04-04,19.0,19.0,2
2021-04-05,13.0,13.0,2
2021-04-06,12.0,12.0,2
2021-04-07,12.0,12.0,2
2021-04-08,8.0,8.0,2
2021-04-09,18.0,18.0,2
2021-04-10,6.0,6.0,2
2021-04-11,4.0,4.0,2
2021-04-12,10.0,10.0,2
2021-04-13,15.0,15.0,2
2021-04-14,21.0,21.0,2
2021-04-15,15.0,15.0,2
2021-04-16,13.0,13.0,2
2021-04-17,9.0,9.0,2
2021-04-18,16.0,16.0,2
2021-04-19,11.0,11.0,2
2021-04-20,15.0,15.0,2
2021-04-21,13.0,13.0,2
2021-04-22,13.0,13.0,2
2021-04-23,13.0,13.0,2
2021-04-24,5.0,5.0,2
2021-04-25,7.0,7.0,2
2021-04-26,8.0,8.0,2
2021-04-27,19.0,19.0,2
2021-04-28,8.0,8.0,2
2021-04-29,14.0,14.0,2
2021-04-30,8.0,8.0,2
2021-05-01,11.0,11.0,2
2021-05-02,18.0,18.0,2
2021-05-03,14.0,14.0,2
2021-05-04,16.0,16.0,2
2021-05-05,12.0,12.0,2
2021-05-06,10.0,10.0,2
2021-05-07,2.0,2.0,2
2021-05-08,12.0,12.0,2
2021-05-09,2.0,2.0,2
2021-05-10,16.0,16.0,2
2021-05-11,14.0,14.0,2
2021-05-12,14.0,14.0,2
2021-05-13,12.0,12.0,2
2021-05-14,17.0,17.0,2
2021-05-15,9.0,9.0,2
2021-05-16,11.0,11.0,2
2021-05-17,10.0,10.0,2
2021-05-18,12.0,12.0,2
2021-05-19,12.0,12.0,2
2021-05-20,20.0,20.0,2
2021-05-21,12.0,12.0,2
2021-05-22,7.0,7.0,2
2021-05-23,4.0,4.0,2
2021-05-24,14.0,14.0,2
2021-05-25,6.0,6.0,2
2021-05-26,8.0,8.0,2
2021-05-27,11.0,11.0,2
2021-05-28,4.0,4.0,2
2021-05-29,12.0,12.0,2
