date,/m/01c751_0,/m/01c751,batch_id
2020-07-10,6.0,6.0,1
2020-07-11,4.0,4.0,1
2020-07-12,2.0,2.0,1
2020-07-13,5.0,5.0,1
2020-07-14,7.0,7.0,1
2020-07-15,6.0,6.0,1
2020-07-16,2.0,2.0,1
2020-07-17,9.0,9.0,1
2020-07-18,10.0,10.0,1
2020-07-19,8.0,8.0,1
2020-07-20,2.0,2.0,1
2020-07-21,4.0,4.0,1
2020-07-22,3.0,3.0,1
2020-07-23,3.0,3.0,1
2020-07-24,8.0,8.0,1
2020-07-25,11.0,11.0,1
2020-07-26,9.0,9.0,1
2020-07-27,6.0,6.0,1
2020-07-28,9.0,9.0,1
2020-07-29,7.0,7.0,1
2020-07-30,6.0,6.0,1
2020-07-31,10.0,10.0,1
2020-08-01,7.0,7.0,1
2020-08-02,10.0,10.0,1
2020-08-03,6.0,6.0,1
2020-08-04,8.0,8.0,1
2020-08-05,8.0,8.0,1
2020-08-06,7.0,7.0,1
2020-08-07,2.0,2.0,1
2020-08-08,4.0,4.0,1
2020-08-09,7.0,7.0,1
2020-08-10,5.0,5.0,1
2020-08-11,33.0,33.0,1
2020-08-12,14.0,14.0,1
2020-08-13,8.0,8.0,1
2020-08-14,9.0,9.0,1
2020-08-15,7.0,7.0,1
2020-08-16,9.0,9.0,1
2020-08-17,7.0,7.0,1
2020-08-18,6.0,6.0,1
2020-08-19,5.0,5.0,1
2020-08-20,10.0,10.0,1
2020-08-21,13.0,13.0,1
2020-08-22,13.0,13.0,1
2020-08-23,12.0,12.0,1
2020-08-24,12.0,12.0,1
2020-08-25,4.0,4.0,1
2020-08-26,5.0,5.0,1
2020-08-27,4.0,4.0,1
2020-08-28,5.0,5.0,1
2020-08-29,8.0,8.0,1
2020-08-30,6.0,6.0,1
2020-08-31,7.0,7.0,1
2020-09-01,6.0,6.0,1
2020-09-02,3.0,3.0,1
2020-09-03,8.0,8.0,1
2020-09-04,10.0,10.0,1
2020-09-05,4.0,4.0,1
2020-09-06,6.0,6.0,1
2020-09-07,3.0,3.0,1
2020-09-08,3.0,3.0,1
2020-09-09,3.0,3.0,1
2020-09-10,4.0,4.0,1
2020-09-11,4.0,4.0,1
2020-09-12,2.0,2.0,1
2020-09-13,4.0,4.0,1
2020-09-14,5.0,5.0,1
2020-09-15,1.0,1.0,1
2020-09-16,3.0,3.0,1
2020-09-17,3.0,3.0,1
2020-09-18,3.0,3.0,1
2020-09-19,2.0,2.0,1
2020-09-20,2.0,2.0,1
2020-09-21,5.0,5.0,1
2020-09-22,4.0,4.0,1
2020-09-23,7.0,7.0,1
2020-09-24,8.0,8.0,1
2020-09-25,7.0,7.0,1
2020-09-26,8.0,8.0,1
2020-09-27,9.0,9.0,1
2020-09-28,3.0,3.0,1
2020-09-29,16.0,16.0,1
2020-09-30,5.0,5.0,1
2020-10-01,2.0,2.0,1
2020-10-02,8.0,8.0,1
2020-10-03,2.0,2.0,1
2020-10-04,4.0,4.0,1
2020-10-05,6.0,6.0,1
2020-10-06,5.0,5.0,1
2020-10-07,9.0,9.0,1
2020-10-08,5.0,5.0,1
2020-10-09,9.0,9.0,1
2020-10-10,11.0,11.0,1
2020-10-11,10.0,10.0,1
2020-10-12,9.0,9.0,1
2020-10-13,10.0,10.0,1
2020-10-14,10.0,10.0,1
2020-10-15,15.0,15.0,1
2020-10-16,18.0,18.0,1
2020-10-17,15.0,15.0,1
2020-10-18,16.0,16.0,1
2020-10-19,8.0,8.0,1
2020-10-20,15.0,15.0,1
2020-10-21,13.0,13.0,1
2020-10-22,19.0,19.0,1
2020-10-23,9.0,9.0,1
2020-10-24,17.0,17.0,1
2020-10-25,14.0,14.0,1
2020-10-26,15.0,15.0,1
2020-10-27,17.0,17.0,1
2020-09-28,12.0,12.0,2
2020-09-29,37.0,37.0,2
2020-09-30,8.0,8.0,2
2020-10-01,16.0,16.0,2
2020-10-02,27.0,27.0,2
2020-10-03,23.0,23.0,2
2020-10-04,20.0,20.0,2
2020-10-05,22.0,22.0,2
2020-10-06,22.0,22.0,2
2020-10-07,30.0,30.0,2
2020-10-08,43.0,43.0,2
2020-10-09,34.0,34.0,2
2020-10-10,34.0,34.0,2
2020-10-11,29.0,29.0,2
2020-10-12,34.0,34.0,2
2020-10-13,32.0,32.0,2
2020-10-14,31.0,31.0,2
2020-10-15,50.0,50.0,2
2020-10-16,74.0,74.0,2
2020-10-17,46.0,46.0,2
2020-10-18,67.0,67.0,2
2020-10-19,36.0,36.0,2
2020-10-20,59.0,59.0,2
2020-10-21,44.0,44.0,2
2020-10-22,50.0,50.0,2
2020-10-23,40.0,40.0,2
2020-10-24,71.0,71.0,2
2020-10-25,58.0,58.0,2
2020-10-26,54.0,54.0,2
2020-10-27,48.0,48.0,2
2020-10-28,79.0,79.0,2
2020-10-29,54.0,54.0,2
2020-10-30,61.0,61.0,2
2020-10-31,54.0,54.0,2
2020-11-01,97.0,97.0,2
2020-11-02,63.0,63.0,2
2020-11-03,49.0,49.0,2
2020-11-04,26.0,26.0,2
2020-11-05,24.0,24.0,2
2020-11-06,59.0,59.0,2
2020-11-07,24.0,24.0,2
2020-11-08,49.0,49.0,2
2020-11-09,47.0,47.0,2
2020-11-10,48.0,48.0,2
2020-11-11,45.0,45.0,2
2020-11-12,75.0,75.0,2
2020-11-13,46.0,46.0,2
2020-11-14,57.0,57.0,2
2020-11-15,82.0,82.0,2
2020-11-16,39.0,39.0,2
2020-11-17,44.0,44.0,2
2020-11-18,31.0,31.0,2
2020-11-19,48.0,48.0,2
2020-11-20,50.0,50.0,2
2020-11-21,37.0,37.0,2
2020-11-22,19.0,19.0,2
2020-11-23,30.0,30.0,2
2020-11-24,32.0,32.0,2
2020-11-25,17.0,17.0,2
2020-11-26,20.0,20.0,2
2020-11-27,28.0,28.0,2
2020-11-28,38.0,38.0,2
2020-11-29,25.0,25.0,2
2020-11-30,22.0,22.0,2
2020-12-01,22.0,22.0,2
2020-12-02,18.0,18.0,2
2020-12-03,58.0,58.0,2
2020-12-04,29.0,29.0,2
2020-12-05,44.0,44.0,2
2020-12-06,46.0,46.0,2
2020-12-07,42.0,42.0,2
2020-12-08,61.0,61.0,2
2020-12-09,47.0,47.0,2
2020-12-10,61.0,61.0,2
2020-12-11,49.0,49.0,2
2020-12-12,58.0,58.0,2
2020-12-13,65.0,65.0,2
2020-12-14,60.0,60.0,2
2020-12-15,74.0,74.0,2
2020-12-16,62.0,62.0,2
2020-12-17,43.0,43.0,2
2020-12-18,56.0,56.0,2
2020-12-19,63.0,63.0,2
2020-12-20,100.0,100.0,2
2020-12-21,61.0,61.0,2
2020-12-22,67.0,67.0,2
2020-12-23,57.0,57.0,2
2020-12-24,86.0,86.0,2
2020-12-25,64.0,64.0,2
2020-12-26,88.0,88.0,2
2020-12-27,69.0,69.0,2
2020-12-28,32.0,32.0,2
2020-12-29,32.0,32.0,2
2020-12-30,62.0,62.0,2
2020-12-31,80.0,80.0,2
2021-01-01,49.0,49.0,2
2021-01-02,56.0,56.0,2
2021-01-03,52.0,52.0,2
2021-01-04,43.0,43.0,2
2021-01-05,49.0,49.0,2
2021-01-06,57.0,57.0,2
2021-01-07,32.0,32.0,2
2021-01-08,42.0,42.0,2
2021-01-09,44.0,44.0,2
2021-01-10,66.0,66.0,2
2021-01-11,41.0,41.0,2
2021-01-12,44.0,44.0,2
2021-01-13,83.0,83.0,2
2021-01-14,55.0,55.0,2
2021-01-15,79.0,79.0,2
2021-01-16,58.0,58.0,2
2021-01-17,62.0,62.0,2
2021-01-18,34.0,34.0,2
2021-01-19,53.0,53.0,2
2021-01-20,28.0,28.0,2
2021-01-21,45.0,45.0,2
2021-01-22,56.0,56.0,2
2021-01-23,53.0,53.0,2
2021-01-24,61.0,61.0,2
2021-01-25,46.0,46.0,2
2021-01-26,77.0,77.0,2
2021-01-27,66.0,66.0,2
2021-01-28,30.0,30.0,2
2021-01-29,22.0,22.0,2
2021-01-30,39.0,39.0,2
2021-01-31,49.0,49.0,2
2021-02-01,28.0,28.0,2
2021-02-02,35.0,35.0,2
2021-02-03,32.0,32.0,2
2021-02-04,61.0,61.0,2
2021-02-05,37.0,37.0,2
2021-02-06,56.0,56.0,2
2021-02-07,85.0,85.0,2
2021-02-08,47.0,47.0,2
2021-02-09,48.0,48.0,2
2021-02-10,30.0,30.0,2
2021-02-11,55.0,55.0,2
2021-02-12,41.0,41.0,2
2021-02-13,40.0,40.0,2
2021-02-14,23.0,23.0,2
2021-02-15,40.0,40.0,2
2021-02-16,40.0,40.0,2
2021-02-17,29.0,29.0,2
2021-02-18,34.0,34.0,2
2021-02-19,28.0,28.0,2
2021-02-20,47.0,47.0,2
2021-02-21,44.0,44.0,2
2021-02-22,30.0,30.0,2
2021-02-23,44.0,44.0,2
2021-02-24,37.0,37.0,2
2021-02-25,35.0,35.0,2
2021-02-26,37.0,37.0,2
2021-02-27,46.0,46.0,2
2021-02-28,41.0,41.0,2
2021-03-01,21.0,21.0,2
2021-03-02,24.0,24.0,2
2021-03-03,24.0,24.0,2
2021-03-04,31.0,31.0,2
2021-03-05,39.0,39.0,2
2021-03-06,17.0,17.0,2
2021-03-07,33.0,33.0,2
2021-03-08,12.0,12.0,2
2021-03-09,7.0,7.0,2
2021-03-10,17.0,17.0,2
2021-03-11,26.0,26.0,2
2021-03-12,27.0,27.0,2
2021-03-13,40.0,40.0,2
2021-03-14,48.0,48.0,2
2021-03-15,33.0,33.0,2
2021-03-16,30.0,30.0,2
2021-03-17,31.0,31.0,2
2021-03-18,41.0,41.0,2
2021-03-19,37.0,37.0,2
2021-03-20,25.0,25.0,2
2021-03-21,48.0,48.0,2
2021-03-22,28.0,28.0,2
2021-03-23,51.0,51.0,2
2021-03-24,20.0,20.0,2
2021-03-25,50.0,50.0,2
2021-03-26,32.0,32.0,2
2021-03-27,33.0,33.0,2
2021-03-28,76.0,76.0,2
2021-03-29,36.0,36.0,2
2021-03-30,38.0,38.0,2
2021-03-31,38.0,38.0,2
2021-04-01,44.0,44.0,2
2021-04-02,46.0,46.0,2
2021-04-03,45.0,45.0,2
2021-04-04,46.0,46.0,2
2021-04-05,44.0,44.0,2
2021-04-06,31.0,31.0,2
2021-04-07,36.0,36.0,2
2021-04-08,27.0,27.0,2
2021-04-09,20.0,20.0,2
2021-04-10,33.0,33.0,2
2021-04-11,41.0,41.0,2
2021-04-12,20.0,20.0,2
2021-04-13,26.0,26.0,2
2021-04-14,41.0,41.0,2
2021-04-15,37.0,37.0,2
2021-04-16,32.0,32.0,2
2021-04-17,51.0,51.0,2
2021-04-18,48.0,48.0,2
2021-04-19,37.0,37.0,2
2021-04-20,19.0,19.0,2
2021-04-21,33.0,33.0,2
2021-04-22,41.0,41.0,2
2021-04-23,41.0,41.0,2
2021-04-24,30.0,30.0,2
2021-04-25,34.0,34.0,2
2021-04-26,33.0,33.0,2
2021-04-27,29.0,29.0,2
2021-04-28,12.0,12.0,2
2021-04-29,26.0,26.0,2
2021-04-30,30.0,30.0,2
2021-05-01,25.0,25.0,2
2021-05-02,8.0,8.0,2
2021-05-03,11.0,11.0,2
2021-05-04,13.0,13.0,2
2021-05-05,16.0,16.0,2
2021-05-06,16.0,16.0,2
2021-05-07,19.0,19.0,2
2021-05-08,35.0,35.0,2
2021-05-09,36.0,36.0,2
2021-05-10,26.0,26.0,2
2021-05-11,11.0,11.0,2
2021-05-12,26.0,26.0,2
2021-05-13,13.0,13.0,2
2021-05-14,18.0,18.0,2
2021-05-15,16.0,16.0,2
2021-05-16,23.0,23.0,2
2021-05-17,2.0,2.0,2
2021-05-18,5.0,5.0,2
2021-05-19,19.0,19.0,2
2021-05-20,15.0,15.0,2
2021-05-21,12.0,12.0,2
2021-05-22,36.0,36.0,2
2021-05-23,19.0,19.0,2
2021-05-24,19.0,19.0,2
2021-05-25,9.0,9.0,2
2021-05-26,9.0,9.0,2
2021-05-27,16.0,16.0,2
2021-05-28,16.0,16.0,2
2021-05-29,12.0,12.0,2
