date,/m/0405g08_0,/m/0405g08,batch_id
2020-07-30,25.0,25.0,1
2020-07-31,13.0,13.0,1
2020-08-01,13.0,13.0,1
2020-08-02,53.0,53.0,1
2020-08-03,35.0,35.0,1
2020-08-04,0.0,0.0,1
2020-08-05,25.0,25.0,1
2020-08-06,25.0,25.0,1
2020-08-07,49.0,49.0,1
2020-08-08,13.0,13.0,1
2020-08-09,40.0,40.0,1
2020-08-10,12.0,12.0,1
2020-08-11,23.0,23.0,1
2020-08-12,22.0,22.0,1
2020-08-13,33.0,33.0,1
2020-08-14,49.0,49.0,1
2020-08-15,12.0,12.0,1
2020-08-16,91.0,91.0,1
2020-08-17,12.0,12.0,1
2020-08-18,12.0,12.0,1
2020-08-19,35.0,35.0,1
2020-08-20,38.0,38.0,1
2020-08-21,35.0,35.0,1
2020-08-22,67.0,67.0,1
2020-08-23,27.0,27.0,1
2020-08-24,25.0,25.0,1
2020-08-25,37.0,37.0,1
2020-08-26,50.0,50.0,1
2020-08-27,0.0,0.0,1
2020-08-28,0.0,0.0,1
2020-08-29,13.0,13.0,1
2020-08-30,42.0,42.0,1
2020-08-31,13.0,13.0,1
2020-09-01,26.0,26.0,1
2020-09-02,53.0,53.0,1
2020-09-03,53.0,53.0,1
2020-09-04,13.0,13.0,1
2020-09-05,69.0,69.0,1
2020-09-06,28.0,28.0,1
2020-09-07,12.0,12.0,1
2020-09-08,13.0,13.0,1
2020-09-09,13.0,13.0,1
2020-09-10,13.0,13.0,1
2020-09-11,26.0,26.0,1
2020-09-12,0.0,0.0,1
2020-09-13,43.0,43.0,1
2020-09-14,13.0,13.0,1
2020-09-15,25.0,25.0,1
2020-09-16,38.0,38.0,1
2020-09-17,13.0,13.0,1
2020-09-18,13.0,13.0,1
2020-09-19,40.0,40.0,1
2020-09-20,67.0,67.0,1
2020-09-21,49.0,49.0,1
2020-09-22,0.0,0.0,1
2020-09-23,13.0,13.0,1
2020-09-24,13.0,13.0,1
2020-09-25,13.0,13.0,1
2020-09-26,28.0,28.0,1
2020-09-27,0.0,0.0,1
2020-09-28,28.0,28.0,1
2020-09-29,0.0,0.0,1
2020-09-30,69.0,69.0,1
2020-10-01,13.0,13.0,1
2020-10-02,27.0,27.0,1
2020-10-03,14.0,14.0,1
2020-10-04,0.0,0.0,1
2020-10-05,38.0,38.0,1
2020-10-06,13.0,13.0,1
2020-10-07,26.0,26.0,1
2020-10-08,0.0,0.0,1
2020-10-09,0.0,0.0,1
2020-10-10,31.0,31.0,1
2020-10-11,0.0,0.0,1
2020-10-12,15.0,15.0,1
2020-10-13,14.0,14.0,1
2020-10-14,56.0,56.0,1
2020-10-15,0.0,0.0,1
2020-10-16,15.0,15.0,1
2020-10-17,32.0,32.0,1
2020-10-18,65.0,65.0,1
2020-10-19,28.0,28.0,1
2020-10-20,39.0,39.0,1
2020-10-21,42.0,42.0,1
2020-10-22,14.0,14.0,1
2020-10-23,14.0,14.0,1
2020-10-24,31.0,31.0,1
2020-10-25,42.0,42.0,1
2020-10-26,27.0,27.0,1
2020-10-27,14.0,14.0,1
2020-09-28,14.0,14.0,2
2020-09-29,14.0,14.0,2
2020-09-30,14.0,14.0,2
2020-10-01,13.0,13.0,2
2020-10-02,13.0,13.0,2
2020-10-03,14.0,14.0,2
2020-10-04,0.0,0.0,2
2020-10-05,0.0,0.0,2
2020-10-06,26.0,26.0,2
2020-10-07,13.0,13.0,2
2020-10-08,0.0,0.0,2
2020-10-09,74.0,74.0,2
2020-10-10,63.0,63.0,2
2020-10-11,15.0,15.0,2
2020-10-12,0.0,0.0,2
2020-10-13,29.0,29.0,2
2020-10-14,56.0,56.0,2
2020-10-15,0.0,0.0,2
2020-10-16,15.0,15.0,2
2020-10-17,80.0,80.0,2
2020-10-18,65.0,65.0,2
2020-10-19,0.0,0.0,2
2020-10-20,26.0,26.0,2
2020-10-21,42.0,42.0,2
2020-10-22,28.0,28.0,2
2020-10-23,14.0,14.0,2
2020-10-24,79.0,79.0,2
2020-10-25,43.0,43.0,2
2020-10-26,40.0,40.0,2
2020-10-27,27.0,27.0,2
2020-10-28,0.0,0.0,2
2020-10-29,0.0,0.0,2
2020-10-30,0.0,0.0,2
2020-10-31,14.0,14.0,2
2020-11-01,100.0,100.0,2
2020-11-02,27.0,27.0,2
2020-11-03,13.0,13.0,2
2020-11-04,12.0,12.0,2
2020-11-05,37.0,37.0,2
2020-11-06,38.0,38.0,2
2020-11-07,0.0,0.0,2
2020-11-08,28.0,28.0,2
2020-11-09,27.0,27.0,2
2020-11-10,0.0,0.0,2
2020-11-11,27.0,27.0,2
2020-11-12,13.0,13.0,2
2020-11-13,27.0,27.0,2
2020-11-14,13.0,13.0,2
2020-11-15,14.0,14.0,2
2020-11-16,39.0,39.0,2
2020-11-17,26.0,26.0,2
2020-11-18,0.0,0.0,2
2020-11-19,26.0,26.0,2
2020-11-20,27.0,27.0,2
2020-11-21,41.0,41.0,2
2020-11-22,0.0,0.0,2
2020-11-23,14.0,14.0,2
2020-11-24,13.0,13.0,2
2020-11-25,26.0,26.0,2
2020-11-26,13.0,13.0,2
2020-11-27,0.0,0.0,2
2020-11-28,0.0,0.0,2
2020-11-29,27.0,27.0,2
2020-11-30,39.0,39.0,2
2020-12-01,13.0,13.0,2
2020-12-02,26.0,26.0,2
2020-12-03,13.0,13.0,2
2020-12-04,13.0,13.0,2
2020-12-05,13.0,13.0,2
2020-12-06,13.0,13.0,2
2020-12-07,0.0,0.0,2
2020-12-08,26.0,26.0,2
2020-12-09,26.0,26.0,2
2020-12-10,0.0,0.0,2
2020-12-11,27.0,27.0,2
2020-12-12,0.0,0.0,2
2020-12-13,14.0,14.0,2
2020-12-14,13.0,13.0,2
2020-12-15,55.0,55.0,2
2020-12-16,0.0,0.0,2
2020-12-17,28.0,28.0,2
2020-12-18,15.0,15.0,2
2020-12-19,30.0,30.0,2
2020-12-20,31.0,31.0,2
2020-12-21,42.0,42.0,2
2020-12-22,14.0,14.0,2
2020-12-23,0.0,0.0,2
2020-12-24,17.0,17.0,2
2020-12-25,17.0,17.0,2
2020-12-26,33.0,33.0,2
2020-12-27,15.0,15.0,2
2020-12-28,14.0,14.0,2
2020-12-29,28.0,28.0,2
2020-12-30,29.0,29.0,2
2020-12-31,47.0,47.0,2
2021-01-01,34.0,34.0,2
2021-01-02,31.0,31.0,2
2021-01-03,15.0,15.0,2
2021-01-04,41.0,41.0,2
2021-01-05,55.0,55.0,2
2021-01-06,14.0,14.0,2
2021-01-07,28.0,28.0,2
2021-01-08,28.0,28.0,2
2021-01-09,30.0,30.0,2
2021-01-10,15.0,15.0,2
2021-01-11,14.0,14.0,2
2021-01-12,14.0,14.0,2
2021-01-13,28.0,28.0,2
2021-01-14,41.0,41.0,2
2021-01-15,0.0,0.0,2
2021-01-16,30.0,30.0,2
2021-01-17,29.0,29.0,2
2021-01-18,41.0,41.0,2
2021-01-19,14.0,14.0,2
2021-01-20,39.0,39.0,2
2021-01-21,27.0,27.0,2
2021-01-22,27.0,27.0,2
2021-01-23,58.0,58.0,2
2021-01-24,15.0,15.0,2
2021-01-25,13.0,13.0,2
2021-01-26,14.0,14.0,2
2021-01-27,0.0,0.0,2
2021-01-28,0.0,0.0,2
2021-01-29,14.0,14.0,2
2021-01-30,14.0,14.0,2
2021-01-31,43.0,43.0,2
2021-02-01,65.0,65.0,2
2021-02-02,14.0,14.0,2
2021-02-03,0.0,0.0,2
2021-02-04,0.0,0.0,2
2021-02-05,14.0,14.0,2
2021-02-06,57.0,57.0,2
2021-02-07,15.0,15.0,2
2021-02-08,66.0,66.0,2
2021-02-09,69.0,69.0,2
2021-02-10,14.0,14.0,2
2021-02-11,14.0,14.0,2
2021-02-12,28.0,28.0,2
2021-02-13,32.0,32.0,2
2021-02-14,32.0,32.0,2
2021-02-15,14.0,14.0,2
2021-02-16,14.0,14.0,2
2021-02-17,0.0,0.0,2
2021-02-18,0.0,0.0,2
2021-02-19,15.0,15.0,2
2021-02-20,31.0,31.0,2
2021-02-21,60.0,60.0,2
2021-02-22,51.0,51.0,2
2021-02-23,44.0,44.0,2
2021-02-24,14.0,14.0,2
2021-02-25,0.0,0.0,2
2021-02-26,0.0,0.0,2
2021-02-27,47.0,47.0,2
2021-02-28,30.0,30.0,2
2021-03-01,43.0,43.0,2
2021-03-02,0.0,0.0,2
2021-03-03,14.0,14.0,2
2021-03-04,0.0,0.0,2
2021-03-05,29.0,29.0,2
2021-03-06,0.0,0.0,2
2021-03-07,45.0,45.0,2
2021-03-08,69.0,69.0,2
2021-03-09,29.0,29.0,2
2021-03-10,14.0,14.0,2
2021-03-11,28.0,28.0,2
2021-03-12,30.0,30.0,2
2021-03-13,0.0,0.0,2
2021-03-14,46.0,46.0,2
2021-03-15,48.0,48.0,2
2021-03-16,13.0,13.0,2
2021-03-17,0.0,0.0,2
2021-03-18,30.0,30.0,2
2021-03-19,15.0,15.0,2
2021-03-20,49.0,49.0,2
2021-03-21,16.0,16.0,2
2021-03-22,44.0,44.0,2
2021-03-23,60.0,60.0,2
2021-03-24,45.0,45.0,2
2021-03-25,15.0,15.0,2
2021-03-26,15.0,15.0,2
2021-03-27,17.0,17.0,2
2021-03-28,35.0,35.0,2
2021-03-29,15.0,15.0,2
2021-03-30,0.0,0.0,2
2021-03-31,0.0,0.0,2
2021-04-01,30.0,30.0,2
2021-04-02,16.0,16.0,2
2021-04-03,0.0,0.0,2
2021-04-04,17.0,17.0,2
2021-04-05,0.0,0.0,2
2021-04-06,26.0,26.0,2
2021-04-07,41.0,41.0,2
2021-04-08,14.0,14.0,2
2021-04-09,14.0,14.0,2
2021-04-10,61.0,61.0,2
2021-04-11,0.0,0.0,2
2021-04-12,14.0,14.0,2
2021-04-13,14.0,14.0,2
2021-04-14,0.0,0.0,2
2021-04-15,30.0,30.0,2
2021-04-16,15.0,15.0,2
2021-04-17,47.0,47.0,2
2021-04-18,65.0,65.0,2
2021-04-19,15.0,15.0,2
2021-04-20,29.0,29.0,2
2021-04-21,0.0,0.0,2
2021-04-22,15.0,15.0,2
2021-04-23,15.0,15.0,2
2021-04-24,16.0,16.0,2
2021-04-25,0.0,0.0,2
2021-04-26,13.0,13.0,2
2021-04-27,13.0,13.0,2
2021-04-28,41.0,41.0,2
2021-04-29,0.0,0.0,2
2021-04-30,27.0,27.0,2
2021-05-01,28.0,28.0,2
2021-05-02,46.0,46.0,2
2021-05-03,44.0,44.0,2
2021-05-04,14.0,14.0,2
2021-05-05,56.0,56.0,2
2021-05-06,14.0,14.0,2
2021-05-07,0.0,0.0,2
2021-05-08,17.0,17.0,2
2021-05-09,29.0,29.0,2
2021-05-10,41.0,41.0,2
2021-05-11,27.0,27.0,2
2021-05-12,27.0,27.0,2
2021-05-13,29.0,29.0,2
2021-05-14,15.0,15.0,2
2021-05-15,14.0,14.0,2
2021-05-16,14.0,14.0,2
2021-05-17,14.0,14.0,2
2021-05-18,0.0,0.0,2
2021-05-19,0.0,0.0,2
2021-05-20,0.0,0.0,2
2021-05-21,0.0,0.0,2
2021-05-22,15.0,15.0,2
2021-05-23,46.0,46.0,2
2021-05-24,54.0,54.0,2
2021-05-25,0.0,0.0,2
2021-05-26,42.0,42.0,2
2021-05-27,0.0,0.0,2
2021-05-28,29.0,29.0,2
2021-05-29,46.0,46.0,2
