date,/m/02gy9__0,/m/02gy9_,batch_id
2020-04-26,0.0,0.0,1
2020-04-27,20.0,20.0,1
2020-04-28,0.0,0.0,1
2020-04-29,39.0,39.0,1
2020-04-30,19.0,19.0,1
2020-05-01,40.0,40.0,1
2020-05-02,41.0,41.0,1
2020-05-03,0.0,0.0,1
2020-05-04,41.0,41.0,1
2020-05-05,19.0,19.0,1
2020-05-06,82.0,82.0,1
2020-05-07,61.0,61.0,1
2020-05-08,21.0,21.0,1
2020-05-09,22.0,22.0,1
2020-05-10,21.0,21.0,1
2020-05-11,0.0,0.0,1
2020-05-12,21.0,21.0,1
2020-05-13,0.0,0.0,1
2020-05-14,44.0,44.0,1
2020-05-15,0.0,0.0,1
2020-05-16,29.0,29.0,1
2020-05-17,0.0,0.0,1
2020-05-18,45.0,45.0,1
2020-05-19,22.0,22.0,1
2020-05-20,23.0,23.0,1
2020-05-21,0.0,0.0,1
2020-05-22,49.0,49.0,1
2020-05-23,25.0,25.0,1
2020-05-24,0.0,0.0,1
2020-05-25,66.0,66.0,1
2020-05-26,22.0,22.0,1
2020-05-27,23.0,23.0,1
2020-05-28,44.0,44.0,1
2020-05-29,0.0,0.0,1
2020-05-30,0.0,0.0,1
2020-05-31,55.0,55.0,1
2020-06-01,23.0,23.0,1
2020-06-02,64.0,64.0,1
2020-06-03,39.0,39.0,1
2020-06-04,20.0,20.0,1
2020-06-05,0.0,0.0,1
2020-06-06,0.0,0.0,1
2020-06-07,0.0,0.0,1
2020-06-08,20.0,20.0,1
2020-06-09,0.0,0.0,1
2020-06-10,0.0,0.0,1
2020-06-11,21.0,21.0,1
2020-06-12,0.0,0.0,1
2020-06-13,0.0,0.0,1
2020-06-14,0.0,0.0,1
2020-06-15,0.0,0.0,1
2020-06-16,20.0,20.0,1
2020-06-17,22.0,22.0,1
2020-06-18,0.0,0.0,1
2020-06-19,48.0,48.0,1
2020-06-20,0.0,0.0,1
2020-06-21,0.0,0.0,1
2020-06-22,71.0,71.0,1
2020-06-23,0.0,0.0,1
2020-06-24,25.0,25.0,1
2020-06-25,0.0,0.0,1
2020-06-26,24.0,24.0,1
2020-06-27,0.0,0.0,1
2020-06-28,22.0,22.0,1
2020-06-29,0.0,0.0,1
2020-06-30,0.0,0.0,1
2020-07-01,0.0,0.0,1
2020-07-02,0.0,0.0,1
2020-07-03,49.0,49.0,1
2020-07-04,0.0,0.0,1
2020-07-05,50.0,50.0,1
2020-07-06,0.0,0.0,1
2020-07-07,0.0,0.0,1
2020-07-08,24.0,24.0,1
2020-07-09,0.0,0.0,1
2020-07-10,0.0,0.0,1
2020-07-11,0.0,0.0,1
2020-07-12,0.0,0.0,1
2020-07-13,25.0,25.0,1
2020-07-14,26.0,26.0,1
2020-07-15,0.0,0.0,1
2020-07-16,0.0,0.0,1
2020-07-17,0.0,0.0,1
2020-07-18,0.0,0.0,1
2020-07-19,0.0,0.0,1
2020-07-20,23.0,23.0,1
2020-07-21,24.0,24.0,1
2020-07-22,24.0,24.0,1
2020-07-23,0.0,0.0,1
2020-07-24,0.0,0.0,1
2020-07-25,0.0,0.0,1
2020-07-26,0.0,0.0,1
2020-07-27,46.0,46.0,1
2020-07-28,23.0,23.0,1
2020-07-29,0.0,0.0,1
2020-07-30,23.0,23.0,1
2020-07-31,47.0,47.0,1
2020-08-01,0.0,0.0,1
2020-08-02,0.0,0.0,1
2020-08-03,22.0,22.0,1
2020-08-04,0.0,0.0,1
2020-08-05,0.0,0.0,1
2020-08-06,23.0,23.0,1
2020-08-07,0.0,0.0,1
2020-08-08,0.0,0.0,1
2020-08-09,24.0,24.0,1
2020-08-10,0.0,0.0,1
2020-08-11,22.0,22.0,1
2020-08-12,60.0,60.0,1
2020-08-13,0.0,0.0,1
2020-08-14,0.0,0.0,1
2020-08-15,23.0,23.0,1
2020-08-16,23.0,23.0,1
2020-08-17,0.0,0.0,1
2020-08-18,0.0,0.0,1
2020-08-19,21.0,21.0,1
2020-08-20,0.0,0.0,1
2020-08-21,23.0,23.0,1
2020-08-22,76.0,76.0,1
2020-08-23,0.0,0.0,1
2020-08-24,45.0,45.0,1
2020-08-25,44.0,44.0,1
2020-08-26,0.0,0.0,1
2020-08-27,46.0,46.0,1
2020-08-28,0.0,0.0,1
2020-08-29,0.0,0.0,1
2020-08-30,0.0,0.0,1
2020-08-31,24.0,24.0,1
2020-09-01,0.0,0.0,1
2020-09-02,0.0,0.0,1
2020-09-03,50.0,50.0,1
2020-09-04,25.0,25.0,1
2020-09-05,0.0,0.0,1
2020-09-06,26.0,26.0,1
2020-09-07,0.0,0.0,1
2020-09-08,24.0,24.0,1
2020-09-09,24.0,24.0,1
2020-09-10,24.0,24.0,1
2020-09-11,0.0,0.0,1
2020-09-12,0.0,0.0,1
2020-09-13,0.0,0.0,1
2020-09-14,0.0,0.0,1
2020-09-15,23.0,23.0,1
2020-09-16,48.0,48.0,1
2020-09-17,24.0,24.0,1
2020-09-18,49.0,49.0,1
2020-09-19,0.0,0.0,1
2020-09-20,24.0,24.0,1
2020-09-21,0.0,0.0,1
2020-09-22,0.0,0.0,1
2020-09-23,23.0,23.0,1
2020-09-24,71.0,71.0,1
2020-09-25,0.0,0.0,1
2020-09-26,0.0,0.0,1
2020-09-27,27.0,27.0,1
2020-09-28,50.0,50.0,1
2020-09-29,0.0,0.0,1
2020-09-30,0.0,0.0,1
2020-10-01,0.0,0.0,1
2020-10-02,24.0,24.0,1
2020-10-03,26.0,26.0,1
2020-10-04,26.0,26.0,1
2020-10-05,73.0,73.0,1
2020-10-06,0.0,0.0,1
2020-10-07,49.0,49.0,1
2020-10-08,50.0,50.0,1
2020-10-09,27.0,27.0,1
2020-10-10,0.0,0.0,1
2020-10-11,0.0,0.0,1
2020-10-12,53.0,53.0,1
2020-10-13,0.0,0.0,1
2020-10-14,0.0,0.0,1
2020-10-15,27.0,27.0,1
2020-10-16,27.0,27.0,1
2020-10-17,57.0,57.0,1
2020-10-18,29.0,29.0,1
2020-10-19,25.0,25.0,1
2020-10-20,0.0,0.0,1
2020-10-21,0.0,0.0,1
2020-10-22,0.0,0.0,1
2020-10-23,51.0,51.0,1
2020-10-24,26.0,26.0,1
2020-10-25,24.0,24.0,1
2020-10-26,0.0,0.0,1
2020-10-27,23.0,23.0,1
2020-09-28,20.0,20.0,2
2020-09-29,0.0,0.0,2
2020-09-30,19.0,19.0,2
2020-10-01,0.0,0.0,2
2020-10-02,20.0,20.0,2
2020-10-03,0.0,0.0,2
2020-10-04,0.0,0.0,2
2020-10-05,19.0,19.0,2
2020-10-06,19.0,19.0,2
2020-10-07,39.0,39.0,2
2020-10-08,0.0,0.0,2
2020-10-09,0.0,0.0,2
2020-10-10,0.0,0.0,2
2020-10-11,22.0,22.0,2
2020-10-12,0.0,0.0,2
2020-10-13,39.0,39.0,2
2020-10-14,19.0,19.0,2
2020-10-15,0.0,0.0,2
2020-10-16,21.0,21.0,2
2020-10-17,23.0,23.0,2
2020-10-18,0.0,0.0,2
2020-10-19,41.0,41.0,2
2020-10-20,0.0,0.0,2
2020-10-21,0.0,0.0,2
2020-10-22,0.0,0.0,2
2020-10-23,20.0,20.0,2
2020-10-24,0.0,0.0,2
2020-10-25,19.0,19.0,2
2020-10-26,19.0,19.0,2
2020-10-27,18.0,18.0,2
2020-10-28,56.0,56.0,2
2020-10-29,0.0,0.0,2
2020-10-30,0.0,0.0,2
2020-10-31,0.0,0.0,2
2020-11-01,36.0,36.0,2
2020-11-02,0.0,0.0,2
2020-11-03,0.0,0.0,2
2020-11-04,34.0,34.0,2
2020-11-05,0.0,0.0,2
2020-11-06,17.0,17.0,2
2020-11-07,17.0,17.0,2
2020-11-08,0.0,0.0,2
2020-11-09,0.0,0.0,2
2020-11-10,17.0,17.0,2
2020-11-11,0.0,0.0,2
2020-11-12,34.0,34.0,2
2020-11-13,35.0,35.0,2
2020-11-14,0.0,0.0,2
2020-11-15,0.0,0.0,2
2020-11-16,17.0,17.0,2
2020-11-17,0.0,0.0,2
2020-11-18,18.0,18.0,2
2020-11-19,37.0,37.0,2
2020-11-20,0.0,0.0,2
2020-11-21,18.0,18.0,2
2020-11-22,19.0,19.0,2
2020-11-23,0.0,0.0,2
2020-11-24,18.0,18.0,2
2020-11-25,18.0,18.0,2
2020-11-26,18.0,18.0,2
2020-11-27,18.0,18.0,2
2020-11-28,18.0,18.0,2
2020-11-29,0.0,0.0,2
2020-11-30,0.0,0.0,2
2020-12-01,17.0,17.0,2
2020-12-02,0.0,0.0,2
2020-12-03,35.0,35.0,2
2020-12-04,17.0,17.0,2
2020-12-05,18.0,18.0,2
2020-12-06,19.0,19.0,2
2020-12-07,17.0,17.0,2
2020-12-08,0.0,0.0,2
2020-12-09,0.0,0.0,2
2020-12-10,0.0,0.0,2
2020-12-11,19.0,19.0,2
2020-12-12,0.0,0.0,2
2020-12-13,0.0,0.0,2
2020-12-14,38.0,38.0,2
2020-12-15,20.0,20.0,2
2020-12-16,0.0,0.0,2
2020-12-17,21.0,21.0,2
2020-12-18,0.0,0.0,2
2020-12-19,42.0,42.0,2
2020-12-20,0.0,0.0,2
2020-12-21,40.0,40.0,2
2020-12-22,0.0,0.0,2
2020-12-23,20.0,20.0,2
2020-12-24,0.0,0.0,2
2020-12-25,25.0,25.0,2
2020-12-26,0.0,0.0,2
2020-12-27,19.0,19.0,2
2020-12-28,0.0,0.0,2
2020-12-29,20.0,20.0,2
2020-12-30,0.0,0.0,2
2020-12-31,44.0,44.0,2
2021-01-01,23.0,23.0,2
2021-01-02,0.0,0.0,2
2021-01-03,0.0,0.0,2
2021-01-04,0.0,0.0,2
2021-01-05,19.0,19.0,2
2021-01-06,19.0,19.0,2
2021-01-07,0.0,0.0,2
2021-01-08,20.0,20.0,2
2021-01-09,0.0,0.0,2
2021-01-10,21.0,21.0,2
2021-01-11,19.0,19.0,2
2021-01-12,0.0,0.0,2
2021-01-13,57.0,57.0,2
2021-01-14,20.0,20.0,2
2021-01-15,20.0,20.0,2
2021-01-16,21.0,21.0,2
2021-01-17,0.0,0.0,2
2021-01-18,0.0,0.0,2
2021-01-19,0.0,0.0,2
2021-01-20,0.0,0.0,2
2021-01-21,0.0,0.0,2
2021-01-22,0.0,0.0,2
2021-01-23,0.0,0.0,2
2021-01-24,0.0,0.0,2
2021-01-25,0.0,0.0,2
2021-01-26,59.0,59.0,2
2021-01-27,19.0,19.0,2
2021-01-28,0.0,0.0,2
2021-01-29,0.0,0.0,2
2021-01-30,0.0,0.0,2
2021-01-31,100.0,100.0,2
2021-02-01,0.0,0.0,2
2021-02-02,37.0,37.0,2
2021-02-03,0.0,0.0,2
2021-02-04,80.0,80.0,2
2021-02-05,20.0,20.0,2
2021-02-06,20.0,20.0,2
2021-02-07,41.0,41.0,2
2021-02-08,39.0,39.0,2
2021-02-09,39.0,39.0,2
2021-02-10,39.0,39.0,2
2021-02-11,0.0,0.0,2
2021-02-12,19.0,19.0,2
2021-02-13,22.0,22.0,2
2021-02-14,0.0,0.0,2
2021-02-15,0.0,0.0,2
2021-02-16,20.0,20.0,2
2021-02-17,0.0,0.0,2
2021-02-18,39.0,39.0,2
2021-02-19,0.0,0.0,2
2021-02-20,65.0,65.0,2
2021-02-21,43.0,43.0,2
2021-02-22,18.0,18.0,2
2021-02-23,0.0,0.0,2
2021-02-24,0.0,0.0,2
2021-02-25,0.0,0.0,2
2021-02-26,0.0,0.0,2
2021-02-27,22.0,22.0,2
2021-02-28,0.0,0.0,2
2021-03-01,60.0,60.0,2
2021-03-02,0.0,0.0,2
2021-03-03,19.0,19.0,2
2021-03-04,20.0,20.0,2
2021-03-05,0.0,0.0,2
2021-03-06,0.0,0.0,2
2021-03-07,21.0,21.0,2
2021-03-08,20.0,20.0,2
2021-03-09,20.0,20.0,2
2021-03-10,0.0,0.0,2
2021-03-11,0.0,0.0,2
2021-03-12,20.0,20.0,2
2021-03-13,0.0,0.0,2
2021-03-14,42.0,42.0,2
2021-03-15,31.0,31.0,2
2021-03-16,17.0,17.0,2
2021-03-17,20.0,20.0,2
2021-03-18,19.0,19.0,2
2021-03-19,0.0,0.0,2
2021-03-20,0.0,0.0,2
2021-03-21,63.0,63.0,2
2021-03-22,0.0,0.0,2
2021-03-23,39.0,39.0,2
2021-03-24,20.0,20.0,2
2021-03-25,0.0,0.0,2
2021-03-26,0.0,0.0,2
2021-03-27,22.0,22.0,2
2021-03-28,25.0,25.0,2
2021-03-29,0.0,0.0,2
2021-03-30,0.0,0.0,2
2021-03-31,20.0,20.0,2
2021-04-01,0.0,0.0,2
2021-04-02,0.0,0.0,2
2021-04-03,0.0,0.0,2
2021-04-04,22.0,22.0,2
2021-04-05,0.0,0.0,2
2021-04-06,16.0,16.0,2
2021-04-07,0.0,0.0,2
2021-04-08,0.0,0.0,2
2021-04-09,0.0,0.0,2
2021-04-10,0.0,0.0,2
2021-04-11,0.0,0.0,2
2021-04-12,18.0,18.0,2
2021-04-13,19.0,19.0,2
2021-04-14,0.0,0.0,2
2021-04-15,19.0,19.0,2
2021-04-16,19.0,19.0,2
2021-04-17,20.0,20.0,2
2021-04-18,22.0,22.0,2
2021-04-19,19.0,19.0,2
2021-04-20,57.0,57.0,2
2021-04-21,19.0,19.0,2
2021-04-22,0.0,0.0,2
2021-04-23,40.0,40.0,2
2021-04-24,44.0,44.0,2
2021-04-25,21.0,21.0,2
2021-04-26,18.0,18.0,2
2021-04-27,18.0,18.0,2
2021-04-28,35.0,35.0,2
2021-04-29,0.0,0.0,2
2021-04-30,70.0,70.0,2
2021-05-01,18.0,18.0,2
2021-05-02,20.0,20.0,2
2021-05-03,0.0,0.0,2
2021-05-04,33.0,33.0,2
2021-05-05,0.0,0.0,2
2021-05-06,0.0,0.0,2
2021-05-07,80.0,80.0,2
2021-05-08,44.0,44.0,2
2021-05-09,20.0,20.0,2
2021-05-10,0.0,0.0,2
2021-05-11,0.0,0.0,2
2021-05-12,0.0,0.0,2
2021-05-13,0.0,0.0,2
2021-05-14,39.0,39.0,2
2021-05-15,0.0,0.0,2
2021-05-16,0.0,0.0,2
2021-05-17,18.0,18.0,2
2021-05-18,36.0,36.0,2
2021-05-19,0.0,0.0,2
2021-05-20,0.0,0.0,2
2021-05-21,0.0,0.0,2
2021-05-22,20.0,20.0,2
2021-05-23,21.0,21.0,2
2021-05-24,0.0,0.0,2
2021-05-25,19.0,19.0,2
2021-05-26,0.0,0.0,2
2021-05-27,0.0,0.0,2
2021-05-28,22.0,22.0,2
2021-05-29,46.0,46.0,2
