date,/m/01c751_0,/m/01c751,batch_id
2020-05-26,3.0,3.0,1
2020-05-27,4.0,4.0,1
2020-05-28,2.0,2.0,1
2020-05-29,4.0,4.0,1
2020-05-30,5.0,5.0,1
2020-05-31,4.0,4.0,1
2020-06-01,5.0,5.0,1
2020-06-02,1.0,1.0,1
2020-06-03,3.0,3.0,1
2020-06-04,1.0,1.0,1
2020-06-05,2.0,2.0,1
2020-06-06,3.0,3.0,1
2020-06-07,7.0,7.0,1
2020-06-08,0.0,0.0,1
2020-06-09,1.0,1.0,1
2020-06-10,1.0,1.0,1
2020-06-11,1.0,1.0,1
2020-06-12,1.0,1.0,1
2020-06-13,1.0,1.0,1
2020-06-14,3.0,3.0,1
2020-06-15,1.0,1.0,1
2020-06-16,3.0,3.0,1
2020-06-17,3.0,3.0,1
2020-06-18,1.0,1.0,1
2020-06-19,2.0,2.0,1
2020-06-20,1.0,1.0,1
2020-06-21,4.0,4.0,1
2020-06-22,2.0,2.0,1
2020-06-23,2.0,2.0,1
2020-06-24,2.0,2.0,1
2020-06-25,2.0,2.0,1
2020-06-26,2.0,2.0,1
2020-06-27,4.0,4.0,1
2020-06-28,1.0,1.0,1
2020-06-29,1.0,1.0,1
2020-06-30,2.0,2.0,1
2020-07-01,2.0,2.0,1
2020-07-02,1.0,1.0,1
2020-07-03,1.0,1.0,1
2020-07-04,3.0,3.0,1
2020-07-05,1.0,1.0,1
2020-07-06,2.0,2.0,1
2020-07-07,2.0,2.0,1
2020-07-08,2.0,2.0,1
2020-07-09,1.0,1.0,1
2020-07-10,3.0,3.0,1
2020-07-11,4.0,4.0,1
2020-07-12,4.0,4.0,1
2020-07-13,2.0,2.0,1
2020-07-14,5.0,5.0,1
2020-07-15,2.0,2.0,1
2020-07-16,4.0,4.0,1
2020-07-17,5.0,5.0,1
2020-07-18,3.0,3.0,1
2020-07-19,5.0,5.0,1
2020-07-20,4.0,4.0,1
2020-07-21,2.0,2.0,1
2020-07-22,3.0,3.0,1
2020-07-23,2.0,2.0,1
2020-07-24,3.0,3.0,1
2020-07-25,2.0,2.0,1
2020-07-26,3.0,3.0,1
2020-07-27,1.0,1.0,1
2020-07-28,2.0,2.0,1
2020-07-29,2.0,2.0,1
2020-07-30,3.0,3.0,1
2020-07-31,1.0,1.0,1
2020-08-01,1.0,1.0,1
2020-08-02,2.0,2.0,1
2020-08-03,2.0,2.0,1
2020-08-04,2.0,2.0,1
2020-08-05,1.0,1.0,1
2020-08-06,3.0,3.0,1
2020-08-07,4.0,4.0,1
2020-08-08,3.0,3.0,1
2020-08-09,4.0,4.0,1
2020-08-10,4.0,4.0,1
2020-08-11,5.0,5.0,1
2020-08-12,6.0,6.0,1
2020-08-13,2.0,2.0,1
2020-08-14,3.0,3.0,1
2020-08-15,1.0,1.0,1
2020-08-16,5.0,5.0,1
2020-08-17,3.0,3.0,1
2020-08-18,2.0,2.0,1
2020-08-19,4.0,4.0,1
2020-08-20,3.0,3.0,1
2020-08-21,4.0,4.0,1
2020-08-22,5.0,5.0,1
2020-08-23,3.0,3.0,1
2020-08-24,3.0,3.0,1
2020-08-25,2.0,2.0,1
2020-08-26,1.0,1.0,1
2020-08-27,2.0,2.0,1
2020-08-28,2.0,2.0,1
2020-08-29,2.0,2.0,1
2020-08-30,3.0,3.0,1
2020-08-31,2.0,2.0,1
2020-09-01,1.0,1.0,1
2020-09-02,2.0,2.0,1
2020-09-03,2.0,2.0,1
2020-09-04,1.0,1.0,1
2020-09-05,3.0,3.0,1
2020-09-06,4.0,4.0,1
2020-09-07,1.0,1.0,1
2020-09-08,2.0,2.0,1
2020-09-09,2.0,2.0,1
2020-09-10,2.0,2.0,1
2020-09-11,2.0,2.0,1
2020-09-12,6.0,6.0,1
2020-09-13,4.0,4.0,1
2020-09-14,3.0,3.0,1
2020-09-15,2.0,2.0,1
2020-09-16,4.0,4.0,1
2020-09-17,3.0,3.0,1
2020-09-18,3.0,3.0,1
2020-09-19,3.0,3.0,1
2020-09-20,1.0,1.0,1
2020-09-21,3.0,3.0,1
2020-09-22,4.0,4.0,1
2020-09-23,4.0,4.0,1
2020-09-24,2.0,2.0,1
2020-09-25,3.0,3.0,1
2020-09-26,6.0,6.0,1
2020-09-27,4.0,4.0,1
2020-09-28,8.0,8.0,1
2020-09-29,2.0,2.0,1
2020-09-30,1.0,1.0,1
2020-10-01,2.0,2.0,1
2020-10-02,4.0,4.0,1
2020-10-03,3.0,3.0,1
2020-10-04,1.0,1.0,1
2020-10-05,3.0,3.0,1
2020-10-06,3.0,3.0,1
2020-10-07,1.0,1.0,1
2020-10-08,2.0,2.0,1
2020-10-09,3.0,3.0,1
2020-10-10,3.0,3.0,1
2020-10-11,2.0,2.0,1
2020-10-12,3.0,3.0,1
2020-10-13,4.0,4.0,1
2020-10-14,4.0,4.0,1
2020-10-15,7.0,7.0,1
2020-10-16,4.0,4.0,1
2020-10-17,6.0,6.0,1
2020-10-18,7.0,7.0,1
2020-10-19,3.0,3.0,1
2020-10-20,4.0,4.0,1
2020-10-21,6.0,6.0,1
2020-10-22,6.0,6.0,1
2020-10-23,6.0,6.0,1
2020-10-24,8.0,8.0,1
2020-10-25,10.0,10.0,1
2020-10-26,6.0,6.0,1
2020-10-27,11.0,11.0,1
2020-09-28,33.0,33.0,2
2020-09-29,8.0,8.0,2
2020-09-30,19.0,19.0,2
2020-10-01,11.0,11.0,2
2020-10-02,17.0,17.0,2
2020-10-03,25.0,25.0,2
2020-10-04,15.0,15.0,2
2020-10-05,11.0,11.0,2
2020-10-06,22.0,22.0,2
2020-10-07,16.0,16.0,2
2020-10-08,14.0,14.0,2
2020-10-09,18.0,18.0,2
2020-10-10,23.0,23.0,2
2020-10-11,28.0,28.0,2
2020-10-12,26.0,26.0,2
2020-10-13,17.0,17.0,2
2020-10-14,60.0,60.0,2
2020-10-15,18.0,18.0,2
2020-10-16,37.0,37.0,2
2020-10-17,46.0,46.0,2
2020-10-18,37.0,37.0,2
2020-10-19,15.0,15.0,2
2020-10-20,29.0,29.0,2
2020-10-21,32.0,32.0,2
2020-10-22,35.0,35.0,2
2020-10-23,44.0,44.0,2
2020-10-24,54.0,54.0,2
2020-10-25,89.0,89.0,2
2020-10-26,79.0,79.0,2
2020-10-27,73.0,73.0,2
2020-10-28,92.0,92.0,2
2020-10-29,78.0,78.0,2
2020-10-30,60.0,60.0,2
2020-10-31,50.0,50.0,2
2020-11-01,100.0,100.0,2
2020-11-02,64.0,64.0,2
2020-11-03,48.0,48.0,2
2020-11-04,36.0,36.0,2
2020-11-05,58.0,58.0,2
2020-11-06,63.0,63.0,2
2020-11-07,50.0,50.0,2
2020-11-08,76.0,76.0,2
2020-11-09,29.0,29.0,2
2020-11-10,61.0,61.0,2
2020-11-11,65.0,65.0,2
2020-11-12,29.0,29.0,2
2020-11-13,46.0,46.0,2
2020-11-14,33.0,33.0,2
2020-11-15,46.0,46.0,2
2020-11-16,27.0,27.0,2
2020-11-17,35.0,35.0,2
2020-11-18,27.0,27.0,2
2020-11-19,19.0,19.0,2
2020-11-20,22.0,22.0,2
2020-11-21,25.0,25.0,2
2020-11-22,11.0,11.0,2
2020-11-23,11.0,11.0,2
2020-11-24,29.0,29.0,2
2020-11-25,21.0,21.0,2
2020-11-26,24.0,24.0,2
2020-11-27,13.0,13.0,2
2020-11-28,32.0,32.0,2
2020-11-29,17.0,17.0,2
2020-11-30,10.0,10.0,2
2020-12-01,16.0,16.0,2
2020-12-02,13.0,13.0,2
2020-12-03,3.0,3.0,2
2020-12-04,21.0,21.0,2
2020-12-05,11.0,11.0,2
2020-12-06,16.0,16.0,2
2020-12-07,27.0,27.0,2
2020-12-08,3.0,3.0,2
2020-12-09,16.0,16.0,2
2020-12-10,38.0,38.0,2
2020-12-11,19.0,19.0,2
2020-12-12,42.0,42.0,2
2020-12-13,20.0,20.0,2
2020-12-14,32.0,32.0,2
2020-12-15,14.0,14.0,2
2020-12-16,22.0,22.0,2
2020-12-17,29.0,29.0,2
2020-12-18,33.0,33.0,2
2020-12-19,25.0,25.0,2
2020-12-20,71.0,71.0,2
2020-12-21,32.0,32.0,2
2020-12-22,33.0,33.0,2
2020-12-23,18.0,18.0,2
2020-12-24,85.0,85.0,2
2020-12-25,74.0,74.0,2
2020-12-26,41.0,41.0,2
2020-12-27,31.0,31.0,2
2020-12-28,24.0,24.0,2
2020-12-29,18.0,18.0,2
2020-12-30,22.0,22.0,2
2020-12-31,47.0,47.0,2
2021-01-01,66.0,66.0,2
2021-01-02,29.0,29.0,2
2021-01-03,18.0,18.0,2
2021-01-04,19.0,19.0,2
2021-01-05,14.0,14.0,2
2021-01-06,17.0,17.0,2
2021-01-07,31.0,31.0,2
2021-01-08,23.0,23.0,2
2021-01-09,22.0,22.0,2
2021-01-10,31.0,31.0,2
2021-01-11,39.0,39.0,2
2021-01-12,39.0,39.0,2
2021-01-13,33.0,33.0,2
2021-01-14,51.0,51.0,2
2021-01-15,35.0,35.0,2
2021-01-16,37.0,37.0,2
2021-01-17,66.0,66.0,2
2021-01-18,14.0,14.0,2
2021-01-19,28.0,28.0,2
2021-01-20,40.0,40.0,2
2021-01-21,64.0,64.0,2
2021-01-22,42.0,42.0,2
2021-01-23,66.0,66.0,2
2021-01-24,93.0,93.0,2
2021-01-25,41.0,41.0,2
2021-01-26,44.0,44.0,2
2021-01-27,63.0,63.0,2
2021-01-28,59.0,59.0,2
2021-01-29,46.0,46.0,2
2021-01-30,48.0,48.0,2
2021-01-31,62.0,62.0,2
2021-02-01,36.0,36.0,2
2021-02-02,41.0,41.0,2
2021-02-03,24.0,24.0,2
2021-02-04,34.0,34.0,2
2021-02-05,9.0,9.0,2
2021-02-06,30.0,30.0,2
2021-02-07,38.0,38.0,2
2021-02-08,33.0,33.0,2
2021-02-09,28.0,28.0,2
2021-02-10,35.0,35.0,2
2021-02-11,11.0,11.0,2
2021-02-12,34.0,34.0,2
2021-02-13,18.0,18.0,2
2021-02-14,38.0,38.0,2
2021-02-15,11.0,11.0,2
2021-02-16,17.0,17.0,2
2021-02-17,12.0,12.0,2
2021-02-18,20.0,20.0,2
2021-02-19,9.0,9.0,2
2021-02-20,23.0,23.0,2
2021-02-21,16.0,16.0,2
2021-02-22,19.0,19.0,2
2021-02-23,26.0,26.0,2
2021-02-24,9.0,9.0,2
2021-02-25,39.0,39.0,2
2021-02-26,12.0,12.0,2
2021-02-27,13.0,13.0,2
2021-02-28,25.0,25.0,2
2021-03-01,9.0,9.0,2
2021-03-02,15.0,15.0,2
2021-03-03,6.0,6.0,2
2021-03-04,20.0,20.0,2
2021-03-05,23.0,23.0,2
2021-03-06,16.0,16.0,2
2021-03-07,25.0,25.0,2
2021-03-08,0.0,0.0,2
2021-03-09,9.0,9.0,2
2021-03-10,16.0,16.0,2
2021-03-11,8.0,8.0,2
2021-03-12,14.0,14.0,2
2021-03-13,12.0,12.0,2
2021-03-14,20.0,20.0,2
2021-03-15,22.0,22.0,2
2021-03-16,28.0,28.0,2
2021-03-17,34.0,34.0,2
2021-03-18,45.0,45.0,2
2021-03-19,43.0,43.0,2
2021-03-20,42.0,42.0,2
2021-03-21,18.0,18.0,2
2021-03-22,22.0,22.0,2
2021-03-23,17.0,17.0,2
2021-03-24,40.0,40.0,2
2021-03-25,37.0,37.0,2
2021-03-26,18.0,18.0,2
2021-03-27,32.0,32.0,2
2021-03-28,30.0,30.0,2
2021-03-29,17.0,17.0,2
2021-03-30,24.0,24.0,2
2021-03-31,37.0,37.0,2
2021-04-01,23.0,23.0,2
2021-04-02,12.0,12.0,2
2021-04-03,10.0,10.0,2
2021-04-04,26.0,26.0,2
2021-04-05,18.0,18.0,2
2021-04-06,18.0,18.0,2
2021-04-07,10.0,10.0,2
2021-04-08,19.0,19.0,2
2021-04-09,18.0,18.0,2
2021-04-10,41.0,41.0,2
2021-04-11,30.0,30.0,2
2021-04-12,22.0,22.0,2
2021-04-13,33.0,33.0,2
2021-04-14,31.0,31.0,2
2021-04-15,40.0,40.0,2
2021-04-16,35.0,35.0,2
2021-04-17,31.0,31.0,2
2021-04-18,44.0,44.0,2
2021-04-19,17.0,17.0,2
2021-04-20,23.0,23.0,2
2021-04-21,11.0,11.0,2
2021-04-22,20.0,20.0,2
2021-04-23,0.0,0.0,2
2021-04-24,13.0,13.0,2
2021-04-25,22.0,22.0,2
2021-04-26,21.0,21.0,2
2021-04-27,21.0,21.0,2
2021-04-28,10.0,10.0,2
2021-04-29,24.0,24.0,2
2021-04-30,8.0,8.0,2
2021-05-01,11.0,11.0,2
2021-05-02,15.0,15.0,2
2021-05-03,3.0,3.0,2
2021-05-04,0.0,0.0,2
2021-05-05,5.0,5.0,2
2021-05-06,3.0,3.0,2
2021-05-07,0.0,0.0,2
2021-05-08,6.0,6.0,2
2021-05-09,15.0,15.0,2
2021-05-10,5.0,5.0,2
2021-05-11,3.0,3.0,2
2021-05-12,11.0,11.0,2
2021-05-13,18.0,18.0,2
2021-05-14,15.0,15.0,2
