date,/m/01cdt5_0,/m/01cdt5,batch_id
2020-10-06,36.0,36.0,1
2020-10-07,16.0,16.0,1
2020-10-08,16.0,16.0,1
2020-10-09,15.0,15.0,1
2020-10-10,12.0,12.0,1
2020-10-11,26.0,26.0,1
2020-10-12,17.0,17.0,1
2020-10-13,14.0,14.0,1
2020-10-14,27.0,27.0,1
2020-10-15,17.0,17.0,1
2020-10-16,32.0,32.0,1
2020-10-17,32.0,32.0,1
2020-10-18,12.0,12.0,1
2020-10-19,28.0,28.0,1
2020-10-20,61.0,61.0,1
2020-10-21,17.0,17.0,1
2020-10-22,17.0,17.0,1
2020-10-23,17.0,17.0,1
2020-10-24,11.0,11.0,1
2020-10-25,25.0,25.0,1
2020-10-26,10.0,10.0,1
2020-10-27,40.0,40.0,1
2020-09-28,75.0,75.0,2
2020-09-29,5.0,5.0,2
2020-09-30,25.0,25.0,2
2020-10-01,30.0,30.0,2
2020-10-02,31.0,31.0,2
2020-10-03,22.0,22.0,2
2020-10-04,16.0,16.0,2
2020-10-05,39.0,39.0,2
2020-10-06,30.0,30.0,2
2020-10-07,35.0,35.0,2
2020-10-08,56.0,56.0,2
2020-10-09,38.0,38.0,2
2020-10-10,42.0,42.0,2
2020-10-11,11.0,11.0,2
2020-10-12,31.0,31.0,2
2020-10-13,47.0,47.0,2
2020-10-14,57.0,57.0,2
2020-10-15,27.0,27.0,2
2020-10-16,33.0,33.0,2
2020-10-17,42.0,42.0,2
2020-10-18,30.0,30.0,2
2020-10-19,32.0,32.0,2
2020-10-20,78.0,78.0,2
2020-10-21,31.0,31.0,2
2020-10-22,42.0,42.0,2
2020-10-23,32.0,32.0,2
2020-10-24,35.0,35.0,2
2020-10-25,34.0,34.0,2
2020-10-26,26.0,26.0,2
2020-10-27,41.0,41.0,2
2020-10-28,52.0,52.0,2
2020-10-29,40.0,40.0,2
2020-10-30,19.0,19.0,2
2020-10-31,25.0,25.0,2
2020-11-01,25.0,25.0,2
2020-11-02,44.0,44.0,2
2020-11-03,58.0,58.0,2
2020-11-04,35.0,35.0,2
2020-11-05,32.0,32.0,2
2020-11-06,23.0,23.0,2
2020-11-07,14.0,14.0,2
2020-11-08,34.0,34.0,2
2020-11-09,52.0,52.0,2
2020-11-10,29.0,29.0,2
2020-11-11,19.0,19.0,2
2020-11-12,58.0,58.0,2
2020-11-13,39.0,39.0,2
2020-11-14,20.0,20.0,2
2020-11-15,25.0,25.0,2
2020-11-16,33.0,33.0,2
2020-11-17,44.0,44.0,2
2020-11-18,24.0,24.0,2
2020-11-19,29.0,29.0,2
2020-11-20,30.0,30.0,2
2020-11-21,46.0,46.0,2
2020-11-22,25.0,25.0,2
2020-11-23,29.0,29.0,2
2020-11-24,24.0,24.0,2
2020-11-25,19.0,19.0,2
2020-11-26,0.0,0.0,2
2020-11-27,29.0,29.0,2
2020-11-28,24.0,24.0,2
2020-11-29,25.0,25.0,2
2020-11-30,24.0,24.0,2
2020-12-01,14.0,14.0,2
2020-12-02,33.0,33.0,2
2020-12-03,43.0,43.0,2
2020-12-04,14.0,14.0,2
2020-12-05,20.0,20.0,2
2020-12-06,5.0,5.0,2
2020-12-07,34.0,34.0,2
2020-12-08,10.0,10.0,2
2020-12-09,29.0,29.0,2
2020-12-10,29.0,29.0,2
2020-12-11,35.0,35.0,2
2020-12-12,20.0,20.0,2
2020-12-13,36.0,36.0,2
2020-12-14,24.0,24.0,2
2020-12-15,30.0,30.0,2
2020-12-16,25.0,25.0,2
2020-12-17,21.0,21.0,2
2020-12-18,11.0,11.0,2
2020-12-19,22.0,22.0,2
2020-12-20,23.0,23.0,2
2020-12-21,5.0,5.0,2
2020-12-22,21.0,21.0,2
2020-12-23,16.0,16.0,2
2020-12-24,13.0,13.0,2
2020-12-25,47.0,47.0,2
2020-12-26,31.0,31.0,2
2020-12-27,28.0,28.0,2
2020-12-28,27.0,27.0,2
2020-12-29,38.0,38.0,2
2020-12-30,28.0,28.0,2
2020-12-31,24.0,24.0,2
2021-01-01,13.0,13.0,2
2021-01-02,12.0,12.0,2
2021-01-03,17.0,17.0,2
2021-01-04,30.0,30.0,2
2021-01-05,15.0,15.0,2
2021-01-06,66.0,66.0,2
2021-01-07,40.0,40.0,2
2021-01-08,31.0,31.0,2
2021-01-09,11.0,11.0,2
2021-01-10,34.0,34.0,2
2021-01-11,20.0,20.0,2
2021-01-12,46.0,46.0,2
2021-01-13,35.0,35.0,2
2021-01-14,25.0,25.0,2
2021-01-15,32.0,32.0,2
2021-01-16,33.0,33.0,2
2021-01-17,16.0,16.0,2
2021-01-18,30.0,30.0,2
2021-01-19,61.0,61.0,2
2021-01-20,33.0,33.0,2
2021-01-21,50.0,50.0,2
2021-01-22,10.0,10.0,2
2021-01-23,22.0,22.0,2
2021-01-24,27.0,27.0,2
2021-01-25,45.0,45.0,2
2021-01-26,20.0,20.0,2
2021-01-27,40.0,40.0,2
2021-01-28,31.0,31.0,2
2021-01-29,26.0,26.0,2
2021-01-30,38.0,38.0,2
2021-01-31,22.0,22.0,2
2021-02-01,25.0,25.0,2
2021-02-02,35.0,35.0,2
2021-02-03,29.0,29.0,2
2021-02-04,31.0,31.0,2
2021-02-05,21.0,21.0,2
2021-02-06,27.0,27.0,2
2021-02-07,21.0,21.0,2
2021-02-08,30.0,30.0,2
2021-02-09,24.0,24.0,2
2021-02-10,39.0,39.0,2
2021-02-11,36.0,36.0,2
2021-02-12,26.0,26.0,2
2021-02-13,34.0,34.0,2
2021-02-14,28.0,28.0,2
2021-02-15,41.0,41.0,2
2021-02-16,35.0,35.0,2
2021-02-17,31.0,31.0,2
2021-02-18,52.0,52.0,2
2021-02-19,38.0,38.0,2
2021-02-20,48.0,48.0,2
2021-02-21,48.0,48.0,2
2021-02-22,29.0,29.0,2
2021-02-23,26.0,26.0,2
2021-02-24,32.0,32.0,2
2021-02-25,27.0,27.0,2
2021-02-26,33.0,33.0,2
2021-02-27,23.0,23.0,2
2021-02-28,52.0,52.0,2
2021-03-01,21.0,21.0,2
2021-03-02,47.0,47.0,2
2021-03-03,10.0,10.0,2
2021-03-04,21.0,21.0,2
2021-03-05,21.0,21.0,2
2021-03-06,35.0,35.0,2
2021-03-07,17.0,17.0,2
2021-03-08,36.0,36.0,2
2021-03-09,51.0,51.0,2
2021-03-10,35.0,35.0,2
2021-03-11,51.0,51.0,2
2021-03-12,53.0,53.0,2
2021-03-13,38.0,38.0,2
2021-03-14,21.0,21.0,2
2021-03-15,28.0,28.0,2
2021-03-16,14.0,14.0,2
2021-03-17,35.0,35.0,2
2021-03-18,25.0,25.0,2
2021-03-19,42.0,42.0,2
2021-03-20,17.0,17.0,2
2021-03-21,16.0,16.0,2
2021-03-22,50.0,50.0,2
2021-03-23,21.0,21.0,2
2021-03-24,26.0,26.0,2
2021-03-25,31.0,31.0,2
2021-03-26,53.0,53.0,2
2021-03-27,52.0,52.0,2
2021-03-28,30.0,30.0,2
2021-03-29,26.0,26.0,2
2021-03-30,11.0,11.0,2
2021-03-31,36.0,36.0,2
2021-04-01,16.0,16.0,2
2021-04-02,16.0,16.0,2
2021-04-03,52.0,52.0,2
2021-04-04,36.0,36.0,2
2021-04-05,44.0,44.0,2
2021-04-06,9.0,9.0,2
2021-04-07,19.0,19.0,2
2021-04-08,38.0,38.0,2
2021-04-09,34.0,34.0,2
2021-04-10,21.0,21.0,2
2021-04-11,21.0,21.0,2
2021-04-12,49.0,49.0,2
2021-04-13,30.0,30.0,2
2021-04-14,21.0,21.0,2
2021-04-15,62.0,62.0,2
2021-04-16,11.0,11.0,2
2021-04-17,11.0,11.0,2
2021-04-18,57.0,57.0,2
2021-04-19,10.0,10.0,2
2021-04-20,51.0,51.0,2
2021-04-21,41.0,41.0,2
2021-04-22,32.0,32.0,2
2021-04-23,27.0,27.0,2
2021-04-24,12.0,12.0,2
2021-04-25,23.0,23.0,2
2021-04-26,24.0,24.0,2
2021-04-27,24.0,24.0,2
2021-04-28,28.0,28.0,2
2021-04-29,39.0,39.0,2
2021-04-30,38.0,38.0,2
2021-05-01,30.0,30.0,2
2021-05-02,11.0,11.0,2
2021-05-03,40.0,40.0,2
2021-05-04,28.0,28.0,2
2021-05-05,25.0,25.0,2
2021-05-06,29.0,29.0,2
2021-05-07,21.0,21.0,2
2021-05-08,41.0,41.0,2
2021-05-09,16.0,16.0,2
2021-05-10,34.0,34.0,2
2021-05-11,33.0,33.0,2
2021-05-12,25.0,25.0,2
2021-05-13,22.0,22.0,2
2021-05-14,32.0,32.0,2
2021-05-15,100.0,100.0,2
2021-05-16,58.0,58.0,2
2021-05-17,88.0,88.0,2
2021-05-18,70.0,70.0,2
2021-05-19,45.0,45.0,2
2021-05-20,43.0,43.0,2
2021-05-21,37.0,37.0,2
2021-05-22,17.0,17.0,2
2021-05-23,35.0,35.0,2
2021-05-24,31.0,31.0,2
2021-05-25,20.0,20.0,2
2021-05-26,45.0,45.0,2
2021-05-27,26.0,26.0,2
2021-05-28,22.0,22.0,2
2021-05-29,25.0,25.0,2
