date,/m/02gy9__0,/m/02gy9_,batch_id
2020-07-06,29.0,29.0,1
2020-07-07,30.0,30.0,1
2020-07-08,0.0,0.0,1
2020-07-09,46.0,46.0,1
2020-07-10,32.0,32.0,1
2020-07-11,0.0,0.0,1
2020-07-12,40.0,40.0,1
2020-07-13,33.0,33.0,1
2020-07-14,49.0,49.0,1
2020-07-15,0.0,0.0,1
2020-07-16,0.0,0.0,1
2020-07-17,17.0,17.0,1
2020-07-18,0.0,0.0,1
2020-07-19,19.0,19.0,1
2020-07-20,47.0,47.0,1
2020-07-21,0.0,0.0,1
2020-07-22,0.0,0.0,1
2020-07-23,0.0,0.0,1
2020-07-24,0.0,0.0,1
2020-07-25,17.0,17.0,1
2020-07-26,0.0,0.0,1
2020-07-27,15.0,15.0,1
2020-07-28,31.0,31.0,1
2020-07-29,33.0,33.0,1
2020-07-30,49.0,49.0,1
2020-07-31,0.0,0.0,1
2020-08-01,73.0,73.0,1
2020-08-02,18.0,18.0,1
2020-08-03,16.0,16.0,1
2020-08-04,0.0,0.0,1
2020-08-05,49.0,49.0,1
2020-08-06,17.0,17.0,1
2020-08-07,33.0,33.0,1
2020-08-08,19.0,19.0,1
2020-08-09,18.0,18.0,1
2020-08-10,31.0,31.0,1
2020-08-11,0.0,0.0,1
2020-08-12,15.0,15.0,1
2020-08-13,15.0,15.0,1
2020-08-14,50.0,50.0,1
2020-08-15,0.0,0.0,1
2020-08-16,0.0,0.0,1
2020-08-17,31.0,31.0,1
2020-08-18,15.0,15.0,1
2020-08-19,0.0,0.0,1
2020-08-20,33.0,33.0,1
2020-08-21,32.0,32.0,1
2020-08-22,18.0,18.0,1
2020-08-23,17.0,17.0,1
2020-08-24,0.0,0.0,1
2020-08-25,59.0,59.0,1
2020-08-26,47.0,47.0,1
2020-08-27,44.0,44.0,1
2020-08-28,15.0,15.0,1
2020-08-29,0.0,0.0,1
2020-08-30,0.0,0.0,1
2020-08-31,61.0,61.0,1
2020-09-01,32.0,32.0,1
2020-09-02,0.0,0.0,1
2020-09-03,16.0,16.0,1
2020-09-04,16.0,16.0,1
2020-09-05,17.0,17.0,1
2020-09-06,33.0,33.0,1
2020-09-07,31.0,31.0,1
2020-09-08,15.0,15.0,1
2020-09-09,45.0,45.0,1
2020-09-10,15.0,15.0,1
2020-09-11,64.0,64.0,1
2020-09-12,18.0,18.0,1
2020-09-13,17.0,17.0,1
2020-09-14,30.0,30.0,1
2020-09-15,30.0,30.0,1
2020-09-16,15.0,15.0,1
2020-09-17,61.0,61.0,1
2020-09-18,31.0,31.0,1
2020-09-19,0.0,0.0,1
2020-09-20,78.0,78.0,1
2020-09-21,44.0,44.0,1
2020-09-22,45.0,45.0,1
2020-09-23,29.0,29.0,1
2020-09-24,15.0,15.0,1
2020-09-25,0.0,0.0,1
2020-09-26,18.0,18.0,1
2020-09-27,17.0,17.0,1
2020-09-28,63.0,63.0,1
2020-09-29,48.0,48.0,1
2020-09-30,47.0,47.0,1
2020-10-01,77.0,77.0,1
2020-10-02,0.0,0.0,1
2020-10-03,16.0,16.0,1
2020-10-04,16.0,16.0,1
2020-10-05,15.0,15.0,1
2020-10-06,15.0,15.0,1
2020-10-07,16.0,16.0,1
2020-10-08,64.0,64.0,1
2020-10-09,17.0,17.0,1
2020-10-10,19.0,19.0,1
2020-10-11,17.0,17.0,1
2020-10-12,65.0,65.0,1
2020-10-13,0.0,0.0,1
2020-10-14,32.0,32.0,1
2020-10-15,0.0,0.0,1
2020-10-16,0.0,0.0,1
2020-10-17,0.0,0.0,1
2020-10-18,18.0,18.0,1
2020-10-19,65.0,65.0,1
2020-10-20,32.0,32.0,1
2020-10-21,0.0,0.0,1
2020-10-22,66.0,66.0,1
2020-10-23,33.0,33.0,1
2020-10-24,0.0,0.0,1
2020-10-25,16.0,16.0,1
2020-10-26,16.0,16.0,1
2020-10-27,15.0,15.0,1
2020-09-28,48.0,48.0,2
2020-09-29,81.0,81.0,2
2020-09-30,32.0,32.0,2
2020-10-01,48.0,48.0,2
2020-10-02,16.0,16.0,2
2020-10-03,33.0,33.0,2
2020-10-04,16.0,16.0,2
2020-10-05,31.0,31.0,2
2020-10-06,0.0,0.0,2
2020-10-07,16.0,16.0,2
2020-10-08,66.0,66.0,2
2020-10-09,52.0,52.0,2
2020-10-10,19.0,19.0,2
2020-10-11,17.0,17.0,2
2020-10-12,50.0,50.0,2
2020-10-13,0.0,0.0,2
2020-10-14,33.0,33.0,2
2020-10-15,17.0,17.0,2
2020-10-16,18.0,18.0,2
2020-10-17,37.0,37.0,2
2020-10-18,0.0,0.0,2
2020-10-19,33.0,33.0,2
2020-10-20,33.0,33.0,2
2020-10-21,32.0,32.0,2
2020-10-22,50.0,50.0,2
2020-10-23,68.0,68.0,2
2020-10-24,0.0,0.0,2
2020-10-25,0.0,0.0,2
2020-10-26,16.0,16.0,2
2020-10-27,15.0,15.0,2
2020-10-28,48.0,48.0,2
2020-10-29,32.0,32.0,2
2020-10-30,14.0,14.0,2
2020-10-31,29.0,29.0,2
2020-11-01,43.0,43.0,2
2020-11-02,44.0,44.0,2
2020-11-03,90.0,90.0,2
2020-11-04,94.0,94.0,2
2020-11-05,14.0,14.0,2
2020-11-06,14.0,14.0,2
2020-11-07,0.0,0.0,2
2020-11-08,14.0,14.0,2
2020-11-09,87.0,87.0,2
2020-11-10,15.0,15.0,2
2020-11-11,14.0,14.0,2
2020-11-12,15.0,15.0,2
2020-11-13,43.0,43.0,2
2020-11-14,29.0,29.0,2
2020-11-15,58.0,58.0,2
2020-11-16,44.0,44.0,2
2020-11-17,29.0,29.0,2
2020-11-18,0.0,0.0,2
2020-11-19,0.0,0.0,2
2020-11-20,15.0,15.0,2
2020-11-21,60.0,60.0,2
2020-11-22,44.0,44.0,2
2020-11-23,30.0,30.0,2
2020-11-24,57.0,57.0,2
2020-11-25,0.0,0.0,2
2020-11-26,30.0,30.0,2
2020-11-27,43.0,43.0,2
2020-11-28,28.0,28.0,2
2020-11-29,29.0,29.0,2
2020-11-30,42.0,42.0,2
2020-12-01,14.0,14.0,2
2020-12-02,28.0,28.0,2
2020-12-03,15.0,15.0,2
2020-12-04,57.0,57.0,2
2020-12-05,0.0,0.0,2
2020-12-06,14.0,14.0,2
2020-12-07,29.0,29.0,2
2020-12-08,59.0,59.0,2
2020-12-09,29.0,29.0,2
2020-12-10,15.0,15.0,2
2020-12-11,15.0,15.0,2
2020-12-12,61.0,61.0,2
2020-12-13,43.0,43.0,2
2020-12-14,29.0,29.0,2
2020-12-15,16.0,16.0,2
2020-12-16,31.0,31.0,2
2020-12-17,33.0,33.0,2
2020-12-18,0.0,0.0,2
2020-12-19,17.0,17.0,2
2020-12-20,100.0,100.0,2
2020-12-21,32.0,32.0,2
2020-12-22,32.0,32.0,2
2020-12-23,33.0,33.0,2
2020-12-24,20.0,20.0,2
2020-12-25,21.0,21.0,2
2020-12-26,37.0,37.0,2
2020-12-27,0.0,0.0,2
2020-12-28,16.0,16.0,2
2020-12-29,33.0,33.0,2
2020-12-30,17.0,17.0,2
2020-12-31,38.0,38.0,2
2021-01-01,80.0,80.0,2
2021-01-02,18.0,18.0,2
2021-01-03,33.0,33.0,2
2021-01-04,45.0,45.0,2
2021-01-05,15.0,15.0,2
2021-01-06,46.0,46.0,2
2021-01-07,0.0,0.0,2
2021-01-08,32.0,32.0,2
2021-01-09,69.0,69.0,2
2021-01-10,34.0,34.0,2
2021-01-11,62.0,62.0,2
2021-01-12,47.0,47.0,2
2021-01-13,0.0,0.0,2
2021-01-14,16.0,16.0,2
2021-01-15,49.0,49.0,2
2021-01-16,0.0,0.0,2
2021-01-17,50.0,50.0,2
2021-01-18,0.0,0.0,2
2021-01-19,45.0,45.0,2
2021-01-20,29.0,29.0,2
2021-01-21,31.0,31.0,2
2021-01-22,32.0,32.0,2
2021-01-23,50.0,50.0,2
2021-01-24,16.0,16.0,2
2021-01-25,46.0,46.0,2
2021-01-26,0.0,0.0,2
2021-01-27,45.0,45.0,2
2021-01-28,31.0,31.0,2
2021-01-29,0.0,0.0,2
2021-01-30,16.0,16.0,2
2021-01-31,16.0,16.0,2
2021-02-01,44.0,44.0,2
2021-02-02,15.0,15.0,2
2021-02-03,30.0,30.0,2
2021-02-04,32.0,32.0,2
2021-02-05,16.0,16.0,2
2021-02-06,32.0,32.0,2
2021-02-07,16.0,16.0,2
2021-02-08,45.0,45.0,2
2021-02-09,44.0,44.0,2
2021-02-10,15.0,15.0,2
2021-02-11,30.0,30.0,2
2021-02-12,31.0,31.0,2
2021-02-13,17.0,17.0,2
2021-02-14,33.0,33.0,2
2021-02-15,15.0,15.0,2
2021-02-16,15.0,15.0,2
2021-02-17,15.0,15.0,2
2021-02-18,47.0,47.0,2
2021-02-19,65.0,65.0,2
2021-02-20,35.0,35.0,2
2021-02-21,35.0,35.0,2
2021-02-22,15.0,15.0,2
2021-02-23,0.0,0.0,2
2021-02-24,17.0,17.0,2
2021-02-25,65.0,65.0,2
2021-02-26,17.0,17.0,2
2021-02-27,76.0,76.0,2
2021-02-28,55.0,55.0,2
2021-03-01,17.0,17.0,2
2021-03-02,67.0,67.0,2
2021-03-03,0.0,0.0,2
2021-03-04,33.0,33.0,2
2021-03-05,16.0,16.0,2
2021-03-06,18.0,18.0,2
2021-03-07,17.0,17.0,2
2021-03-08,16.0,16.0,2
2021-03-09,16.0,16.0,2
2021-03-10,45.0,45.0,2
2021-03-11,16.0,16.0,2
2021-03-12,16.0,16.0,2
2021-03-13,49.0,49.0,2
2021-03-14,33.0,33.0,2
2021-03-15,60.0,60.0,2
2021-03-16,69.0,69.0,2
2021-03-17,32.0,32.0,2
2021-03-18,48.0,48.0,2
2021-03-19,0.0,0.0,2
2021-03-20,0.0,0.0,2
2021-03-21,67.0,67.0,2
2021-03-22,16.0,16.0,2
2021-03-23,0.0,0.0,2
2021-03-24,63.0,63.0,2
2021-03-25,50.0,50.0,2
2021-03-26,0.0,0.0,2
2021-03-27,0.0,0.0,2
2021-03-28,38.0,38.0,2
2021-03-29,32.0,32.0,2
2021-03-30,17.0,17.0,2
2021-03-31,0.0,0.0,2
2021-04-01,16.0,16.0,2
2021-04-02,17.0,17.0,2
2021-04-03,18.0,18.0,2
2021-04-04,55.0,55.0,2
2021-04-05,33.0,33.0,2
2021-04-06,26.0,26.0,2
2021-04-07,14.0,14.0,2
2021-04-08,14.0,14.0,2
2021-04-09,57.0,57.0,2
2021-04-10,30.0,30.0,2
2021-04-11,94.0,94.0,2
2021-04-12,46.0,46.0,2
2021-04-13,0.0,0.0,2
2021-04-14,15.0,15.0,2
2021-04-15,16.0,16.0,2
2021-04-16,16.0,16.0,2
2021-04-17,17.0,17.0,2
2021-04-18,18.0,18.0,2
2021-04-19,16.0,16.0,2
2021-04-20,15.0,15.0,2
2021-04-21,0.0,0.0,2
2021-04-22,32.0,32.0,2
2021-04-23,17.0,17.0,2
2021-04-24,18.0,18.0,2
2021-04-25,34.0,34.0,2
2021-04-26,14.0,14.0,2
2021-04-27,15.0,15.0,2
2021-04-28,15.0,15.0,2
2021-04-29,15.0,15.0,2
2021-04-30,0.0,0.0,2
2021-05-01,47.0,47.0,2
2021-05-02,48.0,48.0,2
2021-05-03,62.0,62.0,2
2021-05-04,43.0,43.0,2
2021-05-05,0.0,0.0,2
2021-05-06,45.0,45.0,2
2021-05-07,49.0,49.0,2
2021-05-08,53.0,53.0,2
2021-05-09,33.0,33.0,2
2021-05-10,15.0,15.0,2
2021-05-11,29.0,29.0,2
2021-05-12,15.0,15.0,2
2021-05-13,33.0,33.0,2
2021-05-14,0.0,0.0,2
