date,/m/01cdt5_0,/m/01cdt5_1,/m/01cdt5_2,/m/01cdt5_3,/m/01cdt5_4,/m/01cdt5_5,/m/01cdt5_6,/m/01cdt5_7,/m/01cdt5_8,/m/01cdt5_9,/m/01cdt5,batch_id
2020-01-26,0.0,11.0,18.0,13.0,0.0,11.0,0.0,14.0,0.0,0.0,8.302354399008673,0.0
2020-01-27,11.0,39.0,46.0,22.0,10.0,30.0,0.0,25.0,36.0,11.0,28.50061957868649,0.0
2020-01-28,12.0,10.0,0.0,23.0,10.0,10.0,0.0,0.0,0.0,11.0,9.417596034696404,0.0
2020-01-29,36.0,10.0,16.0,11.0,21.0,10.0,0.0,0.0,9.0,34.0,18.215613382899626,0.0
2020-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-31,13.0,21.0,0.0,12.0,22.0,22.0,47.0,27.0,19.0,12.0,24.1635687732342,0.0
2020-02-01,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,13.0,3.0978934324659235,0.0
2020-02-02,13.0,0.0,35.0,25.0,0.0,0.0,0.0,0.0,0.0,12.0,10.532837670384136,0.0
2020-02-03,11.0,0.0,44.0,0.0,19.0,9.0,20.0,23.0,17.0,10.0,18.95910780669145,0.0
2020-02-04,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,11.0,2.8500619578686486,0.0
2020-02-05,24.0,10.0,32.0,12.0,21.0,11.0,12.0,26.0,29.0,35.0,26.27013630731103,0.0
2020-02-06,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,2.7261462205700124,0.0
2020-02-07,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,10.0,12.0,4.83271375464684,0.0
2020-02-08,14.0,0.0,18.0,0.0,0.0,12.0,0.0,15.0,0.0,0.0,7.311028500619577,0.0
2020-02-09,12.0,10.0,16.0,0.0,21.0,0.0,0.0,0.0,10.0,24.0,11.524163568773234,0.0
2020-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-11,0.0,10.0,16.0,0.0,10.0,10.0,11.0,26.0,0.0,11.0,11.648079306071873,0.0
2020-02-12,35.0,10.0,31.0,0.0,30.0,10.0,22.0,13.0,9.0,11.0,21.189591078066922,0.0
2020-02-13,24.0,10.0,0.0,0.0,20.0,30.0,33.0,38.0,9.0,22.0,23.04832713754647,0.0
2020-02-14,0.0,11.0,17.0,0.0,0.0,11.0,0.0,14.0,10.0,12.0,9.293680297397767,0.0
2020-02-15,14.0,11.0,18.0,0.0,24.0,12.0,13.0,0.0,11.0,13.0,14.374225526641883,0.0
2020-02-16,0.0,21.0,0.0,12.0,11.0,32.0,0.0,41.0,0.0,12.0,15.985130111524162,0.0
2020-02-17,12.0,19.0,15.0,22.0,30.0,20.0,22.0,13.0,18.0,22.0,23.915737298636927,0.0
2020-02-18,12.0,10.0,47.0,22.0,20.0,10.0,11.0,13.0,18.0,22.0,22.924411400247827,0.0
2020-02-19,0.0,20.0,16.0,11.0,20.0,10.0,0.0,26.0,28.0,11.0,17.59603469640644,0.0
2020-02-20,36.0,10.0,32.0,45.0,0.0,10.0,11.0,26.0,0.0,11.0,22.428748451053284,0.0
2020-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-22,27.0,45.0,73.0,26.0,0.0,24.0,38.0,15.0,32.0,13.0,36.30731102850062,0.0
2020-02-23,13.0,0.0,0.0,12.0,11.0,0.0,12.0,0.0,0.0,12.0,7.434944237918216,0.0
2020-02-24,23.0,10.0,47.0,11.0,10.0,30.0,33.0,38.0,36.0,22.0,32.218091697645605,0.0
2020-02-25,12.0,10.0,16.0,11.0,20.0,10.0,33.0,38.0,9.0,22.0,22.428748451053284,0.0
2020-02-26,23.0,20.0,16.0,11.0,30.0,0.0,11.0,38.0,27.0,11.0,23.172242874845104,0.0
2020-02-27,0.0,10.0,0.0,22.0,10.0,10.0,11.0,12.0,9.0,11.0,11.771995043370508,0.0
2020-02-28,0.0,10.0,33.0,12.0,21.0,0.0,35.0,13.0,0.0,24.0,18.339529120198268,0.0
2020-02-29,40.0,0.0,35.0,0.0,11.0,12.0,0.0,14.0,10.0,25.0,18.215613382899626,0.0
2020-03-01,51.0,54.0,84.0,36.0,11.0,44.0,59.0,82.0,50.0,36.0,62.825278810408925,0.0
2020-03-02,22.0,28.0,0.0,43.0,19.0,10.0,31.0,24.0,9.0,42.0,28.252788104089216,0.0
2020-03-03,35.0,49.0,31.0,0.0,40.0,20.0,11.0,38.0,9.0,11.0,30.23543990086741,0.0
2020-03-04,11.0,0.0,15.0,11.0,10.0,0.0,0.0,0.0,9.0,0.0,6.939281288723668,0.0
2020-03-05,23.0,19.0,46.0,22.0,30.0,20.0,33.0,25.0,9.0,22.0,30.855018587360593,0.0
2020-03-06,0.0,20.0,32.0,11.0,0.0,10.0,11.0,26.0,9.0,0.0,14.745972738537796,0.0
2020-03-07,14.0,11.0,36.0,13.0,12.0,24.0,0.0,30.0,32.0,0.0,21.31350681536555,0.0
2020-03-08,0.0,21.0,0.0,24.0,22.0,11.0,12.0,14.0,30.0,12.0,18.091697645600988,0.0
2020-03-09,34.0,38.0,60.0,21.0,29.0,38.0,32.0,36.0,26.0,43.0,44.23791821561338,0.0
2020-03-10,11.0,9.0,15.0,11.0,19.0,29.0,10.0,36.0,17.0,21.0,22.057001239157373,0.0
2020-03-11,33.0,9.0,30.0,0.0,0.0,19.0,21.0,24.0,9.0,10.0,19.20693928128872,0.0
2020-03-12,43.0,18.0,0.0,41.0,28.0,28.0,51.0,24.0,25.0,10.0,33.2094175960347,0.0
2020-03-13,12.0,41.0,32.0,12.0,31.0,21.0,34.0,39.0,28.0,11.0,32.342007434944236,0.0
2020-03-14,79.0,100.0,53.0,100.0,68.0,80.0,100.0,100.0,62.0,63.0,99.75216852540272,0.0
2020-03-15,65.0,55.0,34.0,50.0,56.0,56.0,48.0,57.0,71.0,63.0,68.77323420074349,0.0
2020-03-16,100.0,46.0,43.0,73.0,47.0,85.0,93.0,71.0,9.0,53.0,76.82775712515489,0.0
2020-03-17,22.0,28.0,44.0,11.0,29.0,38.0,0.0,36.0,26.0,42.0,34.20074349442379,0.0
2020-03-18,82.0,69.0,93.0,56.0,100.0,100.0,44.0,63.0,100.0,100.0,100.0,0.0
2020-03-19,23.0,19.0,61.0,33.0,20.0,20.0,54.0,12.0,9.0,33.0,35.19206939281288,0.0
2020-03-20,44.0,27.0,14.0,10.0,19.0,56.0,20.0,23.0,25.0,21.0,32.09417596034697,0.0
2020-03-21,51.0,22.0,51.0,0.0,44.0,55.0,48.0,28.0,30.0,24.0,43.74225526641883,0.0
2020-03-22,52.0,55.0,17.0,25.0,66.0,55.0,24.0,97.0,50.0,37.0,59.231722428748455,0.0
2020-03-23,52.0,17.0,42.0,20.0,27.0,27.0,39.0,34.0,16.0,20.0,36.43122676579925,0.0
2020-03-24,23.0,29.0,15.0,33.0,10.0,10.0,32.0,37.0,35.0,32.0,31.72242874845105,0.0
2020-03-25,12.0,0.0,15.0,33.0,10.0,20.0,11.0,25.0,18.0,22.0,20.570012391573734,0.0
2020-03-26,56.0,48.0,60.0,43.0,19.0,29.0,43.0,25.0,18.0,11.0,43.618339529120206,0.0
2020-03-27,42.0,62.0,56.0,20.0,36.0,63.0,20.0,23.0,25.0,61.0,50.557620817843855,0.0
2020-03-28,37.0,42.0,33.0,12.0,32.0,32.0,24.0,41.0,39.0,72.0,45.105328376703845,0.0
2020-03-29,95.0,50.0,80.0,91.0,62.0,62.0,100.0,51.0,37.0,91.0,89.09541511771995,0.0
2020-03-30,11.0,0.0,28.0,20.0,0.0,18.0,20.0,34.0,25.0,0.0,19.33085501858736,0.0
2020-03-31,0.0,9.0,28.0,21.0,18.0,18.0,10.0,12.0,17.0,0.0,16.48079306071871,0.0
2020-04-01,55.0,9.0,58.0,21.0,19.0,28.0,41.0,12.0,8.0,10.0,32.342007434944236,0.0
2020-04-02,11.0,9.0,14.0,20.0,0.0,18.0,0.0,11.0,16.0,10.0,13.506815365551427,0.0
2020-04-03,11.0,0.0,0.0,21.0,9.0,28.0,0.0,24.0,17.0,21.0,16.232961586121434,0.0
2020-04-04,13.0,44.0,35.0,25.0,11.0,45.0,37.0,42.0,20.0,38.0,38.41387856257745,0.0
2020-04-05,0.0,0.0,18.0,0.0,0.0,0.0,13.0,30.0,11.0,13.0,10.532837670384136,0.0
2020-04-06,0.0,9.0,58.0,31.0,28.0,37.0,31.0,35.0,33.0,51.0,38.78562577447336,0.0
2020-04-07,34.0,19.0,45.0,32.0,29.0,39.0,21.0,25.0,18.0,33.0,36.55514250309789,0.0
2020-04-08,57.0,39.0,45.0,44.0,39.0,20.0,32.0,62.0,36.0,33.0,50.433705080545224,0.0
2020-04-09,23.0,0.0,31.0,33.0,19.0,20.0,32.0,25.0,36.0,11.0,28.50061957868649,0.0
2020-04-10,0.0,20.0,16.0,0.0,0.0,0.0,22.0,13.0,9.0,22.0,12.639405204460964,0.0
2020-04-11,40.0,11.0,18.0,25.0,23.0,23.0,12.0,29.0,21.0,0.0,25.030978934324654,0.0
2020-04-12,38.0,43.0,100.0,24.0,65.0,22.0,35.0,14.0,29.0,60.0,53.283767038413885,0.0
2020-04-13,23.0,0.0,15.0,11.0,29.0,29.0,11.0,12.0,9.0,22.0,19.95043370508055,0.0
2020-04-14,11.0,9.0,14.0,0.0,9.0,19.0,20.0,12.0,8.0,31.0,16.48079306071871,0.0
2020-04-15,11.0,9.0,44.0,21.0,9.0,28.0,10.0,24.0,17.0,0.0,21.437422552664188,0.0
2020-04-16,23.0,10.0,30.0,33.0,10.0,20.0,11.0,49.0,18.0,55.0,32.09417596034697,0.0
2020-04-17,11.0,19.0,15.0,11.0,20.0,0.0,21.0,25.0,9.0,22.0,18.95910780669145,0.0
2020-04-18,23.0,19.0,0.0,0.0,10.0,20.0,11.0,25.0,9.0,11.0,15.861214374225526,0.0
2020-04-19,24.0,20.0,32.0,0.0,10.0,20.0,11.0,13.0,28.0,22.0,22.30483271375465,0.0
2020-04-20,11.0,27.0,0.0,10.0,0.0,18.0,19.0,23.0,8.0,10.0,15.613382899628252,0.0
2020-04-21,11.0,18.0,0.0,0.0,0.0,0.0,30.0,0.0,8.0,0.0,8.302354399008673,0.0
2020-04-22,11.0,9.0,0.0,11.0,0.0,0.0,0.0,12.0,0.0,0.0,5.3283767038413865,0.0
2020-04-23,11.0,0.0,29.0,21.0,37.0,0.0,20.0,11.0,33.0,51.0,26.394052044609666,0.0
2020-04-24,21.0,0.0,14.0,0.0,9.0,0.0,0.0,23.0,0.0,0.0,8.302354399008673,0.0
2020-04-25,12.0,21.0,0.0,12.0,0.0,11.0,0.0,0.0,19.0,0.0,9.293680297397767,0.0
2020-04-26,13.0,21.0,17.0,12.0,33.0,11.0,12.0,27.0,10.0,36.0,23.791821561338292,0.0
2020-04-27,0.0,27.0,0.0,10.0,0.0,9.0,10.0,23.0,0.0,0.0,9.789343246592317,0.0
2020-04-28,41.0,9.0,13.0,0.0,35.0,34.0,38.0,54.0,16.0,29.0,33.333333333333336,0.0
2020-04-29,10.0,17.0,0.0,10.0,0.0,0.0,19.0,11.0,8.0,20.0,11.771995043370508,0.0
2020-04-30,20.0,8.0,26.0,19.0,17.0,8.0,28.0,21.0,23.0,0.0,21.065675340768284,0.0
2020-05-01,11.0,19.0,29.0,10.0,28.0,38.0,31.0,12.0,0.0,63.0,29.863692688971497,0.0
2020-05-02,11.0,19.0,15.0,11.0,20.0,20.0,21.0,37.0,18.0,11.0,22.676579925650557,0.0
2020-05-03,12.0,0.0,16.0,12.0,10.0,21.0,44.0,26.0,0.0,22.0,20.19826517967782,0.0
2020-05-04,20.0,8.0,0.0,38.0,17.0,0.0,28.0,0.0,16.0,10.0,16.976456009913257,0.0
2020-05-05,0.0,17.0,26.0,19.0,9.0,17.0,9.0,0.0,15.0,0.0,13.878562577447335,0.0
2020-05-06,11.0,27.0,28.0,21.0,9.0,19.0,30.0,0.0,8.0,0.0,18.95910780669145,0.0
2020-05-07,22.0,19.0,30.0,21.0,10.0,10.0,0.0,24.0,0.0,0.0,16.852540272614622,0.0
2020-05-08,0.0,19.0,30.0,11.0,10.0,0.0,21.0,12.0,9.0,0.0,13.878562577447335,0.0
2020-05-09,13.0,0.0,35.0,25.0,11.0,33.0,12.0,42.0,10.0,25.0,25.52664188351921,0.0
2020-05-10,0.0,10.0,0.0,23.0,0.0,10.0,11.0,13.0,9.0,23.0,12.267657992565056,0.0
2020-05-11,20.0,17.0,53.0,19.0,17.0,26.0,37.0,11.0,8.0,19.0,28.128872366790574,0.0
2020-05-12,10.0,35.0,41.0,10.0,0.0,18.0,19.0,22.0,16.0,20.0,23.66790582403965,0.0
2020-05-13,21.0,18.0,28.0,30.0,9.0,9.0,20.0,0.0,8.0,10.0,18.95910780669145,0.0
2020-05-14,0.0,0.0,14.0,10.0,0.0,9.0,10.0,12.0,8.0,10.0,9.045848822800496,0.0
2020-05-15,0.0,0.0,0.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,2.6022304832713754,0.0
2020-05-16,0.0,11.0,17.0,36.0,22.0,11.0,24.0,0.0,20.0,12.0,18.95910780669145,0.0
2020-05-17,26.0,11.0,34.0,12.0,11.0,0.0,24.0,14.0,10.0,0.0,17.59603469640644,0.0
2020-05-18,0.0,18.0,29.0,0.0,0.0,0.0,20.0,0.0,17.0,20.0,12.887236679058239,0.0
2020-05-19,11.0,28.0,72.0,32.0,28.0,9.0,20.0,59.0,8.0,21.0,35.687732342007436,0.0
2020-05-20,11.0,0.0,0.0,21.0,0.0,10.0,21.0,0.0,9.0,11.0,10.285006195786867,0.0
2020-05-21,25.0,11.0,17.0,24.0,11.0,11.0,0.0,0.0,20.0,0.0,14.745972738537796,0.0
2020-05-22,0.0,18.0,29.0,10.0,19.0,19.0,0.0,36.0,0.0,10.0,17.472118959107807,0.0
2020-05-23,12.0,0.0,0.0,11.0,10.0,0.0,0.0,13.0,0.0,11.0,7.063197026022304,0.0
2020-05-24,12.0,20.0,16.0,11.0,0.0,10.0,0.0,12.0,9.0,0.0,11.152416356877325,0.0
2020-05-25,0.0,0.0,42.0,20.0,18.0,9.0,10.0,11.0,16.0,10.0,16.852540272614622,0.0
2020-05-26,44.0,18.0,29.0,0.0,0.0,19.0,10.0,0.0,8.0,0.0,15.861214374225526,0.0
2020-05-27,11.0,9.0,29.0,31.0,27.0,9.0,0.0,0.0,17.0,10.0,17.719950433705076,0.0
2020-05-28,0.0,0.0,0.0,0.0,19.0,9.0,20.0,12.0,17.0,0.0,9.541511771995042,0.0
2020-05-29,0.0,10.0,0.0,0.0,0.0,10.0,0.0,12.0,0.0,11.0,5.3283767038413865,0.0
2020-05-30,26.0,43.0,51.0,36.0,33.0,22.0,24.0,14.0,10.0,0.0,32.09417596034697,0.0
2020-05-31,0.0,11.0,0.0,0.0,11.0,11.0,12.0,14.0,20.0,0.0,9.789343246592317,0.0
2020-06-01,12.0,0.0,32.0,23.0,10.0,10.0,34.0,13.0,9.0,23.0,20.570012391573734,0.0
2020-06-02,0.0,0.0,0.0,10.0,9.0,0.0,10.0,0.0,0.0,10.0,4.83271375464684,0.0
2020-06-03,10.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,9.0,3.717472118959108,0.0
2020-06-04,19.0,0.0,12.0,18.0,16.0,16.0,26.0,10.0,7.0,9.0,16.48079306071871,0.0
2020-06-05,10.0,0.0,13.0,0.0,8.0,8.0,18.0,10.0,22.0,27.0,14.374225526641883,0.0
2020-06-06,11.0,19.0,30.0,32.0,10.0,19.0,11.0,25.0,18.0,11.0,23.04832713754647,0.0
2020-06-07,0.0,0.0,15.0,11.0,0.0,10.0,0.0,12.0,0.0,11.0,7.311028500619577,0.0
2020-06-08,0.0,23.0,0.0,35.0,32.0,32.0,9.0,20.0,29.0,26.0,25.52664188351921,0.0
2020-06-09,19.0,8.0,13.0,47.0,8.0,25.0,27.0,32.0,23.0,0.0,25.030978934324654,0.0
2020-06-10,10.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,10.0,5.824039653035936,0.0
2020-06-11,32.0,26.0,14.0,20.0,18.0,27.0,29.0,22.0,8.0,20.0,26.76579925650557,0.0
2020-06-12,22.0,18.0,0.0,10.0,9.0,9.0,10.0,12.0,0.0,0.0,11.152416356877325,0.0
2020-06-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,10.0,0.0,2.9739776951672865,0.0
2020-06-14,12.0,21.0,16.0,0.0,11.0,11.0,12.0,0.0,10.0,12.0,13.011152416356875,0.0
2020-06-15,10.0,17.0,41.0,48.0,17.0,17.0,0.0,22.0,16.0,0.0,23.296158612143746,0.0
2020-06-16,20.0,17.0,39.0,47.0,17.0,26.0,36.0,21.0,23.0,19.0,32.83767038413878,0.0
2020-06-17,30.0,8.0,13.0,19.0,17.0,9.0,0.0,43.0,15.0,19.0,21.437422552664188,0.0
2020-06-18,10.0,0.0,14.0,0.0,18.0,18.0,19.0,34.0,16.0,10.0,17.224287484510533,0.0
2020-06-19,22.0,9.0,29.0,11.0,19.0,9.0,31.0,12.0,26.0,21.0,23.420074349442377,0.0
2020-06-20,13.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,10.0,0.0,4.337050805452292,0.0
2020-06-21,12.0,0.0,16.0,12.0,11.0,11.0,11.0,13.0,10.0,0.0,11.895910780669146,0.0
2020-06-22,21.0,9.0,28.0,20.0,0.0,18.0,0.0,12.0,25.0,10.0,17.719950433705076,0.0
2020-06-23,11.0,9.0,0.0,0.0,19.0,10.0,11.0,12.0,9.0,0.0,10.03717472118959,0.0
2020-06-24,0.0,0.0,0.0,11.0,20.0,10.0,0.0,0.0,0.0,11.0,6.443618339529119,0.0
2020-06-25,12.0,0.0,0.0,0.0,10.0,0.0,11.0,12.0,0.0,0.0,5.5762081784386615,0.0
2020-06-26,11.0,0.0,0.0,11.0,10.0,0.0,11.0,12.0,0.0,0.0,6.815365551425032,0.0
2020-06-27,0.0,0.0,17.0,24.0,11.0,11.0,23.0,27.0,10.0,23.0,18.091697645600988,0.0
2020-06-28,0.0,0.0,16.0,11.0,10.0,0.0,0.0,0.0,0.0,11.0,5.947955390334573,0.0
2020-06-29,11.0,9.0,14.0,0.0,9.0,0.0,10.0,0.0,0.0,10.0,7.806691449814126,0.0
2020-06-30,11.0,18.0,29.0,10.0,9.0,19.0,10.0,12.0,0.0,0.0,14.622057001239154,0.0
2020-07-01,21.0,9.0,14.0,20.0,0.0,18.0,0.0,12.0,17.0,10.0,14.993804213135068,0.0
2020-07-02,22.0,28.0,29.0,32.0,9.0,0.0,10.0,0.0,9.0,32.0,21.189591078066922,0.0
2020-07-03,24.0,10.0,48.0,0.0,10.0,0.0,11.0,0.0,9.0,23.0,16.728624535315983,0.0
2020-07-04,26.0,21.0,17.0,12.0,0.0,11.0,12.0,14.0,10.0,0.0,15.24163568773234,0.0
2020-07-05,0.0,10.0,16.0,0.0,0.0,0.0,0.0,27.0,10.0,23.0,10.656753407682775,0.0
2020-07-06,11.0,0.0,0.0,10.0,0.0,9.0,10.0,0.0,9.0,10.0,7.311028500619577,0.0
2020-07-07,0.0,10.0,15.0,0.0,10.0,10.0,0.0,25.0,0.0,11.0,10.03717472118959,0.0
2020-07-08,22.0,0.0,29.0,11.0,9.0,19.0,10.0,0.0,17.0,0.0,14.49814126394052,0.0
2020-07-09,24.0,0.0,16.0,22.0,10.0,10.0,11.0,25.0,0.0,11.0,15.985130111524162,0.0
2020-07-10,0.0,21.0,16.0,0.0,21.0,21.0,0.0,0.0,29.0,12.0,14.869888475836431,0.0
2020-07-11,14.0,24.0,0.0,27.0,0.0,12.0,27.0,0.0,11.0,0.0,14.250309789343245,0.0
2020-07-12,14.0,24.0,38.0,0.0,0.0,12.0,13.0,31.0,11.0,14.0,19.454770755885995,0.0
2020-07-13,12.0,10.0,32.0,0.0,10.0,10.0,11.0,13.0,0.0,0.0,12.143742255266421,0.0
2020-07-14,11.0,0.0,0.0,0.0,0.0,19.0,11.0,12.0,0.0,22.0,9.293680297397767,0.0
2020-07-15,0.0,0.0,32.0,11.0,10.0,0.0,11.0,13.0,18.0,0.0,11.771995043370508,0.0
2020-07-16,12.0,20.0,16.0,11.0,20.0,20.0,0.0,13.0,9.0,11.0,16.356877323420075,0.0
2020-07-17,13.0,0.0,17.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,5.452292441140026,0.0
2020-07-18,0.0,0.0,20.0,14.0,13.0,0.0,0.0,16.0,12.0,29.0,12.887236679058239,0.0
2020-07-19,15.0,0.0,20.0,14.0,0.0,0.0,14.0,0.0,11.0,14.0,10.904584882280052,0.0
2020-07-20,0.0,11.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,12.0,4.213135068153656,0.0
2020-07-21,0.0,24.0,38.0,27.0,0.0,0.0,13.0,16.0,0.0,27.0,17.967781908302353,0.0
2020-07-22,26.0,32.0,51.0,12.0,22.0,44.0,36.0,27.0,30.0,48.0,40.64436183395291,0.0
2020-07-23,0.0,0.0,0.0,0.0,11.0,0.0,0.0,14.0,0.0,0.0,3.0978934324659235,0.0
2020-07-24,0.0,21.0,17.0,24.0,11.0,0.0,35.0,14.0,20.0,0.0,17.59603469640644,0.0
2020-07-25,14.0,11.0,0.0,51.0,23.0,12.0,25.0,15.0,32.0,13.0,24.287484510532842,0.0
2020-07-26,0.0,0.0,36.0,13.0,24.0,0.0,13.0,0.0,0.0,0.0,10.656753407682775,0.0
2020-07-27,0.0,10.0,16.0,0.0,10.0,10.0,0.0,25.0,0.0,0.0,8.79801734820322,0.0
2020-07-28,24.0,10.0,16.0,0.0,21.0,21.0,0.0,52.0,9.0,46.0,24.659231722428746,0.0
2020-07-29,0.0,0.0,34.0,0.0,0.0,21.0,12.0,0.0,10.0,0.0,9.541511771995042,0.0
2020-07-30,13.0,0.0,68.0,0.0,11.0,11.0,24.0,28.0,30.0,12.0,24.411400247831477,0.0
2020-07-31,0.0,11.0,34.0,12.0,33.0,0.0,0.0,14.0,20.0,49.0,21.437422552664188,0.0
2020-08-01,40.0,23.0,36.0,13.0,11.0,0.0,0.0,29.0,0.0,13.0,20.44609665427509,0.0
2020-08-02,26.0,22.0,35.0,50.0,11.0,11.0,24.0,42.0,30.0,12.0,32.58983890954151,0.0
2020-08-03,0.0,10.0,30.0,11.0,0.0,10.0,0.0,25.0,18.0,0.0,12.887236679058239,0.0
2020-08-04,12.0,0.0,31.0,11.0,10.0,10.0,22.0,13.0,18.0,34.0,19.95043370508055,0.0
2020-08-05,48.0,0.0,32.0,12.0,10.0,0.0,23.0,13.0,0.0,35.0,21.437422552664188,0.0
2020-08-06,12.0,0.0,16.0,0.0,10.0,10.0,0.0,13.0,0.0,0.0,7.558859975216852,0.0
2020-08-07,13.0,10.0,0.0,24.0,21.0,22.0,35.0,27.0,10.0,12.0,21.561338289962826,0.0
2020-08-08,14.0,11.0,18.0,13.0,0.0,0.0,13.0,0.0,10.0,13.0,11.400247831474594,0.0
2020-08-09,0.0,0.0,17.0,0.0,22.0,0.0,12.0,14.0,0.0,12.0,9.541511771995042,0.0
2020-08-10,57.0,29.0,30.0,76.0,10.0,39.0,43.0,49.0,44.0,0.0,46.716232961586115,0.0
2020-08-11,11.0,28.0,15.0,22.0,10.0,38.0,32.0,24.0,9.0,22.0,26.146220570012392,0.0
2020-08-12,11.0,0.0,15.0,11.0,0.0,10.0,0.0,0.0,9.0,11.0,8.302354399008673,0.0
2020-08-13,44.0,0.0,30.0,0.0,29.0,19.0,21.0,36.0,18.0,43.0,29.739776951672862,0.0
2020-08-14,0.0,0.0,0.0,0.0,10.0,0.0,11.0,13.0,0.0,0.0,4.213135068153656,0.0
2020-08-15,0.0,10.0,16.0,11.0,0.0,10.0,11.0,0.0,19.0,12.0,11.028500619578686,0.0
2020-08-16,0.0,21.0,0.0,24.0,21.0,11.0,11.0,13.0,10.0,12.0,15.24163568773234,0.0
2020-08-17,22.0,9.0,0.0,0.0,10.0,10.0,10.0,12.0,0.0,11.0,10.408921933085502,0.0
2020-08-18,0.0,39.0,15.0,11.0,20.0,30.0,11.0,25.0,18.0,11.0,22.30483271375465,0.0
2020-08-19,0.0,19.0,0.0,11.0,20.0,10.0,0.0,0.0,18.0,11.0,11.028500619578686,0.0
2020-08-20,12.0,20.0,31.0,0.0,10.0,20.0,22.0,25.0,9.0,0.0,18.463444857496906,0.0
