date,/m/0hn9s_0,/m/0hn9s_1,/m/0hn9s_2,/m/0hn9s_3,/m/0hn9s_4,/m/0hn9s_5,/m/0hn9s_6,/m/0hn9s_7,/m/0hn9s_8,/m/0hn9s_9,/m/0hn9s,batch_id
2020-01-28,11.0,3.0,14.0,0.0,9.0,10.0,9.0,8.0,13.0,7.0,9.210526315789473,0
2020-01-29,7.0,10.0,7.0,0.0,3.0,10.0,11.0,4.0,0.0,6.0,6.359649122807017,0
2020-01-30,11.0,20.0,10.0,12.0,6.0,10.0,9.0,20.0,19.0,10.0,13.925438596491228,0
2020-01-31,27.0,24.0,25.0,24.0,19.0,29.0,21.0,34.0,17.0,27.0,27.083333333333332,0
2020-02-01,14.0,12.0,12.0,19.0,7.0,17.0,10.0,15.0,12.0,20.0,15.131578947368421,0
2020-02-02,4.0,11.0,12.0,13.0,4.0,20.0,10.0,14.0,7.0,7.0,11.184210526315788,0
2020-02-03,14.0,15.0,9.0,3.0,8.0,13.0,8.0,19.0,15.0,18.0,13.37719298245614,0
2020-02-04,19.0,17.0,10.0,11.0,9.0,3.0,11.0,16.0,10.0,19.0,13.706140350877192,0
2020-02-05,8.0,7.0,3.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,2.9605263157894735,0
2020-02-06,35.0,17.0,11.0,47.0,29.0,25.0,30.0,25.0,23.0,27.0,29.49561403508772,0
2020-02-07,24.0,11.0,29.0,33.0,33.0,48.0,9.0,44.0,28.0,39.0,32.675438596491226,0
2020-02-08,23.0,24.0,8.0,14.0,11.0,8.0,14.0,15.0,8.0,23.0,16.228070175438596,0
2020-02-09,13.0,15.0,8.0,9.0,14.0,8.0,3.0,9.0,11.0,7.0,10.6359649122807,0
2020-02-10,19.0,10.0,13.0,19.0,15.0,10.0,3.0,4.0,19.0,6.0,12.93859649122807,0
2020-02-11,11.0,10.0,0.0,8.0,12.0,14.0,9.0,4.0,10.0,6.0,9.210526315789473,0
2020-02-12,4.0,14.0,7.0,8.0,3.0,7.0,0.0,8.0,3.0,10.0,7.017543859649122,0
2020-02-13,12.0,4.0,14.0,8.0,3.0,11.0,0.0,0.0,10.0,7.0,7.565789473684211,0
2020-02-14,4.0,7.0,15.0,4.0,3.0,7.0,9.0,4.0,14.0,11.0,8.552631578947368,0
2020-02-15,9.0,0.0,4.0,9.0,8.0,4.0,0.0,5.0,0.0,4.0,4.714912280701754,0
2020-02-16,0.0,4.0,4.0,4.0,4.0,4.0,3.0,0.0,0.0,0.0,2.5219298245614032,0
2020-02-17,8.0,10.0,7.0,4.0,6.0,10.0,0.0,8.0,3.0,7.0,6.907894736842105,0
2020-02-18,19.0,7.0,17.0,12.0,12.0,7.0,0.0,13.0,13.0,3.0,11.293859649122806,0
2020-02-19,15.0,3.0,7.0,11.0,0.0,7.0,6.0,4.0,6.0,3.0,6.798245614035087,0
2020-02-20,0.0,0.0,0.0,4.0,6.0,3.0,3.0,4.0,3.0,3.0,2.850877192982456,0
2020-02-21,8.0,4.0,0.0,8.0,3.0,0.0,3.0,0.0,3.0,0.0,3.1798245614035086,0
2020-02-22,4.0,16.0,16.0,14.0,11.0,4.0,14.0,10.0,15.0,8.0,12.280701754385964,0
2020-02-23,47.0,15.0,31.0,30.0,17.0,27.0,29.0,37.0,14.0,11.0,28.289473684210524,0
2020-02-24,44.0,54.0,39.0,55.0,32.0,72.0,38.0,47.0,59.0,44.0,53.070175438596486,0
2020-02-25,23.0,30.0,38.0,43.0,34.0,24.0,29.0,25.0,52.0,42.0,37.280701754385966,0
2020-02-26,23.0,13.0,24.0,26.0,15.0,30.0,28.0,24.0,29.0,35.0,27.083333333333332,0
2020-02-27,22.0,26.0,20.0,48.0,18.0,27.0,19.0,36.0,22.0,22.0,28.50877192982456,0
2020-02-28,28.0,14.0,18.0,44.0,22.0,25.0,21.0,38.0,23.0,30.0,28.837719298245613,0
2020-02-29,14.0,4.0,8.0,5.0,4.0,13.0,7.0,10.0,8.0,8.0,8.881578947368421,0
2020-03-01,13.0,19.0,4.0,4.0,11.0,8.0,13.0,19.0,8.0,15.0,12.5,0
2020-03-02,15.0,7.0,10.0,15.0,12.0,14.0,11.0,12.0,6.0,10.0,12.280701754385964,0
2020-03-03,23.0,17.0,10.0,12.0,13.0,10.0,15.0,17.0,13.0,10.0,15.350877192982455,0
2020-03-04,15.0,7.0,0.0,8.0,9.0,14.0,14.0,20.0,13.0,13.0,12.390350877192983,0
2020-03-05,11.0,10.0,0.0,12.0,6.0,7.0,6.0,12.0,6.0,6.0,8.333333333333334,0
2020-03-06,16.0,11.0,11.0,20.0,17.0,19.0,6.0,9.0,3.0,7.0,13.048245614035087,0
2020-03-07,9.0,24.0,17.0,14.0,19.0,26.0,18.0,15.0,24.0,8.0,19.078947368421048,0
2020-03-08,8.0,7.0,19.0,21.0,14.0,15.0,16.0,23.0,18.0,7.0,16.228070175438596,0
2020-03-09,42.0,35.0,39.0,43.0,23.0,39.0,27.0,46.0,30.0,27.0,38.48684210526316,0
2020-03-10,42.0,50.0,34.0,69.0,62.0,69.0,43.0,42.0,45.0,29.0,53.17982456140351,0
2020-03-11,98.0,87.0,84.0,100.0,98.0,93.0,63.0,95.0,100.0,87.0,99.23245614035088,0
2020-03-12,100.0,59.0,100.0,93.0,78.0,97.0,100.0,100.0,85.0,100.0,100.0,0
2020-03-13,72.0,43.0,65.0,70.0,69.0,52.0,43.0,48.0,62.0,55.0,63.48684210526316,0
2020-03-14,91.0,100.0,87.0,83.0,100.0,100.0,55.0,70.0,85.0,58.0,90.89912280701755,0
2020-03-15,93.0,67.0,76.0,90.0,90.0,77.0,70.0,92.0,58.0,62.0,84.97807017543859,0
2020-03-16,61.0,68.0,68.0,100.0,68.0,49.0,72.0,62.0,45.0,49.0,70.39473684210526,0
2020-03-17,62.0,57.0,42.0,35.0,34.0,56.0,47.0,67.0,36.0,54.0,53.728070175438596,0
2020-03-18,50.0,54.0,39.0,55.0,53.0,46.0,52.0,55.0,30.0,40.0,51.973684210526315,0
2020-03-19,79.0,45.0,50.0,44.0,59.0,65.0,39.0,82.0,41.0,41.0,59.75877192982456,0
2020-03-20,78.0,52.0,53.0,48.0,48.0,32.0,36.0,64.0,60.0,57.0,57.89473684210526,0
2020-03-21,42.0,73.0,37.0,38.0,37.0,51.0,38.0,65.0,55.0,43.0,52.521929824561404,0
2020-03-22,77.0,43.0,58.0,78.0,56.0,70.0,55.0,93.0,73.0,83.0,75.21929824561403,0
2020-03-23,49.0,29.0,24.0,69.0,43.0,60.0,59.0,57.0,30.0,28.0,49.122807017543856,0
2020-03-24,64.0,44.0,61.0,54.0,40.0,46.0,40.0,35.0,39.0,37.0,50.43859649122807,0
2020-03-25,75.0,46.0,60.0,72.0,43.0,74.0,48.0,61.0,54.0,54.0,64.3640350877193,0
2020-03-26,54.0,57.0,36.0,59.0,50.0,72.0,41.0,51.0,40.0,37.0,54.49561403508772,0
2020-03-27,36.0,35.0,61.0,62.0,38.0,49.0,30.0,39.0,49.0,46.0,48.79385964912281,0
2020-03-28,56.0,38.0,51.0,53.0,50.0,64.0,43.0,76.0,48.0,45.0,57.45614035087719,0
2020-03-29,65.0,65.0,55.0,54.0,66.0,60.0,37.0,76.0,59.0,46.0,63.925438596491226,0
2020-03-30,29.0,19.0,26.0,40.0,26.0,46.0,41.0,39.0,49.0,43.0,39.254385964912274,0
2020-03-31,38.0,33.0,28.0,46.0,36.0,50.0,31.0,41.0,35.0,27.0,40.021929824561404,0
2020-04-01,32.0,29.0,29.0,33.0,12.0,26.0,24.0,31.0,15.0,15.0,26.973684210526315,0
2020-04-02,30.0,26.0,10.0,23.0,33.0,31.0,22.0,28.0,19.0,16.0,26.096491228070175,0
2020-04-03,47.0,31.0,46.0,32.0,35.0,36.0,21.0,47.0,33.0,48.0,41.228070175438596,0
2020-04-04,18.0,23.0,20.0,27.0,18.0,16.0,20.0,10.0,15.0,11.0,19.517543859649123,0
2020-04-05,28.0,22.0,11.0,21.0,17.0,30.0,15.0,27.0,18.0,21.0,23.026315789473685,0
2020-04-06,7.0,20.0,27.0,27.0,18.0,31.0,25.0,29.0,19.0,19.0,24.342105263157894,0
2020-04-07,19.0,20.0,21.0,24.0,13.0,18.0,15.0,26.0,20.0,23.0,21.82017543859649,0
2020-04-08,12.0,4.0,4.0,4.0,13.0,22.0,3.0,9.0,3.0,7.0,8.881578947368421,0
2020-04-09,16.0,7.0,11.0,12.0,13.0,7.0,6.0,4.0,14.0,17.0,11.732456140350877,0
2020-04-10,20.0,14.0,22.0,21.0,13.0,18.0,15.0,26.0,17.0,14.0,19.736842105263158,0
2020-04-11,9.0,8.0,29.0,19.0,11.0,25.0,14.0,15.0,16.0,16.0,17.763157894736842,0
2020-04-12,17.0,11.0,15.0,17.0,10.0,16.0,10.0,14.0,18.0,18.0,16.00877192982456,0
2020-04-13,16.0,14.0,18.0,28.0,10.0,21.0,21.0,17.0,20.0,27.0,21.052631578947366,0
2020-04-14,11.0,10.0,16.0,11.0,15.0,20.0,8.0,16.0,16.0,16.0,15.241228070175438,0
2020-04-15,23.0,7.0,7.0,16.0,22.0,18.0,18.0,25.0,23.0,20.0,19.627192982456137,0
2020-04-16,12.0,11.0,4.0,17.0,10.0,19.0,6.0,13.0,14.0,11.0,12.828947368421053,0
2020-04-17,9.0,4.0,8.0,4.0,11.0,12.0,7.0,10.0,7.0,11.0,9.100877192982457,0
2020-04-18,14.0,12.0,9.0,19.0,16.0,22.0,11.0,15.0,21.0,12.0,16.557017543859647,0
2020-04-19,27.0,20.0,4.0,18.0,18.0,21.0,21.0,20.0,8.0,19.0,19.29824561403509,0
2020-04-20,12.0,29.0,15.0,21.0,10.0,18.0,12.0,18.0,17.0,14.0,18.201754385964914,0
2020-04-21,11.0,3.0,10.0,4.0,6.0,13.0,5.0,16.0,3.0,6.0,8.442982456140351,0
2020-04-22,4.0,10.0,7.0,8.0,6.0,10.0,6.0,4.0,6.0,13.0,8.114035087719298,0
2020-04-23,11.0,6.0,10.0,7.0,6.0,13.0,13.0,15.0,15.0,6.0,11.184210526315788,0
2020-04-24,18.0,7.0,20.0,11.0,9.0,7.0,6.0,8.0,16.0,13.0,12.609649122807017,0
2020-04-25,17.0,8.0,4.0,13.0,7.0,20.0,17.0,19.0,22.0,7.0,14.692982456140351,0
2020-04-26,20.0,11.0,11.0,24.0,16.0,11.0,18.0,4.0,0.0,7.0,13.37719298245614,0
2020-04-27,11.0,6.0,7.0,22.0,9.0,13.0,5.0,16.0,12.0,9.0,12.06140350877193,0
2020-04-28,7.0,9.0,19.0,18.0,3.0,13.0,5.0,8.0,9.0,15.0,11.62280701754386,0
2020-04-29,10.0,6.0,13.0,14.0,3.0,13.0,8.0,8.0,3.0,18.0,10.526315789473683,0
2020-04-30,20.0,12.0,6.0,10.0,11.0,9.0,5.0,7.0,11.0,0.0,9.978070175438596,0
2020-05-01,8.0,15.0,19.0,13.0,10.0,7.0,3.0,13.0,14.0,7.0,11.951754385964913,0
2020-05-02,4.0,4.0,8.0,9.0,10.0,12.0,6.0,18.0,7.0,15.0,10.197368421052632,0
2020-05-03,19.0,3.0,14.0,8.0,12.0,3.0,9.0,17.0,19.0,13.0,12.828947368421053,0
2020-05-04,7.0,9.0,9.0,10.0,8.0,3.0,5.0,7.0,8.0,6.0,7.894736842105263,0
2020-05-05,16.0,6.0,11.0,7.0,5.0,3.0,5.0,10.0,11.0,8.0,8.991228070175437,0
2020-05-06,13.0,9.0,6.0,16.0,3.0,6.0,10.0,14.0,16.0,6.0,10.855263157894736,0
2020-05-07,0.0,0.0,3.0,4.0,0.0,3.0,3.0,4.0,6.0,0.0,2.5219298245614032,0
2020-05-08,12.0,0.0,10.0,8.0,9.0,0.0,17.0,16.0,10.0,7.0,9.758771929824562,0
2020-05-09,5.0,8.0,0.0,14.0,8.0,0.0,17.0,10.0,16.0,4.0,8.991228070175437,0
2020-05-10,34.0,19.0,23.0,26.0,17.0,19.0,13.0,23.0,18.0,15.0,22.69736842105263,0
2020-05-11,18.0,16.0,6.0,7.0,6.0,10.0,5.0,4.0,12.0,18.0,11.184210526315788,0
2020-05-12,3.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,0.0,2.0833333333333335,0
2020-05-13,11.0,0.0,0.0,4.0,6.0,7.0,3.0,8.0,12.0,6.0,6.25,0
2020-05-14,18.0,6.0,3.0,14.0,17.0,13.0,8.0,8.0,12.0,3.0,11.184210526315788,0
2020-05-15,15.0,7.0,10.0,19.0,9.0,14.0,9.0,21.0,13.0,0.0,12.828947368421053,0
2020-05-16,10.0,9.0,4.0,5.0,8.0,9.0,7.0,16.0,21.0,13.0,11.184210526315788,0
2020-05-17,9.0,0.0,4.0,9.0,10.0,16.0,10.0,9.0,11.0,4.0,8.991228070175437,0
2020-05-18,18.0,13.0,23.0,22.0,12.0,17.0,22.0,12.0,15.0,15.0,18.530701754385962,0
2020-05-19,7.0,6.0,0.0,7.0,3.0,3.0,0.0,4.0,3.0,0.0,3.6184210526315788,0
2020-05-20,13.0,6.0,6.0,17.0,5.0,9.0,8.0,15.0,3.0,12.0,10.307017543859649,0
2020-05-21,7.0,3.0,6.0,7.0,0.0,0.0,3.0,0.0,3.0,3.0,3.508771929824561,0
2020-05-22,0.0,7.0,7.0,4.0,6.0,4.0,6.0,0.0,10.0,3.0,5.1535087719298245,0
2020-05-23,5.0,9.0,4.0,5.0,4.0,0.0,0.0,11.0,4.0,4.0,5.0438596491228065,0
2020-05-24,4.0,4.0,0.0,4.0,7.0,7.0,0.0,4.0,4.0,0.0,3.7280701754385963,0
2020-05-25,4.0,9.0,6.0,4.0,6.0,13.0,5.0,11.0,3.0,6.0,7.3464912280701755,0
2020-05-26,3.0,9.0,9.0,4.0,8.0,13.0,3.0,11.0,6.0,9.0,8.223684210526315,0
2020-05-27,11.0,3.0,6.0,7.0,3.0,0.0,8.0,12.0,3.0,0.0,5.81140350877193,0
2020-05-28,7.0,3.0,0.0,0.0,3.0,3.0,0.0,8.0,3.0,3.0,3.289473684210526,0
2020-05-29,15.0,16.0,10.0,15.0,3.0,10.0,6.0,24.0,9.0,3.0,12.171052631578947,0
2020-05-30,0.0,0.0,4.0,5.0,0.0,4.0,3.0,10.0,4.0,8.0,4.166666666666667,0
2020-05-31,0.0,4.0,4.0,9.0,3.0,0.0,3.0,9.0,4.0,0.0,3.9473684210526314,0
2020-06-01,0.0,4.0,4.0,0.0,3.0,0.0,3.0,4.0,0.0,3.0,2.302631578947368,0
2020-06-02,11.0,12.0,10.0,11.0,6.0,6.0,8.0,8.0,12.0,6.0,9.868421052631579,0
2020-06-03,3.0,3.0,0.0,0.0,6.0,3.0,3.0,0.0,3.0,0.0,2.302631578947368,0
2020-06-04,0.0,3.0,6.0,4.0,3.0,3.0,3.0,0.0,6.0,3.0,3.3991228070175437,0
2020-06-05,4.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,1.8640350877192982,0
2020-06-06,5.0,9.0,4.0,0.0,8.0,9.0,0.0,5.0,8.0,8.0,6.140350877192982,0
2020-06-07,9.0,4.0,12.0,9.0,4.0,4.0,3.0,15.0,4.0,12.0,8.333333333333334,0
2020-06-08,4.0,3.0,0.0,4.0,3.0,0.0,0.0,4.0,0.0,0.0,1.9736842105263157,0
2020-06-09,3.0,6.0,6.0,3.0,3.0,0.0,3.0,4.0,3.0,6.0,4.057017543859649,0
2020-06-10,4.0,3.0,3.0,4.0,3.0,3.0,0.0,8.0,6.0,3.0,4.057017543859649,0
2020-06-11,0.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0964912280701753,0
2020-06-12,4.0,3.0,0.0,0.0,6.0,4.0,0.0,0.0,3.0,0.0,2.1929824561403506,0
2020-06-13,0.0,4.0,4.0,0.0,4.0,0.0,3.0,0.0,0.0,4.0,2.0833333333333335,0
2020-06-14,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.3289473684210526,0
2020-06-15,4.0,6.0,3.0,4.0,0.0,0.0,5.0,4.0,0.0,6.0,3.508771929824561,0
2020-06-16,4.0,13.0,3.0,4.0,0.0,3.0,0.0,4.0,9.0,3.0,4.714912280701754,0
2020-06-17,4.0,3.0,3.0,0.0,0.0,0.0,5.0,4.0,3.0,0.0,2.412280701754386,0
2020-06-18,4.0,0.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.5350877192982455,0
2020-06-19,4.0,3.0,0.0,4.0,3.0,4.0,6.0,4.0,0.0,3.0,3.3991228070175437,0
2020-06-20,5.0,4.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,2.412280701754386,0
2020-06-21,8.0,4.0,4.0,13.0,0.0,0.0,0.0,0.0,7.0,4.0,4.385964912280701,0
2020-06-22,7.0,9.0,6.0,3.0,8.0,3.0,8.0,0.0,0.0,6.0,5.482456140350877,0
2020-06-23,4.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,3.0,6.0,2.9605263157894735,0
2020-06-24,0.0,3.0,0.0,8.0,3.0,0.0,0.0,0.0,3.0,10.0,2.9605263157894735,0
2020-06-25,4.0,0.0,4.0,0.0,3.0,7.0,3.0,9.0,3.0,0.0,3.6184210526315788,0
2020-06-26,0.0,0.0,0.0,4.0,3.0,0.0,3.0,5.0,4.0,0.0,2.0833333333333335,0
2020-06-27,0.0,0.0,5.0,5.0,0.0,5.0,0.0,0.0,0.0,4.0,2.0833333333333335,0
2020-06-28,5.0,8.0,8.0,5.0,0.0,4.0,3.0,5.0,0.0,12.0,5.482456140350877,0
2020-06-29,8.0,0.0,3.0,4.0,3.0,10.0,6.0,12.0,6.0,3.0,6.030701754385965,0
2020-06-30,4.0,3.0,0.0,0.0,6.0,3.0,6.0,0.0,10.0,3.0,3.837719298245614,0
2020-07-01,8.0,7.0,4.0,4.0,3.0,4.0,3.0,9.0,7.0,0.0,5.3728070175438605,0
2020-07-02,4.0,3.0,0.0,4.0,3.0,4.0,0.0,4.0,3.0,3.0,3.070175438596491,0
2020-07-03,0.0,4.0,4.0,4.0,3.0,0.0,6.0,0.0,4.0,0.0,2.7412280701754383,0
2020-07-04,5.0,8.0,9.0,15.0,4.0,9.0,7.0,5.0,4.0,4.0,7.675438596491228,0
2020-07-05,14.0,8.0,4.0,5.0,8.0,0.0,0.0,0.0,4.0,4.0,5.1535087719298245,0
2020-07-06,16.0,14.0,11.0,16.0,13.0,21.0,12.0,26.0,23.0,23.0,19.18859649122807,0
2020-07-07,22.0,23.0,14.0,8.0,18.0,27.0,9.0,20.0,16.0,13.0,18.640350877192983,0
2020-07-08,12.0,18.0,4.0,16.0,10.0,19.0,6.0,27.0,7.0,21.0,15.350877192982455,0
2020-07-09,8.0,7.0,0.0,13.0,3.0,4.0,0.0,9.0,0.0,7.0,5.592105263157894,0
2020-07-10,4.0,7.0,4.0,0.0,3.0,4.0,0.0,9.0,0.0,4.0,3.837719298245614,0
2020-07-11,16.0,5.0,9.0,16.0,17.0,19.0,20.0,23.0,4.0,22.0,16.557017543859647,0
2020-07-12,9.0,17.0,0.0,9.0,11.0,21.0,7.0,15.0,8.0,0.0,10.6359649122807,0
2020-07-13,16.0,11.0,4.0,4.0,13.0,4.0,15.0,0.0,3.0,13.0,9.100877192982457,0
2020-07-14,12.0,4.0,4.0,8.0,7.0,11.0,3.0,5.0,0.0,4.0,6.359649122807017,0
2020-07-15,8.0,11.0,4.0,4.0,7.0,4.0,6.0,9.0,3.0,4.0,6.578947368421052,0
2020-07-16,17.0,4.0,0.0,8.0,7.0,4.0,0.0,13.0,10.0,0.0,6.907894736842105,0
2020-07-17,0.0,8.0,0.0,0.0,3.0,8.0,0.0,0.0,11.0,4.0,3.7280701754385963,0
2020-07-18,10.0,0.0,0.0,0.0,0.0,5.0,0.0,11.0,8.0,0.0,3.7280701754385963,0
2020-07-19,0.0,4.0,0.0,5.0,4.0,4.0,0.0,0.0,0.0,0.0,1.8640350877192982,0
2020-07-20,4.0,14.0,7.0,4.0,3.0,4.0,3.0,13.0,3.0,0.0,6.030701754385965,0
2020-07-21,4.0,4.0,11.0,0.0,3.0,0.0,0.0,9.0,0.0,7.0,4.166666666666667,0
2020-07-22,4.0,7.0,4.0,12.0,6.0,7.0,6.0,13.0,7.0,3.0,7.565789473684211,0
2020-07-23,4.0,4.0,0.0,8.0,7.0,4.0,3.0,0.0,3.0,0.0,3.6184210526315788,0
2020-07-24,0.0,0.0,4.0,9.0,0.0,0.0,3.0,9.0,0.0,0.0,2.7412280701754383,0
2020-07-25,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,4.0,1.425438596491228,0
2020-07-26,9.0,4.0,8.0,10.0,8.0,9.0,11.0,10.0,0.0,12.0,8.881578947368421,0
2020-07-27,0.0,4.0,4.0,0.0,3.0,7.0,0.0,0.0,0.0,3.0,2.302631578947368,0
2020-07-28,4.0,4.0,4.0,0.0,7.0,0.0,3.0,9.0,4.0,4.0,4.276315789473684,0
2020-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-07-30,8.0,4.0,0.0,4.0,3.0,8.0,6.0,5.0,11.0,4.0,5.81140350877193,0
2020-07-31,0.0,0.0,0.0,4.0,0.0,4.0,3.0,0.0,0.0,0.0,1.206140350877193,0
2020-08-01,5.0,4.0,5.0,5.0,0.0,5.0,8.0,6.0,4.0,4.0,5.0438596491228065,0
2020-08-02,5.0,4.0,0.0,5.0,0.0,0.0,0.0,5.0,8.0,4.0,3.3991228070175437,0
2020-08-03,0.0,0.0,4.0,0.0,0.0,4.0,3.0,4.0,3.0,3.0,2.302631578947368,0
2020-08-04,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.644736842105263,0
2020-08-05,0.0,0.0,0.0,0.0,3.0,4.0,0.0,4.0,3.0,3.0,1.8640350877192982,0
2020-08-06,4.0,0.0,4.0,4.0,0.0,0.0,6.0,9.0,4.0,4.0,3.837719298245614,0
2020-08-07,0.0,4.0,4.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0,2.302631578947368,0
2020-08-08,0.0,4.0,0.0,0.0,0.0,0.0,8.0,11.0,4.0,0.0,2.9605263157894735,0
2020-08-09,10.0,4.0,4.0,5.0,0.0,4.0,0.0,5.0,0.0,0.0,3.508771929824561,0
2020-08-10,16.0,11.0,7.0,12.0,13.0,7.0,9.0,13.0,7.0,14.0,11.951754385964913,0
2020-08-11,8.0,0.0,4.0,8.0,3.0,7.0,6.0,9.0,14.0,3.0,6.798245614035087,0
2020-08-12,4.0,4.0,0.0,4.0,3.0,4.0,3.0,4.0,0.0,3.0,3.1798245614035086,0
2020-08-13,4.0,4.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,4.0,2.0833333333333335,0
2020-08-14,4.0,8.0,4.0,13.0,11.0,8.0,7.0,5.0,4.0,7.0,7.785087719298246,0
2020-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-08-16,0.0,4.0,4.0,10.0,0.0,9.0,7.0,10.0,8.0,4.0,6.140350877192982,0
2020-08-17,4.0,4.0,0.0,4.0,0.0,4.0,0.0,5.0,4.0,0.0,2.7412280701754383,0
2020-08-18,4.0,11.0,15.0,17.0,3.0,11.0,6.0,9.0,7.0,22.0,11.513157894736842,0
2020-08-19,0.0,4.0,11.0,12.0,3.0,7.0,3.0,13.0,3.0,17.0,8.00438596491228,0
2020-08-20,0.0,0.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.206140350877193,0
2020-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.5482456140350876,0
2020-08-22,5.0,0.0,5.0,5.0,4.0,5.0,0.0,0.0,0.0,4.0,3.070175438596491,0
2020-08-23,5.0,4.0,0.0,5.0,0.0,4.0,0.0,0.0,4.0,0.0,2.412280701754386,0
2020-08-24,4.0,0.0,4.0,0.0,0.0,7.0,0.0,4.0,0.0,3.0,2.412280701754386,0
2020-08-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-08-26,4.0,4.0,4.0,4.0,3.0,4.0,3.0,0.0,0.0,0.0,2.850877192982456,0
2020-08-27,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.3289473684210526,0
