iso_code,location,date,icu_patients,hosp_patients,population
LTU,Lithuania,2020-07-13,,,2722291.0
LTU,Lithuania,2020-07-14,,,2722291.0
LTU,Lithuania,2020-07-15,,,2722291.0
LTU,Lithuania,2020-07-16,,,2722291.0
LTU,Lithuania,2020-07-17,,,2722291.0
LTU,Lithuania,2020-07-18,,,2722291.0
LTU,Lithuania,2020-07-19,,,2722291.0
LTU,Lithuania,2020-07-20,,,2722291.0
LTU,Lithuania,2020-07-21,,,2722291.0
LTU,Lithuania,2020-07-22,,,2722291.0
LTU,Lithuania,2020-07-23,,,2722291.0
LTU,Lithuania,2020-07-24,,,2722291.0
LTU,Lithuania,2020-07-25,,,2722291.0
LTU,Lithuania,2020-07-26,,,2722291.0
LTU,Lithuania,2020-07-27,,,2722291.0
LTU,Lithuania,2020-07-28,,,2722291.0
LTU,Lithuania,2020-07-29,,,2722291.0
LTU,Lithuania,2020-07-30,,,2722291.0
LTU,Lithuania,2020-07-31,,,2722291.0
LTU,Lithuania,2020-08-01,,,2722291.0
LTU,Lithuania,2020-08-02,,,2722291.0
LTU,Lithuania,2020-08-03,,,2722291.0
LTU,Lithuania,2020-08-04,,,2722291.0
LTU,Lithuania,2020-08-05,,,2722291.0
LTU,Lithuania,2020-08-06,,,2722291.0
LTU,Lithuania,2020-08-07,,,2722291.0
LTU,Lithuania,2020-08-08,,,2722291.0
LTU,Lithuania,2020-08-09,,,2722291.0
LTU,Lithuania,2020-08-10,,,2722291.0
LTU,Lithuania,2020-08-11,,,2722291.0
LTU,Lithuania,2020-08-12,,,2722291.0
LTU,Lithuania,2020-08-13,,,2722291.0
LTU,Lithuania,2020-08-14,,,2722291.0
LTU,Lithuania,2020-08-15,,,2722291.0
LTU,Lithuania,2020-08-16,,,2722291.0
LTU,Lithuania,2020-08-17,,,2722291.0
LTU,Lithuania,2020-08-18,,,2722291.0
LTU,Lithuania,2020-08-19,,,2722291.0
LTU,Lithuania,2020-08-20,,,2722291.0
LTU,Lithuania,2020-08-21,,,2722291.0
LTU,Lithuania,2020-08-22,,,2722291.0
LTU,Lithuania,2020-08-23,,,2722291.0
LTU,Lithuania,2020-08-24,,,2722291.0
LTU,Lithuania,2020-08-25,,,2722291.0
LTU,Lithuania,2020-08-26,,,2722291.0
LTU,Lithuania,2020-08-27,,,2722291.0
LTU,Lithuania,2020-08-28,,,2722291.0
LTU,Lithuania,2020-08-29,,,2722291.0
LTU,Lithuania,2020-08-30,,,2722291.0
LTU,Lithuania,2020-08-31,,,2722291.0
LTU,Lithuania,2020-09-01,,,2722291.0
LTU,Lithuania,2020-09-02,,,2722291.0
LTU,Lithuania,2020-09-03,,,2722291.0
LTU,Lithuania,2020-09-04,,,2722291.0
LTU,Lithuania,2020-09-05,,,2722291.0
LTU,Lithuania,2020-09-06,,,2722291.0
LTU,Lithuania,2020-09-07,,,2722291.0
LTU,Lithuania,2020-09-08,,,2722291.0
LTU,Lithuania,2020-09-09,,,2722291.0
LTU,Lithuania,2020-09-10,,,2722291.0
LTU,Lithuania,2020-09-11,,,2722291.0
LTU,Lithuania,2020-09-12,,,2722291.0
LTU,Lithuania,2020-09-13,,,2722291.0
LTU,Lithuania,2020-09-14,,,2722291.0
LTU,Lithuania,2020-09-15,,,2722291.0
LTU,Lithuania,2020-09-16,,,2722291.0
LTU,Lithuania,2020-09-17,,,2722291.0
LTU,Lithuania,2020-09-18,,,2722291.0
LTU,Lithuania,2020-09-19,,,2722291.0
LTU,Lithuania,2020-09-20,,,2722291.0
LTU,Lithuania,2020-09-21,,,2722291.0
LTU,Lithuania,2020-09-22,,,2722291.0
LTU,Lithuania,2020-09-23,,,2722291.0
LTU,Lithuania,2020-09-24,,,2722291.0
LTU,Lithuania,2020-09-25,,,2722291.0
LTU,Lithuania,2020-09-26,,,2722291.0
LTU,Lithuania,2020-09-27,,,2722291.0
LTU,Lithuania,2020-09-28,,,2722291.0
LTU,Lithuania,2020-09-29,,,2722291.0
LTU,Lithuania,2020-09-30,,,2722291.0
LTU,Lithuania,2020-10-01,,,2722291.0
LTU,Lithuania,2020-10-02,,,2722291.0
LTU,Lithuania,2020-10-03,,,2722291.0
LTU,Lithuania,2020-10-04,,,2722291.0
LTU,Lithuania,2020-10-05,,,2722291.0
LTU,Lithuania,2020-10-06,,156.0,2722291.0
LTU,Lithuania,2020-10-07,,,2722291.0
LTU,Lithuania,2020-10-08,,,2722291.0
LTU,Lithuania,2020-10-09,,,2722291.0
LTU,Lithuania,2020-10-10,,,2722291.0
LTU,Lithuania,2020-10-11,,,2722291.0
LTU,Lithuania,2020-10-12,,,2722291.0
LTU,Lithuania,2020-10-13,,149.0,2722291.0
LTU,Lithuania,2020-10-14,,141.0,2722291.0
LTU,Lithuania,2020-10-15,,174.0,2722291.0
LTU,Lithuania,2020-10-16,,199.0,2722291.0
LTU,Lithuania,2020-10-17,,,2722291.0
LTU,Lithuania,2020-10-18,,,2722291.0
LTU,Lithuania,2020-10-19,,229.0,2722291.0
LTU,Lithuania,2020-10-20,,232.0,2722291.0
LTU,Lithuania,2020-10-21,,245.0,2722291.0
LTU,Lithuania,2020-10-22,,239.0,2722291.0
LTU,Lithuania,2020-10-23,,255.0,2722291.0
LTU,Lithuania,2020-10-24,,,2722291.0
LTU,Lithuania,2020-10-25,,,2722291.0
LTU,Lithuania,2020-10-26,,322.0,2722291.0
LTU,Lithuania,2020-10-27,,342.0,2722291.0
LTU,Lithuania,2020-10-28,,348.0,2722291.0
LTU,Lithuania,2020-10-29,,370.0,2722291.0
LTU,Lithuania,2020-10-30,,415.0,2722291.0
LTU,Lithuania,2020-10-31,,,2722291.0
LTU,Lithuania,2020-11-01,,,2722291.0
LTU,Lithuania,2020-11-02,,,2722291.0
LTU,Lithuania,2020-11-03,,,2722291.0
LTU,Lithuania,2020-11-04,,,2722291.0
LTU,Lithuania,2020-11-05,,,2722291.0
LTU,Lithuania,2020-11-06,,,2722291.0
LTU,Lithuania,2020-11-07,,,2722291.0
LTU,Lithuania,2020-11-08,,,2722291.0
LTU,Lithuania,2020-11-09,,,2722291.0
LTU,Lithuania,2020-11-10,,,2722291.0
LTU,Lithuania,2020-11-11,,,2722291.0
LTU,Lithuania,2020-11-12,,1092.0,2722291.0
LTU,Lithuania,2020-11-13,,1205.0,2722291.0
LTU,Lithuania,2020-11-14,,,2722291.0
LTU,Lithuania,2020-11-15,,,2722291.0
LTU,Lithuania,2020-11-16,,,2722291.0
LTU,Lithuania,2020-11-17,,,2722291.0
LTU,Lithuania,2020-11-18,,1.0,2722291.0
LTU,Lithuania,2020-11-19,,1.0,2722291.0
LTU,Lithuania,2020-11-20,,,2722291.0
LTU,Lithuania,2020-11-21,,,2722291.0
LTU,Lithuania,2020-11-22,,,2722291.0
LTU,Lithuania,2020-11-23,,1629.0,2722291.0
LTU,Lithuania,2020-11-24,,,2722291.0
LTU,Lithuania,2020-11-25,,,2722291.0
LTU,Lithuania,2020-11-26,,,2722291.0
LTU,Lithuania,2020-11-27,,,2722291.0
LTU,Lithuania,2020-11-28,,,2722291.0
LTU,Lithuania,2020-11-29,,,2722291.0
LTU,Lithuania,2020-11-30,,1887.0,2722291.0
LTU,Lithuania,2020-12-01,,1885.0,2722291.0
LTU,Lithuania,2020-12-02,,1949.0,2722291.0
LTU,Lithuania,2020-12-03,,1940.0,2722291.0
LTU,Lithuania,2020-12-04,,1981.0,2722291.0
LTU,Lithuania,2020-12-05,,2054.0,2722291.0
LTU,Lithuania,2020-12-06,,2133.0,2722291.0
LTU,Lithuania,2020-12-07,,,2722291.0
LTU,Lithuania,2020-12-08,,,2722291.0
LTU,Lithuania,2020-12-09,,,2722291.0
LTU,Lithuania,2020-12-10,,,2722291.0
LTU,Lithuania,2020-12-11,,,2722291.0
LTU,Lithuania,2020-12-12,,,2722291.0
LTU,Lithuania,2020-12-13,,,2722291.0
LTU,Lithuania,2020-12-14,,2372.0,2722291.0
LTU,Lithuania,2020-12-15,,2307.0,2722291.0
LTU,Lithuania,2020-12-16,,2356.0,2722291.0
LTU,Lithuania,2020-12-17,,2468.0,2722291.0
LTU,Lithuania,2020-12-18,,2353.0,2722291.0
LTU,Lithuania,2020-12-19,,2432.0,2722291.0
LTU,Lithuania,2020-12-20,,2478.0,2722291.0
LTU,Lithuania,2020-12-21,,2451.0,2722291.0
LTU,Lithuania,2020-12-22,,2258.0,2722291.0
LTU,Lithuania,2020-12-23,,2284.0,2722291.0
LTU,Lithuania,2020-12-24,,2312.0,2722291.0
LTU,Lithuania,2020-12-25,,2300.0,2722291.0
LTU,Lithuania,2020-12-26,,2448.0,2722291.0
LTU,Lithuania,2020-12-27,,2510.0,2722291.0
LTU,Lithuania,2020-12-28,,2506.0,2722291.0
LTU,Lithuania,2020-12-29,,,2722291.0
LTU,Lithuania,2020-12-30,,2429.0,2722291.0
LTU,Lithuania,2020-12-31,,2480.0,2722291.0
LTU,Lithuania,2021-01-01,,2406.0,2722291.0
LTU,Lithuania,2021-01-02,,2494.0,2722291.0
LTU,Lithuania,2021-01-03,,2571.0,2722291.0
LTU,Lithuania,2021-01-04,,2568.0,2722291.0
LTU,Lithuania,2021-01-05,,2412.0,2722291.0
LTU,Lithuania,2021-01-06,,2413.0,2722291.0
LTU,Lithuania,2021-01-07,,2390.0,2722291.0
LTU,Lithuania,2021-01-08,,2235.0,2722291.0
LTU,Lithuania,2021-01-09,,2211.0,2722291.0
LTU,Lithuania,2021-01-10,,2212.0,2722291.0
LTU,Lithuania,2021-01-11,,2155.0,2722291.0
LTU,Lithuania,2021-01-12,,2096.0,2722291.0
LTU,Lithuania,2021-01-13,,2038.0,2722291.0
LTU,Lithuania,2021-01-14,,2008.0,2722291.0
LTU,Lithuania,2021-01-15,,1850.0,2722291.0
LTU,Lithuania,2021-01-16,,1859.0,2722291.0
LTU,Lithuania,2021-01-17,,1910.0,2722291.0
LTU,Lithuania,2021-01-18,,,2722291.0
LTU,Lithuania,2021-01-19,,,2722291.0
LTU,Lithuania,2021-01-20,,,2722291.0
LTU,Lithuania,2021-01-21,,1528.0,2722291.0
LTU,Lithuania,2021-01-22,,1432.0,2722291.0
LTU,Lithuania,2021-01-23,,,2722291.0
LTU,Lithuania,2021-01-24,,,2722291.0
LTU,Lithuania,2021-01-25,,1407.0,2722291.0
LTU,Lithuania,2021-01-26,,1457.0,2722291.0
LTU,Lithuania,2021-01-27,,,2722291.0
LTU,Lithuania,2021-01-28,,1409.0,2722291.0
LTU,Lithuania,2021-01-29,,1307.0,2722291.0
LTU,Lithuania,2021-01-30,,1323.0,2722291.0
LTU,Lithuania,2021-01-31,,1346.0,2722291.0
LTU,Lithuania,2021-02-01,,1299.0,2722291.0
LTU,Lithuania,2021-02-02,,,2722291.0
LTU,Lithuania,2021-02-03,,1171.0,2722291.0
LTU,Lithuania,2021-02-04,,,2722291.0
LTU,Lithuania,2021-02-05,,1107.0,2722291.0
LTU,Lithuania,2021-02-06,,,2722291.0
LTU,Lithuania,2021-02-07,,1157.0,2722291.0
LTU,Lithuania,2021-02-08,,1098.0,2722291.0
LTU,Lithuania,2021-02-09,,,2722291.0
LTU,Lithuania,2021-02-10,,,2722291.0
LTU,Lithuania,2021-02-11,,,2722291.0
LTU,Lithuania,2021-02-12,,,2722291.0
LTU,Lithuania,2021-02-13,,,2722291.0
LTU,Lithuania,2021-02-14,,,2722291.0
LTU,Lithuania,2021-02-15,,,2722291.0
LTU,Lithuania,2021-02-16,,,2722291.0
LTU,Lithuania,2021-02-17,,902.0,2722291.0
LTU,Lithuania,2021-02-18,,842.0,2722291.0
LTU,Lithuania,2021-02-19,,824.0,2722291.0
LTU,Lithuania,2021-02-20,,844.0,2722291.0
LTU,Lithuania,2021-02-21,,897.0,2722291.0
LTU,Lithuania,2021-02-22,,904.0,2722291.0
LTU,Lithuania,2021-02-23,,893.0,2722291.0
LTU,Lithuania,2021-02-24,,896.0,2722291.0
LTU,Lithuania,2021-02-25,,866.0,2722291.0
LTU,Lithuania,2021-02-26,,827.0,2722291.0
LTU,Lithuania,2021-02-27,,872.0,2722291.0
LTU,Lithuania,2021-02-28,,888.0,2722291.0
LTU,Lithuania,2021-03-01,,,2722291.0
LTU,Lithuania,2021-03-02,,,2722291.0
LTU,Lithuania,2021-03-03,,,2722291.0
LTU,Lithuania,2021-03-04,,,2722291.0
LTU,Lithuania,2021-03-05,,,2722291.0
LTU,Lithuania,2021-03-06,,,2722291.0
LTU,Lithuania,2021-03-07,,,2722291.0
LTU,Lithuania,2021-03-08,,,2722291.0
LTU,Lithuania,2021-03-09,,,2722291.0
LUX,Luxembourg,2020-02-24,0.0,,625976.0
LUX,Luxembourg,2020-02-25,0.0,,625976.0
LUX,Luxembourg,2020-02-26,0.0,,625976.0
LUX,Luxembourg,2020-02-27,0.0,,625976.0
LUX,Luxembourg,2020-02-28,0.0,,625976.0
LUX,Luxembourg,2020-02-29,0.0,,625976.0
LUX,Luxembourg,2020-03-01,0.0,,625976.0
LUX,Luxembourg,2020-03-02,0.0,,625976.0
LUX,Luxembourg,2020-03-03,0.0,,625976.0
LUX,Luxembourg,2020-03-04,0.0,,625976.0
LUX,Luxembourg,2020-03-05,0.0,,625976.0
LUX,Luxembourg,2020-03-06,0.0,,625976.0
LUX,Luxembourg,2020-03-07,0.0,,625976.0
LUX,Luxembourg,2020-03-08,0.0,,625976.0
LUX,Luxembourg,2020-03-09,0.0,,625976.0
LUX,Luxembourg,2020-03-10,0.0,,625976.0
LUX,Luxembourg,2020-03-11,0.0,,625976.0
LUX,Luxembourg,2020-03-12,0.0,,625976.0
LUX,Luxembourg,2020-03-13,0.0,,625976.0
LUX,Luxembourg,2020-03-14,0.0,,625976.0
LUX,Luxembourg,2020-03-15,0.0,,625976.0
LUX,Luxembourg,2020-03-16,0.0,0.0,625976.0
LUX,Luxembourg,2020-03-17,0.0,0.0,625976.0
LUX,Luxembourg,2020-03-18,0.0,0.0,625976.0
LUX,Luxembourg,2020-03-19,0.0,1.0,625976.0
LUX,Luxembourg,2020-03-20,3.0,21.0,625976.0
LUX,Luxembourg,2020-03-21,6.0,62.0,625976.0
LUX,Luxembourg,2020-03-22,2.0,65.0,625976.0
LUX,Luxembourg,2020-03-23,2.0,73.0,625976.0
LUX,Luxembourg,2020-03-24,2.0,99.0,625976.0
LUX,Luxembourg,2020-03-25,14.0,142.0,625976.0
LUX,Luxembourg,2020-03-26,20.0,140.0,625976.0
LUX,Luxembourg,2020-03-27,20.0,148.0,625976.0
LUX,Luxembourg,2020-03-28,23.0,175.0,625976.0
LUX,Luxembourg,2020-03-29,21.0,181.0,625976.0
LUX,Luxembourg,2020-03-30,24.0,174.0,625976.0
LUX,Luxembourg,2020-03-31,26.0,179.0,625976.0
LUX,Luxembourg,2020-04-01,27.0,181.0,625976.0
LUX,Luxembourg,2020-04-02,30.0,201.0,625976.0
LUX,Luxembourg,2020-04-03,35.0,202.0,625976.0
LUX,Luxembourg,2020-04-04,33.0,206.0,625976.0
LUX,Luxembourg,2020-04-05,33.0,193.0,625976.0
LUX,Luxembourg,2020-04-06,31.0,191.0,625976.0
LUX,Luxembourg,2020-04-07,31.0,190.0,625976.0
LUX,Luxembourg,2020-04-08,33.0,201.0,625976.0
LUX,Luxembourg,2020-04-09,29.0,192.0,625976.0
LUX,Luxembourg,2020-04-10,28.0,193.0,625976.0
LUX,Luxembourg,2020-04-11,30.0,180.0,625976.0
LUX,Luxembourg,2020-04-12,31.0,192.0,625976.0
LUX,Luxembourg,2020-04-13,33.0,172.0,625976.0
LUX,Luxembourg,2020-04-14,34.0,174.0,625976.0
LUX,Luxembourg,2020-04-15,35.0,159.0,625976.0
LUX,Luxembourg,2020-04-16,32.0,170.0,625976.0
LUX,Luxembourg,2020-04-17,30.0,154.0,625976.0
LUX,Luxembourg,2020-04-18,31.0,167.0,625976.0
LUX,Luxembourg,2020-04-19,30.0,162.0,625976.0
LUX,Luxembourg,2020-04-20,31.0,161.0,625976.0
LUX,Luxembourg,2020-04-21,31.0,157.0,625976.0
LUX,Luxembourg,2020-04-22,28.0,153.0,625976.0
LUX,Luxembourg,2020-04-23,24.0,136.0,625976.0
LUX,Luxembourg,2020-04-24,25.0,134.0,625976.0
LUX,Luxembourg,2020-04-25,23.0,121.0,625976.0
LUX,Luxembourg,2020-04-26,20.0,120.0,625976.0
LUX,Luxembourg,2020-04-27,20.0,109.0,625976.0
LUX,Luxembourg,2020-04-28,22.0,114.0,625976.0
LUX,Luxembourg,2020-04-29,24.0,102.0,625976.0
LUX,Luxembourg,2020-04-30,24.0,91.0,625976.0
LUX,Luxembourg,2020-05-01,25.0,104.0,625976.0
LUX,Luxembourg,2020-05-02,24.0,98.0,625976.0
LUX,Luxembourg,2020-05-03,23.0,96.0,625976.0
LUX,Luxembourg,2020-05-04,22.0,93.0,625976.0
LUX,Luxembourg,2020-05-05,20.0,101.0,625976.0
LUX,Luxembourg,2020-05-06,21.0,96.0,625976.0
LUX,Luxembourg,2020-05-07,16.0,83.0,625976.0
LUX,Luxembourg,2020-05-08,15.0,90.0,625976.0
LUX,Luxembourg,2020-05-09,14.0,82.0,625976.0
LUX,Luxembourg,2020-05-10,18.0,77.0,625976.0
LUX,Luxembourg,2020-05-11,22.0,78.0,625976.0
LUX,Luxembourg,2020-05-12,22.0,79.0,625976.0
LUX,Luxembourg,2020-05-13,11.0,70.0,625976.0
LUX,Luxembourg,2020-05-14,11.0,74.0,625976.0
LUX,Luxembourg,2020-05-15,15.0,65.0,625976.0
LUX,Luxembourg,2020-05-16,13.0,55.0,625976.0
LUX,Luxembourg,2020-05-17,8.0,46.0,625976.0
LUX,Luxembourg,2020-05-18,10.0,52.0,625976.0
LUX,Luxembourg,2020-05-19,6.0,49.0,625976.0
LUX,Luxembourg,2020-05-20,6.0,54.0,625976.0
LUX,Luxembourg,2020-05-21,5.0,41.0,625976.0
LUX,Luxembourg,2020-05-22,8.0,45.0,625976.0
LUX,Luxembourg,2020-05-23,7.0,34.0,625976.0
LUX,Luxembourg,2020-05-24,4.0,32.0,625976.0
LUX,Luxembourg,2020-05-25,5.0,35.0,625976.0
LUX,Luxembourg,2020-05-26,4.0,42.0,625976.0
LUX,Luxembourg,2020-05-27,4.0,33.0,625976.0
LUX,Luxembourg,2020-05-28,4.0,29.0,625976.0
LUX,Luxembourg,2020-05-29,3.0,28.0,625976.0
LUX,Luxembourg,2020-05-30,3.0,26.0,625976.0
LUX,Luxembourg,2020-05-31,3.0,27.0,625976.0
LUX,Luxembourg,2020-06-01,4.0,25.0,625976.0
LUX,Luxembourg,2020-06-02,2.0,22.0,625976.0
LUX,Luxembourg,2020-06-03,3.0,21.0,625976.0
LUX,Luxembourg,2020-06-04,1.0,19.0,625976.0
LUX,Luxembourg,2020-06-05,1.0,19.0,625976.0
LUX,Luxembourg,2020-06-06,1.0,13.0,625976.0
LUX,Luxembourg,2020-06-07,2.0,18.0,625976.0
LUX,Luxembourg,2020-06-08,2.0,20.0,625976.0
LUX,Luxembourg,2020-06-09,1.0,17.0,625976.0
LUX,Luxembourg,2020-06-10,1.0,17.0,625976.0
LUX,Luxembourg,2020-06-11,0.0,15.0,625976.0
LUX,Luxembourg,2020-06-12,0.0,16.0,625976.0
LUX,Luxembourg,2020-06-13,1.0,13.0,625976.0
LUX,Luxembourg,2020-06-14,1.0,11.0,625976.0
LUX,Luxembourg,2020-06-15,2.0,15.0,625976.0
LUX,Luxembourg,2020-06-16,1.0,15.0,625976.0
LUX,Luxembourg,2020-06-17,2.0,12.0,625976.0
LUX,Luxembourg,2020-06-18,2.0,14.0,625976.0
LUX,Luxembourg,2020-06-19,1.0,12.0,625976.0
LUX,Luxembourg,2020-06-20,1.0,13.0,625976.0
LUX,Luxembourg,2020-06-21,2.0,16.0,625976.0
LUX,Luxembourg,2020-06-22,1.0,15.0,625976.0
LUX,Luxembourg,2020-06-23,0.0,11.0,625976.0
LUX,Luxembourg,2020-06-24,0.0,13.0,625976.0
LUX,Luxembourg,2020-06-25,1.0,13.0,625976.0
LUX,Luxembourg,2020-06-26,1.0,9.0,625976.0
LUX,Luxembourg,2020-06-27,1.0,13.0,625976.0
LUX,Luxembourg,2020-06-28,2.0,11.0,625976.0
LUX,Luxembourg,2020-06-29,2.0,16.0,625976.0
LUX,Luxembourg,2020-06-30,2.0,18.0,625976.0
LUX,Luxembourg,2020-07-01,2.0,16.0,625976.0
LUX,Luxembourg,2020-07-02,3.0,22.0,625976.0
LUX,Luxembourg,2020-07-03,3.0,17.0,625976.0
LUX,Luxembourg,2020-07-04,3.0,24.0,625976.0
LUX,Luxembourg,2020-07-05,3.0,20.0,625976.0
LUX,Luxembourg,2020-07-06,3.0,22.0,625976.0
LUX,Luxembourg,2020-07-07,1.0,24.0,625976.0
LUX,Luxembourg,2020-07-08,2.0,26.0,625976.0
LUX,Luxembourg,2020-07-09,3.0,27.0,625976.0
LUX,Luxembourg,2020-07-10,2.0,31.0,625976.0
LUX,Luxembourg,2020-07-11,3.0,36.0,625976.0
LUX,Luxembourg,2020-07-12,4.0,38.0,625976.0
LUX,Luxembourg,2020-07-13,3.0,47.0,625976.0
LUX,Luxembourg,2020-07-14,4.0,38.0,625976.0
LUX,Luxembourg,2020-07-15,5.0,42.0,625976.0
LUX,Luxembourg,2020-07-16,4.0,40.0,625976.0
LUX,Luxembourg,2020-07-17,6.0,42.0,625976.0
LUX,Luxembourg,2020-07-18,6.0,48.0,625976.0
LUX,Luxembourg,2020-07-19,7.0,54.0,625976.0
LUX,Luxembourg,2020-07-20,5.0,55.0,625976.0
LUX,Luxembourg,2020-07-21,5.0,60.0,625976.0
LUX,Luxembourg,2020-07-22,1.0,58.0,625976.0
LUX,Luxembourg,2020-07-23,3.0,52.0,625976.0
LUX,Luxembourg,2020-07-24,4.0,48.0,625976.0
LUX,Luxembourg,2020-07-25,4.0,54.0,625976.0
LUX,Luxembourg,2020-07-26,6.0,61.0,625976.0
LUX,Luxembourg,2020-07-27,5.0,55.0,625976.0
LUX,Luxembourg,2020-07-28,4.0,59.0,625976.0
LUX,Luxembourg,2020-07-29,6.0,63.0,625976.0
LUX,Luxembourg,2020-07-30,7.0,55.0,625976.0
LUX,Luxembourg,2020-07-31,6.0,53.0,625976.0
LUX,Luxembourg,2020-08-01,6.0,57.0,625976.0
LUX,Luxembourg,2020-08-02,7.0,61.0,625976.0
LUX,Luxembourg,2020-08-03,7.0,59.0,625976.0
LUX,Luxembourg,2020-08-04,5.0,47.0,625976.0
LUX,Luxembourg,2020-08-05,9.0,51.0,625976.0
LUX,Luxembourg,2020-08-06,6.0,48.0,625976.0
LUX,Luxembourg,2020-08-07,8.0,49.0,625976.0
LUX,Luxembourg,2020-08-08,8.0,47.0,625976.0
LUX,Luxembourg,2020-08-09,6.0,41.0,625976.0
LUX,Luxembourg,2020-08-10,4.0,45.0,625976.0
LUX,Luxembourg,2020-08-11,3.0,44.0,625976.0
LUX,Luxembourg,2020-08-12,1.0,38.0,625976.0
LUX,Luxembourg,2020-08-13,3.0,38.0,625976.0
LUX,Luxembourg,2020-08-14,4.0,44.0,625976.0
LUX,Luxembourg,2020-08-15,3.0,32.0,625976.0
LUX,Luxembourg,2020-08-16,3.0,37.0,625976.0
LUX,Luxembourg,2020-08-17,4.0,32.0,625976.0
LUX,Luxembourg,2020-08-18,3.0,33.0,625976.0
LUX,Luxembourg,2020-08-19,3.0,34.0,625976.0
LUX,Luxembourg,2020-08-20,3.0,40.0,625976.0
LUX,Luxembourg,2020-08-21,1.0,27.0,625976.0
LUX,Luxembourg,2020-08-22,1.0,32.0,625976.0
LUX,Luxembourg,2020-08-23,1.0,31.0,625976.0
LUX,Luxembourg,2020-08-24,1.0,32.0,625976.0
LUX,Luxembourg,2020-08-25,2.0,33.0,625976.0
LUX,Luxembourg,2020-08-26,2.0,27.0,625976.0
LUX,Luxembourg,2020-08-27,2.0,30.0,625976.0
LUX,Luxembourg,2020-08-28,4.0,25.0,625976.0
LUX,Luxembourg,2020-08-29,3.0,23.0,625976.0
LUX,Luxembourg,2020-08-30,2.0,27.0,625976.0
LUX,Luxembourg,2020-08-31,2.0,28.0,625976.0
LUX,Luxembourg,2020-09-01,1.0,16.0,625976.0
LUX,Luxembourg,2020-09-02,2.0,16.0,625976.0
LUX,Luxembourg,2020-09-03,0.0,11.0,625976.0
LUX,Luxembourg,2020-09-04,0.0,10.0,625976.0
LUX,Luxembourg,2020-09-05,0.0,10.0,625976.0
LUX,Luxembourg,2020-09-06,0.0,15.0,625976.0
LUX,Luxembourg,2020-09-07,0.0,20.0,625976.0
LUX,Luxembourg,2020-09-08,0.0,23.0,625976.0
LUX,Luxembourg,2020-09-09,0.0,21.0,625976.0
LUX,Luxembourg,2020-09-10,1.0,21.0,625976.0
LUX,Luxembourg,2020-09-11,0.0,17.0,625976.0
LUX,Luxembourg,2020-09-12,0.0,18.0,625976.0
LUX,Luxembourg,2020-09-13,1.0,16.0,625976.0
LUX,Luxembourg,2020-09-14,0.0,19.0,625976.0
LUX,Luxembourg,2020-09-15,0.0,22.0,625976.0
LUX,Luxembourg,2020-09-16,0.0,23.0,625976.0
LUX,Luxembourg,2020-09-17,1.0,18.0,625976.0
LUX,Luxembourg,2020-09-18,0.0,16.0,625976.0
LUX,Luxembourg,2020-09-19,2.0,22.0,625976.0
LUX,Luxembourg,2020-09-20,1.0,21.0,625976.0
LUX,Luxembourg,2020-09-21,1.0,20.0,625976.0
LUX,Luxembourg,2020-09-22,1.0,23.0,625976.0
LUX,Luxembourg,2020-09-23,3.0,26.0,625976.0
LUX,Luxembourg,2020-09-24,1.0,19.0,625976.0
LUX,Luxembourg,2020-09-25,1.0,25.0,625976.0
LUX,Luxembourg,2020-09-26,3.0,30.0,625976.0
LUX,Luxembourg,2020-09-27,3.0,36.0,625976.0
LUX,Luxembourg,2020-09-28,4.0,34.0,625976.0
LUX,Luxembourg,2020-09-29,5.0,30.0,625976.0
LUX,Luxembourg,2020-09-30,5.0,30.0,625976.0
LUX,Luxembourg,2020-10-01,3.0,20.0,625976.0
LUX,Luxembourg,2020-10-02,3.0,20.0,625976.0
LUX,Luxembourg,2020-10-03,2.0,21.0,625976.0
LUX,Luxembourg,2020-10-04,2.0,21.0,625976.0
LUX,Luxembourg,2020-10-05,1.0,22.0,625976.0
LUX,Luxembourg,2020-10-06,2.0,21.0,625976.0
LUX,Luxembourg,2020-10-07,2.0,22.0,625976.0
LUX,Luxembourg,2020-10-08,1.0,24.0,625976.0
LUX,Luxembourg,2020-10-09,1.0,34.0,625976.0
LUX,Luxembourg,2020-10-10,2.0,34.0,625976.0
LUX,Luxembourg,2020-10-11,2.0,36.0,625976.0
LUX,Luxembourg,2020-10-12,2.0,40.0,625976.0
LUX,Luxembourg,2020-10-13,3.0,46.0,625976.0
LUX,Luxembourg,2020-10-14,4.0,44.0,625976.0
LUX,Luxembourg,2020-10-15,4.0,41.0,625976.0
LUX,Luxembourg,2020-10-16,4.0,49.0,625976.0
LUX,Luxembourg,2020-10-17,3.0,53.0,625976.0
LUX,Luxembourg,2020-10-18,4.0,57.0,625976.0
LUX,Luxembourg,2020-10-19,5.0,61.0,625976.0
LUX,Luxembourg,2020-10-20,7.0,68.0,625976.0
LUX,Luxembourg,2020-10-21,8.0,69.0,625976.0
LUX,Luxembourg,2020-10-22,10.0,86.0,625976.0
LUX,Luxembourg,2020-10-23,11.0,88.0,625976.0
LUX,Luxembourg,2020-10-24,12.0,103.0,625976.0
LUX,Luxembourg,2020-10-25,12.0,114.0,625976.0
LUX,Luxembourg,2020-10-26,16.0,114.0,625976.0
LUX,Luxembourg,2020-10-27,16.0,132.0,625976.0
LUX,Luxembourg,2020-10-28,21.0,140.0,625976.0
LUX,Luxembourg,2020-10-29,24.0,150.0,625976.0
